variant	model	repetition	task	copy_ns	offline_ns	peak_snapshot_bytes	max_stable_events	lazy_cycle_checks	lazy_edge_candidates	lazy_unique_edges	records
after	sc	r03	13-privatized_68-pfscan_protected_loop_minimal_interval_true.yml	0	0	0	0	0	0	0	1
after	sc	r03	13-privatized_69-refine-protected-loop-interval_true.yml	0	0	0	0	0	0	0	1
after	sc	r03	14_spin2003.yml	0	0	0	0	0	0	0	1
after	sc	r03	28-race_reach_01-simple_racing.yml	0	9600780646	1807007952	40017	0	0	0	1
after	sc	r03	28-race_reach_06-cond_racing1.yml	0	9177506372	1807007952	40017	0	0	0	1
after	sc	r03	28-race_reach_11-ptr_racing.yml	0	12532161431	1807007952	40017	0	0	0	1
after	sc	r03	28-race_reach_21-deref_read_racing.yml	0	0	0	0	0	0	0	1
after	sc	r03	28-race_reach_24-sound_lock_racing.yml	0	9329605399	1807007952	40017	0	0	0	1
after	sc	r03	28-race_reach_37-indirect_racing.yml	0	9231082086	1807053072	40018	0	0	0	1
after	sc	r03	28-race_reach_45-escape_racing.yml	0	19934	3936	19	0	0	0	1
after	sc	r03	28-race_reach_46-escape_racefree.yml	0	24550	3536	17	0	0	0	1
after	sc	r03	29_conditionals_vs.yml	0	0	0	0	0	0	0	1
after	sc	r03	36-apron_11-traces-max-simple_true.yml	0	32130	2536	12	0	0	0	1
after	sc	r03	36-apron_16-traces-unprot2_true.yml	0	0	0	0	0	0	0	1
after	sc	r03	36-apron_17-traces-rpb-litmus_unknown_1_neg.yml	0	0	0	0	0	0	0	1
after	sc	r03	36-apron_21-traces-cluster-based_true.yml	0	248749	7136	35	0	0	0	1
after	sc	r03	36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml	0	0	0	0	0	0	0	1
after	sc	r03	36-apron_41-threadenter-no-locals_unknown_1_pos.yml	0	0	0	0	0	0	0	1
after	sc	r03	43_NetBSD_sysmon_power_sliced.yml	0	0	0	0	0	0	0	1
after	sc	r03	45_monabsex1_vs.yml	0	0	0	0	0	0	0	1
after	sc	r03	46_monabsex2_vs.yml	0	0	0	0	0	0	0	1
after	sc	r03	48_ticket_lock_low_contention_vs-pthread.yml	0	0	0	0	0	0	0	1
after	sc	r03	48_ticket_lock_low_contention_vs.yml	0	0	0	0	0	0	0	1
after	sc	r03	butterfly.yml	0	4121031059	12136	60	0	0	0	1
after	sc	r03	circular_buffer_bad.yml	0	322194	34136	85	0	0	0	1
after	sc	r03	circular_buffer_ok.yml	0	736326117	185736	232	0	0	0	1
after	sc	r03	dekker-unfair.yml	0	90568	6336	31	0	0	0	1
after	sc	r03	dekker.yml	0	97993	6336	31	0	0	0	1
after	sc	r03	exponential-nondet.yml	0	0	0	0	0	0	0	1
after	sc	r03	fib_safe-5.yml	0	1501029968	194536	243	0	0	0	1
after	sc	r03	fib_safe-6.yml	0	6653366571	281136	281	0	0	0	1
after	sc	r03	fib_unsafe-5.yml	0	591709097	194536	243	0	0	0	1
after	sc	r03	fib_unsafe-6.yml	0	3792144222	281136	281	0	0	0	1
after	sc	r03	fib_unsafe-7.yml	0	8515013763	319136	319	0	0	0	1
after	sc	r03	lazy01.yml	0	50985	5336	26	0	0	0	1
after	sc	r03	pthread-demo-datarace-3.yml	0	14661180	262136	262	0	0	0	1
after	sc	r03	queue.yml	0	2912137	160936	201	0	0	0	1
after	sc	r03	queue_longer.yml	0	0	0	0	0	0	0	0
after	sc	r03	queue_ok.yml	0	16672705	183336	229	0	0	0	1
after	sc	r03	queue_ok_longer.yml	24190572	279548953	23936072	4029	0	0	0	1
after	sc	r03	queue_ok_longest.yml	148801141	677103941	94781648	8029	0	0	0	1
after	sc	r03	race-1_1-join.yml	0	0	0	0	0	0	0	1
after	sc	r03	race-1_2-join.yml	0	24821	4736	23	0	0	0	1
after	sc	r03	race-1_3-join.yml	0	18382	4736	23	0	0	0	1
after	sc	r03	race-2_1-container_of.yml	0	0	0	0	0	0	0	1
after	sc	r03	race-3_1-container_of-global.yml	0	0	0	0	0	0	0	1
after	sc	r03	race-4_1-thread_local_vars.yml	0	0	0	0	0	0	0	1
after	sc	r03	reorder_2.yml	0	47578392	32936	82	0	0	0	1
after	sc	r03	singleton.yml	0	88732	8736	43	0	0	0	1
after	sc	r03	singleton_with-uninit-problems.yml	0	130128	8936	44	0	0	0	1
after	sc	r03	stateful01-1.yml	0	38446	6336	31	0	0	0	1
after	sc	r03	stateful01-2.yml	0	143884	6536	32	0	0	0	1
after	sc	r03	szymanski.yml	0	334210	5936	29	0	0	0	1
after	sc	r03	time_var_mutex.yml	0	36283	5736	28	0	0	0	1
after	sc	r03	triangular-1.yml	0	960673002	27336	68	0	0	0	1
after	sc	r03	triangular-2.yml	0	174792260	27336	68	0	0	0	1
after	sc	r03	twostage_3.yml	0	883892	40136	100	0	0	0	1
after	sc	r03	unwind2-1.yml	0	0	0	0	0	0	0	1
after	sc	r03	unwind2-100.yml	0	0	0	0	0	0	0	1
after	sc	r03	unwind3-1.yml	0	21850	3736	18	0	0	0	1
after	sc	r04	01b_inc.yml	0	0	0	0	0	0	0	1
after	sc	r04	02_inc_cas.yml	0	0	0	0	0	0	0	1
after	sc	r04	13-privatized_01-priv_nr_true.yml	0	26396	3336	16	0	0	0	1
after	sc	r04	13-privatized_18-first-reads_true.yml	0	65333	2536	12	0	0	0	1
after	sc	r04	13-privatized_18-first-reads_unknown_1_neg.yml	0	24005	1736	8	0	0	0	1
after	sc	r04	13-privatized_18-first-reads_unknown_2_pos.yml	0	18077	1736	8	0	0	0	1
after	sc	r04	13-privatized_19-publish-precision_true.yml	0	47722	3736	18	0	0	0	1
after	sc	r04	13-privatized_19-publish-precision_unknown_1_neg.yml	0	0	0	0	0	0	0	1
after	sc	r04	13-privatized_19-publish-precision_unknown_1_pos.yml	0	28203	2736	13	0	0	0	1
after	sc	r04	13-privatized_19-publish-precision_unknown_2_neg.yml	0	15327	2736	13	0	0	0	1
after	sc	r04	13-privatized_19-publish-precision_unknown_2_pos.yml	0	0	0	0	0	0	0	1
after	sc	r04	13-privatized_20-publish-regression_true.yml	0	24016	2536	12	0	0	0	1
after	sc	r04	13-privatized_24-multiple-protecting_true.yml	0	282629	10536	52	0	0	0	1
after	sc	r04	13-privatized_25-struct_nr_true.yml	0	28352	3336	16	0	0	0	1
after	sc	r04	13-privatized_27-multiple-protecting2_true.yml	0	947953	12336	61	0	0	0	1
after	sc	r04	13-privatized_29-multiple-protecting2-vesal_true.yml	0	92850	6336	31	0	0	0	1
after	sc	r04	13-privatized_30-traces-oplus-vs-meet_true.yml	0	48886	4336	21	0	0	0	1
after	sc	r04	13-privatized_31-traces-mine-vs-mutex_true.yml	0	111222	5136	25	0	0	0	1
after	sc	r04	13-privatized_32-traces-mine-vs-oplus-vs-meet_true.yml	0	132845	6136	30	0	0	0	1
after	sc	r04	13-privatized_33-traces-v-matters_true.yml	0	45001	3936	19	0	0	0	1
after	sc	r04	13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	0	28792	2936	14	0	0	0	1
after	sc	r04	13-privatized_35-traces-ex-2_true.yml	0	53393	4136	20	0	0	0	1
after	sc	r04	13-privatized_36-traces-ex-3_true.yml	0	49454	3736	18	0	0	0	1
after	sc	r04	13-privatized_37-traces-ex-4_true.yml	0	35541	3136	15	0	0	0	1
after	sc	r04	13-privatized_38-traces-ex-4-switch_true.yml	0	54853	4136	20	0	0	0	1
after	sc	r04	13-privatized_40-traces-ex-6_true.yml	0	29722	2936	14	0	0	0	1
after	sc	r04	13-privatized_41-traces-ex-7_unknown_1_neg.yml	0	0	0	0	0	0	0	1
after	sc	r04	13-privatized_41-traces-ex-7_unknown_1_pos.yml	0	18401	2736	13	0	0	0	1
after	sc	r04	13-privatized_42-traces-ex-mini_true.yml	0	28555	3936	19	0	0	0	1
after	sc	r04	13-privatized_44-traces-mine2_true.yml	0	18879	2736	13	0	0	0	1
after	sc	r04	13-privatized_45-traces-per-global-and-current-lock-mine-incomparable_true.yml	0	55498	4136	20	0	0	0	1
after	sc	r04	13-privatized_46-refine-protected1_true.yml	0	0	0	0	0	0	0	1
after	sc	r04	13-privatized_47-refine-protected2_true.yml	0	30360	2536	12	0	0	0	1
after	sc	r04	13-privatized_57-singlethreaded-unlock_true.yml	0	0	0	0	0	0	0	1
after	sc	r04	13-privatized_58-singlethreaded-lock_true.yml	0	0	0	0	0	0	0	1
after	sc	r04	13-privatized_66-mine-W-init_true.yml	0	0	0	0	0	0	0	1
after	sc	r04	13-privatized_68-pfscan_protected_loop_minimal_interval_true.yml	0	0	0	0	0	0	0	1
after	sc	r04	13-privatized_69-refine-protected-loop-interval_true.yml	0	0	0	0	0	0	0	1
after	sc	r04	14_spin2003.yml	0	0	0	0	0	0	0	1
after	sc	r04	28-race_reach_01-simple_racing.yml	0	15675864757	1807007952	40017	0	0	0	1
after	sc	r04	28-race_reach_06-cond_racing1.yml	0	8999905855	1807007952	40017	0	0	0	1
after	sc	r04	28-race_reach_11-ptr_racing.yml	0	8971669887	1807007952	40017	0	0	0	1
after	sc	r04	28-race_reach_21-deref_read_racing.yml	0	0	0	0	0	0	0	1
after	sc	r04	28-race_reach_24-sound_lock_racing.yml	0	9343954313	1807007952	40017	0	0	0	1
after	sc	r04	28-race_reach_37-indirect_racing.yml	0	12429616891	1807053072	40018	0	0	0	1
after	sc	r04	28-race_reach_45-escape_racing.yml	0	12359	3936	19	0	0	0	1
after	sc	r04	28-race_reach_46-escape_racefree.yml	0	23075	3536	17	0	0	0	1
after	sc	r04	29_conditionals_vs.yml	0	0	0	0	0	0	0	1
after	sc	r04	36-apron_11-traces-max-simple_true.yml	0	29794	2536	12	0	0	0	1
after	sc	r04	36-apron_16-traces-unprot2_true.yml	0	0	0	0	0	0	0	1
after	sc	r04	36-apron_17-traces-rpb-litmus_unknown_1_neg.yml	0	0	0	0	0	0	0	1
after	sc	r04	36-apron_21-traces-cluster-based_true.yml	0	251957	7136	35	0	0	0	1
after	sc	r04	36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml	0	0	0	0	0	0	0	1
after	sc	r04	36-apron_41-threadenter-no-locals_unknown_1_pos.yml	0	0	0	0	0	0	0	1
after	sc	r04	43_NetBSD_sysmon_power_sliced.yml	0	0	0	0	0	0	0	1
after	sc	r04	45_monabsex1_vs.yml	0	0	0	0	0	0	0	1
after	sc	r04	46_monabsex2_vs.yml	0	0	0	0	0	0	0	1
after	sc	r04	48_ticket_lock_low_contention_vs-pthread.yml	0	0	0	0	0	0	0	1
after	sc	r04	48_ticket_lock_low_contention_vs.yml	0	0	0	0	0	0	0	1
after	sc	r04	butterfly.yml	0	5250654554	12136	60	0	0	0	1
after	sc	r04	circular_buffer_bad.yml	0	8345974	34136	85	0	0	0	1
after	sc	r04	circular_buffer_ok.yml	0	1074492836	185736	232	0	0	0	1
after	sc	r04	dekker-unfair.yml	0	87194	6336	31	0	0	0	1
after	sc	r04	dekker.yml	0	92328	6336	31	0	0	0	1
after	sc	r04	exponential-nondet.yml	0	0	0	0	0	0	0	1
after	sc	r04	fib_safe-5.yml	0	1392524504	194536	243	0	0	0	1
after	sc	r04	fib_safe-6.yml	0	7257020689	281136	281	0	0	0	1
after	sc	r04	fib_unsafe-5.yml	0	260996898	194536	243	0	0	0	1
after	sc	r04	fib_unsafe-6.yml	0	1469023982	281136	281	0	0	0	1
after	sc	r04	fib_unsafe-7.yml	0	8899178053	319136	319	0	0	0	1
after	sc	r04	lazy01.yml	0	49855	5336	26	0	0	0	1
after	sc	r04	pthread-demo-datarace-3.yml	0	27095974	262136	262	0	0	0	1
after	sc	r04	queue.yml	0	2869597	160936	201	0	0	0	1
after	sc	r04	queue_longer.yml	0	0	0	0	0	0	0	0
after	sc	r04	queue_ok.yml	0	621020	183336	229	0	0	0	1
after	sc	r04	queue_ok_longer.yml	88115801	567484691	23936072	4029	0	0	0	1
after	sc	r04	queue_ok_longest.yml	106303744	1536741266	94781648	8029	0	0	0	1
after	sc	r04	race-1_1-join.yml	0	0	0	0	0	0	0	1
after	sc	r04	race-1_2-join.yml	0	15096	4736	23	0	0	0	1
after	sc	r04	race-1_3-join.yml	0	15109	4736	23	0	0	0	1
after	sc	r04	race-2_1-container_of.yml	0	0	0	0	0	0	0	1
after	sc	r04	race-3_1-container_of-global.yml	0	0	0	0	0	0	0	1
after	sc	r04	race-4_1-thread_local_vars.yml	0	0	0	0	0	0	0	1
after	sc	r04	reorder_2.yml	0	42215175	32936	82	0	0	0	1
after	sc	r04	singleton.yml	0	101359	8736	43	0	0	0	1
after	sc	r04	singleton_with-uninit-problems.yml	0	112518	8936	44	0	0	0	1
after	sc	r04	stateful01-1.yml	0	48853	6336	31	0	0	0	1
after	sc	r04	stateful01-2.yml	0	101189	6536	32	0	0	0	1
after	sc	r04	szymanski.yml	0	390953	5936	29	0	0	0	1
after	sc	r04	time_var_mutex.yml	0	32684	5736	28	0	0	0	1
after	sc	r04	triangular-1.yml	0	1239462876	27336	68	0	0	0	1
after	sc	r04	triangular-2.yml	0	196160206	27336	68	0	0	0	1
after	sc	r04	twostage_3.yml	0	858744	40136	100	0	0	0	1
after	sc	r04	unwind2-1.yml	0	0	0	0	0	0	0	1
after	sc	r04	unwind2-100.yml	0	0	0	0	0	0	0	1
after	sc	r04	unwind3-1.yml	0	12983	3736	18	0	0	0	1
after	tso	r01	01b_inc.yml	0	0	0	0	0	0	0	1
after	tso	r01	02_inc_cas.yml	0	0	0	0	0	0	0	1
after	tso	r01	13-privatized_01-priv_nr_true.yml	0	117435	3288	16	4	252	175	1
after	tso	r01	13-privatized_18-first-reads_true.yml	0	65337	2584	12	4	112	87	1
after	tso	r01	13-privatized_18-first-reads_unknown_1_neg.yml	0	28484	1880	8	2	31	23	1
after	tso	r01	13-privatized_18-first-reads_unknown_2_pos.yml	0	34312	1880	8	2	31	23	1
after	tso	r01	13-privatized_19-publish-precision_true.yml	0	177938	3640	18	8	401	307	1
after	tso	r01	13-privatized_19-publish-precision_unknown_1_neg.yml	0	0	0	0	0	0	0	1
after	tso	r01	13-privatized_19-publish-precision_unknown_1_pos.yml	0	51978	2760	13	2	50	38	1
after	tso	r01	13-privatized_19-publish-precision_unknown_2_neg.yml	0	38841	2760	13	2	50	38	1
after	tso	r01	13-privatized_19-publish-precision_unknown_2_pos.yml	0	0	0	0	0	0	0	1
after	tso	r01	13-privatized_20-publish-regression_true.yml	0	68047	2584	12	4	112	87	1
after	tso	r01	13-privatized_24-multiple-protecting_true.yml	0	1016847	9624	52	24	8593	5987	1
after	tso	r01	13-privatized_25-struct_nr_true.yml	0	92653	3288	16	4	252	175	1
after	tso	r01	13-privatized_27-multiple-protecting2_true.yml	0	2994079	11208	61	72	25988	18912	1
after	tso	r01	13-privatized_29-multiple-protecting2-vesal_true.yml	0	281889	5928	31	12	988	712	1
after	tso	r01	13-privatized_30-traces-oplus-vs-meet_true.yml	0	130414	4168	21	8	346	265	1
after	tso	r01	13-privatized_31-traces-mine-vs-mutex_true.yml	0	202598	4872	25	12	646	458	1
after	tso	r01	13-privatized_32-traces-mine-vs-oplus-vs-meet_true.yml	0	310098	5752	30	12	783	558	1
after	tso	r01	13-privatized_33-traces-v-matters_true.yml	0	138317	3816	19	6	286	217	1
after	tso	r01	13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	0	92601	2936	14	4	119	90	1
after	tso	r01	13-privatized_35-traces-ex-2_true.yml	0	173686	3992	20	8	279	209	1
after	tso	r01	13-privatized_36-traces-ex-3_true.yml	0	127451	3640	18	8	268	199	1
after	tso	r01	13-privatized_37-traces-ex-4_true.yml	0	98275	3112	15	4	159	114	1
after	tso	r01	13-privatized_38-traces-ex-4-switch_true.yml	0	179284	3992	20	8	279	209	1
after	tso	r01	13-privatized_40-traces-ex-6_true.yml	0	84263	2936	14	4	119	90	1
after	tso	r01	13-privatized_41-traces-ex-7_unknown_1_neg.yml	0	0	0	0	0	0	0	1
after	tso	r01	13-privatized_41-traces-ex-7_unknown_1_pos.yml	0	48293	2760	13	2	54	41	1
after	tso	r01	13-privatized_42-traces-ex-mini_true.yml	0	102009	3816	19	4	255	180	1
after	tso	r01	13-privatized_44-traces-mine2_true.yml	0	47223	2760	13	2	46	38	1
after	tso	r01	13-privatized_45-traces-per-global-and-current-lock-mine-incomparable_true.yml	0	120789	3992	20	6	357	248	1
after	tso	r01	13-privatized_46-refine-protected1_true.yml	0	0	0	0	0	0	0	1
after	tso	r01	13-privatized_47-refine-protected2_true.yml	0	86592	2584	12	4	101	78	1
after	tso	r01	13-privatized_57-singlethreaded-unlock_true.yml	0	0	0	0	0	0	0	1
after	tso	r01	13-privatized_58-singlethreaded-lock_true.yml	0	0	0	0	0	0	0	1
after	tso	r01	13-privatized_66-mine-W-init_true.yml	0	0	0	0	0	0	0	1
after	tso	r01	13-privatized_68-pfscan_protected_loop_minimal_interval_true.yml	0	0	0	0	0	0	0	1
after	tso	r01	13-privatized_69-refine-protected-loop-interval_true.yml	0	0	0	0	0	0	0	1
after	tso	r01	14_spin2003.yml	0	0	0	0	0	0	0	1
after	tso	r01	28-race_reach_01-simple_racing.yml	0	0	0	0	0	0	0	0
after	tso	r01	28-race_reach_06-cond_racing1.yml	0	0	0	0	0	0	0	0
after	tso	r01	28-race_reach_11-ptr_racing.yml	0	0	0	0	0	0	0	0
after	tso	r01	28-race_reach_21-deref_read_racing.yml	0	0	0	0	0	0	0	1
after	tso	r01	28-race_reach_24-sound_lock_racing.yml	0	0	0	0	0	0	0	0
after	tso	r01	28-race_reach_37-indirect_racing.yml	0	0	0	0	0	0	0	0
after	tso	r01	28-race_reach_45-escape_racing.yml	0	40219	3816	19	2	106	81	1
after	tso	r01	28-race_reach_46-escape_racefree.yml	0	87787	3464	17	4	191	144	1
after	tso	r01	29_conditionals_vs.yml	0	0	0	0	0	0	0	1
after	tso	r01	36-apron_11-traces-max-simple_true.yml	0	62966	2584	12	4	101	78	1
after	tso	r01	36-apron_16-traces-unprot2_true.yml	0	0	0	0	0	0	0	1
after	tso	r01	36-apron_17-traces-rpb-litmus_unknown_1_neg.yml	0	0	0	0	0	0	0	1
after	tso	r01	36-apron_21-traces-cluster-based_true.yml	0	2609684	6632	35	26	2014	1608	1
after	tso	r01	36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml	0	0	0	0	0	0	0	1
after	tso	r01	36-apron_41-threadenter-no-locals_unknown_1_pos.yml	0	0	0	0	0	0	0	1
after	tso	r01	43_NetBSD_sysmon_power_sliced.yml	0	0	0	0	0	0	0	1
after	tso	r01	45_monabsex1_vs.yml	0	0	0	0	0	0	0	1
after	tso	r01	46_monabsex2_vs.yml	0	0	0	0	0	0	0	1
after	tso	r01	48_ticket_lock_low_contention_vs-pthread.yml	0	0	0	0	0	0	0	1
after	tso	r01	48_ticket_lock_low_contention_vs.yml	0	0	0	0	0	0	0	1
after	tso	r01	butterfly.yml	0	9142300179	11032	60	304114	45272040	43466721	1
after	tso	r01	circular_buffer_bad.yml	0	1687693	30456	85	14	18669	13747	1
after	tso	r01	circular_buffer_ok.yml	0	4369050673	163992	232	6864	28061574	21330784	1
after	tso	r01	dekker-unfair.yml	0	294353	5928	31	14	981	911	1
after	tso	r01	dekker.yml	0	264298	5928	31	14	981	911	1
after	tso	r01	exponential-nondet.yml	0	0	0	0	0	0	0	1
after	tso	r01	fib_safe-5.yml	0	6526023949	171736	243	6884	50861919	37226471	1
after	tso	r01	fib_safe-6.yml	0	26232997450	248008	281	29036	288430537	210340249	1
after	tso	r01	fib_unsafe-5.yml	0	1864363807	171736	243	1880	13786133	10084896	1
after	tso	r01	fib_unsafe-6.yml	0	7208313330	248008	281	8244	81433459	59365151	1
after	tso	r01	fib_unsafe-7.yml	0	39869249589	281448	319	35572	455400086	331027156	1
after	tso	r01	lazy01.yml	0	126549	5048	26	6	497	414	1
after	tso	r01	pthread-demo-datarace-3.yml	0	53106042	231288	262	80	1076839	723498	1
after	tso	r01	queue.yml	0	15949323	142168	201	40	322450	226059	1
after	tso	r01	queue_longer.yml	0	0	0	0	0	0	0	0
after	tso	r01	queue_ok.yml	0	2933591	161880	229	4	46024	33489	1
after	tso	r01	queue_ok_longer.yml	3602800	1013465448	13851760	4029	4	15503664	10998009	1
after	tso	r01	queue_ok_longest.yml	31892941	4137606777	54452288	8029	4	61726864	43755609	1
after	tso	r01	race-1_1-join.yml	0	0	0	0	0	0	0	1
after	tso	r01	race-1_2-join.yml	0	49603	4520	23	2	189	138	1
after	tso	r01	race-1_3-join.yml	0	48035	4520	23	2	189	138	1
after	tso	r01	race-2_1-container_of.yml	0	0	0	0	0	0	0	1
after	tso	r01	race-3_1-container_of-global.yml	0	0	0	0	0	0	0	1
after	tso	r01	race-4_1-thread_local_vars.yml	0	0	0	0	0	0	0	1
after	tso	r01	reorder_2.yml	0	33079159	29400	82	432	328668	299073	1
after	tso	r01	singleton.yml	0	202734	8040	43	8	1001	921	1
after	tso	r01	singleton_with-uninit-problems.yml	0	318961	8216	44	12	1722	1581	1
after	tso	r01	stateful01-1.yml	0	113425	5928	31	4	625	499	1
after	tso	r01	stateful01-2.yml	0	416544	6104	32	12	2074	1657	1
after	tso	r01	szymanski.yml	0	9998346	5576	29	62	2695	2342	1
after	tso	r01	time_var_mutex.yml	0	98822	5400	28	4	524	429	1
after	tso	r01	triangular-1.yml	0	3101513743	24472	68	43036	35610116	26670496	1
after	tso	r01	triangular-2.yml	0	757151700	24472	68	10316	8402826	6284145	1
after	tso	r01	twostage_3.yml	0	2906067	35736	100	30	29858	26616	1
after	tso	r01	unwind2-1.yml	0	0	0	0	0	0	0	1
after	tso	r01	unwind2-100.yml	0	0	0	0	0	0	0	1
after	tso	r01	unwind3-1.yml	0	41523	3640	18	2	118	104	1
after	tso	r02	01b_inc.yml	0	0	0	0	0	0	0	1
after	tso	r02	02_inc_cas.yml	0	0	0	0	0	0	0	1
after	tso	r02	13-privatized_01-priv_nr_true.yml	0	86012	3288	16	4	252	175	1
after	tso	r02	13-privatized_18-first-reads_true.yml	0	64087	2584	12	4	112	87	1
after	tso	r02	13-privatized_18-first-reads_unknown_1_neg.yml	0	31134	1880	8	2	31	23	1
after	tso	r02	13-privatized_18-first-reads_unknown_2_pos.yml	0	41345	1880	8	2	31	23	1
after	tso	r02	13-privatized_19-publish-precision_true.yml	0	140021	3640	18	8	401	307	1
after	tso	r02	13-privatized_19-publish-precision_unknown_1_neg.yml	0	0	0	0	0	0	0	1
after	tso	r02	13-privatized_19-publish-precision_unknown_1_pos.yml	0	50630	2760	13	2	50	38	1
after	tso	r02	13-privatized_19-publish-precision_unknown_2_neg.yml	0	36940	2760	13	2	50	38	1
after	tso	r02	13-privatized_19-publish-precision_unknown_2_pos.yml	0	0	0	0	0	0	0	1
after	tso	r02	13-privatized_20-publish-regression_true.yml	0	69997	2584	12	4	112	87	1
after	tso	r02	13-privatized_24-multiple-protecting_true.yml	0	991697	9624	52	24	8593	5987	1
after	tso	r02	13-privatized_25-struct_nr_true.yml	0	88016	3288	16	4	252	175	1
after	tso	r02	13-privatized_27-multiple-protecting2_true.yml	0	3015911	11208	61	72	25988	18912	1
after	tso	r02	13-privatized_29-multiple-protecting2-vesal_true.yml	0	258306	5928	31	12	988	712	1
after	tso	r02	13-privatized_30-traces-oplus-vs-meet_true.yml	0	128165	4168	21	8	346	265	1
after	tso	r02	13-privatized_31-traces-mine-vs-mutex_true.yml	0	203392	4872	25	12	646	458	1
after	tso	r02	13-privatized_32-traces-mine-vs-oplus-vs-meet_true.yml	0	254516	5752	30	12	783	558	1
after	tso	r02	13-privatized_33-traces-v-matters_true.yml	0	155737	3816	19	6	286	217	1
after	tso	r02	13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	0	95184	2936	14	4	119	90	1
after	tso	r02	13-privatized_35-traces-ex-2_true.yml	0	135951	3992	20	8	279	209	1
after	tso	r02	13-privatized_36-traces-ex-3_true.yml	0	137880	3640	18	8	268	199	1
after	tso	r02	13-privatized_37-traces-ex-4_true.yml	0	71931	3112	15	4	159	114	1
after	tso	r02	13-privatized_38-traces-ex-4-switch_true.yml	0	136507	3992	20	8	279	209	1
after	tso	r02	13-privatized_40-traces-ex-6_true.yml	0	69706	2936	14	4	119	90	1
after	tso	r02	13-privatized_41-traces-ex-7_unknown_1_neg.yml	0	0	0	0	0	0	0	1
after	tso	r02	13-privatized_41-traces-ex-7_unknown_1_pos.yml	0	45291	2760	13	2	54	41	1
after	tso	r02	13-privatized_42-traces-ex-mini_true.yml	0	78400	3816	19	4	255	180	1
after	tso	r02	13-privatized_44-traces-mine2_true.yml	0	43792	2760	13	2	46	38	1
after	tso	r02	13-privatized_45-traces-per-global-and-current-lock-mine-incomparable_true.yml	0	115784	3992	20	6	357	248	1
after	tso	r02	13-privatized_46-refine-protected1_true.yml	0	0	0	0	0	0	0	1
after	tso	r02	13-privatized_47-refine-protected2_true.yml	0	108757	2584	12	4	101	78	1
after	tso	r02	13-privatized_57-singlethreaded-unlock_true.yml	0	0	0	0	0	0	0	1
after	tso	r02	13-privatized_58-singlethreaded-lock_true.yml	0	0	0	0	0	0	0	1
after	tso	r02	13-privatized_66-mine-W-init_true.yml	0	0	0	0	0	0	0	1
after	tso	r02	13-privatized_68-pfscan_protected_loop_minimal_interval_true.yml	0	0	0	0	0	0	0	1
after	tso	r02	13-privatized_69-refine-protected-loop-interval_true.yml	0	0	0	0	0	0	0	1
after	tso	r02	14_spin2003.yml	0	0	0	0	0	0	0	1
after	tso	r02	28-race_reach_01-simple_racing.yml	0	0	0	0	0	0	0	0
after	tso	r02	28-race_reach_06-cond_racing1.yml	0	0	0	0	0	0	0	0
after	tso	r02	28-race_reach_11-ptr_racing.yml	0	0	0	0	0	0	0	0
after	tso	r02	28-race_reach_21-deref_read_racing.yml	0	0	0	0	0	0	0	1
after	tso	r02	28-race_reach_24-sound_lock_racing.yml	0	0	0	0	0	0	0	0
after	tso	r02	28-race_reach_37-indirect_racing.yml	0	0	0	0	0	0	0	0
after	tso	r02	28-race_reach_45-escape_racing.yml	0	43761	3816	19	2	106	81	1
after	tso	r02	28-race_reach_46-escape_racefree.yml	0	67900	3464	17	4	191	144	1
after	tso	r02	29_conditionals_vs.yml	0	0	0	0	0	0	0	1
after	tso	r02	36-apron_11-traces-max-simple_true.yml	0	65717	2584	12	4	101	78	1
after	tso	r02	36-apron_16-traces-unprot2_true.yml	0	0	0	0	0	0	0	1
after	tso	r02	36-apron_17-traces-rpb-litmus_unknown_1_neg.yml	0	0	0	0	0	0	0	1
after	tso	r02	36-apron_21-traces-cluster-based_true.yml	0	536586	6632	35	26	2014	1608	1
after	tso	r02	36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml	0	0	0	0	0	0	0	1
after	tso	r02	36-apron_41-threadenter-no-locals_unknown_1_pos.yml	0	0	0	0	0	0	0	1
after	tso	r02	43_NetBSD_sysmon_power_sliced.yml	0	0	0	0	0	0	0	1
after	tso	r02	45_monabsex1_vs.yml	0	0	0	0	0	0	0	1
after	tso	r02	46_monabsex2_vs.yml	0	0	0	0	0	0	0	1
after	tso	r02	48_ticket_lock_low_contention_vs-pthread.yml	0	0	0	0	0	0	0	1
after	tso	r02	48_ticket_lock_low_contention_vs.yml	0	0	0	0	0	0	0	1
after	tso	r02	butterfly.yml	0	9287182910	11032	60	304114	45272040	43466721	1
after	tso	r02	circular_buffer_bad.yml	0	1332797	30456	85	14	18669	13747	1
after	tso	r02	circular_buffer_ok.yml	0	5190261871	163992	232	6864	28061574	21330784	1
after	tso	r02	dekker-unfair.yml	0	268637	5928	31	14	981	911	1
after	tso	r02	dekker.yml	0	281476	5928	31	14	981	911	1
after	tso	r02	exponential-nondet.yml	0	0	0	0	0	0	0	1
