   BENCHMARK INFORMATION
benchmark definition:    /work/parallel-scaling/definitions/parallel-tso-t1-r5.xml
name:                    parallel-tso-t1-r5
run sets:                genmc-tso.t1.r01.unreach-call, cat-tso.t1.r01.unreach-call, caat-tso.t1.r01.unreach-call, cat-tso.t1.r02.unreach-call, caat-tso.t1.r02.unreach-call, genmc-tso.t1.r02.unreach-call, caat-tso.t1.r03.unreach-call, genmc-tso.t1.r03.unreach-call, cat-tso.t1.r03.unreach-call, genmc-tso.t1.r04.unreach-call, cat-tso.t1.r04.unreach-call, caat-tso.t1.r04.unreach-call, cat-tso.t1.r05.unreach-call, caat-tso.t1.r05.unreach-call, genmc-tso.t1.r05.unreach-call
date:                    Tue, 2026-07-14 20:02:34 UTC
tool:                    GenMC SV-COMP adapter GenMC (https://plv.mpi-sws.org/genmc):
  GenMC v0.17.0 (commit #unknown)
  Built with LLVM 15.0.7 (Release)
tool executable:         /work/build/genmc-caat-llvm15noble/bin/genmc
options:                 --disable-estimation --disable-mm-detector --nthreads=1 --v1
parallel runs:           24
resource limits:
- memory:                16000.0 MB
- time:                  60 s
- cpu cores:             1
hardware requirements:
- cpu cores:             1
- memory:                16000.0 MB
------------------------------------------------------------

   SYSTEM INFORMATION
host:                    a432e3073d0a
os:                      Linux-5.15.0-185-generic-x86_64-with-glibc2.39
cpu:                     Intel Xeon Platinum 8280M CPU @ 2.60GHz
- cores:                 56
- max frequency:         3900.0 MHz
- turbo boost enabled:   True
ram:                     810198.7450880001 MB
------------------------------------------------------------



genmc-tso.t1.r01.unreach-call
Run set 1 of 15 with options '--disable-estimation --disable-mm-detector --nthreads=1 --v1 --svcomp-backend=genmc-tso' and propertyfile 'None'

inputfile                                                                                            status                       cpu time   wall time        host  executions   blocked  oracle-checks
goblint-regression/28-race_reach_46-escape_racefree.yml                                              true                             0.05        0.06        None           2      None           None
goblint-regression/28-race_reach_01-simple_racing.yml                                                TIMEOUT                         61.03       61.29        None        None      None           None
goblint-regression/28-race_reach_11-ptr_racing.yml                                                   TIMEOUT                         61.26       61.29        None        None      None           None
pthread-deagle/circular_buffer_bad.yml                                                               false(unreach-call)              0.09        0.09        None           1      None           None
pthread/fib_safe-5.yml                                                                               TIMEOUT                         61.00       61.01        None        None      None           None
pthread/fib_safe-6.yml                                                                               TIMEOUT                         61.01       61.01        None        None      None           None
pthread/fib_unsafe-5.yml                                                                             TIMEOUT                         61.00       61.01        None        None      None           None
pthread/fib_unsafe-6.yml                                                                             TIMEOUT                         60.82       61.01        None        None      None           None
pthread/fib_unsafe-7.yml                                                                             TIMEOUT                         61.00       61.01        None        None      None           None
goblint-regression/28-race_reach_24-sound_lock_racing.yml                                            TIMEOUT                         61.03       61.29        None        None      None           None
pthread/lazy01.yml                                                                                   false(unreach-call)              0.05        0.06        None           1      None           None
pthread-deagle/circular_buffer_ok.yml                                                                TIMEOUT                         61.00       61.01        None        None      None           None
pthread-atomic/szymanski.yml                                                                         true                             0.07        0.07        None           6        25           None
pthread-atomic/dekker.yml                                                                            true                             0.06        0.06        None           4         6           None
pthread-atomic/dekker-unfair.yml                                                                     true                             0.06        0.06        None           4         6           None
pthread-theta/unwind3-1.yml                                                                          false(unreach-call)              0.05        0.06        None           1      None           None
pthread-theta/exponential-nondet.yml                                                                 true                             0.06        0.06        None           1      None           None
pthread-theta/unwind2-1.yml                                                                          false(unreach-call)              0.05        0.06        None           1      None           None
pthread-theta/unwind2-100.yml                                                                        false(unreach-call)              0.05        0.06        None           1      None           None
pthread/butterfly.yml                                                                                true                            44.70       44.70        None       64560      None           None
pthread-ext/43_NetBSD_sysmon_power_sliced.yml                                                        true                             0.05        0.05        None           0         1           None
goblint-regression/28-race_reach_06-cond_racing1.yml                                                 TIMEOUT                         61.27       61.28        None        None      None           None
pthread/queue_ok.yml                                                                                 true                             0.10        0.10        None           2      None           None
pthread/queue_ok_longer.yml                                                                          true                            26.11       26.12        None           2      None           None
pthread/queue_ok_longest.yml                                                                         TIMEOUT                         61.06       61.07        None        None      None           None
pthread/queue_longer.yml                                                                             TIMEOUT                         61.01       61.02        None        None      None           None
pthread/queue.yml                                                                                    false(unreach-call)              2.22        2.23        None           2      None           None
pthread/singleton.yml                                                                                false(unreach-call)              0.06        0.07        None           1      None           None
pthread/singleton_with-uninit-problems.yml                                                           true                             0.06        0.07        None           4      None           None
pthread-C-DAC/pthread-demo-datarace-3.yml                                                            false(unreach-call)              0.13        0.14        None           0      None           None
pthread/reorder_2.yml                                                                                false(unreach-call)              1.09        1.10        None         162      None           None
pthread/twostage_3.yml                                                                               false(unreach-call)              0.09        0.09        None           4      None           None
ldv-races/race-1_1-join.yml                                                                          true                             0.06        0.07        None           1      None           None
ldv-races/race-1_3-join.yml                                                                          false(unreach-call)              0.06        0.06        None           1      None           None
ldv-races/race-1_2-join.yml                                                                          false(unreach-call)              0.06        0.06        None           1      None           None
ldv-races/race-4_1-thread_local_vars.yml                                                             true                             0.06        0.07        None           0         1           None
ldv-races/race-2_1-container_of.yml                                                                  true                             0.06        0.06        None           1      None           None
