category	cputime	memory	repetition	status	task	variant	walltime
correct	0.071006853	25931776.0	01	true	pthread-ext/29_conditionals_vs.yml	baseline	0.08033805002924055
correct	0.065153287	26038272.0	01	true	pthread-ext/48_ticket_lock_low_contention_vs-pthread.yml	baseline	0.07133789802901447
correct	0.067806018	26050560.0	01	true	pthread-ext/46_monabsex2_vs.yml	baseline	0.07601688802242279
correct	0.068971875	25952256.0	01	true	pthread-ext/45_monabsex1_vs.yml	baseline	0.07566472108010203
correct	0.075319751	26083328.0	01	false(unreach-call)	pthread/stateful01-1.yml	baseline	0.07778913399670273
correct	0.07571904	26124288.0	01	true	pthread/stateful01-2.yml	baseline	0.0855409069918096
correct	0.070966806	26181632.0	01	true	pthread-atomic/time_var_mutex.yml	baseline	0.0833074200199917
correct	0.068551787	26058752.0	01	true	pthread-ext/01b_inc.yml	baseline	0.07920364395249635
error	60.981168954	26054656.0	01	TIMEOUT	pthread/triangular-1.yml	baseline	61.01221591606736
correct	21.039917718	26075136.0	01	false(unreach-call)	pthread/triangular-2.yml	baseline	21.061406068038195
correct	0.067389686	25993216.0	01	true	pthread-ext/02_inc_cas.yml	baseline	0.09550154395401478
correct	3.048895788	56324096.0	01	false(unreach-call)	goblint-regression/28-race_reach_21-deref_read_racing.yml	baseline	3.0625189769780263
correct	0.071705134	26091520.0	01	true	pthread-ext/48_ticket_lock_low_contention_vs.yml	baseline	0.09897179808467627
error	61.040188926	1057206272.0	01	TIMEOUT	goblint-regression/28-race_reach_37-indirect_racing.yml	baseline	61.0652349650627
correct	0.071038204	26017792.0	01	false(unreach-call)	goblint-regression/28-race_reach_45-escape_racing.yml	baseline	0.07644315005745739
correct	0.073829271	26075136.0	01	true	goblint-regression/28-race_reach_46-escape_racefree.yml	baseline	0.08466226991731673
error	61.039826848	1057136640.0	01	TIMEOUT	goblint-regression/28-race_reach_01-simple_racing.yml	baseline	61.05975989298895
error	61.039988468	1057140736.0	01	TIMEOUT	goblint-regression/28-race_reach_11-ptr_racing.yml	baseline	61.06059221806936
correct	0.102555479	26181632.0	01	false(unreach-call)	pthread-deagle/circular_buffer_bad.yml	baseline	0.11126203206367791
error	60.976001438	26120192.0	01	TIMEOUT	pthread/fib_safe-5.yml	baseline	61.014192217960954
error	60.93768317	26091520.0	01	TIMEOUT	pthread/fib_safe-6.yml	baseline	61.013411761960015
correct	14.700893749	26025984.0	01	false(unreach-call)	pthread/fib_unsafe-5.yml	baseline	14.715772155905142
error	60.976671701	26099712.0	01	TIMEOUT	pthread/fib_unsafe-6.yml	baseline	61.01666757208295
error	60.972767145	26013696.0	01	TIMEOUT	pthread/fib_unsafe-7.yml	baseline	61.01079992798623
error	61.034092873	1057140736.0	01	TIMEOUT	goblint-regression/28-race_reach_24-sound_lock_racing.yml	baseline	61.05739221989643
correct	0.068290555	26140672.0	01	false(unreach-call)	pthread/lazy01.yml	baseline	0.07664325600489974
error	60.966475246	26222592.0	01	TIMEOUT	pthread-deagle/circular_buffer_ok.yml	baseline	61.01625468500424
correct	0.086843674	26087424.0	01	true	pthread-atomic/szymanski.yml	baseline	0.09626209503039718
correct	0.072565058	26062848.0	01	true	pthread-atomic/dekker.yml	baseline	0.07545357407070696
correct	0.071006138	26124288.0	01	true	pthread-atomic/dekker-unfair.yml	baseline	0.07601848302874714
correct	0.071824877	26083328.0	01	false(unreach-call)	pthread-theta/unwind3-1.yml	baseline	0.08093485096469522
correct	0.067922494	26058752.0	01	true	pthread-theta/exponential-nondet.yml	baseline	0.0754563839873299
correct	0.070428427	26169344.0	01	false(unreach-call)	pthread-theta/unwind2-1.yml	baseline	0.07354319095611572
correct	0.063852638	26152960.0	01	false(unreach-call)	pthread-theta/unwind2-100.yml	baseline	0.07025468104984611
correct	27.32429654	26279936.0	01	true	pthread/butterfly.yml	baseline	27.34672775992658
correct	0.066010962	26046464.0	01	true	pthread-ext/43_NetBSD_sysmon_power_sliced.yml	baseline	0.0725354750175029
error	61.034833267	1057198080.0	01	TIMEOUT	goblint-regression/28-race_reach_06-cond_racing1.yml	baseline	61.05059778690338
correct	0.095612874	26255360.0	01	true	pthread/queue_ok.yml	baseline	0.10502314392942935
correct	4.241076812	120688640.0	01	true	pthread/queue_ok_longer.yml	baseline	4.251851008972153
correct	20.280514473	472248320.0	01	true	pthread/queue_ok_longest.yml	baseline	20.30828174506314
error	60.984455923	79699968.0	01	TIMEOUT	pthread/queue_longer.yml	baseline	61.01642836199608
correct	1.235221101	26271744.0	01	false(unreach-call)	pthread/queue.yml	baseline	1.242807222995907
correct	0.076213132	26206208.0	01	false(unreach-call)	pthread/singleton.yml	baseline	0.08413470606319606
correct	0.076851677	26218496.0	01	true	pthread/singleton_with-uninit-problems.yml	baseline	0.08548370690550655
correct	0.179579369	26091520.0	01	false(unreach-call)	pthread-C-DAC/pthread-demo-datarace-3.yml	baseline	0.18362827505916357
correct	0.75141924	26238976.0	01	false(unreach-call)	pthread/reorder_2.yml	baseline	0.7606391670415178
correct	0.099254369	26349568.0	01	false(unreach-call)	pthread/twostage_3.yml	baseline	0.10581001895479858
correct	0.075687634	26214400.0	01	true	ldv-races/race-1_1-join.yml	baseline	0.08263570198323578
correct	0.076937889	26300416.0	01	false(unreach-call)	ldv-races/race-1_3-join.yml	baseline	0.08736078895162791
correct	0.077125652	26308608.0	01	false(unreach-call)	ldv-races/race-1_2-join.yml	baseline	0.08519990695640445
correct	0.080022806	26345472.0	01	true	ldv-races/race-4_1-thread_local_vars.yml	baseline	0.08783149102237076
correct	0.077871435	26263552.0	01	true	ldv-races/race-2_1-container_of.yml	baseline	0.08668691001366824
correct	0.074221169	26341376.0	01	true	ldv-races/race-3_1-container_of-global.yml	baseline	0.08352309500332922
correct	0.077609983	25882624.0	01	true	goblint-regression/13-privatized_66-mine-W-init_true.yml	pruning	0.07886300003156066
correct	0.086718262	26017792.0	01	false(unreach-call)	goblint-regression/36-apron_41-threadenter-no-locals_unknown_1_pos.yml	pruning	0.0920604009879753
correct	0.075404099	26009600.0	01	true	goblint-regression/36-apron_16-traces-unprot2_true.yml	pruning	0.07739234704058617
correct	0.071176261	26021888.0	01	true	goblint-regression/13-privatized_57-singlethreaded-unlock_true.yml	pruning	0.07688128692097962
correct	0.065608263	26050560.0	01	true	goblint-regression/13-privatized_47-refine-protected2_true.yml	pruning	0.06923660996835679
correct	0.074949666	26017792.0	01	true	goblint-regression/13-privatized_46-refine-protected1_true.yml	pruning	0.07745475997217
correct	0.074193626	26021888.0	01	true	goblint-regression/36-apron_11-traces-max-simple_true.yml	pruning	0.08295874495524913
correct	0.071660582	26005504.0	01	false(unreach-call)	goblint-regression/13-privatized_41-traces-ex-7_unknown_1_pos.yml	pruning	0.07617988099809736
correct	0.071785846	26071040.0	01	false(unreach-call)	goblint-regression/13-privatized_41-traces-ex-7_unknown_1_neg.yml	pruning	0.07659378997050226
correct	0.073100344	25964544.0	01	true	goblint-regression/13-privatized_40-traces-ex-6_true.yml	pruning	0.0771360769867897
