case	mode	workers	status	elapsed_ns	gate	complete	blocked	reduced	fail_open	verdict_sha256	summary_sha256
correct/litmus/CoWR/variants/cowr0.c	baseline	1	0	49784000		3	0	0	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	4f5ea28c5998b965708b11c67ac1403a744536884e4fc8fabf3dc6f5487c95d4
correct/litmus/CoWR/variants/cowr0.c	baseline	2	0	50246000		3	0	0	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	4f5ea28c5998b965708b11c67ac1403a744536884e4fc8fabf3dc6f5487c95d4
correct/litmus/CoWR/variants/cowr0.c	rvf	1	0	50879000	enabled	3	0	0	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	4f5ea28c5998b965708b11c67ac1403a744536884e4fc8fabf3dc6f5487c95d4
correct/litmus/CoWR/variants/cowr0.c	rvf	2	0	50499000	enabled	3	0	0	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	4f5ea28c5998b965708b11c67ac1403a744536884e4fc8fabf3dc6f5487c95d4
correct/litmus/W+JW/variants/W+JW0.c	baseline	1	0	51754000		1	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	fe2b117bf9eba3e539d9eb291cd73e77cbc2784cee6d2a6adee0259b3d551726
correct/litmus/W+JW/variants/W+JW0.c	baseline	2	0	59576000		1	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	fe2b117bf9eba3e539d9eb291cd73e77cbc2784cee6d2a6adee0259b3d551726
correct/litmus/W+JW/variants/W+JW0.c	rvf	1	0	57476000	enabled	1	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	fe2b117bf9eba3e539d9eb291cd73e77cbc2784cee6d2a6adee0259b3d551726
correct/litmus/W+JW/variants/W+JW0.c	rvf	2	0	63336000	enabled	1	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	fe2b117bf9eba3e539d9eb291cd73e77cbc2784cee6d2a6adee0259b3d551726
correct/litmus/SB+assert/variants/SB+assert0.c	baseline	1	0	52177000		3	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
correct/litmus/SB+assert/variants/SB+assert0.c	baseline	2	0	51947000		3	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
correct/litmus/SB+assert/variants/SB+assert0.c	rvf	1	0	49971000	native-fallback reason=non-atomic store instruction	3	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
correct/litmus/SB+assert/variants/SB+assert0.c	rvf	2	0	50489000	native-fallback reason=non-atomic store instruction	3	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
wrong/safety/dekker_rlx/variants/dekker_rlx0.c	baseline	1	0	50757000		3	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
wrong/safety/dekker_rlx/variants/dekker_rlx0.c	baseline	2	0	50574000		3	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
wrong/safety/dekker_rlx/variants/dekker_rlx0.c	rvf	1	0	49498000	enabled	3	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
wrong/safety/dekker_rlx/variants/dekker_rlx0.c	rvf	2	0	50417000	enabled	3	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
correct/litmus/RMWFix/variants/rmwfix0.c	baseline	1	0	51018000		4	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	1cc28f3348c987c42f37e37145b1b475aaff31f7b593e724aa00b00573845cde
correct/litmus/RMWFix/variants/rmwfix0.c	baseline	2	0	50575000		4	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	1cc28f3348c987c42f37e37145b1b475aaff31f7b593e724aa00b00573845cde
correct/litmus/RMWFix/variants/rmwfix0.c	rvf	1	0	50409000	native-fallback reason=atomic read-modify-write instruction	4	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	1cc28f3348c987c42f37e37145b1b475aaff31f7b593e724aa00b00573845cde
correct/litmus/RMWFix/variants/rmwfix0.c	rvf	2	0	49797000	native-fallback reason=atomic read-modify-write instruction	4	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	1cc28f3348c987c42f37e37145b1b475aaff31f7b593e724aa00b00573845cde
