back_offered	back_queued	category	co_offered	co_queued	cputime	memory	peak_work	realized_prefixes	rejected_prefixes	repetition	rf_offered	rf_queued	status	task	validity_queries	variant	walltime	work_added	work_popped
1	1	correct	10	2	0.070667045	26038272.0	3	4	2	01	7	1	true	goblint-regression/13-privatized_44-traces-mine2_true.yml	4	baseline	0.07574394799303263	4	4
1	1	correct	4	1	0.073679939	26005504.0	3	2	0	01	3	1	false(unreach-call)	goblint-regression/13-privatized_18-first-reads_unknown_2_pos.yml	1	baseline	0.07834902708418667	4	2
1	1	correct	4	1	0.066278118	26091520.0	3	2	0	01	3	1	false(unreach-call)	goblint-regression/13-privatized_18-first-reads_unknown_1_neg.yml	1	baseline	0.07566267997026443	4	2
2	2	correct	42	23	0.068025887	26030080.0	12	27	23	01	10	2	true	goblint-regression/13-privatized_36-traces-ex-3_true.yml	29	baseline	0.07168305502273142	27	27
1	1	correct	15	8	0.069473694	25976832.0	6	10	8	01	4	1	true	goblint-regression/13-privatized_18-first-reads_true.yml	11	baseline	0.07622589892707765	10	10
3	3	correct	46	26	0.069178066	26025984.0	18	32	26	01	15	3	true	goblint-regression/13-privatized_35-traces-ex-2_true.yml	33	baseline	0.07805677398573607	32	32
1	1	correct	45	26	0.069428772	26034176.0	16	28	26	01	10	1	true	goblint-regression/13-privatized_37-traces-ex-4_true.yml	29	baseline	0.07724526198580861	28	28
3	3	correct	46	26	0.069279863	25956352.0	18	32	26	01	15	3	true	goblint-regression/13-privatized_38-traces-ex-4-switch_true.yml	33	baseline	0.07442988001275808	32	32
1	1	correct	8	2	0.071930188	26087424.0	4	2	0	01	5	1	false(unreach-call)	goblint-regression/13-privatized_19-publish-precision_unknown_1_pos.yml	1	baseline	0.08110969595145434	5	2
0	0	correct	1	0	0.065280852	26062848.0	1	1	0	01	1	0	false(unreach-call)	goblint-regression/13-privatized_19-publish-precision_unknown_2_pos.yml	0	baseline	0.07114001410081983	1	1
0	0	correct	1	0	0.069997027	25989120.0	1	1	0	01	1	0	false(unreach-call)	goblint-regression/13-privatized_19-publish-precision_unknown_1_neg.yml	0	baseline	0.08270574698690325	1	1
1	1	correct	8	2	0.064029387	26030080.0	4	2	0	01	5	1	false(unreach-call)	goblint-regression/13-privatized_19-publish-precision_unknown_2_neg.yml	1	baseline	0.07796935806982219	5	2
3	3	correct	45	26	0.072105322	25980928.0	21	31	26	01	15	3	true	goblint-regression/13-privatized_45-traces-per-global-and-current-lock-mine-incomparable_true.yml	31	baseline	0.08086006704252213	32	32
1	1	correct	15	8	0.073321928	25980928.0	6	10	8	01	4	1	true	goblint-regression/13-privatized_01-priv_nr_true.yml	11	baseline	0.08409171097446233	10	10
2	2	correct	47	29	0.071962424	26087424.0	16	33	29	01	9	2	true	goblint-regression/13-privatized_19-publish-precision_true.yml	35	baseline	0.07991075399331748	33	33
1	1	correct	36	18	0.069078299	26005504.0	13	20	18	01	9	1	true	goblint-regression/13-privatized_42-traces-ex-mini_true.yml	21	baseline	0.07558725797571242	20	20
2	2	correct	22	7	0.067216592	26083328.0	8	11	7	01	14	2	true	goblint-regression/13-privatized_33-traces-v-matters_true.yml	12	baseline	0.08750356698874384	11	11
1	1	correct	15	8	0.053320369	26083328.0	6	10	8	01	4	1	true	goblint-regression/13-privatized_25-struct_nr_true.yml	11	baseline	0.06255369598511606	10	10
0	0	correct	1	0	0.067983119	26079232.0	0	0	0	01	2	0	true	goblint-regression/13-privatized_69-refine-protected-loop-interval_true.yml	1	baseline	0.073246790911071	0	0
0	0	correct	5	1	0.06013979	25939968.0	2	1	0	01	3	0	false(unreach-call)	goblint-regression/36-apron_17-traces-rpb-litmus_unknown_1_neg.yml	0	baseline	0.06389381003100425	2	1
3	3	correct	117	78	0.067263586	26087424.0	31	84	78	01	20	3	true	goblint-regression/13-privatized_31-traces-mine-vs-mutex_true.yml	87	baseline	0.08049721701536328	84	84
1	1	correct	31	16	0.068212807	26058752.0	10	18	16	01	8	1	true	goblint-regression/13-privatized_20-publish-regression_true.yml	19	baseline	0.0772648339625448	18	18
3	3	correct	46	26	0.070454177	26095616.0	18	32	26	01	15	3	true	goblint-regression/13-privatized_30-traces-oplus-vs-meet_true.yml	33	baseline	0.08276938099879771	32	32
4	4	correct	112	70	0.072767629	26066944.0	34	78	70	01	26	4	true	goblint-regression/13-privatized_32-traces-mine-vs-oplus-vs-meet_true.yml	80	baseline	0.08107879699673504	78	78
1	1	correct	25	10	0.072880122	26071040.0	11	12	10	01	11	1	true	goblint-regression/13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	13	baseline	0.07691307994537055	12	12
0	0	correct	1	0	0.072500012	26083328.0	0	0	0	01	2	0	true	goblint-regression/13-privatized_68-pfscan_protected_loop_minimal_interval_true.yml	1	baseline	0.08038754004519433	0	0
3	3	correct	126	82	0.071815665	26087424.0	33	88	82	01	21	3	true	goblint-regression/13-privatized_29-multiple-protecting2-vesal_true.yml	91	baseline	0.07796273299027234	88	88
6	6	correct	515	414	0.100187519	26148864.0	137	426	414	01	49	6	true	goblint-regression/13-privatized_24-multiple-protecting_true.yml	432	baseline	0.10805488598998636	426	426
8	7	correct	118	73	0.074436387	26066944.0	27	88	73	01	30	8	true	goblint-regression/36-apron_21-traces-cluster-based_true.yml	94	baseline	0.08156962494831532	88	88
0	0	correct	0	0	0.067952421	26144768.0	0	0	0	01	0	0	true	goblint-regression/36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml	0	baseline	0.07672514102887362	0	0
28	25	correct	1859	1510	0.192860696	26165248.0	155	1553	1510	01	167	28	true	goblint-regression/13-privatized_27-multiple-protecting2_true.yml	1564	baseline	0.20167368894908577	1563	1563
0	0	correct	3	1	0.065279721	25931776.0	1	1	1	01	1	0	true	pthread-ext/14_spin2003.yml	1	baseline	0.07298658892977983	1	1
0	0	correct	0	0	0.063489581	25985024.0	0	0	0	01	0	0	true	pthread-ext/29_conditionals_vs.yml	0	baseline	0.07381722505670041	0	0
0	0	correct	3	1	0.066870978	25989120.0	1	1	1	01	1	0	true	pthread-ext/48_ticket_lock_low_contention_vs-pthread.yml	1	baseline	0.07465879898518324	1	1
0	0	correct	15	9	0.063665507	26071040.0	9	9	9	01	3	0	true	pthread-ext/46_monabsex2_vs.yml	9	baseline	0.0715302909957245	9	9
0	0	correct	8	4	0.073790765	25989120.0	4	4	4	01	2	0	true	pthread-ext/45_monabsex1_vs.yml	4	baseline	0.0800044279312715	4	4
2	2	correct	52	36	0.068389066	26095616.0	41	3	0	01	20	4	false(unreach-call)	pthread/stateful01-1.yml	10	baseline	0.07688715308904648	43	3
5	5	correct	135	104	0.075674925	26185728.0	40	112	104	01	31	5	true	pthread/stateful01-2.yml	126	baseline	0.08317372703459114	114	114
1	1	correct	26	16	0.05943876	26140672.0	13	18	16	01	9	1	true	pthread-atomic/time_var_mutex.yml	23	baseline	0.07399127003736794	18	18
0	0	correct	11	5	0.068323003	26030080.0	5	5	5	01	3	0	true	pthread-ext/01b_inc.yml	5	baseline	0.07586541201453656	5	5
		error			60.979749187	26050560.0				01			TIMEOUT	pthread/triangular-1.yml		baseline	61.01263368700165		
3648	3648	correct	262766	242312	21.139989987	26058752.0	624	248041	241818	01	12076	3668	false(unreach-call)	pthread/triangular-2.yml	249550	baseline	21.158321729977615	249629	249105
0	0	correct	1	0	0.05836826	25952256.0	0	0	0	01	1	0	true	pthread-ext/02_inc_cas.yml	0	baseline	0.06950519303791225	0	0
0	0	correct	1	0	3.113917981	56410112.0	1	1	0	01	1	0	false(unreach-call)	goblint-regression/28-race_reach_21-deref_read_racing.yml	0	baseline	3.1267289189854637	1	1
0	0	correct	8	4	0.066404362	26030080.0	4	4	4	01	2	0	true	pthread-ext/48_ticket_lock_low_contention_vs.yml	4	baseline	0.07482192397583276	4	4
		error			61.053566528	1057189888.0				01			TIMEOUT	goblint-regression/28-race_reach_37-indirect_racing.yml		baseline	61.07604782108683		
1	1	correct	11	3	0.074639804	26042368.0	5	2	0	01	6	1	false(unreach-call)	goblint-regression/28-race_reach_45-escape_racing.yml	1	baseline	0.08390636590775102	6	2
1	1	correct	45	26	0.072966	26062848.0	16	28	26	01	10	1	true	goblint-regression/28-race_reach_46-escape_racefree.yml	29	baseline	0.07731007994152606	28	28
		error			61.061416038	1057185792.0				01			TIMEOUT	goblint-regression/28-race_reach_01-simple_racing.yml		baseline	61.081282725092024		
		error			61.05324721	1057103872.0				01			TIMEOUT	goblint-regression/28-race_reach_11-ptr_racing.yml		baseline	61.07941896596458		
8	8	correct	1022	896	0.103830786	26116096.0	945	177	168	01	175	49	false(unreach-call)	pthread-deagle/circular_buffer_bad.yml	238	baseline	0.11246514704544097	954	178
		error			60.97415411	26058752.0				01			TIMEOUT	pthread/fib_safe-5.yml		baseline	61.01481678697746		
		error			60.976897151	26075136.0				01			TIMEOUT	pthread/fib_safe-6.yml		baseline	61.01504548196681		
642	642	correct	51518	47782	14.801767431	26103808.0	589	48431	47323	01	2204	652	false(unreach-call)	pthread/fib_unsafe-5.yml	48728	baseline	14.817293850937858	49077	48598
		error			60.977300101	26054656.0				01			TIMEOUT	pthread/fib_unsafe-6.yml		baseline	61.01625484402757		
		error			60.940395408	26071040.0				01			TIMEOUT	pthread/fib_unsafe-7.yml		baseline	61.01574713992886		
		error			61.05193846	1057161216.0				01			TIMEOUT	goblint-regression/28-race_reach_24-sound_lock_racing.yml		baseline	61.07224655698519		
2	2	correct	28	18	0.079353898	26148864.0	20	14	10	01	12	2	false(unreach-call)	pthread/lazy01.yml	19	baseline	0.08572272304445505	23	14
		error			60.978368956	26148864.0				01			TIMEOUT	pthread-deagle/circular_buffer_ok.yml		baseline	61.01470370206516		
64	11	correct	264	179	0.085675527	26075136.0	21	209	179	01	297	19	true	pthread-atomic/szymanski.yml	404	baseline	0.09741594595834613	209	209
7	5	correct	43	22	0.071355744	26075136.0	11	33	24	01	26	6	true	pthread-atomic/dekker.yml	44	baseline	0.07898043806198984	33	33
7	5	correct	45	23	0.06039651	26112000.0	11	34	25	01	28	6	true	pthread-atomic/dekker-unfair.yml	46	baseline	0.06771949806716293	34	34
0	0	correct	3	1	0.069225633	26087424.0	2	2	0	01	5	1	false(unreach-call)	pthread-theta/unwind3-1.yml	4	baseline	0.07911878393497318	3	2
0	0	correct	0	0	0.06890204	26062848.0	0	0	0	01	1	0	true	pthread-theta/exponential-nondet.yml	0	baseline	0.07332884904462844	0	0
1	1	correct	3	1	0.072648075	26161152.0	3	2	0	01	5	0	false(unreach-call)	pthread-theta/unwind2-1.yml	4	baseline	0.07929331390187144	4	2
1	1	correct	3	1	0.071509694	26169344.0	3	2	0	01	5	0	false(unreach-call)	pthread-theta/unwind2-100.yml	4	baseline	0.07570613094139844	4	2
32161	19876	correct	29854	993	27.501408797	26259456.0	21	89068	161	01	444081	76012	true	pthread/butterfly.yml	418710	baseline	27.520834556082264	96882	96882
0	0	correct	0	0	0.069187093	25997312.0	0	0	0	01	0	0	true	pthread-ext/43_NetBSD_sysmon_power_sliced.yml	0	baseline	0.07265816500876099	0	0
		error			61.045665934	1057112064.0				01			TIMEOUT	goblint-regression/28-race_reach_06-cond_racing1.yml		baseline	61.06531261699274		
1	1	correct	19	12	0.09525479	26165248.0	9	14	12	01	7	1	true	pthread/queue_ok.yml	18	baseline	0.10230951104313135	14	14
1	1	correct	19	12	4.1675005	120631296.0	9	14	12	01	7	1	true	pthread/queue_ok_longer.yml	18	baseline	4.179310688050464	14	14
1	1	correct	19	12	20.637820163	504709120.0	9	14	12	01	7	1	true	pthread/queue_ok_longest.yml	18	baseline	20.65523585502524	14	14
		error			60.991448279	80572416.0				01			TIMEOUT	pthread/queue_longer.yml		baseline	61.02231358306017		
22	22	correct	19779	18860	1.247200024	26279936.0	18040	2503	2480	01	1318	400	false(unreach-call)	pthread/queue.yml	2959	baseline	1.2563781660282984	19283	2505
3	3	correct	59	40	0.073012087	26308608.0	27	22	16	01	12	3	false(unreach-call)	pthread/singleton.yml	21	baseline	0.08350316202268004	48	22
3	3	correct	82	59	0.080857593	26238976.0	26	66	59	01	13	3	true	pthread/singleton_with-uninit-problems.yml	68	baseline	0.08812304807361215	66	66
40	40	correct	52520	50800	0.174723432	26169344.0	51601	41	0	01	1660	800	false(unreach-call)	pthread-C-DAC/pthread-demo-datarace-3.yml	40	baseline	0.18422606005333364	51641	41
166	166	correct	7064	6222	0.745223054	26189824.0	208	6403	6130	01	512	172	false(unreach-call)	pthread/reorder_2.yml	6452	baseline	0.7527902279980481	6561	6459
11	9	correct	228	164	0.097600171	26345472.0	120	70	54	01	45	15	false(unreach-call)	pthread/twostage_3.yml	74	baseline	0.10443391499575227	190	71
0	0	correct	4	2	0.074261346	26275840.0	2	2	2	01	2	0	true	ldv-races/race-1_1-join.yml	3	baseline	0.08492153999395669	2	2
2	2	correct	35	20	0.071532885	26210304.0	17	14	11	01	10	2	false(unreach-call)	ldv-races/race-1_3-join.yml	13	baseline	0.08004657691344619	25	15
2	2	correct	35	20	0.076177489	26218496.0	17	14	11	01	10	2	false(unreach-call)	ldv-races/race-1_2-join.yml	13	baseline	0.08430399897042662	25	15
0	0	correct	0	0	0.076692194	26288128.0	0	0	0	01	0	0	true	ldv-races/race-4_1-thread_local_vars.yml	0	baseline	0.08328096300829202	0	0
0	0	correct	0	0	0.073902144	26353664.0	0	0	0	01	0	0	true	ldv-races/race-2_1-container_of.yml	0	baseline	0.08115898002870381	0	0
0	0	correct	0	0	0.078285923	26353664.0	0	0	0	01	0	0	true	ldv-races/race-3_1-container_of-global.yml	0	baseline	0.08535487100016326	0	0
0	0	correct	0	0	0.072539302	25989120.0	0	0	0	01	0	0	true	goblint-regression/13-privatized_66-mine-W-init_true.yml	0	pruning	0.07845169899519533	0	0
0	0	correct	0	0	0.078776969	25874432.0	1	1	0	01	0	0	false(unreach-call)	goblint-regression/36-apron_41-threadenter-no-locals_unknown_1_pos.yml	0	pruning	0.0830304849660024	1	1
0	0	correct	0	0	0.071148789	25972736.0	0	0	0	01	0	0	true	goblint-regression/36-apron_16-traces-unprot2_true.yml	0	pruning	0.07855035096872598	0	0
0	0	correct	2	0	0.069133742	26021888.0	0	0	0	01	1	0	true	goblint-regression/13-privatized_57-singlethreaded-unlock_true.yml	0	pruning	0.07484685105737299	0	0
1	1	correct	7	0	0.066568808	26017792.0	2	2	0	01	4	1	true	goblint-regression/13-privatized_47-refine-protected2_true.yml	3	pruning	0.07089027902111411	2	2
0	0	correct	4	0	0.067955713	26009600.0	0	0	0	01	2	0	true	goblint-regression/13-privatized_46-refine-protected1_true.yml	0	pruning	0.07445764995645732	0	0
1	1	correct	7	0	0.06921458	26025984.0	2	2	0	01	4	1	true	goblint-regression/36-apron_11-traces-max-simple_true.yml	3	pruning	0.07613775099162012	2	2
1	1	correct	10	0	0.067889907	25927680.0	2	2	0	01	7	1	false(unreach-call)	goblint-regression/13-privatized_41-traces-ex-7_unknown_1_pos.yml	1	pruning	0.07436821691226214	3	2
0	0	correct	3	0	0.072685317	25985024.0	1	1	0	01	2	0	false(unreach-call)	goblint-regression/13-privatized_41-traces-ex-7_unknown_1_neg.yml	0	pruning	0.07625950709916651	1	1
1	1	correct	10	0	0.069620114	26021888.0	2	2	0	01	8	1	true	goblint-regression/13-privatized_40-traces-ex-6_true.yml	3	pruning	0.07841227599419653	2	2
0	0	correct	3	0	0.072837653	25931776.0	0	0	0	01	2	0	true	goblint-regression/13-privatized_58-singlethreaded-lock_true.yml	0	pruning	0.07765325997024775	0	0
1	1	correct	8	0	0.074169931	26038272.0	2	2	0	01	7	1	true	goblint-regression/13-privatized_44-traces-mine2_true.yml	2	pruning	0.07746551500167698	2	2
1	1	correct	3	0	0.071410212	26066944.0	2	2	0	01	3	1	false(unreach-call)	goblint-regression/13-privatized_18-first-reads_unknown_2_pos.yml	1	pruning	0.07738374604377896	3	2
1	1	correct	3	0	0.071831298	25985024.0	2	2	0	01	3	1	false(unreach-call)	goblint-regression/13-privatized_18-first-reads_unknown_1_neg.yml	1	pruning	0.07955641800072044	3	2
2	2	correct	19	0	0.069397336	26021888.0	3	4	0	01	10	2	true	goblint-regression/13-privatized_36-traces-ex-3_true.yml	6	pruning	0.07522173307370394	4	4
1	1	correct	7	0	0.058118037	26058752.0	2	2	0	01	4	1	true	goblint-regression/13-privatized_18-first-reads_true.yml	3	pruning	0.061343627981841564	2	2
3	3	correct	20	0	0.071986286	26009600.0	4	6	0	01	15	3	true	goblint-regression/13-privatized_35-traces-ex-2_true.yml	7	pruning	0.07950051897205412	6	6
1	1	correct	19	0	0.072189854	26054656.0	2	2	0	01	10	1	true	goblint-regression/13-privatized_37-traces-ex-4_true.yml	3	pruning	0.08073447598144412	2	2
3	3	correct	20	0	0.071562472	26021888.0	4	6	0	01	15	3	true	goblint-regression/13-privatized_38-traces-ex-4-switch_true.yml	7	pruning	0.0801833929726854	6	6
1	1	correct	6	0	0.072901543	26017792.0	2	2	0	01	5	1	false(unreach-call)	goblint-regression/13-privatized_19-publish-precision_unknown_1_pos.yml	1	pruning	0.08169083902612329	3	2
0	0	correct	1	0	0.06999858	25964544.0	1	1	0	01	1	0	false(unreach-call)	goblint-regression/13-privatized_19-publish-precision_unknown_2_pos.yml	0	pruning	0.07624591293279082	1	1
0	0	correct	1	0	0.070047066	26062848.0	1	1	0	01	1	0	false(unreach-call)	goblint-regression/13-privatized_19-publish-precision_unknown_1_neg.yml	0	pruning	0.07768167497124523	1	1
1	1	correct	6	0	0.07144611	26046464.0	2	2	0	01	5	1	false(unreach-call)	goblint-regression/13-privatized_19-publish-precision_unknown_2_neg.yml	1	pruning	0.07907655998133123	3	2
3	3	correct	19	0	0.0705457	26030080.0	4	5	0	01	15	3	true	goblint-regression/13-privatized_45-traces-per-global-and-current-lock-mine-incomparable_true.yml	5	pruning	0.08037772704847157	6	6
1	1	correct	7	0	0.070273444	26062848.0	2	2	0	01	4	1	true	goblint-regression/13-privatized_01-priv_nr_true.yml	3	pruning	0.07695629994850606	2	2
2	2	correct	18	0	0.071193632	26050560.0	3	4	0	01	9	2	true	goblint-regression/13-privatized_19-publish-precision_true.yml	6	pruning	0.0784169640392065	4	4
1	1	correct	18	0	0.072846788	26034176.0	2	2	0	01	9	1	true	goblint-regression/13-privatized_42-traces-ex-mini_true.yml	3	pruning	0.08081135805696249	2	2
2	2	correct	15	0	0.071504545	26075136.0	2	4	0	01	14	2	true	goblint-regression/13-privatized_33-traces-v-matters_true.yml	5	pruning	0.0775632499717176	4	4
1	1	correct	7	0	0.068722429	26021888.0	2	2	0	01	4	1	true	goblint-regression/13-privatized_25-struct_nr_true.yml	3	pruning	0.08091981092002243	2	2
0	0	correct	1	0	0.07207901	26021888.0	0	0	0	01	1	0	true	goblint-regression/13-privatized_69-refine-protected-loop-interval_true.yml	0	pruning	0.07870863599237055	0	0
0	0	correct	4	0	0.072117211	25956352.0	1	1	0	01	3	0	false(unreach-call)	goblint-regression/36-apron_17-traces-rpb-litmus_unknown_1_neg.yml	0	pruning	0.07864654099103063	1	1
3	3	correct	39	0	0.071956918	26005504.0	4	6	0	01	20	3	true	goblint-regression/13-privatized_31-traces-mine-vs-mutex_true.yml	9	pruning	0.08225911995396018	6	6
1	1	correct	15	0	0.073807155	26042368.0	2	2	0	01	8	1	true	goblint-regression/13-privatized_20-publish-regression_true.yml	3	pruning	0.07953540689777583	2	2
3	3	correct	20	0	0.074174422	26013696.0	4	6	0	01	15	3	true	goblint-regression/13-privatized_30-traces-oplus-vs-meet_true.yml	7	pruning	0.07878889597486705	6	6
4	4	correct	42	0	0.078990146	26021888.0	5	8	0	01	26	4	true	goblint-regression/13-privatized_32-traces-mine-vs-oplus-vs-meet_true.yml	10	pruning	0.08584242302458733	8	8
1	1	correct	15	0	0.075778637	25968640.0	2	2	0	01	11	1	true	goblint-regression/13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	3	pruning	0.08014671201817691	2	2
0	0	correct	1	0	0.078124726	26148864.0	0	0	0	01	1	0	true	goblint-regression/13-privatized_68-pfscan_protected_loop_minimal_interval_true.yml	0	pruning	0.08153579803183675	0	0
3	3	correct	44	0	0.082601547	26017792.0	4	6	0	01	21	3	true	goblint-regression/13-privatized_29-multiple-protecting2-vesal_true.yml	9	pruning	0.09028485999442637	6	6
6	6	correct	101	0	0.094383831	26066944.0	5	12	0	01	49	6	true	goblint-regression/13-privatized_24-multiple-protecting_true.yml	18	pruning	0.0979878909420222	12	12
8	7	correct	45	0	0.08092407	26046464.0	4	15	0	01	30	8	true	goblint-regression/36-apron_21-traces-cluster-based_true.yml	21	pruning	0.08854292600881308	15	15
0	0	correct	0	0	0.070056405	26095616.0	0	0	0	01	0	0	true	goblint-regression/36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml	0	pruning	0.07729282998479903	0	0
28	25	correct	349	0	0.144142215	26157056.0	9	43	0	01	167	28	true	goblint-regression/13-privatized_27-multiple-protecting2_true.yml	54	pruning	0.15184436703566462	53	53
0	0	correct	2	0	0.069519835	26021888.0	0	0	0	01	1	0	true	pthread-ext/14_spin2003.yml	0	pruning	0.08175738004501909	0	0
0	0	correct	0	0	0.070504484	25968640.0	0	0	0	01	0	0	true	pthread-ext/29_conditionals_vs.yml	0	pruning	0.0814735849853605	0	0
0	0	correct	2	0	0.071333266	26034176.0	0	0	0	01	1	0	true	pthread-ext/48_ticket_lock_low_contention_vs-pthread.yml	0	pruning	0.08097633300349116	0	0
0	0	correct	6	0	0.071588506	26009600.0	0	0	0	01	3	0	true	pthread-ext/46_monabsex2_vs.yml	0	pruning	0.07992904703132808	0	0
0	0	correct	4	0	0.073057942	26042368.0	0	0	0	01	2	0	true	pthread-ext/45_monabsex1_vs.yml	0	pruning	0.0880305499304086	0	0
2	2	correct	16	0	0.074480138	26046464.0	5	3	0	01	12	4	false(unreach-call)	pthread/stateful01-1.yml	2	pruning	0.08438412600662559	7	3
5	5	correct	31	0	0.076525392	26128384.0	5	8	0	01	18	5	true	pthread/stateful01-2.yml	9	pruning	0.08478133904282004	10	10
1	1	correct	10	0	0.074295477	26087424.0	2	2	0	01	5	1	true	pthread-atomic/time_var_mutex.yml	3	pruning	0.09281526505947113	2	2
0	0	correct	6	0	0.073500355	26050560.0	0	0	0	01	3	0	true	pthread-ext/01b_inc.yml	0	pruning	0.08449581195600331	0	0
16631	16631	correct	93321	0	28.992343212	26107904.0	46	27390	0	01	54976	16631	true	pthread/triangular-1.yml	32277	pruning	29.022015761001967	33262	33262
3648	3648	correct	20454	0	6.719603903	26116096.0	36	6223	0	01	12076	3668	false(unreach-call)	pthread/triangular-2.yml	7732	pruning	6.751338311005384	7317	7287
0	0	correct	1	0	0.071314337	26001408.0	0	0	0	01	1	0	true	pthread-ext/02_inc_cas.yml	0	pruning	0.08715447096619755	0	0
0	0	correct	1	0	2.996880538	56467456.0	1	1	0	01	1	0	false(unreach-call)	goblint-regression/28-race_reach_21-deref_read_racing.yml	0	pruning	3.018473682925105	1	1
0	0	correct	4	0	0.07374912	26091520.0	0	0	0	01	2	0	true	pthread-ext/48_ticket_lock_low_contention_vs.yml	0	pruning	0.08179442200344056	0	0
		error			61.045706688	1094533120.0				01			TIMEOUT	goblint-regression/28-race_reach_37-indirect_racing.yml		pruning	61.075469023082405		
1	1	correct	8	0	0.073533744	26124288.0	2	2	0	01	6	1	false(unreach-call)	goblint-regression/28-race_reach_45-escape_racing.yml	1	pruning	0.08082997403107584	3	2
1	1	correct	19	0	0.073857634	26099712.0	2	2	0	01	10	1	true	goblint-regression/28-race_reach_46-escape_racefree.yml	3	pruning	0.08392181200906634	2	2
		error			61.044140439	1094479872.0				01			TIMEOUT	goblint-regression/28-race_reach_01-simple_racing.yml		pruning	61.071733040967956		
		error			61.045492113	1094529024.0				01			TIMEOUT	goblint-regression/28-race_reach_11-ptr_racing.yml		pruning	61.07406242005527		
8	8	correct	126	0	0.116056246	26161152.0	50	9	0	01	112	49	false(unreach-call)	pthread-deagle/circular_buffer_bad.yml	7	pruning	0.12409534002654254	58	10
2771	2771	correct	16239	0	32.977284073	26091520.0	36	4492	0	01	9505	2771	true	pthread/fib_safe-5.yml	5163	pruning	33.00712320103776	5542	5542
		error			60.977466343	26034176.0				01			TIMEOUT	pthread/fib_safe-6.yml		pruning	61.01272262400016		
642	642	correct	3736	0	8.050935433	26071040.0	26	1108	0	01	2204	652	false(unreach-call)	pthread/fib_unsafe-5.yml	1405	pruning	8.070889017079026	1295	1275
2954	2954	correct	17614	0	47.757707843	26083328.0	37	5010	0	01	10305	2969	false(unreach-call)	pthread/fib_unsafe-6.yml	6177	pruning	47.79541294404771	5924	5897
		error			60.965773146	26017792.0				01			TIMEOUT	pthread/fib_unsafe-7.yml		pruning	61.01311761292163		
		error			61.0393263	1094508544.0				01			TIMEOUT	goblint-regression/28-race_reach_24-sound_lock_racing.yml		pruning	61.0701237419853		
2	2	correct	10	0	0.071536719	26185728.0	3	4	0	01	7	2	false(unreach-call)	pthread/lazy01.yml	4	pruning	0.07981120306067169	5	4
3431	3431	correct	22305	0	26.208966723	26116096.0	50	5147	0	01	12868	3431	true	pthread-deagle/circular_buffer_ok.yml	5148	pruning	26.290370441041887	6862	6862
47	11	correct	85	0	0.085421513	26087424.0	6	30	0	01	117	19	true	pthread-atomic/szymanski.yml	45	pruning	0.09407380898483098	30	30
4	3	correct	21	0	0.07784356	26038272.0	4	9	0	01	21	6	true	pthread-atomic/dekker.yml	15	pruning	0.08449127990752459	9	9
4	3	correct	22	0	0.075639369	26091520.0	4	9	0	01	22	6	true	pthread-atomic/dekker-unfair.yml	15	pruning	0.08222146902699023	9	9
