   BENCHMARK INFORMATION
benchmark definition:    /workspace/experiments/fair-coverage/comparison-latest-vs-deagle-60s/definitions/genmc.xml
name:                    genmc
run sets:                genmc.unreach-call
date:                    Thu, 2026-07-16 12:35:26 UTC
tool:                    GenMC SV-COMP fair-coverage adapter GenMC (https://plv.mpi-sws.org/genmc):
  GenMC v0.17.0 (commit #unknown)
  Built with LLVM 15.0.7 (Release)
tool executable:         /workspace/experiments/caat-optimization/streaming-lazy-cycle/build-after/bin/genmc
options:                 --disable-estimation --disable-mm-detector --nthreads=1 --v1
parallel runs:           10
resource limits:
- memory:                4000.0 MB
- time:                  60 s
- cpu cores:             1
hardware requirements:
- cpu cores:             1
- memory:                4000.0 MB
------------------------------------------------------------

   SYSTEM INFORMATION
host:                    da3027e62a73
os:                      Linux-5.15.0-185-generic-x86_64-with-glibc2.39
cpu:                     Intel Xeon Platinum 8280M CPU @ 2.60GHz
- cores:                 56
- max frequency:         3900.0 MHz
- turbo boost enabled:   True
ram:                     810198.7450880001 MB
------------------------------------------------------------



genmc.unreach-call
Run set 1 of 1 with options '--disable-estimation --disable-mm-detector --nthreads=1 --v1 --svcomp-backend=genmc-sc' and propertyfile 'None'

inputfile                                                                                                                                                                          status                       cpu time   wall time        host
weaver/test-easy1.wvr.yml                                                                                                                                                          true                             0.07        0.08        None
goblint-regression/36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml                                                                                            true                             0.06        0.08        None
weaver/popl20-figure1-alt.wvr.yml                                                                                                                                                  true                             0.06        0.08        None
weaver/mult-comm.wvr.yml                                                                                                                                                           OUT OF MEMORY                   11.27       11.51        None
weaver/popl20-figure3.wvr.yml                                                                                                                                                      TIMEOUT                         60.41       65.50        None
weaver/security.wvr.yml                                                                                                                                                            true                             0.06        0.07        None
weaver/test-easy8.wvr.yml                                                                                                                                                          true                             0.07        0.10        None
weaver/test-easy6.wvr.yml                                                                                                                                                          true                             0.07        0.08        None
weaver/parallel-misc-2-unrolled.wvr.yml                                                                                                                                            true                             0.06        0.07        None
weaver/popl20-nonblocking-cntr.wvr.yml                                                                                                                                             true                             0.06        0.08        None
weaver/parallel-simple-equiv.wvr.yml                                                                                                                                               true                             0.07        0.09        None
weaver/parallel-misc-3.wvr.yml                                                                                                                                                     true                             0.06        0.09        None
weaver/parallel-ticket-2.wvr.yml                                                                                                                                                   true                             0.07        0.12        None
weaver/popl20-nonblocking-cntr-alt.wvr.yml                                                                                                                                         true                             0.07        0.12        None
weaver/mult-dist.wvr.yml                                                                                                                                                           OUT OF MEMORY                   11.28       11.49        None
weaver/chl-sre-symm.wvr.yml                                                                                                                                                        true                             0.06        0.09        None
weaver/clever.wvr.yml                                                                                                                                                              true                             0.06        0.08        None
goblint-regression/13-privatized_27-multiple-protecting2_true.yml                                                                                                                  true                             0.08        0.13        None
weaver/popl20-more-nonblocking-counter-alt2.wvr.yml                                                                                                                                TIMEOUT                         60.40       66.75        None
weaver/mult-flipped-dist.wvr.yml                                                                                                                                                   OUT OF MEMORY                   11.29       11.51        None
weaver/popl20-counter-determinism.wvr.yml                                                                                                                                          true                             0.07        0.07        None
weaver/popl20-difference-det.wvr.yml                                                                                                                                               true                             0.06        0.07        None
weaver/parallel-misc-2.wvr.yml                                                                                                                                                     true                             0.07        0.08        None
weaver/parallel-misc-4.wvr.yml                                                                                                                                                     true                             0.07        0.10        None
weaver/parallel-misc-2-unrolled-atomic.wvr.yml                                                                                                                                     true                             0.06        0.07        None
weaver/bench-exp2x3.wvr.yml                                                                                                                                                        true                             0.07        0.09        None
weaver/chl-sre-trans.wvr.yml                                                                                                                                                       true                             0.06        0.07        None
weaver/parallel-ticket-3.wvr.yml                                                                                                                                                   true                             0.06        0.08        None
weaver/spaghetti.wvr.yml                                                                                                                                                           TIMEOUT                         60.90       63.66        None
weaver/bench-exp2x4.wvr.yml                                                                                                                                                        true                             0.07        0.21        None
weaver/chl-sre-subst.wvr.yml                                                                                                                                                       true                             0.06        0.09        None
weaver/parallel-misc-3-extended.wvr.yml                                                                                                                                            true                             0.08        0.10        None
weaver/chl-simpl-str-symm.wvr.yml                                                                                                                                                  true                             0.06        0.09        None
weaver/parallel-bluetooth.wvr.yml                                                                                                                                                  true                             0.07        0.08        None
weaver/popl20-bad-threaded-sum-2.wvr.yml                                                                                                                                           TIMEOUT                         60.90       63.31        None
weaver/bench-exp2x6.wvr.yml                                                                                                                                                        true                             0.07        0.10        None
weaver/test-easy10.wvr.yml                                                                                                                                                         true                             0.07        0.10        None
weaver/parallel-ticket-4.wvr.yml                                                                                                                                                   true                             0.07        0.12        None
weaver/parallel-bakery-2.wvr.yml                                                                                                                                                   true                             0.07        0.12        None
weaver/array-eq-symm.wvr.yml                                                                                                                                                       true                             0.07        0.12        None
weaver/popl20-mult-equiv.wvr.yml                                                                                                                                                   TIMEOUT                         60.88       63.65        None
weaver/fibonacci.wvr.yml                                                                                                                                                           true                             0.07        0.14        None
weaver/popl20-proofs-counter-add-4-semi-Q67.wvr.yml                                                                                                                                true                             0.07        0.11        None
weaver/popl20-mult-4.wvr.yml                                                                                                                                                       TIMEOUT                         60.84       64.03        None
weaver/chl-time-symm.wvr.yml                                                                                                                                                       true                             0.07        0.09        None
weaver/chl-file-item-symm.wvr.yml                                                                                                                                                  true                             0.07        0.08        None
weaver/bench-exp3x3.wvr.yml                                                                                                                                                        true                             0.07        0.08        None
weaver/chl-simpl-str-trans.wvr.yml                                                                                                                                                 true                             0.07        0.08        None
weaver/popl20-channel-sum.wvr.yml                                                                                                                                                  true                             0.07        0.09        None
weaver/bench-exp2x9.wvr.yml                                                                                                                                                        true                             0.07        0.09        None
weaver/popl20-bad-counter-queue.wvr.yml                                                                                                                                            true                             0.07        0.09        None
weaver/unroll-2.wvr.yml                                                                                                                                                            true                             0.07        0.08        None
weaver/test-context1.wvr.yml                                                                                                                                                       true                             0.06        0.07        None
weaver/popl20-simple-queue.wvr.yml                                                                                                                                                 true                             0.07        0.09        None
weaver/chl-match-symm.wvr.yml                                                                                                                                                      true                             0.07        0.07        None
weaver/chl-simpl-str-subst.wvr.yml                                                                                                                                                 true                             0.07        0.18        None
weaver/popl20-more-sorted.wvr.yml                                                                                                                                                  true                             0.07        0.14        None
weaver/popl20-more-sum-array-hom.wvr.yml                                                                                                                                           true                             0.07        0.08        None
weaver/parallel-ticket-5.wvr.yml                                                                                                                                                   true                             0.07        0.07        None
weaver/unroll-cond-2.wvr.yml                                                                                                                                                       true                             0.07        0.08        None
weaver/chl-exp-term-symm.wvr.yml                                                                                                                                                   true                             0.06        0.07        None
weaver/popl20-simple-array-sum.wvr.yml                                                                                                                                             true                             0.07        0.09        None
weaver/popl20-more-array-sum-alt.wvr.yml                                                                                                                                           true                             0.07        0.14        None
weaver/popl20-more-min-le-max.wvr.yml                                                                                                                                              true                             0.07        0.10        None
weaver/unroll-3.wvr.yml                                                                                                                                                            true                             0.07        0.09        None
weaver/popl20-more-array-sum.wvr.yml                                                                                                                                               true                             0.07        0.12        None
weaver/chl-chromosome-opt-symm.wvr.yml                                                                                                                                             true                             0.07        0.10        None
weaver/popl20-more-max-array.wvr.yml                                                                                                                                               true                             0.07        0.10        None
weaver/popl20-more-min-array.wvr.yml                                                                                                                                               true                             0.07        0.08        None
weaver/unroll-4.wvr.yml                                                                                                                                                            true                             0.07        0.16        None
weaver/popl20-bad-counter-queue2.wvr.yml                                                                                                                                           true                             0.07        0.10        None
weaver/popl20-bad-three-array-sum-alt.wvr.yml                                                                                                                                      true                             0.07        0.08        None
weaver/bench-exp3x3-opt.wvr.yml                                                                                                                                                    true                             0.07        0.11        None
weaver/popl20-more-max-array-hom.wvr.yml                                                                                                                                           true                             0.07        0.09        None
weaver/popl20-more-min-array-hom.wvr.yml                                                                                                                                           true                             0.07        0.10        None
weaver/parallel-min-max-1.wvr.yml                                                                                                                                                  OUT OF MEMORY                   15.94       16.35        None
weaver/loop-tiling-eq.wvr.yml                                                                                                                                                      true                             0.07        0.12        None
weaver/chl-array-int-symm.wvr.yml                                                                                                                                                  true                             0.07        0.10        None
weaver/unroll-cond-3.wvr.yml                                                                                                                                                       true                             0.07        0.08        None
weaver/unroll-5.wvr.yml                                                                                                                                                            true                             0.07        0.18        None
weaver/popl20-send-receive-alt.wvr.yml                                                                                                                                             true                             0.07        0.16        None
weaver/popl20-more-vector-add.wvr.yml                                                                                                                                              true                             0.07        0.10        None
weaver/popl20-threaded-sum-3.wvr.yml                                                                                                                                               TIMEOUT                         61.01       63.29        None
weaver/parallel-ticket-6.wvr.yml                                                                                                                                                   true                             0.07        0.15        None
weaver/popl20-counter-fun.wvr.yml                                                                                                                                                  true                             0.07        0.17        None
weaver/chl-file-item-trans.wvr.yml                                                                                                                                                 true                             0.07        0.19        None
weaver/popl20-more-array-sum-alt2.wvr.yml                                                                                                                                          true                             0.07        0.16        None
weaver/popl20-queue-add-2.wvr.yml                                                                                                                                                  true                             0.07        0.09        None
weaver/popl20-min-max-inc.wvr.yml                                                                                                                                                  true                             0.07        0.09        None
weaver/popl20-min-max-dec.wvr.yml                                                                                                                                                  true                             0.07        0.18        None
weaver/popl20-more-mts.wvr.yml                                                                                                                                                     true                             0.07        0.09        None
weaver/chl-time-trans.wvr.yml                                                                                                                                                      true                             0.07        0.09        None
weaver/parallel-misc-5.wvr.yml                                                                                                                                                     true                             0.07        0.13        None
weaver/array-eq-trans.wvr.yml                                                                                                                                                      true                             0.07        0.08        None
weaver/chl-time-subst.wvr.yml                                                                                                                                                      true                             0.07        0.11        None
weaver/popl20-three-array-sum.wvr.yml                                                                                                                                              true                             0.07        0.11        None
weaver/popl20-more-array-sum2.wvr.yml                                                                                                                                              true                             0.07        0.11        None
weaver/unroll-cond-4.wvr.yml                                                                                                                                                       true                             0.07        0.11        None
weaver/chl-match-trans.wvr.yml                                                                                                                                                     true                             0.07        0.11        None
weaver/chl-collitem-symm.wvr.yml                                                                                                                                                   true                             0.07        0.09        None
weaver/chl-chromosome-symm.wvr.yml                                                                                                                                                 true                             0.07        0.10        None
weaver/chl-word-symm.wvr.yml                                                                                                                                                       OUT OF MEMORY                   14.97       15.59        None
weaver/popl20-more-queue-add-2-nl.wvr.yml                                                                                                                                          OUT OF MEMORY                   14.86       15.36        None
weaver/chl-file-item-subst.wvr.yml                                                                                                                                                 true                             0.07        0.09        None
weaver/chl-match-subst.wvr.yml                                                                                                                                                     true                             0.07        0.09        None
weaver/chl-array-int-trans.wvr.yml                                                                                                                                                 true                             0.07        0.08        None
weaver/parallel-ticket-7.wvr.yml                                                                                                                                                   true                             0.07        0.07        None
weaver/popl20-min-max-inc-dec.wvr.yml                                                                                                                                              true                             0.07        0.07        None
weaver/parallel-misc-1.wvr.yml                                                                                                                                                     true                             0.07        0.16        None
weaver/popl20-more-dec-subseq.wvr.yml                                                                                                                                              true                             0.07        0.08        None
weaver/popl20-more-inc-subseq.wvr.yml                                                                                                                                              true                             0.07        0.08        None
weaver/chl-exp-term-subst.wvr.yml                                                                                                                                                  true                             0.07        0.07        None
weaver/chl-array-int-subst.wvr.yml                                                                                                                                                 true                             0.07        0.07        None
weaver/unroll-cond-5.wvr.yml                                                                                                                                                       true                             0.07        0.09        None
weaver/popl20-three-array-min.wvr.yml                                                                                                                                              true                             0.07        0.07        None
weaver/popl20-two-queue.wvr.yml                                                                                                                                                    true                             0.07        0.09        None
weaver/popl20-three-array-max.wvr.yml                                                                                                                                              true                             0.07        0.15        None
weaver/parallel-lamport.wvr.yml                                                                                                                                                    true                             0.06        0.08        None
weaver/popl20-bad-dot-product.wvr.yml                                                                                                                                              true                             0.07        0.08        None
weaver/popl20-prod-cons.wvr.yml                                                                                                                                                    true                             0.07        0.10        None
weaver/parallel-barrier.wvr.yml                                                                                                                                                    true                             0.07        0.11        None
weaver/popl20-more-multiply-verify.wvr.yml                                                                                                                                         OUT OF MEMORY                   15.05       16.14        None
weaver/test-hard1.wvr.yml                                                                                                                                                          true                             0.07        0.07        None
weaver/popl20-send-receive.wvr.yml                                                                                                                                                 true                             0.07        0.08        None
weaver/parallel-ticket-8.wvr.yml                                                                                                                                                   true                             0.07        0.09        None
weaver/chl-chromosome-trans.wvr.yml                                                                                                                                                true                             0.07        0.07        None
weaver/chl-chromosome-subst.wvr.yml                                                                                                                                                true                             0.07        0.08        None
weaver/chl-word-trans.wvr.yml                                                                                                                                                      OUT OF MEMORY                   15.04       15.73        None
weaver/parallel-bakery-3.wvr.yml                                                                                                                                                   true                             0.07        0.09        None
weaver/popl20-bad-dot-product-alt.wvr.yml                                                                                                                                          true                             0.07        0.10        None
weaver/chl-collitem-trans.wvr.yml                                                                                                                                                  true                             0.07        0.07        None
weaver/chl-word-subst.wvr.yml                                                                                                                                                      OUT OF MEMORY                   14.83       15.48        None
weaver/chl-collitem-subst.wvr.yml                                                                                                                                                  true                             0.07        0.09        None
weaver/popl20-queue-add-3.wvr.yml                                                                                                                                                  true                             0.07        0.11        None
weaver/popl20-horseshoe.wvr.yml                                                                                                                                                    OUT OF MEMORY                   14.84       15.63        None
weaver/parallel-barrier-loop.wvr.yml                                                                                                                                               true                             0.07        0.13        None
weaver/popl20-more-queue-add-3-nl.wvr.yml                                                                                                                                          OUT OF MEMORY                   14.89       15.54        None
weaver/chl-node-symm.wvr.yml                                                                                                                                                       true                             0.07        0.10        None
weaver/parallel-parallel-sum-1.wvr.yml                                                                                                                                             true                             0.07        0.12        None
weaver/parallel-parallel-sum-equiv.wvr.yml                                                                                                                                         true                             0.07        0.10        None
weaver/popl20-bad-ring.wvr.yml                                                                                                                                                     true                             0.07        0.09        None
weaver/chl-name-comparator-symm.wvr.yml                                                                                                                                            true                             0.07        0.16        None
weaver/popl20-prod-cons3.wvr.yml                                                                                                                                                   true                             0.07        0.11        None
weaver/popl20-bad-ring-nondet.wvr.yml                                                                                                                                              true                             0.07        0.08        None
weaver/popl20-more-buffer-mult2.wvr.yml                                                                                                                                            OUT OF MEMORY                   15.56       16.48        None
weaver/popl20-bad-buffer-mult-alt2.wvr.yml                                                                                                                                         OUT OF MEMORY                   15.03       15.98        None
weaver/popl20-more-buffer-mult.wvr.yml                                                                                                                                             OUT OF MEMORY                   15.07       16.13        None
weaver/popl20-more-buffer-mult3.wvr.yml                                                                                                                                            OUT OF MEMORY                   14.98       16.29        None
weaver/popl20-more-buffer-series2.wvr.yml                                                                                                                                          true                             0.07        0.12        None
weaver/chl-node-trans.wvr.yml                                                                                                                                                      true                             0.07        0.11        None
weaver/parallel-parallel-sum-2.wvr.yml                                                                                                                                             true                             0.08        0.14        None
weaver/chl-node-subst.wvr.yml                                                                                                                                                      true                             0.07        0.08        None
weaver/popl20-bad-buffer-mult-alt.wvr.yml                                                                                                                                          OUT OF MEMORY                   15.03       15.71        None
weaver/popl20-bad-buffer-mult-alt3.wvr.yml                                                                                                                                         OUT OF MEMORY                   15.01       15.90        None
weaver/popl20-more-buffer-series.wvr.yml                                                                                                                                           true                             0.07        0.10        None
weaver/popl20-more-buffer-series3.wvr.yml                                                                                                                                          true                             0.08        0.14        None
weaver/parallel-parallel-sum-1-dsl.wvr.yml                                                                                                                                         true                             0.07        0.11        None
weaver/popl20-commit-1.wvr.yml                                                                                                                                                     true                             0.08        0.09        None
weaver/parallel-bakery-4.wvr.yml                                                                                                                                                   true                             0.07        0.11        None
weaver/popl20-prod-cons-eq.wvr.yml                                                                                                                                                 true                             0.07        0.08        None
weaver/chl-name-comparator-trans.wvr.yml                                                                                                                                           true                             0.07        0.12        None
weaver/chl-name-comparator-subst.wvr.yml                                                                                                                                           true                             0.07        0.09        None
weaver/chl-nzb-file-symm.wvr.yml                                                                                                                                                   true                             0.09        0.11        None
weaver/popl20-bad-commit-1.wvr-bad.yml                                                                                                                                             true                             0.07        0.09        None
weaver/popl20-commit-2.wvr.yml                                                                                                                                                     true                             0.10        0.19        None
weaver/chl-nzb-file-trans.wvr.yml                                                                                                                                                  true                             0.10        0.11        None
weaver/popl20-bad-commit-2.wvr-bad.yml                                                                                                                                             true                             0.07        0.11        None
weaver/chl-nzb-file-subst.wvr.yml                                                                                                                                                  true                             0.10        0.18        None
weaver/chl-poker-hand-symm.wvr.yml                                                                                                                                                 true                             0.10        0.13        None
weaver/chl-poker-hand-trans.wvr.yml                                                                                                                                                true                             0.12        0.14        None
weaver/chl-poker-hand-subst.wvr.yml                                                                                                                                                true                             0.12        0.15        None
pthread-ext/28_buggy_simple_loop1_vf.yml                                                                                                                                           TIMEOUT                         60.90       65.24        None
pthread-atomic/read_write_lock-1.yml                                                                                                                                               true                             0.07        0.15        None
pthread-ext/14_spin2003.yml                                                                                                                                                        true                             0.06        0.09        None
pthread-ext/29_conditionals_vs.yml                                                                                                                                                 true                             0.07        0.09        None
pthread-ext/48_ticket_lock_low_contention_vs-pthread.yml                                                                                                                           true                             0.07        0.08        None
pthread-ext/46_monabsex2_vs.yml                                                                                                                                                    true                             0.07        0.08        None
pthread-ext/45_monabsex1_vs.yml                                                                                                                                                    true                             0.07        0.08        None
pthread-divine/tls_destructor_worker.yml                                                                                                                                           ERROR (compilation)              0.06        0.08        None
pthread-ext/31_simple_loop5_vs.yml                                                                                                                                                 OUT OF MEMORY                   15.99       17.12        None
pthread/stateful01-1.yml                                                                                                                                                           false(unreach-call)              0.07        0.08        None
pthread/stateful01-2.yml                                                                                                                                                           true                             0.07        0.14        None
pthread-atomic/time_var_mutex.yml                                                                                                                                                  true                             0.07        0.11        None
pthread-ext/01b_inc.yml                                                                                                                                                            true                             0.07        0.16        None
pthread-ext/40_barrier_vf.yml                                                                                                                                                      ERROR (compilation)              0.06        0.08        None
pthread/triangular-1.yml                                                                                                                                                           true                             3.16        3.25        None
pthread/triangular-2.yml                                                                                                                                                           false(unreach-call)              0.77        0.79        None
pthread-ext/09_fmaxsym-zero.yml                                                                                                                                                    true                             0.07        0.09        None
pthread/triangular-longer-1.yml                                                                                                                                                    TIMEOUT                         60.87       63.78        None
pthread-ext/35_double_lock_p3_vs.yml                                                                                                                                               true                             0.06        0.07        None
pthread/triangular-longest-1.yml                                                                                                                                                   TIMEOUT                         60.71       64.99        None
pthread/triangular-longer-2.yml                                                                                                                                                    TIMEOUT                         60.83       64.14        None
pthread/triangular-longest-2.yml                                                                                                                                                   TIMEOUT                         60.72       64.97        None
pthread-ext/02_inc_cas.yml                                                                                                                                                         true                             0.07        0.16        None
pthread-ext/36_stack_cas_p0_vs_concur.yml                                                                                                                                          true                             0.08        0.18        None
goblint-regression/28-race_reach_21-deref_read_racing.yml                                                                                                                          ERROR (unsupported property: invalid memory access)        3.45        3.59        None
pthread-ext/18_read_write_lock.yml                                                                                                                                                 true                             0.07        0.08        None
pthread-ext/11_fmaxsymopt-zero.yml                                                                                                                                                 true                             0.07        0.10        None
pthread-ext/09_fmaxsym.yml                                                                                                                                                         true                             0.07        0.10        None
pthread-ext/48_ticket_lock_low_contention_vs.yml                                                                                                                                   true                             0.07        0.09        None
goblint-regression/28-race_reach_22-deref_read_racefree.yml                                                                                                                        ERROR (unsupported property: invalid memory access)        3.48        4.04        None
goblint-regression/28-race_reach_37-indirect_racing.yml                                                                                                                            false(unreach-call)              3.65        3.81        None
goblint-regression/28-race_reach_45-escape_racing.yml                                                                                                                              false(unreach-call)              0.07        0.14        None
goblint-regression/28-race_reach_46-escape_racefree.yml                                                                                                                            true                             0.07        0.16        None
pthread-ext/39_rand_lock_p0_vs.yml                                                                                                                                                 true                             0.07        0.17        None
pthread-ext/37_stack_lock_p0_vs_concur.yml                                                                                                                                         true                             0.08        0.15        None
goblint-regression/28-race_reach_41-trylock_racefree.yml                                                                                                                           OUT OF MEMORY                   26.09       27.94        None
goblint-regression/28-race_reach_05-lockfuns_racefree.yml                                                                                                                          OUT OF MEMORY                   26.06       27.14        None
goblint-regression/28-race_reach_36-indirect_racefree.yml                                                                                                                          OUT OF MEMORY                   25.95       27.23        None
pthread-ext/11_fmaxsymopt.yml                                                                                                                                                      true                             0.07        0.16        None
goblint-regression/28-race_reach_01-simple_racing.yml                                                                                                                              false(unreach-call)              3.67        3.85        None
goblint-regression/28-race_reach_02-simple_racefree.yml                                                                                                                            OUT OF MEMORY                   26.34       28.16        None
goblint-regression/28-race_reach_11-ptr_racing.yml                                                                                                                                 false(unreach-call)              3.68        4.06        None
goblint-regression/28-race_reach_12-ptr_racefree.yml                                                                                                                               OUT OF MEMORY                   26.24       28.73        None
pthread-divine/tls_basic.yml                                                                                                                                                       ERROR (compilation)              0.07        0.07        None
pthread-deagle/circular_buffer_bad.yml                                                                                                                                             false(unreach-call)              0.07        0.08        None
pthread/fib_safe-5.yml                                                                                                                                                             true                             1.71        1.81        None
pthread/fib_safe-6.yml                                                                                                                                                             true                             8.16        8.96        None
pthread/fib_safe-7.yml                                                                                                                                                             true                            38.85       41.11        None
pthread/fib_unsafe-5.yml                                                                                                                                                           false(unreach-call)              0.46        0.50        None
pthread/fib_unsafe-6.yml                                                                                                                                                           false(unreach-call)              2.13        2.28        None
pthread/fib_unsafe-7.yml                                                                                                                                                           false(unreach-call)             10.59       11.33        None
pthread/fib_safe-10.yml                                                                                                                                                            TIMEOUT                         60.58       65.57        None
pthread/fib_safe-11.yml                                                                                                                                                            TIMEOUT                         60.93       65.33        None
pthread/fib_safe-12.yml                                                                                                                                                            TIMEOUT                         60.44       65.34        None
