task	expected	model	method	threads	repetition	status	verdict	walltime_seconds	cputime_seconds	memory_bytes	executions	blocked
36-apron_17-traces-rpb-litmus_unknown_1_neg.yml	false	pso	caat	1	5	false(unreach-call)	false	0.06933034700341523	0.061873666	25972736	0	
13-privatized_31-traces-mine-vs-mutex_true.yml	true	pso	caat	1	5	true	true	0.0713281580246985	0.064213018	25960448	4	
13-privatized_20-publish-regression_true.yml	true	pso	caat	1	5	true	true	0.06239135202486068	0.055972932	26021888	2	
13-privatized_30-traces-oplus-vs-meet_true.yml	true	pso	caat	1	5	true	true	0.07023253600345924	0.06379847	25960448	2	2
13-privatized_32-traces-mine-vs-oplus-vs-meet_true.yml	true	pso	caat	1	5	true	true	0.07225074601592496	0.069264683	25960448	3	2
13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	true	pso	caat	1	5	true	true	0.06102071102941409	0.053676901	25968640	1	1
13-privatized_68-pfscan_protected_loop_minimal_interval_true.yml	true	pso	caat	1	5	true	true	0.058951079030521214	0.053972794	25993216	0	1
13-privatized_29-multiple-protecting2-vesal_true.yml	true	pso	caat	1	5	true	true	0.0765238119638525	0.069657969	25989120	4	
13-privatized_24-multiple-protecting_true.yml	true	pso	caat	1	5	true	true	0.28727477398933843	0.27877232	25960448	7	
36-apron_21-traces-cluster-based_true.yml	true	pso	caat	1	5	true	true	0.08088066795608029	0.072849793	26038272	6	2
36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml	true	pso	caat	1	5	true	true	0.05992930801585317	0.055630872	26083328	1	
13-privatized_27-multiple-protecting2_true.yml	true	pso	caat	1	5	true	true	0.7454446359770373	0.738405215	26095616	26	
14_spin2003.yml	true	pso	caat	1	5	true	true	0.06655285897431895	0.059817338	25923584	0	1
29_conditionals_vs.yml	true	pso	caat	1	5	true	true	0.05692742799874395	0.050947147	25948160	0	1
48_ticket_lock_low_contention_vs-pthread.yml	true	pso	caat	1	5	true	true	0.06128559703938663	0.052411554	25944064	0	1
46_monabsex2_vs.yml	true	pso	caat	1	5	true	true	0.057157842034939677	0.053737173	26030080	0	1
45_monabsex1_vs.yml	true	pso	caat	1	5	true	true	0.05924708500970155	0.05088926	25882624	0	1
stateful01-1.yml	false	pso	caat	1	5	false(unreach-call)	false	0.05991412000730634	0.051712948	26046464	0	
stateful01-2.yml	true	pso	caat	1	5	true	true	0.07369935000315309	0.065746387	25993216	6	
time_var_mutex.yml	true	pso	caat	1	5	true	true	0.06483669398585334	0.056584974	26001408	2	
01b_inc.yml	true	pso	caat	1	5	true	true	0.06574594601988792	0.056710759	26013696	0	1
triangular-1.yml	true	pso	caat	1	5	TIMEOUT		61.01298148097703	61.005287147	25985024		
triangular-2.yml	false	pso	caat	1	5	TIMEOUT		61.013627129024826	61.005075776	26025984		
02_inc_cas.yml	true	pso	caat	1	5	true	true	0.06169532495550811	0.052677888	25939968	0	1
28-race_reach_21-deref_read_racing.yml	false	pso	caat	1	5	false(unreach-call)	false	2.9237437680130824	2.915619326	56426496	0	
48_ticket_lock_low_contention_vs.yml	true	pso	caat	1	5	true	true	0.06253889802610502	0.058117551	25956352	0	1
28-race_reach_37-indirect_racing.yml	false	pso	caat	1	5	TIMEOUT		61.70104257395724	61.599427613	12299767808		
28-race_reach_45-escape_racing.yml	false	pso	caat	1	5	false(unreach-call)	false	0.06837529904441908	0.061894738	25952256	0	
28-race_reach_46-escape_racefree.yml	true	pso	caat	1	5	true	true	0.06252447300357744	0.054784359	25985024	2	
28-race_reach_01-simple_racing.yml	false	pso	caat	1	5	TIMEOUT		61.69062002899591	61.40594945	12299513856		
28-race_reach_11-ptr_racing.yml	false	pso	caat	1	5	TIMEOUT		61.67514738696627	61.668634288	12299538432		
circular_buffer_bad.yml	false	pso	caat	1	5	false(unreach-call)	false	0.16651379398535937	0.160748001	26083328	1	
fib_safe-5.yml	true	pso	caat	1	5	TIMEOUT		61.01014662702801	61.002784018	25952256		
fib_safe-6.yml	true	pso	caat	1	5	TIMEOUT		61.01077464205446	61.004825858	26050560		
fib_unsafe-5.yml	false	pso	caat	1	5	TIMEOUT		61.01082354603568	61.004398205	25964544		
fib_unsafe-6.yml	false	pso	caat	1	5	TIMEOUT		61.01287544000661	61.004425664	25952256		
fib_unsafe-7.yml	false	pso	caat	1	5	TIMEOUT		61.01214439602336	60.818921054	25964544		
28-race_reach_24-sound_lock_racing.yml	false	pso	caat	1	5	TIMEOUT		61.68918523803586	61.40875986	12299489280		
lazy01.yml	false	pso	caat	1	5	false(unreach-call)	false	0.06278789200587198	0.055882149	26079232	1	
circular_buffer_ok.yml	true	pso	caat	1	5	TIMEOUT		61.00998210295802	61.00390329	26083328		
szymanski.yml	true	pso	caat	1	5	true	true	0.10021864803275093	0.093056828	25993216	6	25
dekker.yml	true	pso	caat	1	5	true	true	0.07024249201640487	0.063456113	26021888	4	6
dekker-unfair.yml	true	pso	caat	1	5	true	true	0.07015323202358559	0.064185285	26066944	4	6
unwind3-1.yml	false	pso	caat	1	5	false(unreach-call)	false	0.05896607897011563	0.053467752	26034176	1	
exponential-nondet.yml	true	pso	caat	1	5	true	true	0.057896341022569686	0.052125792	26009600	1	
unwind2-1.yml	false	pso	caat	1	5	false(unreach-call)	false	0.06233067699940875	0.056104064	26042368	1	
unwind2-100.yml	false	pso	caat	1	5	false(unreach-call)	false	0.061155434988904744	0.053889138	26120192	1	
butterfly.yml	true	pso	caat	1	5	TIMEOUT		61.00920314301038	61.002442802	26181632		
43_NetBSD_sysmon_power_sliced.yml	true	pso	caat	1	5	true	true	0.06349785003112629	0.054537692	25960448	0	1
28-race_reach_06-cond_racing1.yml	false	pso	caat	1	5	TIMEOUT		61.672872044029646	61.661656446	12299513856		
queue_ok.yml	true	pso	caat	1	5	true	true	0.15315441496204585	0.143668732	26161152	2	
queue_ok_longer.yml	true	pso	caat	1	5	TIMEOUT		61.111213203985244	61.100668583	1079918592		
queue_ok_longest.yml	true	pso	caat	1	5	TIMEOUT		61.10782052995637	61.097156265	1290694656		
queue_longer.yml	false	pso	caat	1	5	TIMEOUT		61.02205546502955	61.011578701	106180608		
queue.yml	false	pso	caat	1	5	false(unreach-call)	false	6.1964661329984665	6.188638874	26189824	2	
singleton.yml	false	pso	caat	1	5	false(unreach-call)	false	0.06952985096722841	0.060084467	26214400	1	
singleton_with-uninit-problems.yml	true	pso	caat	1	5	true	true	0.07296070898883045	0.066199072	26222592	4	
pthread-demo-datarace-3.yml	false	pso	caat	1	5	false(unreach-call)	false	0.19123107002815232	0.183493453	26009600	0	
reorder_2.yml	false	pso	caat	1	5	false(unreach-call)	false	2.8962525919778273	2.883385325	26087424	162	
twostage_3.yml	false	pso	caat	1	5	false(unreach-call)	false	0.12513150903396308	0.117006694	26349568	4	
race-1_1-join.yml	true	pso	caat	1	5	true	true	0.06549880502279848	0.059177303	26222592	1	
race-1_3-join.yml	false	pso	caat	1	5	false(unreach-call)	false	0.06402785499813035	0.056632666	26230784	1	
race-1_2-join.yml	false	pso	caat	1	5	false(unreach-call)	false	0.07050751097267494	0.063293905	26218496	1	
race-4_1-thread_local_vars.yml	true	pso	caat	1	5	true	true	0.06928288599010557	0.062020245	26345472	0	1
race-2_1-container_of.yml	true	pso	caat	1	5	true	true	0.0696160129737109	0.059316086	26308608	1	
race-3_1-container_of-global.yml	true	pso	caat	1	5	true	true	0.06507906300248578	0.057924677	26271744	1	
13-privatized_66-mine-W-init_true.yml	true	pso	cat	1	1	true	true	0.06527739501325414	0.06159792	25853952	1	
36-apron_41-threadenter-no-locals_unknown_1_pos.yml	false	pso	cat	1	1	false(unreach-call)	false	0.07054289197549224	0.059006344	25829376	0	
36-apron_16-traces-unprot2_true.yml	true	pso	cat	1	1	true	true	0.06565795699134469	0.057797914	25903104	1	
13-privatized_57-singlethreaded-unlock_true.yml	true	pso	cat	1	1	true	true	0.07435878698015586	0.06039586	25886720	1	
13-privatized_47-refine-protected2_true.yml	true	pso	cat	1	1	true	true	0.06298175599658862	0.060339881	25956352	2	
13-privatized_46-refine-protected1_true.yml	true	pso	cat	1	1	true	true	0.07069380203029141	0.060673043	25956352	1	
36-apron_11-traces-max-simple_true.yml	true	pso	cat	1	1	true	true	0.06680245499592274	0.06087408	25964544	2	
13-privatized_41-traces-ex-7_unknown_1_pos.yml	false	pso	cat	1	1	false(unreach-call)	false	0.06988381902920082	0.064990589	25952256	0	
13-privatized_41-traces-ex-7_unknown_1_neg.yml	false	pso	cat	1	1	false(unreach-call)	false	0.06294641399290413	0.061951101	25899008	0	
13-privatized_40-traces-ex-6_true.yml	true	pso	cat	1	1	true	true	0.07308105699485168	0.062267219	25939968	1	1
13-privatized_58-singlethreaded-lock_true.yml	true	pso	cat	1	1	true	true	0.0541450580349192	0.050573681	25907200	1	
13-privatized_44-traces-mine2_true.yml	true	pso	cat	1	1	true	true	0.06266910798149183	0.052579568	25935872	1	1
13-privatized_18-first-reads_unknown_2_pos.yml	false	pso	cat	1	1	false(unreach-call)	false	0.06435351900290698	0.060968232	25964544	0	
13-privatized_18-first-reads_unknown_1_neg.yml	false	pso	cat	1	1	false(unreach-call)	false	0.07163333403877914	0.062694968	25960448	0	
13-privatized_36-traces-ex-3_true.yml	true	pso	cat	1	1	true	true	0.06836411799304187	0.054702729	25894912	3	
13-privatized_18-first-reads_true.yml	true	pso	cat	1	1	true	true	0.07898529799422249	0.059186259	25956352	2	
13-privatized_35-traces-ex-2_true.yml	true	pso	cat	1	1	true	true	0.07597846398130059	0.052928979	25911296	2	2
13-privatized_37-traces-ex-4_true.yml	true	pso	cat	1	1	true	true	0.06659547099843621	0.062378425	25985024	2	
13-privatized_38-traces-ex-4-switch_true.yml	true	pso	cat	1	1	true	true	0.07956798997474834	0.057784922	25960448	2	2
13-privatized_19-publish-precision_unknown_1_pos.yml	false	pso	cat	1	1	false(unreach-call)	false	0.07911851402604952	0.059993049	25911296	0	
13-privatized_19-publish-precision_unknown_2_pos.yml	false	pso	cat	1	1	false(unreach-call)	false	0.058439282001927495	0.049028851	25980928	0	
13-privatized_19-publish-precision_unknown_1_neg.yml	false	pso	cat	1	1	false(unreach-call)	false	0.06875825801398605	0.062121198	26013696	0	
13-privatized_19-publish-precision_unknown_2_neg.yml	false	pso	cat	1	1	false(unreach-call)	false	0.07057509099831805	0.065232985	25915392	0	
13-privatized_45-traces-per-global-and-current-lock-mine-incomparable_true.yml	true	pso	cat	1	1	true	true	0.07054710801457986	0.064479655	25960448	2	2
13-privatized_01-priv_nr_true.yml	true	pso	cat	1	1	true	true	0.06108948099426925	0.056564163	25882624	2	
13-privatized_19-publish-precision_true.yml	true	pso	cat	1	1	true	true	0.06681845599086955	0.062219224	25907200	3	
13-privatized_42-traces-ex-mini_true.yml	true	pso	cat	1	1	true	true	0.05725468002492562	0.055665869	25878528	2	
13-privatized_33-traces-v-matters_true.yml	true	pso	cat	1	1	true	true	0.06020465603796765	0.056049878	26009600	1	2
13-privatized_25-struct_nr_true.yml	true	pso	cat	1	1	true	true	0.05675157898804173	0.050000735	25968640	2	
13-privatized_69-refine-protected-loop-interval_true.yml	true	pso	cat	1	1	true	true	0.07236977096181363	0.063465058	25972736	0	1
36-apron_17-traces-rpb-litmus_unknown_1_neg.yml	false	pso	cat	1	1	false(unreach-call)	false	0.07102788198972121	0.062145356	25964544	0	
13-privatized_31-traces-mine-vs-mutex_true.yml	true	pso	cat	1	1	true	true	0.07048920798115432	0.06654358	25907200	4	
13-privatized_20-publish-regression_true.yml	true	pso	cat	1	1	true	true	0.05982886895071715	0.05380454	25907200	2	
13-privatized_30-traces-oplus-vs-meet_true.yml	true	pso	cat	1	1	true	true	0.06761128199286759	0.064464453	26009600	2	2
13-privatized_32-traces-mine-vs-oplus-vs-meet_true.yml	true	pso	cat	1	1	true	true	0.058362404990475625	0.053633111	26046464	3	2
13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	true	pso	cat	1	1	true	true	0.06752563099144027	0.062794251	25956352	1	1
13-privatized_68-pfscan_protected_loop_minimal_interval_true.yml	true	pso	cat	1	1	true	true	0.0561427460052073	0.054685431	25989120	0	1
13-privatized_29-multiple-protecting2-vesal_true.yml	true	pso	cat	1	1	true	true	0.05845572199905291	0.056623488	25980928	4	
13-privatized_24-multiple-protecting_true.yml	true	pso	cat	1	1	true	true	0.09097675496013835	0.08659939	25944064	7	
36-apron_21-traces-cluster-based_true.yml	true	pso	cat	1	1	true	true	0.0627705859951675	0.060133462	26083328	6	2
36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml	true	pso	cat	1	1	true	true	0.05385264701908454	0.049704108	25935872	1	
13-privatized_27-multiple-protecting2_true.yml	true	pso	cat	1	1	true	true	0.20341270603239536	0.198768635	25989120	26	
14_spin2003.yml	true	pso	cat	1	1	true	true	0.05442856904119253	0.048755049	25968640	0	1
29_conditionals_vs.yml	true	pso	cat	1	1	true	true	0.06643982301466167	0.061306219	25821184	0	1
48_ticket_lock_low_contention_vs-pthread.yml	true	pso	cat	1	1	true	true	0.05563633801648393	0.049599997	25853952	0	1
46_monabsex2_vs.yml	true	pso	cat	1	1	true	true	0.07201421295758337	0.060618325	25952256	0	1
45_monabsex1_vs.yml	true	pso	cat	1	1	true	true	0.057683795981574804	0.048940207	25858048	0	1
stateful01-1.yml	false	pso	cat	1	1	false(unreach-call)	false	0.06984530802583322	0.065400886	26021888	0	
stateful01-2.yml	true	pso	cat	1	1	true	true	0.06620637100422755	0.055890066	26071040	6	
time_var_mutex.yml	true	pso	cat	1	1	true	true	0.05900246900273487	0.053824883	26087424	2	
01b_inc.yml	true	pso	cat	1	1	true	true	0.05535776197211817	0.052465824	25939968	0	1
triangular-1.yml	true	pso	cat	1	1	TIMEOUT		61.01127408404136	61.00519267	26054656		
triangular-2.yml	false	pso	cat	1	1	false(unreach-call)	false	31.56730575405527	31.56216815	26083328	3638	
02_inc_cas.yml	true	pso	cat	1	1	true	true	0.06809839699417353	0.063976727	25870336	0	1
28-race_reach_21-deref_read_racing.yml	false	pso	cat	1	1	false(unreach-call)	false	3.0267378209973685	3.019350221	58187776	0	
48_ticket_lock_low_contention_vs.yml	true	pso	cat	1	1	true	true	0.05559369799448177	0.050966336	25993216	0	1
28-race_reach_37-indirect_racing.yml	false	pso	cat	1	1	TIMEOUT		61.29161081899656	61.286615931	4868980736		
28-race_reach_45-escape_racing.yml	false	pso	cat	1	1	false(unreach-call)	false	0.06218130397610366	0.057541396	25960448	0	
28-race_reach_46-escape_racefree.yml	true	pso	cat	1	1	true	true	0.058876326016616076	0.053522291	25997312	2	
28-race_reach_01-simple_racing.yml	false	pso	cat	1	1	TIMEOUT		61.30326831899583	61.295829665	4868878336		
28-race_reach_11-ptr_racing.yml	false	pso	cat	1	1	TIMEOUT		61.296315358020365	61.285279104	4868866048		
circular_buffer_bad.yml	false	pso	cat	1	1	false(unreach-call)	false	0.09657345799496397	0.091679674	26099712	1	
fib_safe-5.yml	true	pso	cat	1	1	TIMEOUT		61.01107268297346	61.002987399	25952256		
fib_safe-6.yml	true	pso	cat	1	1	TIMEOUT		61.00838189100614	60.989521201	25956352		
fib_unsafe-5.yml	false	pso	cat	1	1	TIMEOUT		61.009374403976835	61.003589776	26017792		
fib_unsafe-6.yml	false	pso	cat	1	1	TIMEOUT		61.011018627963495	60.999569366	26062848		
fib_unsafe-7.yml	false	pso	cat	1	1	TIMEOUT		61.01148185500642	61.004399195	25952256		
28-race_reach_24-sound_lock_racing.yml	false	pso	cat	1	1	TIMEOUT		61.304457512975205	61.299871461	4868939776		
lazy01.yml	false	pso	cat	1	1	false(unreach-call)	false	0.056287691986653954	0.050846737	26083328	1	
circular_buffer_ok.yml	true	pso	cat	1	1	TIMEOUT		61.00902183598373	61.003865238	26083328		
szymanski.yml	true	pso	cat	1	1	true	true	0.07211828301660717	0.067271652	26013696	6	25
dekker.yml	true	pso	cat	1	1	true	true	0.06518660497386009	0.057024554	25927680	4	6
dekker-unfair.yml	true	pso	cat	1	1	true	true	0.0638446849770844	0.056048648	25976832	4	6
unwind3-1.yml	false	pso	cat	1	1	false(unreach-call)	false	0.06670129200210795	0.062066405	26058752	1	
exponential-nondet.yml	true	pso	cat	1	1	true	true	0.05625726003199816	0.054405665	25964544	1	
unwind2-1.yml	false	pso	cat	1	1	false(unreach-call)	false	0.05510676198173314	0.053766321	26091520	1	
unwind2-100.yml	false	pso	cat	1	1	false(unreach-call)	false	0.056654827028978616	0.051053164	26013696	1	
butterfly.yml	true	pso	cat	1	1	true	true	46.10526199697051	46.100205797	26169344	64560	
43_NetBSD_sysmon_power_sliced.yml	true	pso	cat	1	1	true	true	0.054255143040791154	0.048088092	25882624	0	1
28-race_reach_06-cond_racing1.yml	false	pso	cat	1	1	TIMEOUT		61.27271295298124	61.267449316	4868919296		
queue_ok.yml	true	pso	cat	1	1	true	true	0.09911327494774014	0.093721137	26165248	2	
queue_ok_longer.yml	true	pso	cat	1	1	true	true	24.454591592017096	24.449525874	504889344	2	
queue_ok_longest.yml	true	pso	cat	1	1	TIMEOUT		61.07517491700128	60.823600826	1355890688		
queue_longer.yml	false	pso	cat	1	1	TIMEOUT		61.01314454799285	61.00217985	75153408		
queue.yml	false	pso	cat	1	1	false(unreach-call)	false	2.3163336819852702	2.311002263	26165248	2	
singleton.yml	false	pso	cat	1	1	false(unreach-call)	false	0.07329975999891758	0.071564913	26185728	1	
singleton_with-uninit-problems.yml	true	pso	cat	1	1	true	true	0.06638955895323306	0.064014126	26157056	4	
pthread-demo-datarace-3.yml	false	pso	cat	1	1	false(unreach-call)	false	0.14024277299176902	0.134631844	26066944	0	
reorder_2.yml	false	pso	cat	1	1	false(unreach-call)	false	1.1349733949755318	1.133288026	26107904	162	
twostage_3.yml	false	pso	cat	1	1	false(unreach-call)	false	0.08949458401184529	0.084819518	26214400	4	
race-1_1-join.yml	true	pso	cat	1	1	true	true	0.07137379900086671	0.066615802	26152960	1	
race-1_3-join.yml	false	pso	cat	1	1	false(unreach-call)	false	0.061075542005710304	0.056126555	26234880	1	
race-1_2-join.yml	false	pso	cat	1	1	false(unreach-call)	false	0.06260226696031168	0.057579893	26210304	1	
race-4_1-thread_local_vars.yml	true	pso	cat	1	1	true	true	0.06725411501247436	0.063015532	26234880	0	1
race-2_1-container_of.yml	true	pso	cat	1	1	true	true	0.06317183998180553	0.058957967	26263552	1	
race-3_1-container_of-global.yml	true	pso	cat	1	1	true	true	0.0626689670025371	0.058950844	26198016	1	
13-privatized_66-mine-W-init_true.yml	true	pso	cat	1	2	true	true	0.06147122505353764	0.05471399	25841664	1	
36-apron_41-threadenter-no-locals_unknown_1_pos.yml	false	pso	cat	1	2	false(unreach-call)	false	0.05471072002546862	0.049007747	25878528	0	
36-apron_16-traces-unprot2_true.yml	true	pso	cat	1	2	true	true	0.05261141201481223	0.047144463	25821184	1	
13-privatized_57-singlethreaded-unlock_true.yml	true	pso	cat	1	2	true	true	0.05166316998656839	0.049584814	25874432	1	
13-privatized_47-refine-protected2_true.yml	true	pso	cat	1	2	true	true	0.06987102597486228	0.062215885	25849856	2	
13-privatized_46-refine-protected1_true.yml	true	pso	cat	1	2	true	true	0.061512671993114054	0.057169342	25948160	1	
36-apron_11-traces-max-simple_true.yml	true	pso	cat	1	2	true	true	0.06573167501483113	0.05931982	25956352	2	
13-privatized_41-traces-ex-7_unknown_1_pos.yml	false	pso	cat	1	2	false(unreach-call)	false	0.0570504930219613	0.051654915	25956352	0	
13-privatized_41-traces-ex-7_unknown_1_neg.yml	false	pso	cat	1	2	false(unreach-call)	false	0.06737818999681622	0.061430519	25935872	0	
13-privatized_40-traces-ex-6_true.yml	true	pso	cat	1	2	true	true	0.05687864701030776	0.051130955	25903104	1	1
13-privatized_58-singlethreaded-lock_true.yml	true	pso	cat	1	2	true	true	0.054806209984235466	0.049167999	25923584	1	
13-privatized_44-traces-mine2_true.yml	true	pso	cat	1	2	true	true	0.055239048961084336	0.052882677	25862144	1	1
13-privatized_18-first-reads_unknown_2_pos.yml	false	pso	cat	1	2	false(unreach-call)	false	0.05621544097084552	0.050155811	25919488	0	
13-privatized_18-first-reads_unknown_1_neg.yml	false	pso	cat	1	2	false(unreach-call)	false	0.058337517955806106	0.053058581	26017792	0	
13-privatized_36-traces-ex-3_true.yml	true	pso	cat	1	2	true	true	0.06284774199593812	0.05615713	25870336	3	
13-privatized_18-first-reads_true.yml	true	pso	cat	1	2	true	true	0.06656268797814846	0.064554429	25956352	2	
13-privatized_35-traces-ex-2_true.yml	true	pso	cat	1	2	true	true	0.05593784496886656	0.051076191	25858048	2	2
13-privatized_37-traces-ex-4_true.yml	true	pso	cat	1	2	true	true	0.06796620402019471	0.06676642	25948160	2	
13-privatized_38-traces-ex-4-switch_true.yml	true	pso	cat	1	2	true	true	0.05651377304457128	0.051599347	25960448	2	2
13-privatized_19-publish-precision_unknown_1_pos.yml	false	pso	cat	1	2	false(unreach-call)	false	0.05742065800586715	0.053463084	25989120	0	
13-privatized_19-publish-precision_unknown_2_pos.yml	false	pso	cat	1	2	false(unreach-call)	false	0.06881805596640334	0.064852786	25993216	0	
13-privatized_19-publish-precision_unknown_1_neg.yml	false	pso	cat	1	2	false(unreach-call)	false	0.058313312008976936	0.053623559	25899008	0	
13-privatized_19-publish-precision_unknown_2_neg.yml	false	pso	cat	1	2	false(unreach-call)	false	0.05499917198903859	0.050826674	25997312	0	
13-privatized_45-traces-per-global-and-current-lock-mine-incomparable_true.yml	true	pso	cat	1	2	true	true	0.06214657996315509	0.056916557	25874432	2	2
13-privatized_01-priv_nr_true.yml	true	pso	cat	1	2	true	true	0.05870920600136742	0.051633649	25899008	2	
13-privatized_19-publish-precision_true.yml	true	pso	cat	1	2	true	true	0.060191425029188395	0.053526587	25903104	3	
13-privatized_42-traces-ex-mini_true.yml	true	pso	cat	1	2	true	true	0.05983553401893005	0.052644191	25882624	2	
13-privatized_33-traces-v-matters_true.yml	true	pso	cat	1	2	true	true	0.06360572302946821	0.060582676	25886720	1	2
13-privatized_25-struct_nr_true.yml	true	pso	cat	1	2	true	true	0.05964267300441861	0.053871422	25972736	2	
13-privatized_69-refine-protected-loop-interval_true.yml	true	pso	cat	1	2	true	true	0.05956364801386371	0.054146586	26038272	0	1
36-apron_17-traces-rpb-litmus_unknown_1_neg.yml	false	pso	cat	1	2	false(unreach-call)	false	0.05635012604761869	0.050165649	25899008	0	
13-privatized_31-traces-mine-vs-mutex_true.yml	true	pso	cat	1	2	true	true	0.06408784899394959	0.059389268	25903104	4	
13-privatized_20-publish-regression_true.yml	true	pso	cat	1	2	true	true	0.058743517962284386	0.051902324	25948160	2	
13-privatized_30-traces-oplus-vs-meet_true.yml	true	pso	cat	1	2	true	true	0.06117585999891162	0.055478029	25980928	2	2
13-privatized_32-traces-mine-vs-oplus-vs-meet_true.yml	true	pso	cat	1	2	true	true	0.06188059796113521	0.055169545	26013696	3	2
13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	true	pso	cat	1	2	true	true	0.05577685998287052	0.050813561	25952256	1	1
13-privatized_68-pfscan_protected_loop_minimal_interval_true.yml	true	pso	cat	1	2	true	true	0.05750602995976806	0.055706368	25960448	0	1
13-privatized_29-multiple-protecting2-vesal_true.yml	true	pso	cat	1	2	true	true	0.05933378299232572	0.053943711	25964544	4	
13-privatized_24-multiple-protecting_true.yml	true	pso	cat	1	2	true	true	0.09383807401172817	0.088621502	25944064	7	
36-apron_21-traces-cluster-based_true.yml	true	pso	cat	1	2	true	true	0.06307669798843563	0.057179569	26099712	6	2
36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml	true	pso	cat	1	2	true	true	0.05841532797785476	0.051054696	25980928	1	
13-privatized_27-multiple-protecting2_true.yml	true	pso	cat	1	2	true	true	0.23960575397359207	0.236855394	25976832	26	
14_spin2003.yml	true	pso	cat	1	2	true	true	0.06782588502392173	0.059240758	25919488	0	1
29_conditionals_vs.yml	true	pso	cat	1	2	true	true	0.056947915989439934	0.052005047	25927680	0	1
48_ticket_lock_low_contention_vs-pthread.yml	true	pso	cat	1	2	true	true	0.05456277902703732	0.049556922	25931776	0	1
46_monabsex2_vs.yml	true	pso	cat	1	2	true	true	0.06801187800010666	0.062081352	25976832	0	1
45_monabsex1_vs.yml	true	pso	cat	1	2	true	true	0.05606737604830414	0.049762647	25944064	0	1
stateful01-1.yml	false	pso	cat	1	2	false(unreach-call)	false	0.059907999995630234	0.052616404	26091520	0	
stateful01-2.yml	true	pso	cat	1	2	true	true	0.06417826499091461	0.055977537	25960448	6	
time_var_mutex.yml	true	pso	cat	1	2	true	true	0.06477995496243238	0.057318688	25997312	2	
01b_inc.yml	true	pso	cat	1	2	true	true	0.05459478800185025	0.053086078	25976832	0	1
triangular-1.yml	true	pso	cat	1	2	TIMEOUT		61.01018510898575	61.004096914	25964544		
triangular-2.yml	false	pso	cat	1	2	false(unreach-call)	false	31.171409516013227	31.165350366	25964544	3638	
02_inc_cas.yml	true	pso	cat	1	2	true	true	0.0556717969593592	0.051926883	25960448	0	1
28-race_reach_21-deref_read_racing.yml	false	pso	cat	1	2	false(unreach-call)	false	2.957527467980981	2.951110443	57126912	0	
48_ticket_lock_low_contention_vs.yml	true	pso	cat	1	2	true	true	0.06074718799209222	0.053233881	25960448	0	1
28-race_reach_37-indirect_racing.yml	false	pso	cat	1	2	TIMEOUT		61.29415515699657	61.287037018	4869042176		
28-race_reach_45-escape_racing.yml	false	pso	cat	1	2	false(unreach-call)	false	0.05722828803118318	0.053203171	25948160	0	
28-race_reach_46-escape_racefree.yml	true	pso	cat	1	2	true	true	0.05813153903000057	0.055321994	25956352	2	
28-race_reach_01-simple_racing.yml	false	pso	cat	1	2	TIMEOUT		61.31009762996109	61.303868898	4868890624		
28-race_reach_11-ptr_racing.yml	false	pso	cat	1	2	TIMEOUT		61.301274139026646	61.295143152	4868894720		
circular_buffer_bad.yml	false	pso	cat	1	2	false(unreach-call)	false	0.10026771400589496	0.093339337	26091520	1	
fib_safe-5.yml	true	pso	cat	1	2	TIMEOUT		61.01051091996487	61.003386325	25948160		
fib_safe-6.yml	true	pso	cat	1	2	TIMEOUT		61.00815919297747	61.002544026	25960448		
fib_unsafe-5.yml	false	pso	cat	1	2	TIMEOUT		61.01331689400831	61.002303852	26013696		
fib_unsafe-6.yml	false	pso	cat	1	2	TIMEOUT		61.009729426004924	61.004842211	25976832		
fib_unsafe-7.yml	false	pso	cat	1	2	TIMEOUT		61.01139705599053	60.78620399	25964544		
28-race_reach_24-sound_lock_racing.yml	false	pso	cat	1	2	TIMEOUT		61.30261146998964	61.296954639	4868907008		
lazy01.yml	false	pso	cat	1	2	false(unreach-call)	false	0.06790802598698065	0.064112641	25993216	1	
circular_buffer_ok.yml	true	pso	cat	1	2	TIMEOUT		61.00671681005042	61.002242303	26054656		
szymanski.yml	true	pso	cat	1	2	true	true	0.06951628596289083	0.067034396	26017792	6	25
dekker.yml	true	pso	cat	1	2	true	true	0.05699768097838387	0.051592838	26042368	4	6
dekker-unfair.yml	true	pso	cat	1	2	true	true	0.060371492989361286	0.057867219	25997312	4	6
unwind3-1.yml	false	pso	cat	1	2	false(unreach-call)	false	0.056858935044147074	0.050629683	26025984	1	
exponential-nondet.yml	true	pso	cat	1	2	true	true	0.05655926396138966	0.052971715	26062848	1	
unwind2-1.yml	false	pso	cat	1	2	false(unreach-call)	false	0.05891096295090392	0.05411092	25976832	1	
unwind2-100.yml	false	pso	cat	1	2	false(unreach-call)	false	0.057801814982667565	0.05307456	26107904	1	
butterfly.yml	true	pso	cat	1	2	true	true	45.72936012799619	45.72351247	26157056	64560	
43_NetBSD_sysmon_power_sliced.yml	true	pso	cat	1	2	true	true	0.05736610299209133	0.051731239	25911296	0	1
