archive	log	adapter_ns	adaptive_offline	base_facts_added	base_facts_removed	checkpoint_ns	copy_ns	equality_ns	eval_ops	evicted	history_ns	initialize	insert	insert_attempt_ns	materialize_ns	max_active_events	max_base_relation_density_ppm	max_base_relation_pairs	max_changed_primitives	max_current_base_bytes	max_history_base_bytes	max_inactive_events	max_stable_events	monotone_primitive_queries	offline_evals	offline_ns	oracle	peak_snapshot_equivalent_bytes	peak_undo_bytes	primitive_change_queries	profiled_queries	queue_pushes	rebuild	rebuild_ns	replace	retained_snapshot_equivalent_bytes	retained_undo_bytes	retracting_primitive_queries	rollback	rollback_insert	rollback_ns	sync_ns	unchanged	value_changes	worklist_ns
profile-caat-tso.2026-07-15_07-19-30.logfiles.zip	caat-tso.profile.singleton.yml.log	0	3	1112	4	1692	0	1099	0	0	0	1	0	0	121785	43	837209	1548	10	3128	3128	0	43	1	4	265695	0	19768	0	3	5	0	0	266677	0	19768	0	2	0	0	0	713954	1	0	0
profile-caat-tso.2026-07-15_07-19-30.logfiles.zip	caat-tso.profile.race-4_1-thread_local_vars.yml.log	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
profile-caat-tso.2026-07-15_07-19-30.logfiles.zip	caat-tso.profile.twostage_3.yml.log	0	14	13295	8998	8299	0	13352	0	0	0	1	0	0	1788255	97	770196	7142	10	14464	14464	18	100	3	15	4362394	0	90184	0	14	20	0	0	4367584	0	90184	0	11	0	0	0	16829726	5	0	0
profile-caat-tso.2026-07-15_07-19-30.logfiles.zip	caat-tso.profile.race-1_3-join.yml.log	0	0	0	0	510	0	0	0	0	0	1	0	0	29165	23	514177	272	0	1688	1688	0	23	0	1	37896	0	10808	0	0	1	0	0	38180	0	10808	0	0	0	0	0	72218	0	0	0
profile-caat-tso.2026-07-15_07-19-30.logfiles.zip	caat-tso.profile.queue.yml.log	0	19	36214	19	9081	0	2966	0	0	0	1	0	0	4555685	201	590876	23872	9	58016	58016	0	201	0	20	15897497	0	360936	0	19	20	0	0	15909888	0	360936	0	19	0	0	0	52072418	0	0	0
profile-caat-tso.2026-07-15_07-19-30.logfiles.zip	caat-tso.profile.race-1_1-join.yml.log	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
profile-caat-tso.2026-07-15_07-19-30.logfiles.zip	caat-tso.profile.race-1_2-join.yml.log	0	0	0	0	790	0	0	0	0	0	1	0	0	32746	23	514177	272	0	1688	1688	0	23	0	1	64301	0	10808	0	0	1	0	0	70260	0	10808	0	0	0	0	0	109685	0	0	0
profile-caat-tso.2026-07-15_07-19-30.logfiles.zip	caat-tso.profile.race-2_1-container_of.yml.log	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
profile-caat-tso.2026-07-15_07-19-30.logfiles.zip	caat-tso.profile.race-3_1-container_of-global.yml.log	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
profile-caat-tso.2026-07-15_07-19-30.logfiles.zip	caat-tso.profile.pthread-demo-datarace-3.yml.log	0	39	88559	58	20943	0	5599	0	0	0	1	0	0	12073617	262	560005	38441	9	94480	94480	0	262	0	40	41251673	0	587704	0	39	40	0	0	41274802	0	587704	0	39	0	0	0	138328102	0	0	0
profile-caat-tso.2026-07-15_07-19-30.logfiles.zip	caat-tso.profile.reorder_2.yml.log	0	215	101957	100364	110530	0	228966	0	0	0	1	0	0	21819753	79	769736	4722	10	11872	11872	28	82	23	216	47692040	0	74056	0	215	322	0	0	47763637	0	74056	0	192	0	0	0	200692230	106	0	0
profile-caat-tso.2026-07-15_07-19-30.logfiles.zip	caat-tso.profile.28-race_reach_21-deref_read_racing.yml.log	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
profile-caat-tso.2026-07-15_07-19-30.logfiles.zip	caat-tso.profile.triangular-2.yml.log	0	5157	1908800	1903866	2784736	0	4604092	0	0	0	1	0	0	375092574	64	711468	2708	9	9856	9856	45	68	427	5158	832809711	0	61512	0	5157	7732	0	0	834069827	0	61512	0	4730	0	0	0	3356170758	2574	0	0
profile-caat-tso.2026-07-15_07-19-30.logfiles.zip	caat-tso.profile.queue_ok_longer.yml.log	0	0	8076	3	3794	116743977	3096757	0	0	183889850	1	0	321295760	448678267	4029	325992	5291788	8	18277560	18277560	0	4029	0	2	2367161997	0	113719960	0	1	3	0	1	2367163808	0	113719960	0	1	0	0	0	5234082846	1	0	0
profile-caat-tso.2026-07-15_07-19-30.logfiles.zip	caat-tso.profile.fib_unsafe-5.yml.log	0	939	1865344	1832646	596322	0	2665902	0	0	0	1	0	0	536986817	239	587419	33554	9	70112	70112	76	243	76	940	1422454582	0	436200	0	939	1405	0	0	1422902260	0	436200	0	863	0	0	0	6673204637	465	0	0
profile-caat-tso.2026-07-15_07-19-30.logfiles.zip	caat-tso.profile.triangular-1.yml.log	0	21517	8715914	8713819	12669982	0	25761942	0	0	0	1	0	0	1732213617	64	711468	2708	9	9856	9856	50	68	1849	21518	3751494364	0	61512	0	21517	32277	0	0	3760379675	0	61512	0	19668	0	0	0	14901823743	10759	0	0
profile-caat-tso.2026-07-15_07-19-30.logfiles.zip	caat-tso.profile.circular_buffer_ok.yml.log	0	3431	4973073	4972888	2190494	0	10565454	0	0	0	1	0	0	1239031112	232	645919	31318	10	66944	66944	168	232	0	3432	4200254945	0	416488	0	3431	5148	0	0	4201979772	0	416488	0	3431	0	0	0	18654501743	1716	0	0
profile-caat-tso.2026-07-15_07-19-30.logfiles.zip	caat-tso.profile.fib_safe-5.yml.log	0	3441	6903740	6887097	2354715	0	10083109	0	0	0	1	0	0	1978795055	239	587419	33554	9	70112	70112	85	243	251	3442	5218685536	0	436200	0	3441	5163	0	0	5220646586	0	436200	0	3190	0	0	0	24391484829	1721	0	0
profile-caat-tso.2026-07-15_07-19-30.logfiles.zip	caat-tso.profile.queue_ok_longest.yml.log	0	0	16076	3	2693	451518574	12154110	0	0	702303077	1	0	1228691314	2963153134	8029	323013	20822988	8	72843120	72843120	0	8029	0	2	24062860582	0	453231496	0	1	3	0	1	24062875601	0	453231496	0	1	0	0	0	36544575402	1	0	0
profile-caat-tso.2026-07-15_07-19-30.logfiles.zip	caat-tso.profile.fib_unsafe-6.yml.log	0	4121	9180757	9135059	2635009	0	16136750	0	0	0	1	0	0	3108600960	277	591718	45402	9	101320	101320	94	281	286	4122	8533239541	0	630264	0	4121	6177	0	0	8535581524	0	630264	0	3835	0	0	0	39026412700	2055	0	0
