archive	log	adapter_ns	adaptive_offline	base_facts_added	base_facts_removed	checkpoint_ns	copy_ns	equality_ns	eval_ops	evicted	history_ns	initialize	insert	insert_attempt_ns	materialize_ns	max_active_events	max_base_relation_density_ppm	max_base_relation_pairs	max_changed_primitives	max_current_base_bytes	max_history_base_bytes	max_inactive_events	max_stable_events	monotone_primitive_queries	offline_evals	offline_ns	oracle	peak_snapshot_equivalent_bytes	peak_undo_bytes	primitive_change_queries	profiled_queries	queue_pushes	rebuild	rebuild_ns	replace	retained_snapshot_equivalent_bytes	retained_undo_bytes	retracting_primitive_queries	rollback	rollback_insert	rollback_ns	sync_ns	unchanged	value_changes	worklist_ns
oracle-tso.2026-07-15_07-49-00.logfiles.zip	caat-tso.r01.singleton_with-uninit-problems.yml.log	0	0	6102	6353	16270	371987	22763	54	0	1487164	1	1	2460244	1600482	45	852352	1716	10	3488	6688	24	48	1	64	5030804	68	42224	15912	64	68	54	63	5038157	0	22008	0	63	0	0	0	25572019	3	52	361223
oracle-tso.2026-07-15_07-49-00.logfiles.zip	caat-tso.r01.race-1_1-join.yml.log	0	0	136	20	1068	12113	522	0	0	4874	1	0	23476	36312	15	640000	144	9	1184	1184	1	16	0	3	77562	3	7672	0	2	3	0	2	78073	0	7672	0	2	0	0	0	260128	0	0	0
oracle-tso.2026-07-15_07-49-00.logfiles.zip	caat-tso.r01.race-1_2-join.yml.log	0	0	409	570	3101	76469	2804	0	0	84136	1	0	196512	174942	26	648437	410	9	2048	2048	12	28	0	13	497643	13	13048	0	12	13	0	12	499215	0	13048	0	12	0	0	0	2064863	0	0	0
oracle-tso.2026-07-15_07-49-00.logfiles.zip	caat-tso.r01.race-1_3-join.yml.log	0	0	409	570	3257	76817	2851	0	0	83388	1	0	193017	179804	26	648437	410	9	2048	2048	12	28	0	13	495451	13	13048	0	12	13	0	12	496858	0	13048	0	12	0	0	0	2079316	0	0	0
oracle-tso.2026-07-15_07-49-00.logfiles.zip	caat-tso.r01.race-2_1-container_of.yml.log	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
oracle-tso.2026-07-15_07-49-00.logfiles.zip	caat-tso.r01.race-4_1-thread_local_vars.yml.log	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
oracle-tso.2026-07-15_07-49-00.logfiles.zip	caat-tso.r01.race-3_1-container_of-global.yml.log	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
oracle-tso.2026-07-15_07-49-00.logfiles.zip	caat-tso.r01.twostage_3.yml.log	0	0	22596	18299	21911	684987	32793	173	0	6075055	1	3	13763425	6052818	99	783081	7528	10	14608	29216	29	101	3	66	19002961	74	182160	69976	68	74	173	65	19011315	0	91080	0	65	0	0	0	110311845	5	170	5290455
oracle-tso.2026-07-15_07-49-00.logfiles.zip	caat-tso.r01.queue_ok.yml.log	0	0	273906	229734	8847	4111920	50469	0	0	12331505	1	0	17835171	10819604	432	684800	113314	10	218456	218456	210	433	0	17	47680591	18	1358872	0	16	18	0	16	47686083	0	1358872	0	16	0	0	0	246585078	1	0	0
oracle-tso.2026-07-15_07-49-00.logfiles.zip	caat-tso.r01.pthread-demo-datarace-3.yml.log	0	0	88559	58	16023	9350950	3485	0	0	19729352	1	0	30872101	11341720	262	560005	38441	9	94480	94480	0	262	0	40	36626587	40	587704	0	39	40	0	39	36637933	0	587704	0	39	0	0	0	217542427	0	0	0
oracle-tso.2026-07-15_07-49-00.logfiles.zip	caat-tso.r01.13-privatized_27-multiple-protecting2_true.yml.log	0	0	77243	78149	414799	8881118	526904	15362	0	394185372	1	9	78593786	49499506	59	720533	2430	10	4424	8848	48	61	9	1297	145676232	1564	55664	21928	1545	1564	15362	1296	145815805	0	27832	0	1536	0	240	92519454	1200012564	18	14694	183711997
oracle-tso.2026-07-15_07-49-00.logfiles.zip	caat-tso.r01.28-race_reach_21-deref_read_racing.yml.log	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
oracle-tso.2026-07-15_07-49-00.logfiles.zip	caat-tso.r01.reorder_2.yml.log	0	0	479848	478255	2006851	39452652	3614906	1266	0	462247430	1	23	550848943	357178559	80	806938	4914	10	11872	23744	39	82	23	6323	1284265408	6452	148112	59528	6345	6452	1266	6322	1285342010	0	74056	0	6322	0	0	0	6532770213	106	1252	25375110
oracle-tso.2026-07-15_07-49-00.logfiles.zip	caat-tso.r01.queue.yml.log	0	0	688084	672819	1009949	71797694	3709599	0	0	1265666888	1	0	1341617648	669729543	202	737890	23880	10	59168	59168	107	205	0	2959	2783280909	2959	368104	0	2958	2959	0	2958	2783796043	0	368104	0	2958	0	0	0	15741860195	0	0	0
