variant	model	repetition	task_yaml	expected_verdict	status	category	cputime_seconds	walltime_seconds	memory_bytes	starttime	executions	xml
after	pso	r01	c/goblint-regression/36-apron_41-threadenter-no-locals_unknown_1_pos.yml	false	false(unreach-call)	correct	0.073252967	0.09006485098507255	25878528	2026-07-16T14:48:55.122283+00:00		optimization-analysis/continuous/product-eog-cycle/server-results/formal-v3/after/pso/r01/perf-caat-pso.2026-07-16_14-48-54.results.caat-pso.lazy-cycle.unreach-call.xml.bz2
after	pso	r01	c/ldv-races/race-1_1-join.yml	true	true	correct	0.066911249	0.07887580094393343	26206208	2026-07-16T14:50:24.705703+00:00		optimization-analysis/continuous/product-eog-cycle/server-results/formal-v3/after/pso/r01/perf-caat-pso.2026-07-16_14-48-54.results.caat-pso.lazy-cycle.unreach-call.xml.bz2
after	pso	r01	c/ldv-races/race-1_2-join.yml	false	false(unreach-call)	correct	0.076141584	0.08291376195847988	26222592	2026-07-16T14:50:24.931403+00:00		optimization-analysis/continuous/product-eog-cycle/server-results/formal-v3/after/pso/r01/perf-caat-pso.2026-07-16_14-48-54.results.caat-pso.lazy-cycle.unreach-call.xml.bz2
after	pso	r01	c/ldv-races/race-1_3-join.yml	false	false(unreach-call)	correct	0.070677292	0.07942475902382284	26222592	2026-07-16T14:50:24.862155+00:00		optimization-analysis/continuous/product-eog-cycle/server-results/formal-v3/after/pso/r01/perf-caat-pso.2026-07-16_14-48-54.results.caat-pso.lazy-cycle.unreach-call.xml.bz2
after	pso	r01	c/ldv-races/race-2_1-container_of.yml	true	true	correct	0.073668079	0.08107816299889237	26300416	2026-07-16T14:50:25.147872+00:00		optimization-analysis/continuous/product-eog-cycle/server-results/formal-v3/after/pso/r01/perf-caat-pso.2026-07-16_14-48-54.results.caat-pso.lazy-cycle.unreach-call.xml.bz2
after	pso	r01	c/ldv-races/race-3_1-container_of-global.yml	true	true	correct	0.074946143	0.08172035403549671	26349568	2026-07-16T14:50:25.335164+00:00		optimization-analysis/continuous/product-eog-cycle/server-results/formal-v3/after/pso/r01/perf-caat-pso.2026-07-16_14-48-54.results.caat-pso.lazy-cycle.unreach-call.xml.bz2
after	pso	r01	c/ldv-races/race-4_1-thread_local_vars.yml	true	true	correct	0.079043802	0.08335974207147956	26349568	2026-07-16T14:50:25.088767+00:00		optimization-analysis/continuous/product-eog-cycle/server-results/formal-v3/after/pso/r01/perf-caat-pso.2026-07-16_14-48-54.results.caat-pso.lazy-cycle.unreach-call.xml.bz2
after	pso	r01	c/pthread-C-DAC/pthread-demo-datarace-3.yml	false	false(unreach-call)	correct	0.155201439	0.16231552907265723	26087424	2026-07-16T14:50:23.510582+00:00		optimization-analysis/continuous/product-eog-cycle/server-results/formal-v3/after/pso/r01/perf-caat-pso.2026-07-16_14-48-54.results.caat-pso.lazy-cycle.unreach-call.xml.bz2
after	pso	r01	c/pthread-atomic/dekker-unfair.yml	true	true	correct	0.068146296	0.07526061194948852	26058752	2026-07-16T14:50:01.060366+00:00		optimization-analysis/continuous/product-eog-cycle/server-results/formal-v3/after/pso/r01/perf-caat-pso.2026-07-16_14-48-54.results.caat-pso.lazy-cycle.unreach-call.xml.bz2
after	pso	r01	c/pthread-atomic/dekker.yml	true	true	correct	0.067363769	0.0779170619789511	26083328	2026-07-16T14:50:00.990389+00:00		optimization-analysis/continuous/product-eog-cycle/server-results/formal-v3/after/pso/r01/perf-caat-pso.2026-07-16_14-48-54.results.caat-pso.lazy-cycle.unreach-call.xml.bz2
after	pso	r01	c/pthread-atomic/szymanski.yml	true	true	correct	0.078746078	0.08497353200800717	26132480	2026-07-16T14:50:00.749392+00:00		optimization-analysis/continuous/product-eog-cycle/server-results/formal-v3/after/pso/r01/perf-caat-pso.2026-07-16_14-48-54.results.caat-pso.lazy-cycle.unreach-call.xml.bz2
after	pso	r01	c/pthread-atomic/time_var_mutex.yml	true	true	correct	0.061232506	0.0732102959882468	26079232	2026-07-16T14:48:56.674866+00:00		optimization-analysis/continuous/product-eog-cycle/server-results/formal-v3/after/pso/r01/perf-caat-pso.2026-07-16_14-48-54.results.caat-pso.lazy-cycle.unreach-call.xml.bz2
after	pso	r01	c/pthread-deagle/circular_buffer_bad.yml	false	false(unreach-call)	correct	0.092100423	0.1500244060298428	26173440	2026-07-16T14:48:57.196990+00:00		optimization-analysis/continuous/product-eog-cycle/server-results/formal-v3/after/pso/r01/perf-caat-pso.2026-07-16_14-48-54.results.caat-pso.lazy-cycle.unreach-call.xml.bz2
after	pso	r01	c/pthread-deagle/circular_buffer_ok.yml	true	TIMEOUT	error	60.677732869	61.01464286900591	26181632	2026-07-16T14:50:00.017317+00:00		optimization-analysis/continuous/product-eog-cycle/server-results/formal-v3/after/pso/r01/perf-caat-pso.2026-07-16_14-48-54.results.caat-pso.lazy-cycle.unreach-call.xml.bz2
after	pso	r01	c/pthread-ext/01b_inc.yml	true	true	correct	0.069953637	0.08711035503074527	26071040	2026-07-16T14:48:56.694238+00:00		optimization-analysis/continuous/product-eog-cycle/server-results/formal-v3/after/pso/r01/perf-caat-pso.2026-07-16_14-48-54.results.caat-pso.lazy-cycle.unreach-call.xml.bz2
after	pso	r01	c/pthread-ext/02_inc_cas.yml	true	true	correct	0.059921621	0.07192623801529408	26071040	2026-07-16T14:48:56.787184+00:00		optimization-analysis/continuous/product-eog-cycle/server-results/formal-v3/after/pso/r01/perf-caat-pso.2026-07-16_14-48-54.results.caat-pso.lazy-cycle.unreach-call.xml.bz2
after	pso	r01	c/pthread-ext/14_spin2003.yml	true	true	correct	0.063095125	0.072849478921853	25972736	2026-07-16T14:48:56.437666+00:00		optimization-analysis/continuous/product-eog-cycle/server-results/formal-v3/after/pso/r01/perf-caat-pso.2026-07-16_14-48-54.results.caat-pso.lazy-cycle.unreach-call.xml.bz2
after	pso	r01	c/pthread-ext/29_conditionals_vs.yml	true	true	correct	0.068353933	0.07781574106775224	25939968	2026-07-16T14:48:56.458348+00:00		optimization-analysis/continuous/product-eog-cycle/server-results/formal-v3/after/pso/r01/perf-caat-pso.2026-07-16_14-48-54.results.caat-pso.lazy-cycle.unreach-call.xml.bz2
after	pso	r01	c/pthread-ext/43_NetBSD_sysmon_power_sliced.yml	true	true	correct	0.067337597	0.08194227097555995	26005504	2026-07-16T14:50:01.774612+00:00		optimization-analysis/continuous/product-eog-cycle/server-results/formal-v3/after/pso/r01/perf-caat-pso.2026-07-16_14-48-54.results.caat-pso.lazy-cycle.unreach-call.xml.bz2
after	pso	r01	c/pthread-ext/45_monabsex1_vs.yml	true	true	correct	0.071779262	0.08081160904839635	25997312	2026-07-16T14:48:56.572691+00:00		optimization-analysis/continuous/product-eog-cycle/server-results/formal-v3/after/pso/r01/perf-caat-pso.2026-07-16_14-48-54.results.caat-pso.lazy-cycle.unreach-call.xml.bz2
after	pso	r01	c/pthread-ext/46_monabsex2_vs.yml	true	true	correct	0.071848453	0.0811064540175721	25989120	2026-07-16T14:48:56.522038+00:00		optimization-analysis/continuous/product-eog-cycle/server-results/formal-v3/after/pso/r01/perf-caat-pso.2026-07-16_14-48-54.results.caat-pso.lazy-cycle.unreach-call.xml.bz2
after	pso	r01	c/pthread-ext/48_ticket_lock_low_contention_vs-pthread.yml	true	true	correct	0.059969356	0.06996967899613082	26083328	2026-07-16T14:48:56.492051+00:00		optimization-analysis/continuous/product-eog-cycle/server-results/formal-v3/after/pso/r01/perf-caat-pso.2026-07-16_14-48-54.results.caat-pso.lazy-cycle.unreach-call.xml.bz2
after	pso	r01	c/pthread-ext/48_ticket_lock_low_contention_vs.yml	true	true	correct	0.071286503	0.0942792019341141	26034176	2026-07-16T14:48:56.845702+00:00		optimization-analysis/continuous/product-eog-cycle/server-results/formal-v3/after/pso/r01/perf-caat-pso.2026-07-16_14-48-54.results.caat-pso.lazy-cycle.unreach-call.xml.bz2
after	pso	r01	c/pthread-theta/exponential-nondet.yml	true	true	correct	0.070527447	0.09149044298101217	26087424	2026-07-16T14:50:01.286957+00:00		optimization-analysis/continuous/product-eog-cycle/server-results/formal-v3/after/pso/r01/perf-caat-pso.2026-07-16_14-48-54.results.caat-pso.lazy-cycle.unreach-call.xml.bz2
after	pso	r01	c/pthread-theta/unwind2-1.yml	false	false(unreach-call)	correct	0.070011981	0.07707423996180296	26083328	2026-07-16T14:50:01.466363+00:00		optimization-analysis/continuous/product-eog-cycle/server-results/formal-v3/after/pso/r01/perf-caat-pso.2026-07-16_14-48-54.results.caat-pso.lazy-cycle.unreach-call.xml.bz2
after	pso	r01	c/pthread-theta/unwind2-100.yml	false	false(unreach-call)	correct	0.069893167	0.09835007705260068	26095616	2026-07-16T14:50:01.525917+00:00		optimization-analysis/continuous/product-eog-cycle/server-results/formal-v3/after/pso/r01/perf-caat-pso.2026-07-16_14-48-54.results.caat-pso.lazy-cycle.unreach-call.xml.bz2
after	pso	r01	c/pthread-theta/unwind3-1.yml	false	false(unreach-call)	correct	0.073061297	0.0775718700606376	26091520	2026-07-16T14:50:01.222075+00:00		optimization-analysis/continuous/product-eog-cycle/server-results/formal-v3/after/pso/r01/perf-caat-pso.2026-07-16_14-48-54.results.caat-pso.lazy-cycle.unreach-call.xml.bz2
after	pso	r01	c/pthread/butterfly.yml	true	true	correct	34.689755198	34.719955798005685	26230784	2026-07-16T14:50:01.687759+00:00		optimization-analysis/continuous/product-eog-cycle/server-results/formal-v3/after/pso/r01/perf-caat-pso.2026-07-16_14-48-54.results.caat-pso.lazy-cycle.unreach-call.xml.bz2
after	pso	r01	c/pthread/fib_safe-5.yml	true	TIMEOUT	error	61.000005924	65.9017407168867	26030080	2026-07-16T14:48:57.233744+00:00		optimization-analysis/continuous/product-eog-cycle/server-results/formal-v3/after/pso/r01/perf-caat-pso.2026-07-16_14-48-54.results.caat-pso.lazy-cycle.unreach-call.xml.bz2
after	pso	r01	c/pthread/fib_safe-6.yml	true	TIMEOUT	error	61.002217933	63.41927462001331	26103808	2026-07-16T14:48:57.508933+00:00		optimization-analysis/continuous/product-eog-cycle/server-results/formal-v3/after/pso/r01/perf-caat-pso.2026-07-16_14-48-54.results.caat-pso.lazy-cycle.unreach-call.xml.bz2
after	pso	r01	c/pthread/fib_unsafe-5.yml	false	false(unreach-call)	correct	16.017211756	19.918770703021437	26046464	2026-07-16T14:49:00.431386+00:00		optimization-analysis/continuous/product-eog-cycle/server-results/formal-v3/after/pso/r01/perf-caat-pso.2026-07-16_14-48-54.results.caat-pso.lazy-cycle.unreach-call.xml.bz2
after	pso	r01	c/pthread/fib_unsafe-6.yml	false	TIMEOUT	error	60.189413736	61.02728983992711	26095616	2026-07-16T14:49:20.513231+00:00		optimization-analysis/continuous/product-eog-cycle/server-results/formal-v3/after/pso/r01/perf-caat-pso.2026-07-16_14-48-54.results.caat-pso.lazy-cycle.unreach-call.xml.bz2
after	pso	r01	c/pthread/fib_unsafe-7.yml	false	TIMEOUT	error	61.004844041	63.70553108898457	26058752	2026-07-16T14:49:23.845798+00:00		optimization-analysis/continuous/product-eog-cycle/server-results/formal-v3/after/pso/r01/perf-caat-pso.2026-07-16_14-48-54.results.caat-pso.lazy-cycle.unreach-call.xml.bz2
after	pso	r01	c/pthread/lazy01.yml	false	false(unreach-call)	correct	0.06964377	0.07401444599963725	26173440	2026-07-16T14:49:59.785157+00:00		optimization-analysis/continuous/product-eog-cycle/server-results/formal-v3/after/pso/r01/perf-caat-pso.2026-07-16_14-48-54.results.caat-pso.lazy-cycle.unreach-call.xml.bz2
after	pso	r01	c/pthread/queue.yml	false	false(unreach-call)	correct	1.245227242	1.2542897169478238	26247168	2026-07-16T14:50:21.672633+00:00		optimization-analysis/continuous/product-eog-cycle/server-results/formal-v3/after/pso/r01/perf-caat-pso.2026-07-16_14-48-54.results.caat-pso.lazy-cycle.unreach-call.xml.bz2
after	pso	r01	c/pthread/queue_longer.yml	false	TIMEOUT	error	61.008497695	62.50261030602269	82251776	2026-07-16T14:50:07.549921+00:00		optimization-analysis/continuous/product-eog-cycle/server-results/formal-v3/after/pso/r01/perf-caat-pso.2026-07-16_14-48-54.results.caat-pso.lazy-cycle.unreach-call.xml.bz2
after	pso	r01	c/pthread/queue_ok.yml	true	true	correct	0.087466433	0.11253519705496728	26243072	2026-07-16T14:50:02.018191+00:00		optimization-analysis/continuous/product-eog-cycle/server-results/formal-v3/after/pso/r01/perf-caat-pso.2026-07-16_14-48-54.results.caat-pso.lazy-cycle.unreach-call.xml.bz2
after	pso	r01	c/pthread/queue_ok_longer.yml	true	true	correct	4.320885978	5.110090587986633	125554688	2026-07-16T14:50:02.280826+00:00		optimization-analysis/continuous/product-eog-cycle/server-results/formal-v3/after/pso/r01/perf-caat-pso.2026-07-16_14-48-54.results.caat-pso.lazy-cycle.unreach-call.xml.bz2
after	pso	r01	c/pthread/queue_ok_longest.yml	true	true	correct	21.143506527	21.173607442062348	473575424	2026-07-16T14:50:03.293409+00:00		optimization-analysis/continuous/product-eog-cycle/server-results/formal-v3/after/pso/r01/perf-caat-pso.2026-07-16_14-48-54.results.caat-pso.lazy-cycle.unreach-call.xml.bz2
after	pso	r01	c/pthread/reorder_2.yml	false	false(unreach-call)	correct	0.732775366	0.7385389590635896	26218496	2026-07-16T14:50:23.819647+00:00		optimization-analysis/continuous/product-eog-cycle/server-results/formal-v3/after/pso/r01/perf-caat-pso.2026-07-16_14-48-54.results.caat-pso.lazy-cycle.unreach-call.xml.bz2
after	pso	r01	c/pthread/singleton.yml	false	false(unreach-call)	correct	0.075867824	0.07997352699749172	26214400	2026-07-16T14:50:23.069242+00:00		optimization-analysis/continuous/product-eog-cycle/server-results/formal-v3/after/pso/r01/perf-caat-pso.2026-07-16_14-48-54.results.caat-pso.lazy-cycle.unreach-call.xml.bz2
after	pso	r01	c/pthread/singleton_with-uninit-problems.yml	true	true	correct	0.081545415	0.08866443601436913	26218496	2026-07-16T14:50:23.293965+00:00		optimization-analysis/continuous/product-eog-cycle/server-results/formal-v3/after/pso/r01/perf-caat-pso.2026-07-16_14-48-54.results.caat-pso.lazy-cycle.unreach-call.xml.bz2
after	pso	r01	c/pthread/stateful01-1.yml	false	false(unreach-call)	correct	0.078422716	0.08760621305555105	26107904	2026-07-16T14:48:56.610040+00:00		optimization-analysis/continuous/product-eog-cycle/server-results/formal-v3/after/pso/r01/perf-caat-pso.2026-07-16_14-48-54.results.caat-pso.lazy-cycle.unreach-call.xml.bz2
after	pso	r01	c/pthread/stateful01-2.yml	true	true	correct	0.080178486	0.09696916094981134	26124288	2026-07-16T14:48:56.620265+00:00		optimization-analysis/continuous/product-eog-cycle/server-results/formal-v3/after/pso/r01/perf-caat-pso.2026-07-16_14-48-54.results.caat-pso.lazy-cycle.unreach-call.xml.bz2
after	pso	r01	c/pthread/triangular-1.yml	true	TIMEOUT	error	60.017824023	61.0175879629096	26091520	2026-07-16T14:48:56.734433+00:00		optimization-analysis/continuous/product-eog-cycle/server-results/formal-v3/after/pso/r01/perf-caat-pso.2026-07-16_14-48-54.results.caat-pso.lazy-cycle.unreach-call.xml.bz2
after	pso	r01	c/pthread/triangular-2.yml	false	false(unreach-call)	correct	26.013306291	26.918112062034197	26165248	2026-07-16T14:48:56.778979+00:00		optimization-analysis/continuous/product-eog-cycle/server-results/formal-v3/after/pso/r01/perf-caat-pso.2026-07-16_14-48-54.results.caat-pso.lazy-cycle.unreach-call.xml.bz2
after	pso	r01	c/pthread/twostage_3.yml	false	false(unreach-call)	correct	0.099008534	0.10716622998006642	26349568	2026-07-16T14:50:24.612586+00:00		optimization-analysis/continuous/product-eog-cycle/server-results/formal-v3/after/pso/r01/perf-caat-pso.2026-07-16_14-48-54.results.caat-pso.lazy-cycle.unreach-call.xml.bz2
after	sc	r01	c/goblint-regression/13-privatized_01-priv_nr_true.yml	true	true	correct	0.065351459	0.09063330397475511	25792512	2026-07-16T14:48:55.825317+00:00		optimization-analysis/continuous/product-eog-cycle/server-results/formal-v3/after/sc/r01/perf-caat-sc.2026-07-16_14-48-54.results.caat-sc.lazy-cycle.unreach-call.xml.bz2
after	sc	r01	c/goblint-regression/13-privatized_18-first-reads_true.yml	true	true	correct	0.068261908	0.07397702801972628	25780224	2026-07-16T14:48:55.563174+00:00		optimization-analysis/continuous/product-eog-cycle/server-results/formal-v3/after/sc/r01/perf-caat-sc.2026-07-16_14-48-54.results.caat-sc.lazy-cycle.unreach-call.xml.bz2
after	sc	r01	c/goblint-regression/13-privatized_18-first-reads_unknown_1_neg.yml	false	false(unreach-call)	correct	0.065460318	0.08009838394355029	25808896	2026-07-16T14:48:55.536009+00:00		optimization-analysis/continuous/product-eog-cycle/server-results/formal-v3/after/sc/r01/perf-caat-sc.2026-07-16_14-48-54.results.caat-sc.lazy-cycle.unreach-call.xml.bz2
after	sc	r01	c/goblint-regression/13-privatized_18-first-reads_unknown_2_pos.yml	false	false(unreach-call)	correct	0.059052069	0.14710648404434323	25862144	2026-07-16T14:48:55.429080+00:00		optimization-analysis/continuous/product-eog-cycle/server-results/formal-v3/after/sc/r01/perf-caat-sc.2026-07-16_14-48-54.results.caat-sc.lazy-cycle.unreach-call.xml.bz2
after	sc	r01	c/goblint-regression/13-privatized_19-publish-precision_true.yml	true	true	correct	0.064532843	0.0949475250672549	25890816	2026-07-16T14:48:55.853326+00:00		optimization-analysis/continuous/product-eog-cycle/server-results/formal-v3/after/sc/r01/perf-caat-sc.2026-07-16_14-48-54.results.caat-sc.lazy-cycle.unreach-call.xml.bz2
after	sc	r01	c/goblint-regression/13-privatized_19-publish-precision_unknown_1_neg.yml	false	false(unreach-call)	correct	0.066844146	0.07319321495015174	25817088	2026-07-16T14:48:55.769995+00:00		optimization-analysis/continuous/product-eog-cycle/server-results/formal-v3/after/sc/r01/perf-caat-sc.2026-07-16_14-48-54.results.caat-sc.lazy-cycle.unreach-call.xml.bz2
