backend	task_yaml	runs	family	source_bytes	source_lines	adapter_source_lines	adapter_transitive_lines	all_repetitions_solved	statuses	median_wall_seconds	median_cpu_seconds	median_memory_bytes
cat-sc	c/goblint-regression/13-privatized_66-mine-W-init_true.yml	5	goblint-regression	621	27			true	true:5	0.0401588031	0.031706	25935872
cat-sc	c/goblint-regression/13-privatized_68-pfscan_protected_loop_minimal_interval_true.yml	5	goblint-regression	1532	77			true	true:5	0.0595859059	0.047735	26079232
cat-sc	c/goblint-regression/13-privatized_69-refine-protected-loop-interval_true.yml	5	goblint-regression	1250	72			true	true:5	0.0612423101	0.047283	26071040
cat-sc	c/goblint-regression/28-race_reach_01-simple_racing.yml	5	goblint-regression	31261	713			false	OUT OF MEMORY:5			
cat-sc	c/goblint-regression/28-race_reach_06-cond_racing1.yml	5	goblint-regression	42556	954			false	OUT OF MEMORY:5			
cat-sc	c/goblint-regression/28-race_reach_11-ptr_racing.yml	5	goblint-regression	31273	714			false	OUT OF MEMORY:5			
cat-sc	c/goblint-regression/28-race_reach_21-deref_read_racing.yml	5	goblint-regression	31073	711			true	false(unreach-call):5	1.77658043	1.75861	56135680
cat-sc	c/goblint-regression/28-race_reach_24-sound_lock_racing.yml	5	goblint-regression	31338	716			false	OUT OF MEMORY:5			
cat-sc	c/goblint-regression/28-race_reach_37-indirect_racing.yml	5	goblint-regression	31148	713			false	OUT OF MEMORY:5			
cat-sc	c/goblint-regression/28-race_reach_45-escape_racing.yml	5	goblint-regression	31190	715			true	false(unreach-call):5	0.0588414071	0.045582	26030080
cat-sc	c/goblint-regression/28-race_reach_46-escape_racefree.yml	5	goblint-regression	31190	715			true	true:5	0.061101523	0.046115	26025984
cat-sc	c/goblint-regression/36-apron_11-traces-max-simple_true.yml	5	goblint-regression	932	40			true	true:5	0.06538556	0.046466	25968640
cat-sc	c/goblint-regression/36-apron_16-traces-unprot2_true.yml	5	goblint-regression	815	37			true	true:5	0.0588075221	0.045585	25923584
cat-sc	c/goblint-regression/36-apron_17-traces-rpb-litmus_unknown_1_neg.yml	5	goblint-regression	1260	50			true	false(unreach-call):5	0.0654325651	0.046234	26001408
cat-sc	c/goblint-regression/36-apron_21-traces-cluster-based_true.yml	5	goblint-regression	1930	81			true	true:5	0.0652525469	0.049332	26095616
cat-sc	c/goblint-regression/36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml	5	goblint-regression	1933	79			true	true:5	0.0634628809	0.046613	26058752
cat-sc	c/goblint-regression/36-apron_41-threadenter-no-locals_unknown_1_pos.yml	5	goblint-regression	747	30			true	false(unreach-call):5	0.062657367	0.045865	25919488
cat-sc	c/ldv-races/race-1_1-join.yml	5	ldv-races	76847	1729			true	true:5	0.0613055641	0.046974	26226688
cat-sc	c/ldv-races/race-1_2-join.yml	5	ldv-races	77137	1738			true	false(unreach-call):5	0.0609592558	0.049508	26255360
cat-sc	c/ldv-races/race-1_3-join.yml	5	ldv-races	77119	1738			true	false(unreach-call):5	0.0671333899	0.049208	26243072
cat-sc	c/ldv-races/race-2_1-container_of.yml	5	ldv-races	187978	3959			true	true:5	0.067853532	0.050219	26312704
cat-sc	c/ldv-races/race-3_1-container_of-global.yml	5	ldv-races	188000	3960			true	true:5	0.0676335578	0.050205	26304512
cat-sc	c/ldv-races/race-4_1-thread_local_vars.yml	5	ldv-races	78338	1800			true	true:5	0.0705510781	0.050832	26333184
cat-sc	c/pthread-C-DAC/pthread-demo-datarace-3.yml	5	pthread-C-DAC	59412	1366			true	false(unreach-call):5	0.09701208	0.078792	26083328
cat-sc	c/pthread-atomic/dekker-unfair.yml	5	pthread-atomic	33417	787			true	true:5	0.058640853	0.047133	26050560
cat-sc	c/pthread-atomic/dekker.yml	5	pthread-atomic	33410	787			true	true:5	0.064844219	0.046434	26054656
cat-sc	c/pthread-atomic/szymanski.yml	5	pthread-atomic	32937	772			true	true:5	0.060318358	0.050027	26054656
cat-sc	c/pthread-atomic/time_var_mutex.yml	5	pthread-atomic	30889	727			true	true:5	0.0655831848	0.047736	26099712
cat-sc	c/pthread-deagle/circular_buffer_bad.yml	5	pthread-deagle	31305	766			true	false(unreach-call):5	0.0724676719	0.059775	26132480
cat-sc	c/pthread-deagle/circular_buffer_ok.yml	5	pthread-deagle	31393	768			false	TIMEOUT:5			
cat-sc	c/pthread-ext/01b_inc.yml	5	pthread-ext	30901	708			true	true:5	0.0647814421	0.046584	26005504
cat-sc	c/pthread-ext/02_inc_cas.yml	5	pthread-ext	31027	737			true	true:5	0.0574505269	0.045789	25997312
cat-sc	c/pthread-ext/14_spin2003.yml	5	pthread-ext	30571	699			true	true:5	0.060957405	0.045455	25964544
cat-sc	c/pthread-ext/29_conditionals_vs.yml	5	pthread-ext	30586	730			true	true:5	0.0565154271	0.046384	25948160
cat-sc	c/pthread-ext/43_NetBSD_sysmon_power_sliced.yml	5	pthread-ext	34081	817			true	true:5	0.0582947668	0.045348	25964544
cat-sc	c/pthread-ext/45_monabsex1_vs.yml	5	pthread-ext	30819	719			true	true:5	0.0624370009	0.046412	25993216
cat-sc	c/pthread-ext/46_monabsex2_vs.yml	5	pthread-ext	30796	719			true	true:5	0.0605166568	0.046385	25989120
cat-sc	c/pthread-ext/48_ticket_lock_low_contention_vs-pthread.yml	5	pthread-ext	30774	703			true	true:5	0.0623681389	0.046451	25997312
cat-sc	c/pthread-ext/48_ticket_lock_low_contention_vs.yml	5	pthread-ext	31133	728			true	true:5	0.0562724341	0.044063	26021888
cat-sc	c/pthread-theta/exponential-nondet.yml	5	pthread-theta	33638	788			true	true:5	0.06352449	0.046421	26087424
cat-sc	c/pthread-theta/unwind2-1.yml	5	pthread-theta	33683	783			true	false(unreach-call):5	0.060188846	0.046299	26107904
cat-sc	c/pthread-theta/unwind2-100.yml	5	pthread-theta	33685	783			true	false(unreach-call):5	0.0620640928	0.046586	26099712
cat-sc	c/pthread-theta/unwind3-1.yml	5	pthread-theta	33579	780			true	false(unreach-call):5	0.0623944539	0.04589	26075136
cat-sc	c/pthread/butterfly.yml	5	pthread	33848	806			true	true:5	15.0700726	15.05833	26198016
cat-sc	c/pthread/fib_safe-5.yml	5	pthread	31317	728			false	TIMEOUT:5			
cat-sc	c/pthread/fib_safe-6.yml	5	pthread	31317	728			false	TIMEOUT:5			
cat-sc	c/pthread/fib_unsafe-5.yml	5	pthread	31317	728			true	false(unreach-call):5	20.0237204	20.014134	26046464
cat-sc	c/pthread/fib_unsafe-6.yml	5	pthread	31317	728			false	TIMEOUT:5			
cat-sc	c/pthread/fib_unsafe-7.yml	5	pthread	31317	728			false	TIMEOUT:5			
cat-sc	c/pthread/lazy01.yml	5	pthread	31389	739			true	false(unreach-call):5	0.0556482449	0.046748	26112000
cat-sc	c/pthread/queue.yml	5	pthread	44025	1068			true	false(unreach-call):5	0.742132613	0.726717	26226688
cat-sc	c/pthread/queue_longer.yml	5	pthread	44020	1067			false	TIMEOUT:5			
cat-sc	c/pthread/queue_ok.yml	5	pthread	43780	1057			true	true:5	0.0753455551	0.060052	26214400
cat-sc	c/pthread/queue_ok_longer.yml	5	pthread	43782	1057			true	true:5	5.29488331	5.278539	253988864
cat-sc	c/pthread/queue_ok_longest.yml	5	pthread	43790	1057			true	true:5	21.0493738	21.038194	970072064
cat-sc	c/pthread/reorder_2.yml	5	pthread	60275	1310			true	false(unreach-call):5	0.391139107	0.376636	26185728
cat-sc	c/pthread/singleton.yml	5	pthread	56401	1166			true	false(unreach-call):5	0.064044615	0.050519	26238976
cat-sc	c/pthread/singleton_with-uninit-problems.yml	5	pthread	56437	1166			true	true:5	0.067100039	0.050824	26255360
cat-sc	c/pthread/stateful01-1.yml	5	pthread	30876	731			true	false(unreach-call):5	0.064790183	0.047315	26079232
cat-sc	c/pthread/stateful01-2.yml	5	pthread	30876	731			true	true:5	0.0694400161	0.048797	26083328
cat-sc	c/pthread/triangular-1.yml	5	pthread	30992	725			true	true:5	46.5565894	46.529961	26079232
cat-sc	c/pthread/triangular-2.yml	5	pthread	30994	725			true	false(unreach-call):5	10.3152431	10.301494	26075136
cat-sc	c/pthread/twostage_3.yml	5	pthread	61359	1342			true	false(unreach-call):5	0.0713597969	0.058504	26337280
genmc-sc	c/goblint-regression/13-privatized_01-priv_nr_true.yml	5	goblint-regression	1061	42			true	true:5	0.0623341871	0.04659	25911296
genmc-sc	c/goblint-regression/13-privatized_18-first-reads_true.yml	5	goblint-regression	1011	45			true	true:5	0.0614534621	0.046124	25907200
genmc-sc	c/goblint-regression/13-privatized_18-first-reads_unknown_1_neg.yml	5	goblint-regression	977	44			true	false(unreach-call):5	0.0586945391	0.046104	25915392
genmc-sc	c/goblint-regression/13-privatized_18-first-reads_unknown_2_pos.yml	5	goblint-regression	974	44			true	false(unreach-call):5	0.063841142	0.046081	25919488
genmc-sc	c/goblint-regression/13-privatized_19-publish-precision_true.yml	5	goblint-regression	1081	43			true	true:5	0.057102117	0.04593	25911296
genmc-sc	c/goblint-regression/13-privatized_19-publish-precision_unknown_1_neg.yml	5	goblint-regression	1051	42			true	false(unreach-call):5	0.065117097	0.046481	25907200
genmc-sc	c/goblint-regression/13-privatized_19-publish-precision_unknown_1_pos.yml	5	goblint-regression	1048	42			true	false(unreach-call):5	0.0621875941	0.046502	25907200
genmc-sc	c/goblint-regression/13-privatized_19-publish-precision_unknown_2_neg.yml	5	goblint-regression	1051	42			true	false(unreach-call):5	0.061837448	0.046654	25919488
genmc-sc	c/goblint-regression/13-privatized_19-publish-precision_unknown_2_pos.yml	5	goblint-regression	1048	42			true	false(unreach-call):5	0.0627939519	0.046402	25915392
genmc-sc	c/goblint-regression/13-privatized_20-publish-regression_true.yml	5	goblint-regression	1284	46			true	true:5	0.0644335609	0.046225	25919488
genmc-sc	c/goblint-regression/13-privatized_24-multiple-protecting_true.yml	5	goblint-regression	1821	66			true	true:5	0.0627543831	0.047389	25972736
genmc-sc	c/goblint-regression/13-privatized_25-struct_nr_true.yml	5	goblint-regression	1138	46			true	true:5	0.058708681	0.045811	25911296
genmc-sc	c/goblint-regression/13-privatized_27-multiple-protecting2_true.yml	5	goblint-regression	2193	72			true	true:5	0.0598336621	0.049966	26005504
genmc-sc	c/goblint-regression/13-privatized_29-multiple-protecting2-vesal_true.yml	5	goblint-regression	1674	53			true	true:5	0.0628425749	0.046902	25939968
genmc-sc	c/goblint-regression/13-privatized_30-traces-oplus-vs-meet_true.yml	5	goblint-regression	1337	51			true	true:5	0.0662459829	0.046581	25919488
genmc-sc	c/goblint-regression/13-privatized_31-traces-mine-vs-mutex_true.yml	5	goblint-regression	1267	46			true	true:5	0.0627684311	0.046473	25927680
genmc-sc	c/goblint-regression/13-privatized_32-traces-mine-vs-oplus-vs-meet_true.yml	5	goblint-regression	1377	53			true	true:5	0.060032106	0.046578	25948160
genmc-sc	c/goblint-regression/13-privatized_33-traces-v-matters_true.yml	5	goblint-regression	1097	42			true	true:5	0.0643781039	0.046383	25899008
genmc-sc	c/goblint-regression/13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	5	goblint-regression	1379	54			true	true:5	0.059446313	0.046201	25911296
genmc-sc	c/goblint-regression/13-privatized_35-traces-ex-2_true.yml	5	goblint-regression	1041	41			true	true:5	0.0617551971	0.046429	25890816
genmc-sc	c/goblint-regression/13-privatized_36-traces-ex-3_true.yml	5	goblint-regression	987	39			true	true:5	0.0571170659	0.045902	25874432
genmc-sc	c/goblint-regression/13-privatized_37-traces-ex-4_true.yml	5	goblint-regression	1041	41			true	true:5	0.062387686	0.04618	25886720
genmc-sc	c/goblint-regression/13-privatized_38-traces-ex-4-switch_true.yml	5	goblint-regression	1041	41			true	true:5	0.0616523959	0.046035	25894912
