metric	group	task_yaml	ratio
cpu	sc	c/pthread/butterfly.yml	0.9731826965721766
cpu	sc	c/pthread/fib_safe-5.yml	0.993909306607169
cpu	sc	c/pthread/fib_safe-6.yml	0.9916792674071107
cpu	sc	c/pthread/fib_unsafe-5.yml	1.01996869074425
cpu	sc	c/pthread/fib_unsafe-6.yml	0.9946691728649718
cpu	sc	c/pthread/fib_unsafe-7.yml	1.0023212272546043
cpu	sc	c/pthread/lazy01.yml	1.1155696984942605
cpu	sc	c/pthread/queue.yml	0.9256010665602428
cpu	sc	c/pthread/queue_ok.yml	1.0457643954640754
cpu	sc	c/pthread/queue_ok_longer.yml	0.994489374516142
cpu	sc	c/pthread/queue_ok_longest.yml	1.0166245364414583
cpu	sc	c/pthread/reorder_2.yml	1.0063807232559132
cpu	sc	c/pthread/singleton.yml	1.0425884023786305
cpu	sc	c/pthread/singleton_with-uninit-problems.yml	1.0015846116481872
cpu	sc	c/pthread/stateful01-1.yml	1.0627072281565986
cpu	sc	c/pthread/stateful01-2.yml	0.9559791834521769
cpu	sc	c/pthread/triangular-1.yml	0.9855810149395201
cpu	sc	c/pthread/triangular-2.yml	0.9621887746590954
cpu	sc	c/pthread/twostage_3.yml	1.059597896124783
cpu	tso	c/goblint-regression/13-privatized_01-priv_nr_true.yml	0.9469990172949746
cpu	tso	c/goblint-regression/13-privatized_18-first-reads_true.yml	0.991102250257795
cpu	tso	c/goblint-regression/13-privatized_18-first-reads_unknown_1_neg.yml	0.9783787062344469
cpu	tso	c/goblint-regression/13-privatized_18-first-reads_unknown_2_pos.yml	1.0286823899883228
cpu	tso	c/goblint-regression/13-privatized_19-publish-precision_true.yml	0.9838636718284774
cpu	tso	c/goblint-regression/13-privatized_19-publish-precision_unknown_1_neg.yml	0.9048063657009928
cpu	tso	c/goblint-regression/13-privatized_19-publish-precision_unknown_1_pos.yml	0.968467625466319
cpu	tso	c/goblint-regression/13-privatized_19-publish-precision_unknown_2_neg.yml	1.0280677042957473
cpu	tso	c/goblint-regression/13-privatized_19-publish-precision_unknown_2_pos.yml	1.016943381315088
cpu	tso	c/goblint-regression/13-privatized_20-publish-regression_true.yml	1.0407321494632649
cpu	tso	c/goblint-regression/13-privatized_24-multiple-protecting_true.yml	1.0759697042521041
cpu	tso	c/goblint-regression/13-privatized_25-struct_nr_true.yml	1.106632539390705
cpu	tso	c/goblint-regression/13-privatized_27-multiple-protecting2_true.yml	0.8694018150018923
cpu	tso	c/goblint-regression/13-privatized_29-multiple-protecting2-vesal_true.yml	0.9920306265787453
