category	cputime	memory	repetition	status	task	variant	walltime
correct	0.075357147	25960448.0	01	true	pthread-ext/29_conditionals_vs.yml	baseline	0.09389696299331263
correct	0.07287722	25968640.0	01	true	pthread-ext/48_ticket_lock_low_contention_vs-pthread.yml	baseline	0.08337965101236477
correct	0.077403278	25956352.0	01	true	pthread-ext/46_monabsex2_vs.yml	baseline	0.08606052497634664
correct	0.075315189	26034176.0	01	true	pthread-ext/45_monabsex1_vs.yml	baseline	0.0864448850043118
correct	0.079742317	26120192.0	01	false(unreach-call)	pthread/stateful01-1.yml	baseline	0.08646118396427482
correct	0.083071433	26075136.0	01	true	pthread/stateful01-2.yml	baseline	0.09458518296014518
correct	0.072218423	26054656.0	01	true	pthread-atomic/time_var_mutex.yml	baseline	0.0787810210022144
correct	0.071920855	26071040.0	01	true	pthread-ext/01b_inc.yml	baseline	0.08148857404012233
error	60.969598693	26054656.0	01	TIMEOUT	pthread/triangular-1.yml	baseline	61.013376921997406
correct	36.503381037	26005504.0	01	false(unreach-call)	pthread/triangular-2.yml	baseline	36.54070311499527
correct	0.07474919	26034176.0	01	true	pthread-ext/02_inc_cas.yml	baseline	0.08412888494785875
correct	3.055730337	56283136.0	01	false(unreach-call)	goblint-regression/28-race_reach_21-deref_read_racing.yml	baseline	3.076897563994862
correct	0.074720411	26017792.0	01	true	pthread-ext/48_ticket_lock_low_contention_vs.yml	baseline	0.09044179896591231
error	30.358604933	3999997952.0	01	OUT OF MEMORY	goblint-regression/28-race_reach_37-indirect_racing.yml	baseline	30.390734489017632
correct	0.079067649	26087424.0	01	false(unreach-call)	goblint-regression/28-race_reach_45-escape_racing.yml	baseline	0.08946846897015348
correct	0.078321936	26042368.0	01	true	goblint-regression/28-race_reach_46-escape_racefree.yml	baseline	0.08711812098044902
error	27.878732836	3999997952.0	01	OUT OF MEMORY	goblint-regression/28-race_reach_01-simple_racing.yml	baseline	27.907986644015182
error	27.507807662	3999997952.0	01	OUT OF MEMORY	goblint-regression/28-race_reach_11-ptr_racing.yml	baseline	27.538097212964203
correct	0.141524917	26140672.0	01	false(unreach-call)	pthread-deagle/circular_buffer_bad.yml	baseline	0.15374376403633505
error	60.975026154	26054656.0	01	TIMEOUT	pthread/fib_safe-5.yml	baseline	61.013861046987586
error	60.978873652	26038272.0	01	TIMEOUT	pthread/fib_safe-6.yml	baseline	61.01406333904015
