task	status	category	interpretation	cputime	walltime	memory	executions	blocked	xml
c/pthread-ext/09_fmaxsym.yml	true	correct	benchmark-consistent	0.071999959s	0.07927036000182852s	25747456B			shard1/fair-census-shard1.2026-07-15_17-15-49.results.genmc-fair-sc.unreach-call.xml.bz2
c/goblint-regression/28-race_reach_22-deref_read_racefree.yml	ERROR (unsupported property: invalid memory access)	error	unknown	3.555347169s	3.576432318019215s	56229888B			shard1/fair-census-shard1.2026-07-15_17-15-49.results.genmc-fair-sc.unreach-call.xml.bz2
c/goblint-regression/28-race_reach_45-escape_racing.yml	false(unreach-call)	correct	benchmark-consistent	0.073694166s	0.08069349802099168s	25706496B			shard1/fair-census-shard1.2026-07-15_17-15-49.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-ext/39_rand_lock_p0_vs.yml	true	correct	benchmark-consistent	0.07281402s	0.08448253403184935s	25739264B			shard1/fair-census-shard1.2026-07-15_17-15-49.results.genmc-fair-sc.unreach-call.xml.bz2
c/goblint-regression/28-race_reach_41-trylock_racefree.yml	TIMEOUT	error	unknown	11.075481756s	11.103486127045471s	1461268480B			shard1/fair-census-shard1.2026-07-15_17-15-49.results.genmc-fair-sc.unreach-call.xml.bz2
c/goblint-regression/28-race_reach_36-indirect_racefree.yml	TIMEOUT	error	unknown	11.026989413s	11.103553032968193s	1441353728B			shard1/fair-census-shard1.2026-07-15_17-15-49.results.genmc-fair-sc.unreach-call.xml.bz2
c/goblint-regression/28-race_reach_01-simple_racing.yml	false(unreach-call)	correct	benchmark-consistent	3.662912139s	3.6836679579573683s	76800000B			shard1/fair-census-shard1.2026-07-15_17-15-49.results.genmc-fair-sc.unreach-call.xml.bz2
c/goblint-regression/28-race_reach_11-ptr_racing.yml	false(unreach-call)	correct	benchmark-consistent	3.644549568s	3.6562458489788696s	76791808B			shard1/fair-census-shard1.2026-07-15_17-15-49.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-divine/tls_basic.yml	ERROR (compilation)	error	unknown	0.070522851s	0.07642594299977645s	25477120B			shard1/fair-census-shard1.2026-07-15_17-15-49.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread/fib_safe-5.yml	true	correct	benchmark-consistent	1.700985883s	1.710427380981855s	25731072B			shard1/fair-census-shard1.2026-07-15_17-15-49.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread/fib_safe-7.yml	TIMEOUT	error	unknown	10.995559242s	11.012861274008173s	25825280B			shard1/fair-census-shard1.2026-07-15_17-15-49.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread/fib_unsafe-6.yml	false(unreach-call)	correct	benchmark-consistent	2.082187106s	2.0910823870217428s	25853952B			shard1/fair-census-shard1.2026-07-15_17-15-49.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread/fib_safe-10.yml	TIMEOUT	error	unknown	10.992232247s	11.011295225005597s	25821184B			shard1/fair-census-shard1.2026-07-15_17-15-49.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread/fib_safe-12.yml	TIMEOUT	error	unknown	10.983068505s	11.012287303048652s	25821184B			shard1/fair-census-shard1.2026-07-15_17-15-49.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread/fib_unsafe-11.yml	TIMEOUT	error	unknown	10.980594293s	11.013736655004323s	25726976B			shard1/fair-census-shard1.2026-07-15_17-15-49.results.genmc-fair-sc.unreach-call.xml.bz2
c/goblint-regression/28-race_reach_40-trylock_racing.yml	ERROR (unsupported external)	error	unknown	1.60269933s	1.6140186879783869s	25866240B			shard1/fair-census-shard1.2026-07-15_17-15-49.results.genmc-fair-sc.unreach-call.xml.bz2
c/goblint-regression/28-race_reach_51-mutexptr_racefree.yml	TIMEOUT	error	unknown	11.095802315s	11.122203506994992s	1503809536B			shard1/fair-census-shard1.2026-07-15_17-15-49.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread/lazy01.yml	false(unreach-call)	correct	benchmark-consistent	0.066654938s	0.07693659997312352s	25767936B			shard1/fair-census-shard1.2026-07-15_17-15-49.results.genmc-fair-sc.unreach-call.xml.bz2
c/goblint-regression/28-race_reach_19-callback_racing.yml	TIMEOUT	error	unknown	11.097878335s	11.114905696013011s	1435242496B			shard1/fair-census-shard1.2026-07-15_17-15-49.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-ext/04_incdec_cas.yml	true	correct	benchmark-consistent	0.063521806s	0.07110100303543732s	25792512B			shard1/fair-census-shard1.2026-07-15_17-15-49.results.genmc-fair-sc.unreach-call.xml.bz2
c/goblint-regression/28-race_reach_03-munge_racing.yml	TIMEOUT	error	unknown	11.028578123s	11.042772295011673s	415383552B			shard1/fair-census-shard1.2026-07-15_17-15-49.results.genmc-fair-sc.unreach-call.xml.bz2
c/goblint-regression/28-race_reach_09-ptrmunge_racing.yml	TIMEOUT	error	unknown	11.027383804s	11.043671733001247s	450514944B			shard1/fair-census-shard1.2026-07-15_17-15-49.results.genmc-fair-sc.unreach-call.xml.bz2
c/goblint-regression/28-race_reach_61-invariant_racing.yml	TIMEOUT	error	unknown	11.096297306s	11.116599125962239s	1477443584B			shard1/fair-census-shard1.2026-07-15_17-15-49.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-atomic/read_write_lock-2.yml	false(unreach-call)	correct	benchmark-consistent	0.09426662s	0.10378157900413498s	25821184B			shard1/fair-census-shard1.2026-07-15_17-15-49.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-ext/26_stack_cas.yml	TIMEOUT	error	unknown	11.002822237s	11.016345233016182s	52891648B			shard1/fair-census-shard1.2026-07-15_17-15-49.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-ext/26_stack_cas_longest-2.yml	TIMEOUT	error	unknown	10.992179612s	11.021876731014345s	56504320B			shard1/fair-census-shard1.2026-07-15_17-15-49.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-ext/26_stack_cas_longest-1.yml	false(unreach-call)	correct	benchmark-consistent	0.131238727s	0.1400940549792722s	26087424B			shard1/fair-census-shard1.2026-07-15_17-15-49.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-ext/25_stack_longer-2.yml	TIMEOUT	error	unknown	10.992978712s	11.012315366009716s	61624320B			shard1/fair-census-shard1.2026-07-15_17-15-49.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-ext/25_stack_longer-1.yml	false(unreach-call)	correct	benchmark-consistent	0.079734669s	0.09000304294750094s	25952256B			shard1/fair-census-shard1.2026-07-15_17-15-49.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-ext/08_rand_cas.yml	true	correct	benchmark-consistent	0.069132932s	0.07918948796577752s	25849856B			shard1/fair-census-shard1.2026-07-15_17-15-49.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe029_tso.yml	true	correct	benchmark-consistent	0.156218203s	0.16662167600588873s	25821184B			shard1/fair-census-shard1.2026-07-15_17-15-49.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe033_tso.yml	true	correct	benchmark-consistent	0.253306982s	0.263078359013889s	25690112B			shard1/fair-census-shard1.2026-07-15_17-15-49.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe006_pso.oepc_pso.opt_tso.oepc_tso.opt-thin000_pso.oepc_pso.opt_tso.oepc_tso.opt.yml	true	correct	benchmark-consistent	0.156810487s	0.16435837803874165s	25812992B			shard1/fair-census-shard1.2026-07-15_17-15-49.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe030_tso.yml	TIMEOUT	error	unknown	10.992388866s	11.013331854017451s	25763840B			shard1/fair-census-shard1.2026-07-15_17-15-49.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe011_tso.yml	TIMEOUT	error	unknown	10.99812931s	11.012981334992219s	25751552B			shard1/fair-census-shard1.2026-07-15_17-15-49.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-atomic/peterson.yml	true	correct	benchmark-consistent	0.064553249s	0.07133242901181802s	25722880B			shard1/fair-census-shard1.2026-07-15_17-15-49.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe031_tso.yml	TIMEOUT	error	unknown	10.99813598s	11.014765197993256s	25821184B			shard1/fair-census-shard1.2026-07-15_17-15-49.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe004_tso.yml	TIMEOUT	error	unknown	10.997862462s	11.013311797985807s	25812992B			shard1/fair-census-shard1.2026-07-15_17-15-49.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe021_tso.yml	TIMEOUT	error	unknown	10.99912037s	11.015532767982222s	25772032B			shard1/fair-census-shard1.2026-07-15_17-15-49.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe018_pso.oepc_pso.opt_tso.oepc_tso.opt.yml	TIMEOUT	error	unknown	10.998839787s	11.012715603981633s	25780224B			shard1/fair-census-shard1.2026-07-15_17-15-49.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe015_pso.oepc_pso.opt_tso.oepc_tso.opt.yml	TIMEOUT	error	unknown	11.001555359s	11.014138547994662s	25800704B			shard1/fair-census-shard1.2026-07-15_17-15-49.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe003_tso.yml	TIMEOUT	error	unknown	10.997894001s	11.012833892018534s	25858048B			shard1/fair-census-shard1.2026-07-15_17-15-49.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe028_pso.oepc_pso.opt_tso.oepc_tso.opt.yml	TIMEOUT	error	unknown	10.99419089s	11.01058500801446s	25767936B			shard1/fair-census-shard1.2026-07-15_17-15-49.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe000_pso.oepc_pso.opt_tso.oepc_tso.opt.yml	TIMEOUT	error	unknown	10.998286482s	11.014197544020135s	25788416B			shard1/fair-census-shard1.2026-07-15_17-15-49.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe034_tso.yml	TIMEOUT	error	unknown	10.993055279s	11.012950361007825s	25829376B			shard1/fair-census-shard1.2026-07-15_17-15-49.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe023_tso.yml	TIMEOUT	error	unknown	10.99621073s	11.016279042989481s	25755648B			shard1/fair-census-shard1.2026-07-15_17-15-49.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe007_pso.oepc_pso.opt_tso.oepc_tso.opt-thin001_pso.oepc_pso.opt_tso.oepc_tso.opt.yml	TIMEOUT	error	unknown	10.998081301s	11.013363205012865s	25825280B			shard1/fair-census-shard1.2026-07-15_17-15-49.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe025_pso.oepc_pso.opt_tso.oepc_tso.opt.yml	TIMEOUT	error	unknown	10.995140233s	11.01739950303454s	25821184B			shard1/fair-census-shard1.2026-07-15_17-15-49.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe035_pso.oepc_pso.opt_rmo.oepc_rmo.opt_tso.oepc_tso.opt.yml	TIMEOUT	error	unknown	10.988509857s	11.009126184042543s	25833472B			shard1/fair-census-shard1.2026-07-15_17-15-49.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-atomic/lamport.yml	true	correct	benchmark-consistent	0.064986792s	0.0723667040001601s	25759744B			shard1/fair-census-shard1.2026-07-15_17-15-49.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe027_pso.oepc_pso.opt_tso.oepc_tso.opt.yml	TIMEOUT	error	unknown	10.997813396s	11.01438845001394s	25841664B			shard1/fair-census-shard1.2026-07-15_17-15-49.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-atomic/dekker-unfair.yml	true	correct	benchmark-consistent	0.067614056s	0.07712457701563835s	25735168B			shard1/fair-census-shard1.2026-07-15_17-15-49.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-theta/unwind3-1.yml	false(unreach-call)	correct	benchmark-consistent	0.067344839s	0.07974475697847083s	25825280B			shard1/fair-census-shard1.2026-07-15_17-15-49.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-theta/unwind3-nondet.yml	true	wrong	conditional-input-miss	0.067566243s	0.07774064800469205s	25825280B			shard1/fair-census-shard1.2026-07-15_17-15-49.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-theta/unwind1-100.yml	true	wrong	conditional-input-miss	0.062141086s	0.07322938501602039s	25800704B			shard1/fair-census-shard1.2026-07-15_17-15-49.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-theta/exponential-64.yml	TIMEOUT	error	unknown	10.998040706s	11.013992272957694s	25821184B			shard1/fair-census-shard1.2026-07-15_17-15-49.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-theta/exponential-nondet.yml	true	correct	benchmark-consistent	0.070845981s	0.07805010001175106s	25829376B			shard1/fair-census-shard1.2026-07-15_17-15-49.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-theta/unwind2-100.yml	false(unreach-call)	correct	benchmark-consistent	0.070532229s	0.07599656999809667s	25829376B			shard1/fair-census-shard1.2026-07-15_17-15-49.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-ext/43_NetBSD_sysmon_power_sliced-pthread.yml	ERROR (compilation)	error	unknown	0.051467574s	0.06105908303288743s	25522176B			shard1/fair-census-shard1.2026-07-15_17-15-49.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-theta/wsc.yml	true	correct	benchmark-consistent	0.067588088s	0.07442345400340855s	25874432B			shard1/fair-census-shard1.2026-07-15_17-15-49.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe033_power.oepc_power.opt_pso.oepc_pso.opt_rmo.oepc_rmo.opt.yml	false(unreach-call)	correct	benchmark-consistent	0.425960259s	0.43113459600135684s	26087424B			shard1/fair-census-shard1.2026-07-15_17-15-49.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/rfi004.yml	false(unreach-call)	correct	benchmark-consistent	2.036747691s	2.043040277028922s	25976832B			shard1/fair-census-shard1.2026-07-15_17-15-49.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe029_power.oepc_pso.oepc_rmo.oepc.yml	false(unreach-call)	correct	benchmark-consistent	0.090638844s	0.09587968204868957s	26091520B			shard1/fair-census-shard1.2026-07-15_17-15-49.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix054_pso.opt_rmo.opt_tso.oepc_tso.opt.yml	false(unreach-call)	correct	benchmark-consistent	0.225057325s	0.2498501860536635s	26083328B			shard1/fair-census-shard1.2026-07-15_17-15-49.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe010_power.oepc_power.opt_pso.oepc_pso.opt_rmo.oepc_rmo.opt.yml	false(unreach-call)	correct	benchmark-consistent	0.090422963s	0.10032172099454328s	26087424B			shard1/fair-census-shard1.2026-07-15_17-15-49.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix052_pso.opt_rmo.opt_tso.opt.yml	TIMEOUT	error	unknown	10.995396362s	11.012071511009708s	26066944B			shard1/fair-census-shard1.2026-07-15_17-15-49.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix022_power.oepc_power.opt_pso.oepc_pso.opt_rmo.oepc_rmo.opt.yml	false(unreach-call)	correct	benchmark-consistent	0.118658232s	0.13152906898176298s	26083328B			shard1/fair-census-shard1.2026-07-15_17-15-49.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix048_power.oepc_power.opt_pso.oepc_pso.opt_rmo.oepc_rmo.opt_tso.oepc_tso.opt-podwr000_power.oepc_power.opt_pso.oepc_pso.opt_rmo.oepc_rmo.opt_tso.oepc_tso.opt.yml	false(unreach-call)	correct	benchmark-consistent	0.092335811s	0.10454755497630686s	25980928B			shard1/fair-census-shard1.2026-07-15_17-15-49.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/rfi000_power.opt_pso.opt_rmo.opt.yml	false(unreach-call)	correct	benchmark-consistent	0.778408046s	0.7854941689874977s	26120192B			shard1/fair-census-shard1.2026-07-15_17-15-49.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/rfi001_power.oepc_pso.oepc_rmo.oepc.yml	false(unreach-call)	correct	benchmark-consistent	0.149454711s	0.16041085397591814s	26050560B			shard1/fair-census-shard1.2026-07-15_17-15-49.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix041_power.opt_pso.opt_rmo.opt_tso.oepc_tso.opt.yml	false(unreach-call)	correct	benchmark-consistent	0.773565306s	0.7852319509838708s	26062848B			shard1/fair-census-shard1.2026-07-15_17-15-49.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix012_power.oepc_power.opt_pso.oepc_rmo.oepc_rmo.opt_tso.oepc.yml	false(unreach-call)	correct	benchmark-consistent	0.121542298s	0.13440851197810844s	26091520B			shard1/fair-census-shard1.2026-07-15_17-15-49.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix034_power.oepc_power.opt_pso.oepc_rmo.oepc_rmo.opt_tso.oepc.yml	false(unreach-call)	correct	benchmark-consistent	0.151018194s	0.16049736901186407s	26013696B			shard1/fair-census-shard1.2026-07-15_17-15-49.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe030_power.opt_pso.opt_rmo.opt.yml	TIMEOUT	error	unknown	10.975869788s	11.012440815975424s	26087424B			shard1/fair-census-shard1.2026-07-15_17-15-49.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix056_power.opt_pso.opt_rmo.opt_tso.oepc_tso.opt.yml	TIMEOUT	error	unknown	10.989371099s	11.014898472989444s	26136576B			shard1/fair-census-shard1.2026-07-15_17-15-49.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix033.opt.yml	TIMEOUT	error	unknown	10.989373182s	11.01328385603847s	26095616B			shard1/fair-census-shard1.2026-07-15_17-15-49.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix053.opt.yml	TIMEOUT	error	unknown	10.998521027s	11.009576435026247s	26083328B			shard1/fair-census-shard1.2026-07-15_17-15-49.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix032.opt.yml	TIMEOUT	error	unknown	10.990820439s	11.015892659954261s	26071040B			shard1/fair-census-shard1.2026-07-15_17-15-49.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe013_power.oepc_power.opt_pso.oepc_pso.opt_rmo.oepc_rmo.opt.yml	TIMEOUT	error	unknown	11.00056743s	11.01780943799531s	26087424B			shard1/fair-census-shard1.2026-07-15_17-15-49.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe002_power.opt_pso.oepc_pso.opt_rmo.opt.yml	TIMEOUT	error	unknown	10.995812088s	11.011798029998317s	26042368B			shard1/fair-census-shard1.2026-07-15_17-15-49.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix045_power.opt_pso.opt_rmo.opt_tso.oepc_tso.opt.yml	TIMEOUT	error	unknown	10.996801158s	11.012670178955887s	26157056B			shard1/fair-census-shard1.2026-07-15_17-15-49.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe005_power.oepc_power.opt_pso.oepc_pso.opt_rmo.oepc_rmo.opt.yml	TIMEOUT	error	unknown	10.999934817s	11.014337966043968s	26144768B			shard1/fair-census-shard1.2026-07-15_17-15-49.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe014_rmo.oepc.yml	false(unreach-call)	correct	benchmark-consistent	0.081577071s	0.08995110698742792s	26095616B			shard1/fair-census-shard1.2026-07-15_17-15-49.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe012_rmo.oepc.yml	false(unreach-call)	correct	benchmark-consistent	0.074423364s	0.08498955797404051s	26128384B			shard1/fair-census-shard1.2026-07-15_17-15-49.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe007_rmo.oepc_rmo.opt-thin001_rmo.oepc_rmo.opt.yml	false(unreach-call)	correct	benchmark-consistent	0.076994386s	0.08484104904346168s	26128384B			shard1/fair-census-shard1.2026-07-15_17-15-49.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe030_power.oepc_pso.oepc_rmo.oepc.yml	false(unreach-call)	correct	benchmark-consistent	4.761073103s	4.770750380994286s	26148864B			shard1/fair-census-shard1.2026-07-15_17-15-49.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix039.opt.yml	TIMEOUT	error	unknown	10.995650543s	11.008158447977621s	26128384B			shard1/fair-census-shard1.2026-07-15_17-15-49.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix035_power.opt_rmo.opt.yml	TIMEOUT	error	unknown	10.999328796s	11.021518352034036s	26075136B			shard1/fair-census-shard1.2026-07-15_17-15-49.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix056_power.oepc_pso.oepc_rmo.oepc.yml	false(unreach-call)	correct	benchmark-consistent	5.866071001s	5.879301693988964s	26025984B			shard1/fair-census-shard1.2026-07-15_17-15-49.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix036_pso.opt_tso.opt.yml	TIMEOUT	error	unknown	10.998086042s	11.017513015016448s	26120192B			shard1/fair-census-shard1.2026-07-15_17-15-49.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix024_power.opt_pso.opt_rmo.opt.yml	TIMEOUT	error	unknown	10.988377633s	11.013854251999874s	26087424B			shard1/fair-census-shard1.2026-07-15_17-15-49.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe006_power.oepc-thin000_power.oepc.yml	false(unreach-call)	correct	benchmark-consistent	0.078724853s	0.08790212700841948s	26161152B			shard1/fair-census-shard1.2026-07-15_17-15-49.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe004_power.opt_pso.opt_rmo.opt.yml	TIMEOUT	error	unknown	11.001309961s	11.0164630060317s	26157056B			shard1/fair-census-shard1.2026-07-15_17-15-49.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe001_power.opt_pso.oepc_pso.opt_rmo.opt.yml	TIMEOUT	error	unknown	10.987736664s	11.0150940589956s	26087424B			shard1/fair-census-shard1.2026-07-15_17-15-49.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe021_power.oepc_pso.oepc_rmo.oepc_rmo.opt.yml	false(unreach-call)	correct	benchmark-consistent	6.019805356s	6.0346906300401315s	26058752B			shard1/fair-census-shard1.2026-07-15_17-15-49.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe008_power.oepc_pso.oepc_pso.opt_rmo.oepc_rmo.opt.yml	false(unreach-call)	correct	benchmark-consistent	4.882717393s	4.896025081980042s	26169344B			shard1/fair-census-shard1.2026-07-15_17-15-49.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix028_power.oepc_pso.oepc_rmo.oepc.yml	TIMEOUT	error	unknown	10.991608613s	11.014501394995023s	26099712B			shard1/fair-census-shard1.2026-07-15_17-15-49.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix045_power.oepc_pso.oepc_rmo.oepc.yml	TIMEOUT	error	unknown	10.999803341s	11.013986135018058s	26099712B			shard1/fair-census-shard1.2026-07-15_17-15-49.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix027_power.opt_pso.opt_rmo.opt.yml	TIMEOUT	error	unknown	10.997253017s	11.015072412963491s	26087424B			shard1/fair-census-shard1.2026-07-15_17-15-49.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix047_power.opt_pso.opt_rmo.opt_tso.oepc_tso.opt.yml	TIMEOUT	error	unknown	10.996248074s	11.016197856981307s	26218496B			shard1/fair-census-shard1.2026-07-15_17-15-49.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix042.oepc.yml	TIMEOUT	error	unknown	10.995809053s	11.009035911003593s	26152960B			shard1/fair-census-shard1.2026-07-15_17-15-49.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix038_tso.oepc.yml	TIMEOUT	error	unknown	10.99699713s	11.012026373995468s	26124288B			shard1/fair-census-shard1.2026-07-15_17-15-49.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix044.opt.yml	TIMEOUT	error	unknown	10.992008616s	11.015380996046588s	26087424B			shard1/fair-census-shard1.2026-07-15_17-15-49.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix026_pso.opt_rmo.opt.yml	TIMEOUT	error	unknown	10.998927798s	11.008610546006821s	26177536B			shard1/fair-census-shard1.2026-07-15_17-15-49.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix006_power.oepc_pso.oepc_rmo.oepc.yml	TIMEOUT	error	unknown	10.964810817s	11.013434275984764s	26112000B			shard1/fair-census-shard1.2026-07-15_17-15-49.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix023_power.opt_pso.opt_rmo.opt.yml	TIMEOUT	error	unknown	10.998359584s	11.018225776962936s	26161152B			shard1/fair-census-shard1.2026-07-15_17-15-49.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix012_pso.opt_tso.opt.yml	false(unreach-call)	correct	benchmark-consistent	0.569412821s	0.5798838240443729s	26107904B			shard1/fair-census-shard1.2026-07-15_17-15-49.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/thin002_rmo.yml	false(unreach-call)	correct	benchmark-consistent	0.085884484s	0.09382487705443054s	26173440B			shard1/fair-census-shard1.2026-07-15_17-15-49.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/rfi010.yml	false(unreach-call)	correct	benchmark-consistent	1.256759616s	1.265196730964817s	26152960B			shard1/fair-census-shard1.2026-07-15_17-15-49.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix024_power.oepc_pso.oepc_rmo.oepc_tso.oepc_tso.opt.yml	TIMEOUT	error	unknown	10.997696003s	11.012766465020832s	26071040B			shard1/fair-census-shard1.2026-07-15_17-15-49.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix033_tso.oepc.yml	TIMEOUT	error	unknown	10.998709628s	11.013415063964203s	26222592B			shard1/fair-census-shard1.2026-07-15_17-15-49.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix015.oepc.yml	TIMEOUT	error	unknown	10.99835043s	11.012175030016806s	26099712B			shard1/fair-census-shard1.2026-07-15_17-15-49.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix000.opt.yml	false(unreach-call)	correct	benchmark-consistent	1.276686926s	1.2926732630003244s	26107904B			shard1/fair-census-shard1.2026-07-15_17-15-49.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe009_rmo.opt.yml	TIMEOUT	error	unknown	10.996986231s	11.018817935022525s	26071040B			shard1/fair-census-shard1.2026-07-15_17-15-49.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe018_power.oepc.yml	false(unreach-call)	correct	benchmark-consistent	0.079674349s	0.08812602498801425s	26087424B			shard1/fair-census-shard1.2026-07-15_17-15-49.results.genmc-fair-sc.unreach-call.xml.bz2
