variant	model	repetition	task	status	category	cpu_s	wall_s	memory_bytes	executions	snapshot_bytes	base_bytes	lazy_checks	lazy_candidates
before	tso	r01	c/ldv-races/race-1_3-join.yml	false(unreach-call)	correct	0.071137	0.0762931740609929	26214400.0					
before	tso	r01	c/ldv-races/race-1_2-join.yml	false(unreach-call)	correct	0.066832907	0.07366837305016816	26279936.0					
before	tso	r01	c/ldv-races/race-4_1-thread_local_vars.yml	true	correct	0.069449703	0.07436981401406229	26292224.0					
before	tso	r01	c/ldv-races/race-2_1-container_of.yml	true	correct	0.064240333	0.07152647606562823	26284032.0					
before	tso	r01	c/ldv-races/race-3_1-container_of-global.yml	true	correct	0.068660152	0.07578739093150944	26353664.0					
before	tso	r02	c/goblint-regression/13-privatized_66-mine-W-init_true.yml	true	correct	0.081052879	0.08395634696353227	25882624.0					
before	tso	r02	c/goblint-regression/36-apron_41-threadenter-no-locals_unknown_1_pos.yml	false(unreach-call)	correct	0.066351437	0.07002410804852843	25960448.0					
before	tso	r02	c/goblint-regression/36-apron_16-traces-unprot2_true.yml	true	correct	0.07440244	0.08045636897441	25919488.0					
before	tso	r02	c/goblint-regression/13-privatized_57-singlethreaded-unlock_true.yml	true	correct	0.070728339	0.0746287670917809	25956352.0					
before	tso	r02	c/goblint-regression/13-privatized_47-refine-protected2_true.yml	true	correct	0.067288903	0.07866732601542026	26005504.0					
before	tso	r02	c/goblint-regression/13-privatized_46-refine-protected1_true.yml	true	correct	0.058252	0.06438962602987885	26021888.0					
before	tso	r02	c/goblint-regression/36-apron_11-traces-max-simple_true.yml	true	correct	0.069823796	0.07842447399161756	25993216.0					
before	tso	r02	c/goblint-regression/13-privatized_41-traces-ex-7_unknown_1_pos.yml	false(unreach-call)	correct	0.059398501	0.06481333600822836	25919488.0					
before	tso	r02	c/goblint-regression/13-privatized_41-traces-ex-7_unknown_1_neg.yml	false(unreach-call)	correct	0.063499194	0.06861792493145913	25907200.0					
before	tso	r02	c/goblint-regression/13-privatized_40-traces-ex-6_true.yml	true	correct	0.069038555	0.07456122909206897	25948160.0					
before	tso	r02	c/goblint-regression/13-privatized_58-singlethreaded-lock_true.yml	true	correct	0.070924915	0.07501035707537085	25956352.0					
before	tso	r02	c/goblint-regression/13-privatized_44-traces-mine2_true.yml	true	correct	0.072337923	0.08132735104300082	26005504.0					
before	tso	r02	c/goblint-regression/13-privatized_18-first-reads_unknown_2_pos.yml	false(unreach-call)	correct	0.063867106	0.07039897900540382	26013696.0					
before	tso	r02	c/goblint-regression/13-privatized_18-first-reads_unknown_1_neg.yml	false(unreach-call)	correct	0.0751809	0.08096950803883374	26021888.0					
before	tso	r02	c/goblint-regression/13-privatized_36-traces-ex-3_true.yml	true	correct	0.060941466	0.06756439001765102	25939968.0					
before	tso	r02	c/goblint-regression/13-privatized_18-first-reads_true.yml	true	correct	0.070485437	0.07487602205947042	25952256.0					
before	tso	r02	c/goblint-regression/13-privatized_35-traces-ex-2_true.yml	true	correct	0.067333675	0.07509871199727058	25956352.0					
before	tso	r02	c/goblint-regression/13-privatized_37-traces-ex-4_true.yml	true	correct	0.072252973	0.07478410995099694	25964544.0					
before	tso	r02	c/goblint-regression/13-privatized_38-traces-ex-4-switch_true.yml	true	correct	0.068675376	0.07795297796837986	26042368.0					
before	tso	r02	c/goblint-regression/13-privatized_19-publish-precision_unknown_1_pos.yml	false(unreach-call)	correct	0.064010381	0.06970789202023298	26066944.0					
before	tso	r02	c/goblint-regression/13-privatized_19-publish-precision_unknown_2_pos.yml	false(unreach-call)	correct	0.070105403	0.0771965259918943	26030080.0					
before	tso	r02	c/goblint-regression/13-privatized_19-publish-precision_unknown_1_neg.yml	false(unreach-call)	correct	0.076636361	0.0802085610339418	26046464.0					
before	tso	r02	c/goblint-regression/13-privatized_19-publish-precision_unknown_2_neg.yml	false(unreach-call)	correct	0.060585989	0.06688284908886999	26001408.0					
before	tso	r02	c/goblint-regression/13-privatized_45-traces-per-global-and-current-lock-mine-incomparable_true.yml	true	correct	0.074774231	0.07687673007603735	25935872.0					
before	tso	r02	c/goblint-regression/13-privatized_01-priv_nr_true.yml	true	correct	0.067339408	0.07705275702755898	25976832.0					
before	tso	r02	c/goblint-regression/13-privatized_19-publish-precision_true.yml	true	correct	0.075175027	0.08422078902367502	25939968.0					
before	tso	r02	c/goblint-regression/13-privatized_42-traces-ex-mini_true.yml	true	correct	0.070880575	0.08547041600104421	25927680.0					
before	tso	r02	c/goblint-regression/13-privatized_33-traces-v-matters_true.yml	true	correct	0.067670357	0.07984278502408415	25952256.0					
before	tso	r02	c/goblint-regression/13-privatized_25-struct_nr_true.yml	true	correct	0.073502628	0.07943345094099641	26017792.0					
before	tso	r02	c/goblint-regression/13-privatized_69-refine-protected-loop-interval_true.yml	true	correct	0.06656321	0.08348500600550324	26058752.0					
before	tso	r02	c/goblint-regression/36-apron_17-traces-rpb-litmus_unknown_1_neg.yml	false(unreach-call)	correct	0.073171709	0.07504147698637098	25989120.0					
before	tso	r02	c/goblint-regression/13-privatized_31-traces-mine-vs-mutex_true.yml	true	correct	0.074885915	0.09275919699575752	26083328.0					
before	tso	r02	c/goblint-regression/13-privatized_20-publish-regression_true.yml	true	correct	0.06515505	0.0690649040043354	25960448.0					
before	tso	r02	c/goblint-regression/13-privatized_30-traces-oplus-vs-meet_true.yml	true	correct	0.075187148	0.0781767499865964	25952256.0					
before	tso	r02	c/goblint-regression/13-privatized_32-traces-mine-vs-oplus-vs-meet_true.yml	true	correct	0.062878406	0.07162596099078655	26066944.0					
before	tso	r02	c/goblint-regression/13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	true	correct	0.068806732	0.0737763000652194	26013696.0					
before	tso	r02	c/goblint-regression/13-privatized_68-pfscan_protected_loop_minimal_interval_true.yml	true	correct	0.072391924	0.07835317403078079	26013696.0					
before	tso	r02	c/goblint-regression/13-privatized_29-multiple-protecting2-vesal_true.yml	true	correct	0.073002558	0.07938320992980152	26099712.0					
before	tso	r02	c/goblint-regression/13-privatized_24-multiple-protecting_true.yml	true	correct	0.076370136	0.07831039396114647	26095616.0					
before	tso	r02	c/goblint-regression/36-apron_21-traces-cluster-based_true.yml	true	correct	0.072857813	0.07598254701588303	26062848.0					
before	tso	r02	c/goblint-regression/36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml	true	correct	0.066676563	0.06905176397413015	26050560.0					
before	tso	r02	c/goblint-regression/13-privatized_27-multiple-protecting2_true.yml	true	correct	0.085247929	0.09228984697256237	26116096.0					
before	tso	r02	c/pthread-ext/14_spin2003.yml	true	correct	0.063109388	0.07230258698109537	25944064.0					
before	tso	r02	c/pthread-ext/29_conditionals_vs.yml	true	correct	0.069585856	0.07740780804306269	25899008.0					
before	tso	r02	c/pthread-ext/48_ticket_lock_low_contention_vs-pthread.yml	true	correct	0.069612001	0.07777871296275407	26050560.0					
before	tso	r02	c/pthread-ext/46_monabsex2_vs.yml	true	correct	0.069093149	0.07639616192318499	25997312.0					
before	tso	r02	c/pthread-ext/45_monabsex1_vs.yml	true	correct	0.059747228	0.0646472800290212	26001408.0					
before	tso	r02	c/pthread/stateful01-1.yml	false(unreach-call)	correct	0.071358467	0.07641940796747804	26042368.0					
before	tso	r02	c/pthread/stateful01-2.yml	true	correct	0.063103179	0.06861654005479068	26144768.0					
before	tso	r02	c/pthread-atomic/time_var_mutex.yml	true	correct	0.068686227	0.07361805904656649	26148864.0					
before	tso	r02	c/pthread-ext/01b_inc.yml	true	correct	0.064518748	0.07265001989435405	26021888.0					
before	tso	r02	c/pthread/triangular-1.yml	true	correct	8.647899307	8.656133060110733	26046464.0					
before	tso	r02	c/pthread/triangular-2.yml	false(unreach-call)	correct	1.878768509	1.8834681569132954	26099712.0					
before	tso	r02	c/pthread-ext/02_inc_cas.yml	true	correct	0.073094616	0.07686993794050068	25927680.0					
before	tso	r02	c/goblint-regression/28-race_reach_21-deref_read_racing.yml	false(unreach-call)	correct	4.140273312	4.155194703023881	56188928.0					
before	tso	r02	c/pthread-ext/48_ticket_lock_low_contention_vs.yml	true	correct	0.066392261	0.07275601907167584	25989120.0					
before	tso	r02	c/goblint-regression/28-race_reach_37-indirect_racing.yml	TIMEOUT	error	60.899504981	61.06580350198783	1057193984.0					
before	tso	r02	c/goblint-regression/28-race_reach_45-escape_racing.yml	false(unreach-call)	correct	0.075397663	0.07869962905533612	26091520.0					
before	tso	r02	c/goblint-regression/28-race_reach_46-escape_racefree.yml	true	correct	0.064114814	0.06926382204983383	26005504.0					
before	tso	r02	c/goblint-regression/28-race_reach_01-simple_racing.yml	TIMEOUT	error	61.039958334	61.06377194705419	1057103872.0					
before	tso	r02	c/goblint-regression/28-race_reach_11-ptr_racing.yml	TIMEOUT	error	61.026196716	61.05812656402122	1057181696.0					
before	tso	r02	c/pthread-deagle/circular_buffer_bad.yml	false(unreach-call)	correct	0.078690646	0.0871112149907276	26185728.0					
before	tso	r02	c/pthread/fib_safe-5.yml	true	correct	6.41942791	6.4296472140122205	26009600.0					
before	tso	r02	c/pthread/fib_safe-6.yml	true	correct	35.451300411	35.56343336205464	26087424.0					
before	tso	r02	c/pthread/fib_unsafe-5.yml	false(unreach-call)	correct	1.776381881	1.7827855300856754	26005504.0					
before	tso	r02	c/pthread/fib_unsafe-6.yml	false(unreach-call)	correct	9.51353696	9.548423762083985	26042368.0					
before	tso	r02	c/pthread/fib_unsafe-7.yml	false(unreach-call)	correct	50.600792105	50.65330757002812	26034176.0					
before	tso	r02	c/goblint-regression/28-race_reach_24-sound_lock_racing.yml	TIMEOUT	error	61.020148159	61.05781071493402	1057189888.0					
before	tso	r02	c/pthread/lazy01.yml	false(unreach-call)	correct	0.063476443	0.06909781799186021	26034176.0					
before	tso	r02	c/pthread-deagle/circular_buffer_ok.yml	true	correct	4.683478714	4.832127805100754	26087424.0					
before	tso	r02	c/pthread-atomic/szymanski.yml	true	correct	0.066770735	0.07015865005087107	26034176.0					
before	tso	r02	c/pthread-atomic/dekker.yml	true	correct	0.069627406	0.07458494103047997	26017792.0					
before	tso	r02	c/pthread-atomic/dekker-unfair.yml	true	correct	0.071733366	0.07623145403340459	26087424.0					
before	tso	r02	c/pthread-theta/unwind3-1.yml	false(unreach-call)	correct	0.064666304	0.0697504460113123	26042368.0					
before	tso	r02	c/pthread-theta/exponential-nondet.yml	true	correct	0.067141913	0.07309701095800847	26083328.0					
before	tso	r02	c/pthread-theta/unwind2-1.yml	false(unreach-call)	correct	0.064812008	0.07057750597596169	26128384.0					
before	tso	r02	c/pthread-theta/unwind2-100.yml	false(unreach-call)	correct	0.068066741	0.07297325297258794	26087424.0					
before	tso	r02	c/pthread/butterfly.yml	true	correct	19.517482156	19.561170481028967	26218496.0					
before	tso	r02	c/pthread-ext/43_NetBSD_sysmon_power_sliced.yml	true	correct	0.066810804	0.07283225492574275	25952256.0					
before	tso	r02	c/goblint-regression/28-race_reach_06-cond_racing1.yml	TIMEOUT	error	61.040021173	61.06260610092431	1057169408.0					
before	tso	r02	c/pthread/queue_ok.yml	true	correct	0.075884312	0.08249624900054187	26181632.0					
before	tso	r02	c/pthread/queue_ok_longer.yml	true	correct	1.205928982	1.2142656380310655	55578624.0					
before	tso	r02	c/pthread/queue_ok_longest.yml	true	correct	5.081448789	5.094125077011995	241381376.0					
before	tso	r02	c/pthread/queue_longer.yml	TIMEOUT	error	61.017765249	61.05041206302121	556298240.0					
before	tso	r02	c/pthread/queue.yml	false(unreach-call)	correct	0.1016749	0.10831797297578305	26157056.0					
before	tso	r02	c/pthread/singleton.yml	false(unreach-call)	correct	0.073941207	0.07907266495749354	26214400.0					
before	tso	r02	c/pthread/singleton_with-uninit-problems.yml	true	correct	0.070615981	0.07719918398652226	26214400.0					
before	tso	r02	c/pthread-C-DAC/pthread-demo-datarace-3.yml	false(unreach-call)	correct	0.147696522	0.15411118196789175	26042368.0					
before	tso	r02	c/pthread/reorder_2.yml	false(unreach-call)	correct	0.157716698	0.1646129550645128	26218496.0					
before	tso	r02	c/pthread/twostage_3.yml	false(unreach-call)	correct	0.078609501	0.08610890689305961	26353664.0					
before	tso	r02	c/ldv-races/race-1_1-join.yml	true	correct	0.065917136	0.07335552596487105	26226688.0					
before	tso	r02	c/ldv-races/race-1_3-join.yml	false(unreach-call)	correct	0.067156932	0.07480359403416514	26214400.0					
before	tso	r02	c/ldv-races/race-1_2-join.yml	false(unreach-call)	correct	0.069308844	0.07585016300436109	26234880.0					
before	tso	r02	c/ldv-races/race-4_1-thread_local_vars.yml	true	correct	0.071901457	0.07997407100629061	26279936.0					
before	tso	r02	c/ldv-races/race-2_1-container_of.yml	true	correct	0.071833457	0.0763983849901706	26374144.0					
before	tso	r02	c/ldv-races/race-3_1-container_of-global.yml	true	correct	0.068919041	0.07652837794739753	26370048.0					
before	tso	r03	c/goblint-regression/13-privatized_66-mine-W-init_true.yml	true	correct	0.076546617	0.07910269999410957	25944064.0					
before	tso	r03	c/goblint-regression/36-apron_41-threadenter-no-locals_unknown_1_pos.yml	false(unreach-call)	correct	0.068520461	0.0707461170386523	25968640.0					
before	tso	r03	c/goblint-regression/36-apron_16-traces-unprot2_true.yml	true	correct	0.066711766	0.07844984391704202	25919488.0					
before	tso	r03	c/goblint-regression/13-privatized_57-singlethreaded-unlock_true.yml	true	correct	0.074049526	0.08098243398126215	26021888.0					
before	tso	r03	c/goblint-regression/13-privatized_47-refine-protected2_true.yml	true	correct	0.069328957	0.07940063800197095	26042368.0					
before	tso	r03	c/goblint-regression/13-privatized_46-refine-protected1_true.yml	true	correct	0.068393574	0.07930596906226128	25968640.0					
before	tso	r03	c/goblint-regression/36-apron_11-traces-max-simple_true.yml	true	correct	0.068652502	0.07794724905397743	25903104.0					
before	tso	r03	c/goblint-regression/13-privatized_41-traces-ex-7_unknown_1_pos.yml	false(unreach-call)	correct	0.067913575	0.07418274809606373	25980928.0					
before	tso	r03	c/goblint-regression/13-privatized_41-traces-ex-7_unknown_1_neg.yml	false(unreach-call)	correct	0.068255449	0.07437478110659868	25976832.0					
before	tso	r03	c/goblint-regression/13-privatized_40-traces-ex-6_true.yml	true	correct	0.069883194	0.07752176001667976	25972736.0					
before	tso	r03	c/goblint-regression/13-privatized_58-singlethreaded-lock_true.yml	true	correct	0.061298326	0.07216624496504664	25927680.0					
before	tso	r03	c/goblint-regression/13-privatized_44-traces-mine2_true.yml	true	correct	0.070100373	0.07582521496806294	26017792.0					
before	tso	r03	c/goblint-regression/13-privatized_18-first-reads_unknown_2_pos.yml	false(unreach-call)	correct	0.071528037	0.07751507102511823	25976832.0					
before	tso	r03	c/goblint-regression/13-privatized_18-first-reads_unknown_1_neg.yml	false(unreach-call)	correct	0.070271255	0.07589477300643921	25968640.0					
before	tso	r03	c/goblint-regression/13-privatized_36-traces-ex-3_true.yml	true	correct	0.070602803	0.07522894605062902	25985024.0					
before	tso	r03	c/goblint-regression/13-privatized_18-first-reads_true.yml	true	correct	0.068461619	0.07322923606261611	26025984.0					
before	tso	r03	c/goblint-regression/13-privatized_35-traces-ex-2_true.yml	true	correct	0.074053128	0.07876147702336311	25956352.0					
before	tso	r03	c/goblint-regression/13-privatized_37-traces-ex-4_true.yml	true	correct	0.073460248	0.07855424098670483	26009600.0					
before	tso	r03	c/goblint-regression/13-privatized_38-traces-ex-4-switch_true.yml	true	correct	0.065559142	0.07191509392578155	25952256.0					
before	tso	r03	c/goblint-regression/13-privatized_19-publish-precision_unknown_1_pos.yml	false(unreach-call)	correct	0.072424695	0.07737895310856402	26030080.0					
before	tso	r03	c/goblint-regression/13-privatized_19-publish-precision_unknown_2_pos.yml	false(unreach-call)	correct	0.068297748	0.07829977909568697	26034176.0					
before	tso	r03	c/goblint-regression/13-privatized_19-publish-precision_unknown_1_neg.yml	false(unreach-call)	correct	0.072107722	0.07848558598197997	26005504.0					
before	tso	r03	c/goblint-regression/13-privatized_19-publish-precision_unknown_2_neg.yml	false(unreach-call)	correct	0.078321688	0.08191519696265459	26030080.0					
before	tso	r03	c/goblint-regression/13-privatized_45-traces-per-global-and-current-lock-mine-incomparable_true.yml	true	correct	0.068189627	0.07726249401457608	26021888.0					
before	tso	r03	c/goblint-regression/13-privatized_01-priv_nr_true.yml	true	correct	0.068439863	0.07575885998085141	25956352.0					
before	tso	r03	c/goblint-regression/13-privatized_19-publish-precision_true.yml	true	correct	0.069057819	0.07822645897977054	26054656.0					
before	tso	r03	c/goblint-regression/13-privatized_42-traces-ex-mini_true.yml	true	correct	0.060848581	0.0655945420730859	26046464.0					
before	tso	r03	c/goblint-regression/13-privatized_33-traces-v-matters_true.yml	true	correct	0.072519978	0.08405973494518548	25993216.0					
before	tso	r03	c/goblint-regression/13-privatized_25-struct_nr_true.yml	true	correct	0.070947665	0.07936833600979298	25985024.0					
before	tso	r03	c/goblint-regression/13-privatized_69-refine-protected-loop-interval_true.yml	true	correct	0.073521462	0.0762226990191266	26062848.0					
before	tso	r03	c/goblint-regression/36-apron_17-traces-rpb-litmus_unknown_1_neg.yml	false(unreach-call)	correct	0.074067669	0.07953396101947874	26066944.0					
before	tso	r03	c/goblint-regression/13-privatized_31-traces-mine-vs-mutex_true.yml	true	correct	0.071515553	0.08264186605811119	25985024.0					
before	tso	r03	c/goblint-regression/13-privatized_20-publish-regression_true.yml	true	correct	0.071625154	0.0782187880249694	26009600.0					
before	tso	r03	c/goblint-regression/13-privatized_30-traces-oplus-vs-meet_true.yml	true	correct	0.057534831	0.0599505229620263	25968640.0					
before	tso	r03	c/goblint-regression/13-privatized_32-traces-mine-vs-oplus-vs-meet_true.yml	true	correct	0.065982732	0.07173755299299955	26013696.0					
before	tso	r03	c/goblint-regression/13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	true	correct	0.071757425	0.07796241994947195	26046464.0					
before	tso	r03	c/goblint-regression/13-privatized_68-pfscan_protected_loop_minimal_interval_true.yml	true	correct	0.068817296	0.07608800998423249	26054656.0					
before	tso	r03	c/goblint-regression/13-privatized_29-multiple-protecting2-vesal_true.yml	true	correct	0.074868803	0.07984627690166235	26058752.0					
before	tso	r03	c/goblint-regression/13-privatized_24-multiple-protecting_true.yml	true	correct	0.076090285	0.07936009799595922	26066944.0					
before	tso	r03	c/goblint-regression/36-apron_21-traces-cluster-based_true.yml	true	correct	0.071685965	0.07811312598641962	26148864.0					
before	tso	r03	c/goblint-regression/36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml	true	correct	0.068159815	0.07340496708638966	26013696.0					
before	tso	r03	c/goblint-regression/13-privatized_27-multiple-protecting2_true.yml	true	correct	0.087668269	0.08995073498226702	26136576.0					
before	tso	r03	c/pthread-ext/14_spin2003.yml	true	correct	0.065069538	0.07194903492927551	25948160.0					
before	tso	r03	c/pthread-ext/29_conditionals_vs.yml	true	correct	0.071888603	0.07653565402142704	25980928.0					
before	tso	r03	c/pthread-ext/48_ticket_lock_low_contention_vs-pthread.yml	true	correct	0.067926179	0.07353690103627741	25985024.0					
before	tso	r03	c/pthread-ext/46_monabsex2_vs.yml	true	correct	0.066443536	0.07542035693768412	25960448.0					
before	tso	r03	c/pthread-ext/45_monabsex1_vs.yml	true	correct	0.06847224	0.07443099899683148	25997312.0					
before	tso	r03	c/pthread/stateful01-1.yml	false(unreach-call)	correct	0.070257828	0.07493388804141432	26103808.0					
before	tso	r03	c/pthread/stateful01-2.yml	true	correct	0.06200688	0.06562705500982702	26001408.0					
before	tso	r03	c/pthread-atomic/time_var_mutex.yml	true	correct	0.072912124	0.07992654794361442	26161152.0					
before	tso	r03	c/pthread-ext/01b_inc.yml	true	correct	0.069332832	0.0767843360081315	26017792.0					
before	tso	r03	c/pthread/triangular-1.yml	true	correct	8.659795212	8.699541670037434	26075136.0					
before	tso	r03	c/pthread/triangular-2.yml	false(unreach-call)	correct	2.017269268	2.0228058639913797	25993216.0					
before	tso	r03	c/pthread-ext/02_inc_cas.yml	true	correct	0.067211062	0.07213586999569088	25956352.0					
before	tso	r03	c/goblint-regression/28-race_reach_21-deref_read_racing.yml	false(unreach-call)	correct	4.192960637	4.211188571993262	56360960.0					
before	tso	r03	c/pthread-ext/48_ticket_lock_low_contention_vs.yml	true	correct	0.070080158	0.07689407793805003	26038272.0					
before	tso	r03	c/goblint-regression/28-race_reach_37-indirect_racing.yml	TIMEOUT	error	61.01446011	61.063895758008584	1057124352.0					
before	tso	r03	c/goblint-regression/28-race_reach_45-escape_racing.yml	false(unreach-call)	correct	0.070759164	0.07895998493768275	26050560.0					
before	tso	r03	c/goblint-regression/28-race_reach_46-escape_racefree.yml	true	correct	0.070410545	0.07518066605553031	26050560.0					
before	tso	r03	c/goblint-regression/28-race_reach_01-simple_racing.yml	TIMEOUT	error	61.008340257	61.06081069202628	1057165312.0					
before	tso	r03	c/goblint-regression/28-race_reach_11-ptr_racing.yml	TIMEOUT	error	61.029327283	61.064711521030404	1057185792.0					
before	tso	r03	c/pthread-deagle/circular_buffer_bad.yml	false(unreach-call)	correct	0.078654089	0.09037177392747253	26173440.0					
before	tso	r03	c/pthread/fib_safe-5.yml	true	correct	7.160319972	7.337684210971929	26095616.0					
before	tso	r03	c/pthread/fib_safe-6.yml	true	correct	35.455991413	35.696784974075854	26062848.0					
before	tso	r03	c/pthread/fib_unsafe-5.yml	false(unreach-call)	correct	1.972776742	1.9870237360009924	26079232.0					
before	tso	r03	c/pthread/fib_unsafe-6.yml	false(unreach-call)	correct	10.353467872	10.371774774044752	26013696.0					
before	tso	r03	c/pthread/fib_unsafe-7.yml	false(unreach-call)	correct	50.969929186	51.34977929596789	26062848.0					
before	tso	r03	c/goblint-regression/28-race_reach_24-sound_lock_racing.yml	TIMEOUT	error	60.884144309	61.05007052596193	1057161216.0					
before	tso	r03	c/pthread/lazy01.yml	false(unreach-call)	correct	0.067779909	0.0740750590339303	26075136.0					
before	tso	r03	c/pthread-deagle/circular_buffer_ok.yml	true	correct	4.549497009	4.557889934978448	26177536.0					
before	tso	r03	c/pthread-atomic/szymanski.yml	true	correct	0.069047749	0.07629173691384494	26087424.0					
before	tso	r03	c/pthread-atomic/dekker.yml	true	correct	0.072469628	0.07960283802822232	26087424.0					
before	tso	r03	c/pthread-atomic/dekker-unfair.yml	true	correct	0.068934908	0.07580479991156608	26103808.0					
before	tso	r03	c/pthread-theta/unwind3-1.yml	false(unreach-call)	correct	0.069078525	0.0769556830637157	26005504.0					
before	tso	r03	c/pthread-theta/exponential-nondet.yml	true	correct	0.069743451	0.07619784097187221	26091520.0					
before	tso	r03	c/pthread-theta/unwind2-1.yml	false(unreach-call)	correct	0.066357745	0.0738778879167512	26087424.0					
before	tso	r03	c/pthread-theta/unwind2-100.yml	false(unreach-call)	correct	0.066498516	0.07298779301345348	26095616.0					
before	tso	r03	c/pthread/butterfly.yml	true	correct	19.856305438	20.003726909984834	26234880.0					
before	tso	r03	c/pthread-ext/43_NetBSD_sysmon_power_sliced.yml	true	correct	0.068423111	0.0746330909896642	25911296.0					
before	tso	r03	c/goblint-regression/28-race_reach_06-cond_racing1.yml	TIMEOUT	error	60.890353412	61.06725836195983	1057148928.0					
before	tso	r03	c/pthread/queue_ok.yml	true	correct	0.070116837	0.07835483201779425	26165248.0					
before	tso	r03	c/pthread/queue_ok_longer.yml	true	correct	1.14925806	1.157386332983151	55451648.0					
before	tso	r03	c/pthread/queue_ok_longest.yml	true	correct	5.097432127	5.106474032043479	242606080.0					
before	tso	r03	c/pthread/queue_longer.yml	TIMEOUT	error	61.015952895	61.049561589956284	553299968.0					
before	tso	r03	c/pthread/queue.yml	false(unreach-call)	correct	0.099513774	0.10683488007634878	26161152.0					
before	tso	r03	c/pthread/singleton.yml	false(unreach-call)	correct	0.069410574	0.0777397759957239	26222592.0					
before	tso	r03	c/pthread/singleton_with-uninit-problems.yml	true	correct	0.069065108	0.08322446094825864	26255360.0					
before	tso	r03	c/pthread-C-DAC/pthread-demo-datarace-3.yml	false(unreach-call)	correct	0.148359341	0.1536231590434909	26025984.0					
before	tso	r03	c/pthread/reorder_2.yml	false(unreach-call)	correct	0.154366515	0.16165091400034726	26226688.0					
before	tso	r03	c/pthread/twostage_3.yml	false(unreach-call)	correct	0.078237053	0.08301445306278765	26320896.0					
before	tso	r03	c/ldv-races/race-1_1-join.yml	true	correct	0.066009123	0.07265235192608088	26218496.0					
before	tso	r03	c/ldv-races/race-1_3-join.yml	false(unreach-call)	correct	0.066301332	0.0736647960729897	26234880.0					
before	tso	r03	c/ldv-races/race-1_2-join.yml	false(unreach-call)	correct	0.06995489	0.07458411995321512	26300416.0					
before	tso	r03	c/ldv-races/race-4_1-thread_local_vars.yml	true	correct	0.06802241	0.07518250204157084	26308608.0					
before	tso	r03	c/ldv-races/race-2_1-container_of.yml	true	correct	0.065705055	0.07408443104941398	26279936.0					
before	tso	r03	c/ldv-races/race-3_1-container_of-global.yml	true	correct	0.064079973	0.07126613205764443	26304512.0					
before	tso	r04	c/goblint-regression/13-privatized_66-mine-W-init_true.yml	true	correct	0.065315961	0.07105176395270973	25931776.0					
before	tso	r04	c/goblint-regression/36-apron_41-threadenter-no-locals_unknown_1_pos.yml	false(unreach-call)	correct	0.061330915	0.0686103729531169	25956352.0					
before	tso	r04	c/goblint-regression/36-apron_16-traces-unprot2_true.yml	true	correct	0.064993411	0.07232338807079941	25927680.0					
before	tso	r04	c/goblint-regression/13-privatized_57-singlethreaded-unlock_true.yml	true	correct	0.058394063	0.06730963196605444	26005504.0					
before	tso	r04	c/goblint-regression/13-privatized_47-refine-protected2_true.yml	true	correct	0.067864492	0.07529436494223773	26025984.0					
before	tso	r04	c/goblint-regression/13-privatized_46-refine-protected1_true.yml	true	correct	0.057889236	0.06702759710606188	25980928.0					
before	tso	r04	c/goblint-regression/36-apron_11-traces-max-simple_true.yml	true	correct	0.069018224	0.07350298797246069	26013696.0					
before	tso	r04	c/goblint-regression/13-privatized_41-traces-ex-7_unknown_1_pos.yml	false(unreach-call)	correct	0.069924366	0.07425657601561397	25993216.0					
before	tso	r04	c/goblint-regression/13-privatized_41-traces-ex-7_unknown_1_neg.yml	false(unreach-call)	correct	0.0718432	0.07949318492319435	26005504.0					
before	tso	r04	c/goblint-regression/13-privatized_40-traces-ex-6_true.yml	true	correct	0.069611775	0.07509914203546941	26005504.0					
before	tso	r04	c/goblint-regression/13-privatized_58-singlethreaded-lock_true.yml	true	correct	0.063253292	0.07115707499906421	25972736.0					
before	tso	r04	c/goblint-regression/13-privatized_44-traces-mine2_true.yml	true	correct	0.059352714	0.06575821503065526	26017792.0					
before	tso	r04	c/goblint-regression/13-privatized_18-first-reads_unknown_2_pos.yml	false(unreach-call)	correct	0.057673002	0.06316499598324299	25989120.0					
before	tso	r04	c/goblint-regression/13-privatized_18-first-reads_unknown_1_neg.yml	false(unreach-call)	correct	0.066815795	0.07137512695044279	25960448.0					
before	tso	r04	c/goblint-regression/13-privatized_36-traces-ex-3_true.yml	true	correct	0.06843816	0.07474963099230081	26017792.0					
before	tso	r04	c/goblint-regression/13-privatized_18-first-reads_true.yml	true	correct	0.069013596	0.0734901650575921	26009600.0					
before	tso	r04	c/goblint-regression/13-privatized_35-traces-ex-2_true.yml	true	correct	0.071944699	0.07787250902038068	25927680.0					
before	tso	r04	c/goblint-regression/13-privatized_37-traces-ex-4_true.yml	true	correct	0.066663647	0.07432589097879827	26025984.0					
before	tso	r04	c/goblint-regression/13-privatized_38-traces-ex-4-switch_true.yml	true	correct	0.075079629	0.08221411996055394	26017792.0					
before	tso	r04	c/goblint-regression/13-privatized_19-publish-precision_unknown_1_pos.yml	false(unreach-call)	correct	0.066563771	0.0683702229289338	26017792.0					
