   BENCHMARK INFORMATION
benchmark definition:    /workspace/experiments/caat-optimization/violation-frontier/definitions/perf-before-tso.xml
name:                    perf-before-tso
run sets:                caat-tso.r01.unreach-call, caat-tso.r02.unreach-call, caat-tso.r03.unreach-call
date:                    Wed, 2026-07-15 04:22:02 UTC
tool:                    GenMC SV-COMP adapter GenMC (https://plv.mpi-sws.org/genmc):
  GenMC v0.17.0 (commit #unknown)
  Built with LLVM 15.0.7 (Release)
tool executable:         /data3/sujie/experiments/caat-optimization/violation-frontier/build-tests/bin/genmc
options:                 --disable-estimation --disable-mm-detector --nthreads=1 --v1 --cat-full-violation-scan
parallel runs:           32
resource limits:
- memory:                4000.0 MB
- time:                  60 s
- cpu cores:             1
hardware requirements:
- cpu cores:             1
- memory:                4000.0 MB
------------------------------------------------------------

   SYSTEM INFORMATION
host:                    314ee7d730d4
os:                      Linux-5.15.0-185-generic-x86_64-with-glibc2.39
cpu:                     Intel Xeon Platinum 8280M CPU @ 2.60GHz
- cores:                 56
- max frequency:         3900.0 MHz
- turbo boost enabled:   True
ram:                     810198.7450880001 MB
------------------------------------------------------------



genmc-tso.r01.unreach-call
Run set 1 of 15: skipped


cat-tso.r01.unreach-call
Run set 2 of 15: skipped


caat-tso.r01.unreach-call
Run set 3 of 15 with options '--disable-estimation --disable-mm-detector --nthreads=1 --v1 --cat-full-violation-scan --svcomp-backend=caat-tso' and propertyfile 'None'

inputfile                                                                                            status                       cpu time   wall time        host
goblint-regression/13-privatized_69-refine-protected-loop-interval_true.yml                          true                             0.07        0.08        None
goblint-regression/36-apron_17-traces-rpb-litmus_unknown_1_neg.yml                                   false(unreach-call)              0.08        0.08        None
goblint-regression/13-privatized_31-traces-mine-vs-mutex_true.yml                                    true                             0.07        0.08        None
goblint-regression/13-privatized_20-publish-regression_true.yml                                      true                             0.08        0.09        None
goblint-regression/13-privatized_30-traces-oplus-vs-meet_true.yml                                    true                             0.07        0.08        None
goblint-regression/13-privatized_32-traces-mine-vs-oplus-vs-meet_true.yml                            true                             0.07        0.08        None
goblint-regression/13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml                          true                             0.09        0.09        None
goblint-regression/13-privatized_68-pfscan_protected_loop_minimal_interval_true.yml                  true                             0.07        0.08        None
goblint-regression/13-privatized_29-multiple-protecting2-vesal_true.yml                              true                             0.07        0.08        None
goblint-regression/13-privatized_24-multiple-protecting_true.yml                                     true                             0.08        0.09        None
goblint-regression/36-apron_21-traces-cluster-based_true.yml                                         true                             0.08        0.09        None
goblint-regression/36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml              true                             0.07        0.08        None
goblint-regression/13-privatized_27-multiple-protecting2_true.yml                                    true                             0.11        0.11        None
pthread-ext/14_spin2003.yml                                                                          true                             0.08        0.08        None
pthread-ext/29_conditionals_vs.yml                                                                   true                             0.07        0.08        None
pthread-ext/48_ticket_lock_low_contention_vs-pthread.yml                                             true                             0.07        0.07        None
pthread-ext/46_monabsex2_vs.yml                                                                      true                             0.07        0.07        None
pthread-ext/45_monabsex1_vs.yml                                                                      true                             0.08        0.08        None
pthread/stateful01-1.yml                                                                             false(unreach-call)              0.07        0.08        None
pthread/stateful01-2.yml                                                                             true                             0.07        0.08        None
pthread-atomic/time_var_mutex.yml                                                                    true                             0.07        0.08        None
pthread-ext/01b_inc.yml                                                                              true                             0.07        0.08        None
pthread/triangular-1.yml                                                                             true                             9.77        9.77        None
pthread/triangular-2.yml                                                                             false(unreach-call)              2.45        2.49        None
pthread-ext/02_inc_cas.yml                                                                           true                             0.07        0.08        None
goblint-regression/28-race_reach_21-deref_read_racing.yml                                            false(unreach-call)              3.55        3.57        None
pthread-ext/48_ticket_lock_low_contention_vs.yml                                                     true                             0.07        0.08        None
goblint-regression/28-race_reach_37-indirect_racing.yml                                              TIMEOUT                         61.09       61.10        None
goblint-regression/28-race_reach_45-escape_racing.yml                                                false(unreach-call)              0.07        0.08        None
goblint-regression/28-race_reach_46-escape_racefree.yml                                              true                             0.07        0.08        None
goblint-regression/28-race_reach_01-simple_racing.yml                                                TIMEOUT                         61.12       61.14        None
goblint-regression/28-race_reach_11-ptr_racing.yml                                                   TIMEOUT                         61.14       61.14        None
pthread-deagle/circular_buffer_bad.yml                                                               false(unreach-call)              0.08        0.13        None
pthread/fib_safe-5.yml                                                                               true                            10.41       10.42        None
pthread/fib_safe-6.yml                                                                               true                            57.80       57.83        None
pthread/fib_unsafe-5.yml                                                                             false(unreach-call)              2.90        2.92        None
pthread/fib_unsafe-6.yml                                                                             false(unreach-call)             16.81       16.82        None
pthread/fib_unsafe-7.yml                                                                             TIMEOUT                         61.00       61.02        None
goblint-regression/28-race_reach_24-sound_lock_racing.yml                                            OUT OF MEMORY                   46.63       46.64        None
pthread/lazy01.yml                                                                                   false(unreach-call)              0.07        0.08        None
pthread-deagle/circular_buffer_ok.yml                                                                true                             7.97        7.98        None
pthread-atomic/szymanski.yml                                                                         true                             0.08        0.09        None
pthread-atomic/dekker.yml                                                                            true                             0.07        0.09        None
pthread-atomic/dekker-unfair.yml                                                                     true                             0.07        0.10        None
pthread-theta/unwind3-1.yml                                                                          false(unreach-call)              0.08        0.09        None
pthread-theta/exponential-nondet.yml                                                                 true                             0.07        0.09        None
pthread-theta/unwind2-1.yml                                                                          false(unreach-call)              0.07        0.08        None
pthread-theta/unwind2-100.yml                                                                        false(unreach-call)              0.07        0.09        None
pthread/butterfly.yml                                                                                true                            37.14       37.15        None
pthread-ext/43_NetBSD_sysmon_power_sliced.yml                                                        true                             0.07        0.09        None
goblint-regression/28-race_reach_06-cond_racing1.yml                                                 OUT OF MEMORY                   43.71       43.73        None
pthread/queue_ok.yml                                                                                 true                             0.08        0.09        None
pthread/queue_ok_longer.yml                                                                          true                             3.61        3.65        None
pthread/queue_ok_longest.yml                                                                         true                            25.62       25.62        None
pthread/queue_longer.yml                                                                             TIMEOUT                         61.03       61.04        None
pthread/queue.yml                                                                                    false(unreach-call)              0.11        0.12        None
pthread/singleton.yml                                                                                false(unreach-call)              0.08        0.08        None
pthread/singleton_with-uninit-problems.yml                                                           true                             0.08        0.08        None
pthread-C-DAC/pthread-demo-datarace-3.yml                                                            false(unreach-call)              0.16        0.17        None
pthread/reorder_2.yml                                                                                false(unreach-call)              0.21        0.22        None
pthread/twostage_3.yml                                                                               false(unreach-call)              0.09        0.10        None
ldv-races/race-1_1-join.yml                                                                          true                             0.08        0.08        None
ldv-races/race-1_3-join.yml                                                                          false(unreach-call)              0.07        0.08        None
ldv-races/race-1_2-join.yml                                                                          false(unreach-call)              0.08        0.09        None
ldv-races/race-4_1-thread_local_vars.yml                                                             true                             0.08        0.09        None
ldv-races/race-2_1-container_of.yml                                                                  true                             0.08        0.09        None
ldv-races/race-3_1-container_of-global.yml                                                           true                             0.08        0.09        None
------------------------------------------------------------------------------------------------------------------------------------------------------------------
Run set 3                                                                                            done                           580.16       62.56           -


cat-tso.r02.unreach-call
Run set 4 of 15: skipped


caat-tso.r02.unreach-call
Run set 5 of 15 with options '--disable-estimation --disable-mm-detector --nthreads=1 --v1 --cat-full-violation-scan --svcomp-backend=caat-tso' and propertyfile 'None'

inputfile                                                                                            status                       cpu time   wall time        host
------------------------------------------------------------------------------------------------------------------------------------------------------------------
goblint-regression/13-privatized_66-mine-W-init_true.yml                                             true                             0.07        0.08        None
goblint-regression/36-apron_41-threadenter-no-locals_unknown_1_pos.yml                               false(unreach-call)              0.07        0.08        None
goblint-regression/36-apron_16-traces-unprot2_true.yml                                               true                             0.07        0.08        None
goblint-regression/13-privatized_57-singlethreaded-unlock_true.yml                                   true                             0.07        0.08        None
goblint-regression/13-privatized_47-refine-protected2_true.yml                                       true                             0.07        0.08        None
goblint-regression/13-privatized_46-refine-protected1_true.yml                                       true                             0.07        0.08        None
goblint-regression/36-apron_11-traces-max-simple_true.yml                                            true                             0.07        0.08        None
goblint-regression/13-privatized_41-traces-ex-7_unknown_1_pos.yml                                    false(unreach-call)              0.07        0.08        None
goblint-regression/13-privatized_41-traces-ex-7_unknown_1_neg.yml                                    false(unreach-call)              0.07        0.09        None
goblint-regression/13-privatized_40-traces-ex-6_true.yml                                             true                             0.08        0.09        None
goblint-regression/13-privatized_58-singlethreaded-lock_true.yml                                     true                             0.07        0.09        None
goblint-regression/13-privatized_44-traces-mine2_true.yml                                            true                             0.07        0.10        None
goblint-regression/13-privatized_18-first-reads_unknown_2_pos.yml                                    false(unreach-call)              0.08        0.09        None
goblint-regression/13-privatized_18-first-reads_unknown_1_neg.yml                                    false(unreach-call)              0.08        0.09        None
goblint-regression/13-privatized_36-traces-ex-3_true.yml                                             true                             0.07        0.08        None
goblint-regression/13-privatized_18-first-reads_true.yml                                             true                             0.07        0.07        None
goblint-regression/13-privatized_35-traces-ex-2_true.yml                                             true                             0.08        0.09        None
goblint-regression/13-privatized_37-traces-ex-4_true.yml                                             true                             0.08        0.09        None
goblint-regression/13-privatized_38-traces-ex-4-switch_true.yml                                      true                             0.07        0.08        None
goblint-regression/13-privatized_19-publish-precision_unknown_1_pos.yml                              false(unreach-call)              0.08        0.09        None
goblint-regression/13-privatized_19-publish-precision_unknown_2_pos.yml                              false(unreach-call)              0.07        0.08        None
goblint-regression/13-privatized_19-publish-precision_unknown_1_neg.yml                              false(unreach-call)              0.07        0.07        None
goblint-regression/13-privatized_19-publish-precision_unknown_2_neg.yml                              false(unreach-call)              0.07        0.08        None
goblint-regression/13-privatized_45-traces-per-global-and-current-lock-mine-incomparable_true.yml    true                             0.07        0.08        None
goblint-regression/13-privatized_01-priv_nr_true.yml                                                 true                             0.07        0.08        None
goblint-regression/13-privatized_19-publish-precision_true.yml                                       true                             0.07        0.08        None
goblint-regression/13-privatized_42-traces-ex-mini_true.yml                                          true                             0.07        0.07        None
goblint-regression/13-privatized_33-traces-v-matters_true.yml                                        true                             0.08        0.09        None
goblint-regression/13-privatized_25-struct_nr_true.yml                                               true                             0.07        0.08        None
goblint-regression/13-privatized_69-refine-protected-loop-interval_true.yml                          true                             0.07        0.08        None
goblint-regression/36-apron_17-traces-rpb-litmus_unknown_1_neg.yml                                   false(unreach-call)              0.07        0.08        None
goblint-regression/13-privatized_31-traces-mine-vs-mutex_true.yml                                    true                             0.09        0.09        None
goblint-regression/13-privatized_20-publish-regression_true.yml                                      true                             0.07        0.08        None
goblint-regression/13-privatized_30-traces-oplus-vs-meet_true.yml                                    true                             0.07        0.08        None
goblint-regression/13-privatized_32-traces-mine-vs-oplus-vs-meet_true.yml                            true                             0.08        0.09        None
goblint-regression/13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml                          true                             0.08        0.09        None
goblint-regression/13-privatized_68-pfscan_protected_loop_minimal_interval_true.yml                  true                             0.08        0.09        None
goblint-regression/13-privatized_29-multiple-protecting2-vesal_true.yml                              true                             0.07        0.08        None
goblint-regression/13-privatized_24-multiple-protecting_true.yml                                     true                             0.07        0.08        None
goblint-regression/36-apron_21-traces-cluster-based_true.yml                                         true                             0.08        0.09        None
goblint-regression/36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml              true                             0.08        0.09        None
goblint-regression/13-privatized_27-multiple-protecting2_true.yml                                    true                             0.08        0.09        None
pthread-ext/14_spin2003.yml                                                                          true                             0.07        0.08        None
pthread-ext/29_conditionals_vs.yml                                                                   true                             0.07        0.08        None
pthread-ext/48_ticket_lock_low_contention_vs-pthread.yml                                             true                             0.08        0.09        None
pthread-ext/46_monabsex2_vs.yml                                                                      true                             0.08        0.09        None
pthread-ext/45_monabsex1_vs.yml                                                                      true                             0.07        0.08        None
pthread/stateful01-1.yml                                                                             false(unreach-call)              0.07        0.08        None
pthread/stateful01-2.yml                                                                             true                             0.08        0.09        None
pthread-atomic/time_var_mutex.yml                                                                    true                             0.07        0.08        None
pthread-ext/01b_inc.yml                                                                              true                             0.07        0.07        None
pthread/triangular-1.yml                                                                             true                             9.94        9.95        None
pthread/triangular-2.yml                                                                             false(unreach-call)              2.41        2.42        None
pthread-ext/02_inc_cas.yml                                                                           true                             0.08        0.09        None
goblint-regression/28-race_reach_21-deref_read_racing.yml                                            false(unreach-call)              3.53        3.53        None
pthread-ext/48_ticket_lock_low_contention_vs.yml                                                     true                             0.07        0.08        None
goblint-regression/28-race_reach_37-indirect_racing.yml                                              TIMEOUT                         61.10       61.11        None
goblint-regression/28-race_reach_45-escape_racing.yml                                                false(unreach-call)              0.08        0.09        None
goblint-regression/28-race_reach_46-escape_racefree.yml                                              true                             0.07        0.08        None
goblint-regression/28-race_reach_01-simple_racing.yml                                                OUT OF MEMORY                   53.30       53.31        None
goblint-regression/28-race_reach_11-ptr_racing.yml                                                   OUT OF MEMORY                   54.54       54.55        None
pthread-deagle/circular_buffer_bad.yml                                                               false(unreach-call)              0.08        0.09        None
pthread/fib_safe-5.yml                                                                               true                            10.72       10.73        None
pthread/fib_safe-6.yml                                                                               true                            59.59       59.60        None
pthread/fib_unsafe-5.yml                                                                             false(unreach-call)              2.86        2.87        None
pthread/fib_unsafe-6.yml                                                                             false(unreach-call)             16.73       16.75        None
pthread/fib_unsafe-7.yml                                                                             TIMEOUT                         61.01       61.02        None
goblint-regression/28-race_reach_24-sound_lock_racing.yml                                            TIMEOUT                         60.95       61.15        None
pthread/lazy01.yml                                                                                   false(unreach-call)              0.08        0.09        None
pthread-deagle/circular_buffer_ok.yml                                                                true                             7.77        7.78        None
pthread-atomic/szymanski.yml                                                                         true                             0.08        0.09        None
pthread-atomic/dekker.yml                                                                            true                             0.07        0.08        None
pthread-atomic/dekker-unfair.yml                                                                     true                             0.07        0.08        None
pthread-theta/unwind3-1.yml                                                                          false(unreach-call)              0.08        0.08        None
pthread-theta/exponential-nondet.yml                                                                 true                             0.07        0.08        None
pthread-theta/unwind2-1.yml                                                                          false(unreach-call)              0.07        0.08        None
pthread-theta/unwind2-100.yml                                                                        false(unreach-call)              0.08        0.09        None
pthread/butterfly.yml                                                                                true                            37.20       37.21        None
pthread-ext/43_NetBSD_sysmon_power_sliced.yml                                                        true                             0.07        0.08        None
goblint-regression/28-race_reach_06-cond_racing1.yml                                                 OUT OF MEMORY                   49.61       49.64        None
pthread/queue_ok.yml                                                                                 true                             0.08        0.09        None
pthread/queue_ok_longer.yml                                                                          true                             3.59        3.59        None
pthread/queue_ok_longest.yml                                                                         true                            22.29       22.30        None
pthread/queue_longer.yml                                                                             TIMEOUT                         61.03       61.04        None
pthread/queue.yml                                                                                    false(unreach-call)              0.11        0.12        None
pthread/singleton.yml                                                                                false(unreach-call)              0.08        0.09        None
pthread/singleton_with-uninit-problems.yml                                                           true                             0.08        0.10        None
pthread-C-DAC/pthread-demo-datarace-3.yml                                                            false(unreach-call)              0.17        0.17        None
pthread/reorder_2.yml                                                                                false(unreach-call)              0.23        0.26        None
pthread/twostage_3.yml                                                                               false(unreach-call)              0.09        0.11        None
ldv-races/race-1_1-join.yml                                                                          true                             0.08        0.08        None
ldv-races/race-1_3-join.yml                                                                          false(unreach-call)              0.08        0.09        None
ldv-races/race-1_2-join.yml                                                                          false(unreach-call)              0.08        0.09        None
ldv-races/race-4_1-thread_local_vars.yml                                                             true                             0.08        0.08        None
ldv-races/race-2_1-container_of.yml                                                                  true                             0.07        0.09        None
ldv-races/race-3_1-container_of-global.yml                                                           true                             0.08        0.09        None
------------------------------------------------------------------------------------------------------------------------------------------------------------------
Run set 5                                                                                            done                           584.64       62.65           -


genmc-tso.r02.unreach-call
Run set 6 of 15: skipped


caat-tso.r03.unreach-call
Run set 7 of 15 with options '--disable-estimation --disable-mm-detector --nthreads=1 --v1 --cat-full-violation-scan --svcomp-backend=caat-tso' and propertyfile 'None'

inputfile                                                                                            status                       cpu time   wall time        host
------------------------------------------------------------------------------------------------------------------------------------------------------------------
goblint-regression/13-privatized_66-mine-W-init_true.yml                                             true                             0.07        0.08        None
goblint-regression/36-apron_41-threadenter-no-locals_unknown_1_pos.yml                               false(unreach-call)              0.07        0.08        None
goblint-regression/36-apron_16-traces-unprot2_true.yml                                               true                             0.08        0.08        None
goblint-regression/13-privatized_57-singlethreaded-unlock_true.yml                                   true                             0.08        0.09        None
goblint-regression/13-privatized_47-refine-protected2_true.yml                                       true                             0.08        0.09        None
goblint-regression/13-privatized_46-refine-protected1_true.yml                                       true                             0.07        0.08        None
goblint-regression/36-apron_11-traces-max-simple_true.yml                                            true                             0.08        0.08        None
goblint-regression/13-privatized_41-traces-ex-7_unknown_1_pos.yml                                    false(unreach-call)              0.08        0.08        None
goblint-regression/13-privatized_41-traces-ex-7_unknown_1_neg.yml                                    false(unreach-call)              0.07        0.08        None
goblint-regression/13-privatized_40-traces-ex-6_true.yml                                             true                             0.07        0.08        None
goblint-regression/13-privatized_58-singlethreaded-lock_true.yml                                     true                             0.08        0.09        None
goblint-regression/13-privatized_44-traces-mine2_true.yml                                            true                             0.07        0.08        None
goblint-regression/13-privatized_18-first-reads_unknown_2_pos.yml                                    false(unreach-call)              0.08        0.09        None
goblint-regression/13-privatized_18-first-reads_unknown_1_neg.yml                                    false(unreach-call)              0.07        0.08        None
goblint-regression/13-privatized_36-traces-ex-3_true.yml                                             true                             0.08        0.09        None
goblint-regression/13-privatized_18-first-reads_true.yml                                             true                             0.08        0.09        None
goblint-regression/13-privatized_35-traces-ex-2_true.yml                                             true                             0.07        0.08        None
goblint-regression/13-privatized_37-traces-ex-4_true.yml                                             true                             0.07        0.08        None
goblint-regression/13-privatized_38-traces-ex-4-switch_true.yml                                      true                             0.08        0.10        None
goblint-regression/13-privatized_19-publish-precision_unknown_1_pos.yml                              false(unreach-call)              0.07        0.09        None
goblint-regression/13-privatized_19-publish-precision_unknown_2_pos.yml                              false(unreach-call)              0.08        0.08        None
goblint-regression/13-privatized_19-publish-precision_unknown_1_neg.yml                              false(unreach-call)              0.08        0.09        None
goblint-regression/13-privatized_19-publish-precision_unknown_2_neg.yml                              false(unreach-call)              0.07        0.08        None
goblint-regression/13-privatized_45-traces-per-global-and-current-lock-mine-incomparable_true.yml    true                             0.08        0.09        None
goblint-regression/13-privatized_01-priv_nr_true.yml                                                 true                             0.07        0.08        None
goblint-regression/13-privatized_19-publish-precision_true.yml                                       true                             0.07        0.08        None
goblint-regression/13-privatized_42-traces-ex-mini_true.yml                                          true                             0.07        0.08        None
goblint-regression/13-privatized_33-traces-v-matters_true.yml                                        true                             0.07        0.08        None
goblint-regression/13-privatized_25-struct_nr_true.yml                                               true                             0.08        0.09        None
goblint-regression/13-privatized_69-refine-protected-loop-interval_true.yml                          true                             0.07        0.09        None
goblint-regression/36-apron_17-traces-rpb-litmus_unknown_1_neg.yml                                   false(unreach-call)              0.07        0.08        None
goblint-regression/13-privatized_31-traces-mine-vs-mutex_true.yml                                    true                             0.07        0.08        None
goblint-regression/13-privatized_20-publish-regression_true.yml                                      true                             0.07        0.09        None
goblint-regression/13-privatized_30-traces-oplus-vs-meet_true.yml                                    true                             0.07        0.08        None
goblint-regression/13-privatized_32-traces-mine-vs-oplus-vs-meet_true.yml                            true                             0.07        0.09        None
goblint-regression/13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml                          true                             0.07        0.08        None
goblint-regression/13-privatized_68-pfscan_protected_loop_minimal_interval_true.yml                  true                             0.07        0.08        None
goblint-regression/13-privatized_29-multiple-protecting2-vesal_true.yml                              true                             0.08        0.09        None
goblint-regression/13-privatized_24-multiple-protecting_true.yml                                     true                             0.08        0.09        None
goblint-regression/36-apron_21-traces-cluster-based_true.yml                                         true                             0.08        0.09        None
goblint-regression/36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml              true                             0.08        0.08        None
goblint-regression/13-privatized_27-multiple-protecting2_true.yml                                    true                             0.09        0.10        None
pthread-ext/14_spin2003.yml                                                                          true                             0.08        0.09        None
pthread-ext/29_conditionals_vs.yml                                                                   true                             0.07        0.08        None
pthread-ext/48_ticket_lock_low_contention_vs-pthread.yml                                             true                             0.08        0.09        None
pthread-ext/46_monabsex2_vs.yml                                                                      true                             0.08        0.10        None
pthread-ext/45_monabsex1_vs.yml                                                                      true                             0.07        0.08        None
pthread/stateful01-1.yml                                                                             false(unreach-call)              0.08        0.09        None
pthread/stateful01-2.yml                                                                             true                             0.07        0.08        None
pthread-atomic/time_var_mutex.yml                                                                    true                             0.07        0.09        None
pthread-ext/01b_inc.yml                                                                              true                             0.07        0.08        None
pthread/triangular-1.yml                                                                             true                            10.23       10.24        None
pthread/triangular-2.yml                                                                             false(unreach-call)              2.40        2.40        None
pthread-ext/02_inc_cas.yml                                                                           true                             0.07        0.08        None
goblint-regression/28-race_reach_21-deref_read_racing.yml                                            false(unreach-call)              3.66        3.67        None
pthread-ext/48_ticket_lock_low_contention_vs.yml                                                     true                             0.07        0.08        None
goblint-regression/28-race_reach_37-indirect_racing.yml                                              TIMEOUT                         61.15       61.16        None
goblint-regression/28-race_reach_45-escape_racing.yml                                                false(unreach-call)              0.08        0.08        None
goblint-regression/28-race_reach_46-escape_racefree.yml                                              true                             0.07        0.08        None
goblint-regression/28-race_reach_01-simple_racing.yml                                                OUT OF MEMORY                   57.08       57.09        None
goblint-regression/28-race_reach_11-ptr_racing.yml                                                   OUT OF MEMORY                   54.54       54.55        None
pthread-deagle/circular_buffer_bad.yml                                                               false(unreach-call)              0.08        0.09        None
pthread/fib_safe-5.yml                                                                               true                            10.76       10.77        None
pthread/fib_safe-6.yml                                                                               true                            59.48       59.50        None
pthread/fib_unsafe-5.yml                                                                             false(unreach-call)              2.89        2.90        None
pthread/fib_unsafe-6.yml                                                                             false(unreach-call)             16.84       16.85        None
pthread/fib_unsafe-7.yml                                                                             TIMEOUT                         61.00       61.01        None
goblint-regression/28-race_reach_24-sound_lock_racing.yml                                            TIMEOUT                         61.16       61.18        None
pthread/lazy01.yml                                                                                   false(unreach-call)              0.08        0.09        None
pthread-deagle/circular_buffer_ok.yml                                                                true                             7.97        7.98        None
pthread-atomic/szymanski.yml                                                                         true                             0.08        0.09        None
pthread-atomic/dekker.yml                                                                            true                             0.08        0.08        None
pthread-atomic/dekker-unfair.yml                                                                     true                             0.07        0.09        None
pthread-theta/unwind3-1.yml                                                                          false(unreach-call)              0.07        0.08        None
pthread-theta/exponential-nondet.yml                                                                 true                             0.08        0.10        None
pthread-theta/unwind2-1.yml                                                                          false(unreach-call)              0.08        0.09        None
pthread-theta/unwind2-100.yml                                                                        false(unreach-call)              0.08        0.10        None
pthread/butterfly.yml                                                                                true                            36.89       36.91        None
pthread-ext/43_NetBSD_sysmon_power_sliced.yml                                                        true                             0.07        0.08        None
goblint-regression/28-race_reach_06-cond_racing1.yml                                                 OUT OF MEMORY                   54.97       55.00        None
pthread/queue_ok.yml                                                                                 true                             0.08        0.09        None
pthread/queue_ok_longer.yml                                                                          true                             3.56        3.58        None
pthread/queue_ok_longest.yml                                                                         true                            22.03       22.04        None
pthread/queue_longer.yml                                                                             TIMEOUT                         61.03       61.05        None
pthread/queue.yml                                                                                    false(unreach-call)              0.12        0.13        None
pthread/singleton.yml                                                                                false(unreach-call)              0.08        0.09        None
pthread/singleton_with-uninit-problems.yml                                                           true                             0.08        0.09        None
pthread-C-DAC/pthread-demo-datarace-3.yml                                                            false(unreach-call)              0.17        0.18        None
pthread/reorder_2.yml                                                                                false(unreach-call)              0.22        0.24        None
pthread/twostage_3.yml                                                                               false(unreach-call)              0.10        0.11        None
ldv-races/race-1_1-join.yml                                                                          true                             0.07        0.08        None
ldv-races/race-1_3-join.yml                                                                          false(unreach-call)              0.09        0.11        None
