back_offered	back_queued	category	co_offered	co_queued	cputime	memory	peak_work	realized_prefixes	rejected_prefixes	repetition	rf_offered	rf_queued	status	task	validity_queries	variant	walltime	work_added	work_popped
3431	3431	correct	22305	0	23.107483025	26083328.0	50	5147	0	01	12868	3431	true	pthread-deagle/circular_buffer_ok.yml	5148	pruning	23.130335476016626	6862	6862
47	11	correct	85	0	0.08921249	26005504.0	6	30	0	01	117	19	true	pthread-atomic/szymanski.yml	45	pruning	0.09334716200828552	30	30
4	3	correct	21	0	0.074428823	26079232.0	4	9	0	01	21	6	true	pthread-atomic/dekker.yml	15	pruning	0.0817773099988699	9	9
4	3	correct	22	0	0.073080142	26054656.0	4	9	0	01	22	6	true	pthread-atomic/dekker-unfair.yml	15	pruning	0.08119408506900072	9	9
0	0	correct	2	0	0.069199004	26083328.0	1	2	0	01	3	1	false(unreach-call)	pthread-theta/unwind3-1.yml	2	pruning	0.07672320900019258	2	2
0	0	correct	0	0	0.068724799	26140672.0	0	0	0	01	1	0	true	pthread-theta/exponential-nondet.yml	0	pruning	0.07736923103220761	0	0
1	1	correct	3	1	0.069344878	26062848.0	3	2	0	01	2	0	false(unreach-call)	pthread-theta/unwind2-1.yml	1	pruning	0.07769976207055151	4	2
1	1	correct	3	1	0.075393019	26136576.0	3	2	0	01	2	0	false(unreach-call)	pthread-theta/unwind2-100.yml	1	pruning	0.08455184905324131	4	2
32161	19876	correct	29693	832	31.038956386	26238976.0	20	88907	0	01	210050	76012	true	pthread/butterfly.yml	184518	pruning	31.06138652691152	96721	96721
0	0	correct	0	0	0.073686942	26013696.0	0	0	0	01	0	0	true	pthread-ext/43_NetBSD_sysmon_power_sliced.yml	0	pruning	0.07748621900100261	0	0
		error			61.044832145	1065734144.0				01			TIMEOUT	goblint-regression/28-race_reach_06-cond_racing1.yml		pruning	61.06866113701835		
1	1	correct	7	0	0.099295609	26230784.0	2	2	0	01	4	1	true	pthread/queue_ok.yml	3	pruning	0.10746625997126102	2	2
1	1	correct	7	0	7.360920638	386174976.0	2	2	0	01	4	1	true	pthread/queue_ok_longer.yml	3	pruning	7.37883134407457	2	2
1	1	correct	7	0	31.434703331	1427353600.0	2	2	0	01	4	1	true	pthread/queue_ok_longest.yml	3	pruning	31.456829824019223	2	2
		error			60.995971894	249417728.0				01			TIMEOUT	pthread/queue_longer.yml		pruning	61.02871037297882		
22	22	correct	919	0	0.913899448	26263552.0	401	23	0	01	859	400	false(unreach-call)	pthread/queue.yml	20	pruning	0.9223874890012667	423	25
3	3	correct	19	0	0.077924797	26300416.0	3	6	0	01	12	3	false(unreach-call)	pthread/singleton.yml	5	pruning	0.0876806490123272	8	6
3	3	correct	23	0	0.08268269	26230784.0	3	7	0	01	13	3	true	pthread/singleton_with-uninit-problems.yml	9	pruning	0.08945845102425665	7	7
40	40	correct	1720	0	2.429986698	26128384.0	801	41	0	01	1660	800	false(unreach-call)	pthread-C-DAC/pthread-demo-datarace-3.yml	40	pruning	2.44215318094939	841	41
166	166	correct	842	0	0.435709678	26173440.0	17	273	0	01	512	172	false(unreach-call)	pthread/reorder_2.yml	322	pruning	0.448496071039699	339	329
11	9	correct	64	0	0.114641897	26398720.0	10	16	0	01	45	15	false(unreach-call)	pthread/twostage_3.yml	20	pruning	0.1216158049646765	26	17
0	0	correct	2	0	0.074294476	26210304.0	0	0	0	01	1	0	true	ldv-races/race-1_1-join.yml	0	pruning	0.0832627930212766	0	0
2	2	correct	15	0	0.084339464	26316800.0	3	3	0	01	9	2	false(unreach-call)	ldv-races/race-1_3-join.yml	1	pruning	0.08851554407738149	5	4
2	2	correct	15	0	0.083787991	26279936.0	3	3	0	01	9	2	false(unreach-call)	ldv-races/race-1_2-join.yml	1	pruning	0.09129143704194576	5	4
0	0	correct	0	0	0.077842373	26345472.0	0	0	0	01	0	0	true	ldv-races/race-4_1-thread_local_vars.yml	0	pruning	0.08640768204350024	0	0
0	0	correct	0	0	0.073543011	26263552.0	0	0	0	01	0	0	true	ldv-races/race-2_1-container_of.yml	0	pruning	0.08557774603832513	0	0
0	0	correct	0	0	0.066279548	26349568.0	0	0	0	01	0	0	true	ldv-races/race-3_1-container_of-global.yml	0	pruning	0.07561184198129922	0	0
0	0	correct	0	0	0.067602396	25956352.0	0	0	0	02	0	0	true	goblint-regression/13-privatized_66-mine-W-init_true.yml	0	baseline	0.0692901499569416	0	0
0	0	correct	0	0	0.069940891	25960448.0	1	1	0	02	0	0	false(unreach-call)	goblint-regression/36-apron_41-threadenter-no-locals_unknown_1_pos.yml	0	baseline	0.0743493540212512	1	1
0	0	correct	0	0	0.056913374	25956352.0	0	0	0	02	0	0	true	goblint-regression/36-apron_16-traces-unprot2_true.yml	0	baseline	0.06240323302336037	0	0
0	0	correct	3	1	0.053958373	25993216.0	1	1	1	02	1	0	true	goblint-regression/13-privatized_57-singlethreaded-unlock_true.yml	1	baseline	0.05892765102908015	1	1
1	1	correct	15	8	0.068021941	25960448.0	6	10	8	02	4	1	true	goblint-regression/13-privatized_47-refine-protected2_true.yml	11	baseline	0.07267156301531941	10	10
0	0	correct	8	4	0.066125977	25939968.0	4	4	4	02	2	0	true	goblint-regression/13-privatized_46-refine-protected1_true.yml	4	baseline	0.07219945290125906	4	4
1	1	correct	15	8	0.066239827	26013696.0	6	10	8	02	4	1	true	goblint-regression/36-apron_11-traces-max-simple_true.yml	11	baseline	0.07316382706630975	10	10
1	1	correct	16	6	0.066368914	25956352.0	8	2	0	02	7	1	false(unreach-call)	goblint-regression/13-privatized_41-traces-ex-7_unknown_1_pos.yml	1	baseline	0.07045147998724133	9	2
0	0	correct	4	1	0.071187477	25980928.0	2	1	0	02	2	0	false(unreach-call)	goblint-regression/13-privatized_41-traces-ex-7_unknown_1_neg.yml	0	baseline	0.07549666496925056	2	1
1	1	correct	16	6	0.068078626	25944064.0	7	8	6	02	8	1	true	goblint-regression/13-privatized_40-traces-ex-6_true.yml	9	baseline	0.07445624505635351	8	8
0	0	correct	4	1	0.069416281	26034176.0	1	1	1	02	2	0	true	goblint-regression/13-privatized_58-singlethreaded-lock_true.yml	1	baseline	0.07116247294470668	1	1
1	1	correct	10	2	0.056233805	26034176.0	3	4	2	02	7	1	true	goblint-regression/13-privatized_44-traces-mine2_true.yml	4	baseline	0.06499038508627564	4	4
1	1	correct	4	1	0.070791734	26030080.0	3	2	0	02	3	1	false(unreach-call)	goblint-regression/13-privatized_18-first-reads_unknown_2_pos.yml	1	baseline	0.07881896989420056	4	2
1	1	correct	4	1	0.064703709	26001408.0	3	2	0	02	3	1	false(unreach-call)	goblint-regression/13-privatized_18-first-reads_unknown_1_neg.yml	1	baseline	0.06891759508289397	4	2
2	2	correct	42	23	0.069016167	25997312.0	12	27	23	02	10	2	true	goblint-regression/13-privatized_36-traces-ex-3_true.yml	29	baseline	0.07396865100599825	27	27
1	1	correct	15	8	0.065456759	26058752.0	6	10	8	02	4	1	true	goblint-regression/13-privatized_18-first-reads_true.yml	11	baseline	0.07608532207086682	10	10
3	3	correct	46	26	0.068340901	25944064.0	18	32	26	02	15	3	true	goblint-regression/13-privatized_35-traces-ex-2_true.yml	33	baseline	0.07402462896425277	32	32
1	1	correct	45	26	0.068591259	26038272.0	16	28	26	02	10	1	true	goblint-regression/13-privatized_37-traces-ex-4_true.yml	29	baseline	0.07535109808668494	28	28
3	3	correct	46	26	0.06416497	26071040.0	18	32	26	02	15	3	true	goblint-regression/13-privatized_38-traces-ex-4-switch_true.yml	33	baseline	0.06885227793827653	32	32
1	1	correct	8	2	0.061049035	25960448.0	4	2	0	02	5	1	false(unreach-call)	goblint-regression/13-privatized_19-publish-precision_unknown_1_pos.yml	1	baseline	0.07574210898019373	5	2
0	0	correct	1	0	0.071347897	26075136.0	1	1	0	02	1	0	false(unreach-call)	goblint-regression/13-privatized_19-publish-precision_unknown_2_pos.yml	0	baseline	0.07660814898554236	1	1
0	0	correct	1	0	0.070586477	26079232.0	1	1	0	02	1	0	false(unreach-call)	goblint-regression/13-privatized_19-publish-precision_unknown_1_neg.yml	0	baseline	0.07982870296109468	1	1
1	1	correct	8	2	0.068983203	25972736.0	4	2	0	02	5	1	false(unreach-call)	goblint-regression/13-privatized_19-publish-precision_unknown_2_neg.yml	1	baseline	0.07989974797237664	5	2
3	3	correct	45	26	0.076994269	26058752.0	21	31	26	02	15	3	true	goblint-regression/13-privatized_45-traces-per-global-and-current-lock-mine-incomparable_true.yml	31	baseline	0.08265660994220525	32	32
1	1	correct	15	8	0.060507195	26017792.0	6	10	8	02	4	1	true	goblint-regression/13-privatized_01-priv_nr_true.yml	11	baseline	0.06885373999830335	10	10
2	2	correct	47	29	0.069741842	26062848.0	16	33	29	02	9	2	true	goblint-regression/13-privatized_19-publish-precision_true.yml	35	baseline	0.08735827705822885	33	33
1	1	correct	36	18	0.067968724	26091520.0	13	20	18	02	9	1	true	goblint-regression/13-privatized_42-traces-ex-mini_true.yml	21	baseline	0.07502387696877122	20	20
2	2	correct	22	7	0.068572025	25980928.0	8	11	7	02	14	2	true	goblint-regression/13-privatized_33-traces-v-matters_true.yml	12	baseline	0.08113352197688073	11	11
1	1	correct	15	8	0.069102188	26062848.0	6	10	8	02	4	1	true	goblint-regression/13-privatized_25-struct_nr_true.yml	11	baseline	0.07662873901426792	10	10
0	0	correct	1	0	0.068181789	26025984.0	0	0	0	02	2	0	true	goblint-regression/13-privatized_69-refine-protected-loop-interval_true.yml	1	baseline	0.08543638209812343	0	0
0	0	correct	5	1	0.066751953	25964544.0	2	1	0	02	3	0	false(unreach-call)	goblint-regression/36-apron_17-traces-rpb-litmus_unknown_1_neg.yml	0	baseline	0.07804297504480928	2	1
3	3	correct	117	78	0.077698184	26091520.0	31	84	78	02	20	3	true	goblint-regression/13-privatized_31-traces-mine-vs-mutex_true.yml	87	baseline	0.0839245889801532	84	84
1	1	correct	31	16	0.072013413	26079232.0	10	18	16	02	8	1	true	goblint-regression/13-privatized_20-publish-regression_true.yml	19	baseline	0.07492197502870113	18	18
3	3	correct	46	26	0.070723211	26079232.0	18	32	26	02	15	3	true	goblint-regression/13-privatized_30-traces-oplus-vs-meet_true.yml	33	baseline	0.07863578898832202	32	32
4	4	correct	112	70	0.076861018	26001408.0	34	78	70	02	26	4	true	goblint-regression/13-privatized_32-traces-mine-vs-oplus-vs-meet_true.yml	80	baseline	0.08789475599769503	78	78
1	1	correct	25	10	0.068760871	26054656.0	11	12	10	02	11	1	true	goblint-regression/13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	13	baseline	0.07623642997350544	12	12
0	0	correct	1	0	0.071603401	26071040.0	0	0	0	02	2	0	true	goblint-regression/13-privatized_68-pfscan_protected_loop_minimal_interval_true.yml	1	baseline	0.08236604800913483	0	0
3	3	correct	126	82	0.071201633	26058752.0	33	88	82	02	21	3	true	goblint-regression/13-privatized_29-multiple-protecting2-vesal_true.yml	91	baseline	0.0834889910183847	88	88
6	6	correct	515	414	0.106954654	26124288.0	137	426	414	02	49	6	true	goblint-regression/13-privatized_24-multiple-protecting_true.yml	432	baseline	0.11475201800931245	426	426
8	7	correct	118	73	0.080868256	26091520.0	27	88	73	02	30	8	true	goblint-regression/36-apron_21-traces-cluster-based_true.yml	94	baseline	0.08699197496753186	88	88
0	0	correct	0	0	0.068280856	26071040.0	0	0	0	02	0	0	true	goblint-regression/36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml	0	baseline	0.0787305689882487	0	0
28	25	correct	1859	1510	0.194990664	26148864.0	155	1553	1510	02	167	28	true	goblint-regression/13-privatized_27-multiple-protecting2_true.yml	1564	baseline	0.20016084692906588	1563	1563
0	0	correct	3	1	0.069652514	25960448.0	1	1	1	02	1	0	true	pthread-ext/14_spin2003.yml	1	baseline	0.08006543398369104	1	1
0	0	correct	0	0	0.061463719	25919488.0	0	0	0	02	0	0	true	pthread-ext/29_conditionals_vs.yml	0	baseline	0.06951351393945515	0	0
0	0	correct	3	1	0.069570897	26071040.0	1	1	1	02	1	0	true	pthread-ext/48_ticket_lock_low_contention_vs-pthread.yml	1	baseline	0.0836541400058195	1	1
0	0	correct	15	9	0.061708067	26071040.0	9	9	9	02	3	0	true	pthread-ext/46_monabsex2_vs.yml	9	baseline	0.06921926897484809	9	9
0	0	correct	8	4	0.071091738	26017792.0	4	4	4	02	2	0	true	pthread-ext/45_monabsex1_vs.yml	4	baseline	0.0844870280707255	4	4
2	2	correct	52	36	0.073013027	26132480.0	41	3	0	02	20	4	false(unreach-call)	pthread/stateful01-1.yml	10	baseline	0.07895568397361785	43	3
5	5	correct	135	104	0.080398191	26079232.0	40	112	104	02	31	5	true	pthread/stateful01-2.yml	126	baseline	0.08888480404857546	114	114
1	1	correct	26	16	0.074751515	26169344.0	13	18	16	02	9	1	true	pthread-atomic/time_var_mutex.yml	23	baseline	0.08743392396718264	18	18
0	0	correct	11	5	0.070655034	25997312.0	5	5	5	02	3	0	true	pthread-ext/01b_inc.yml	5	baseline	0.08346031000837684	5	5
		error			60.980356594	26066944.0				02			TIMEOUT	pthread/triangular-1.yml		baseline	61.01137607800774		
3648	3648	correct	262766	242312	20.931698714	26083328.0	624	248041	241818	02	12076	3668	false(unreach-call)	pthread/triangular-2.yml	249550	baseline	20.98534918099176	249629	249105
0	0	correct	1	0	0.070117018	25960448.0	0	0	0	02	1	0	true	pthread-ext/02_inc_cas.yml	0	baseline	0.074536323081702	0	0
0	0	correct	1	0	3.138763984	56696832.0	1	1	0	02	1	0	false(unreach-call)	goblint-regression/28-race_reach_21-deref_read_racing.yml	0	baseline	3.1522070330101997	1	1
0	0	correct	8	4	0.06756279	25989120.0	4	4	4	02	2	0	true	pthread-ext/48_ticket_lock_low_contention_vs.yml	4	baseline	0.07620895304717124	4	4
		error			61.049229992	1057148928.0				02			TIMEOUT	goblint-regression/28-race_reach_37-indirect_racing.yml		baseline	61.069231753004715		
1	1	correct	11	3	0.069822446	26046464.0	5	2	0	02	6	1	false(unreach-call)	goblint-regression/28-race_reach_45-escape_racing.yml	1	baseline	0.07462032092735171	6	2
1	1	correct	45	26	0.072900451	26091520.0	16	28	26	02	10	1	true	goblint-regression/28-race_reach_46-escape_racefree.yml	29	baseline	0.07933098101057112	28	28
		error			61.047420787	1057157120.0				02			TIMEOUT	goblint-regression/28-race_reach_01-simple_racing.yml		baseline	61.07011231407523		
		error			61.049779205	1057173504.0				02			TIMEOUT	goblint-regression/28-race_reach_11-ptr_racing.yml		baseline	61.071661873022094		
8	8	correct	1022	896	0.107969826	26165248.0	945	177	168	02	175	49	false(unreach-call)	pthread-deagle/circular_buffer_bad.yml	238	baseline	0.11456843500491232	954	178
		error			60.978752376	26005504.0				02			TIMEOUT	pthread/fib_safe-5.yml		baseline	61.01455192302819		
		error			60.977785608	26107904.0				02			TIMEOUT	pthread/fib_safe-6.yml		baseline	61.01297518797219		
642	642	correct	51518	47782	14.745012144	26038272.0	589	48431	47323	02	2204	652	false(unreach-call)	pthread/fib_unsafe-5.yml	48728	baseline	14.75885648408439	49077	48598
		error			60.849308002	26046464.0				02			TIMEOUT	pthread/fib_unsafe-6.yml		baseline	61.011093141976744		
		error			60.97587717	26054656.0				02			TIMEOUT	pthread/fib_unsafe-7.yml		baseline	61.010743691935204		
		error			61.0467116	1057103872.0				02			TIMEOUT	goblint-regression/28-race_reach_24-sound_lock_racing.yml		baseline	61.06503971701022		
2	2	correct	28	18	0.070322776	26075136.0	20	14	10	02	12	2	false(unreach-call)	pthread/lazy01.yml	19	baseline	0.07675854698754847	23	14
		error			60.866758088	26087424.0				02			TIMEOUT	pthread-deagle/circular_buffer_ok.yml		baseline	61.01472519605886		
64	11	correct	264	179	0.086368331	26112000.0	21	209	179	02	297	19	true	pthread-atomic/szymanski.yml	404	baseline	0.09509645903017372	209	209
7	5	correct	43	22	0.074100723	26083328.0	11	33	24	02	26	6	true	pthread-atomic/dekker.yml	44	baseline	0.08191827090922743	33	33
7	5	correct	45	23	0.073130354	26058752.0	11	34	25	02	28	6	true	pthread-atomic/dekker-unfair.yml	46	baseline	0.08202382002491504	34	34
0	0	correct	3	1	0.064681863	26071040.0	2	2	0	02	5	1	false(unreach-call)	pthread-theta/unwind3-1.yml	4	baseline	0.0714227770222351	3	2
0	0	correct	0	0	0.073393423	26025984.0	0	0	0	02	1	0	true	pthread-theta/exponential-nondet.yml	0	baseline	0.08133572898805141	0	0
1	1	correct	3	1	0.068057212	26075136.0	3	2	0	02	5	0	false(unreach-call)	pthread-theta/unwind2-1.yml	4	baseline	0.0767928030109033	4	2
1	1	correct	3	1	0.073406188	26189824.0	3	2	0	02	5	0	false(unreach-call)	pthread-theta/unwind2-100.yml	4	baseline	0.07960684900172055	4	2
32161	19876	correct	29854	993	27.079005739	26214400.0	21	89068	161	02	444081	76012	true	pthread/butterfly.yml	418710	baseline	27.107099232031032	96882	96882
0	0	correct	0	0	0.064444149	25944064.0	0	0	0	02	0	0	true	pthread-ext/43_NetBSD_sysmon_power_sliced.yml	0	baseline	0.07191624690312892	0	0
		error			61.046506564	1057112064.0				02			TIMEOUT	goblint-regression/28-race_reach_06-cond_racing1.yml		baseline	61.06727227906231		
1	1	correct	19	12	0.093218827	26259456.0	9	14	12	02	7	1	true	pthread/queue_ok.yml	18	baseline	0.10286385705694556	14	14
1	1	correct	19	12	4.23394068	116912128.0	9	14	12	02	7	1	true	pthread/queue_ok_longer.yml	18	baseline	4.242757546016946	14	14
1	1	correct	19	12	20.201098452	432844800.0	9	14	12	02	7	1	true	pthread/queue_ok_longest.yml	18	baseline	20.212605519918725	14	14
		error			60.969741143	80416768.0				02			TIMEOUT	pthread/queue_longer.yml		baseline	61.01364718598779		
22	22	correct	19779	18860	1.227823075	26259456.0	18040	2503	2480	02	1318	400	false(unreach-call)	pthread/queue.yml	2959	baseline	1.235256669926457	19283	2505
3	3	correct	59	40	0.075926172	26312704.0	27	22	16	02	12	3	false(unreach-call)	pthread/singleton.yml	21	baseline	0.08033489098306745	48	22
3	3	correct	82	59	0.082058601	26296320.0	26	66	59	02	13	3	true	pthread/singleton_with-uninit-problems.yml	68	baseline	0.08680523897055537	66	66
40	40	correct	52520	50800	0.179223954	26152960.0	51601	41	0	02	1660	800	false(unreach-call)	pthread-C-DAC/pthread-demo-datarace-3.yml	40	baseline	0.18590592907276005	51641	41
166	166	correct	7064	6222	0.719961319	26255360.0	208	6403	6130	02	512	172	false(unreach-call)	pthread/reorder_2.yml	6452	baseline	0.7314226649468765	6561	6459
11	9	correct	228	164	0.098600887	26341376.0	120	70	54	02	45	15	false(unreach-call)	pthread/twostage_3.yml	74	baseline	0.11279144301079214	190	71
0	0	correct	4	2	0.074411209	26316800.0	2	2	2	02	2	0	true	ldv-races/race-1_1-join.yml	3	baseline	0.08250036602839828	2	2
2	2	correct	35	20	0.08090667	26234880.0	17	14	11	02	10	2	false(unreach-call)	ldv-races/race-1_3-join.yml	13	baseline	0.08872129092924297	25	15
2	2	correct	35	20	0.079755372	26222592.0	17	14	11	02	10	2	false(unreach-call)	ldv-races/race-1_2-join.yml	13	baseline	0.08945236506406218	25	15
0	0	correct	0	0	0.076537902	26365952.0	0	0	0	02	0	0	true	ldv-races/race-4_1-thread_local_vars.yml	0	baseline	0.08314923907164484	0	0
0	0	correct	0	0	0.07418692	26329088.0	0	0	0	02	0	0	true	ldv-races/race-2_1-container_of.yml	0	baseline	0.08611624094191939	0	0
0	0	correct	0	0	0.073901368	26329088.0	0	0	0	02	0	0	true	ldv-races/race-3_1-container_of-global.yml	0	baseline	0.08117445791140199	0	0
0	0	correct	0	0	0.059694418	25939968.0	0	0	0	02	0	0	true	goblint-regression/13-privatized_66-mine-W-init_true.yml	0	pruning	0.06570915190968663	0	0
0	0	correct	0	0	0.068289164	25878528.0	1	1	0	02	0	0	false(unreach-call)	goblint-regression/36-apron_41-threadenter-no-locals_unknown_1_pos.yml	0	pruning	0.07267713197506964	1	1
0	0	correct	0	0	0.055989954	26021888.0	0	0	0	02	0	0	true	goblint-regression/36-apron_16-traces-unprot2_true.yml	0	pruning	0.06141334294807166	0	0
0	0	correct	2	0	0.066570456	25997312.0	0	0	0	02	1	0	true	goblint-regression/13-privatized_57-singlethreaded-unlock_true.yml	0	pruning	0.07138925709296018	0	0
1	1	correct	7	0	0.073880424	25956352.0	2	2	0	02	4	1	true	goblint-regression/13-privatized_47-refine-protected2_true.yml	3	pruning	0.07850188098382205	2	2
0	0	correct	4	0	0.068874525	26017792.0	0	0	0	02	2	0	true	goblint-regression/13-privatized_46-refine-protected1_true.yml	0	pruning	0.07286760699935257	0	0
1	1	correct	7	0	0.070741429	25956352.0	2	2	0	02	4	1	true	goblint-regression/36-apron_11-traces-max-simple_true.yml	3	pruning	0.08033698401413858	2	2
1	1	correct	10	0	0.0678951	25956352.0	2	2	0	02	7	1	false(unreach-call)	goblint-regression/13-privatized_41-traces-ex-7_unknown_1_pos.yml	1	pruning	0.07346579898148775	3	2
0	0	correct	3	0	0.053408973	26001408.0	1	1	0	02	2	0	false(unreach-call)	goblint-regression/13-privatized_41-traces-ex-7_unknown_1_neg.yml	0	pruning	0.05535429995507002	1	1
1	1	correct	10	0	0.0573636	25972736.0	2	2	0	02	8	1	true	goblint-regression/13-privatized_40-traces-ex-6_true.yml	3	pruning	0.0646477360278368	2	2
0	0	correct	3	0	0.052369109	26005504.0	0	0	0	02	2	0	true	goblint-regression/13-privatized_58-singlethreaded-lock_true.yml	0	pruning	0.06903663591947407	0	0
1	1	correct	8	0	0.067752805	26013696.0	2	2	0	02	7	1	true	goblint-regression/13-privatized_44-traces-mine2_true.yml	2	pruning	0.07441518106497824	2	2
1	1	correct	3	0	0.065634568	26009600.0	2	2	0	02	3	1	false(unreach-call)	goblint-regression/13-privatized_18-first-reads_unknown_2_pos.yml	1	pruning	0.07459754694718868	3	2
1	1	correct	3	0	0.054254957	26087424.0	2	2	0	02	3	1	false(unreach-call)	goblint-regression/13-privatized_18-first-reads_unknown_1_neg.yml	1	pruning	0.06363226601388305	3	2
2	2	correct	19	0	0.060337673	25952256.0	3	4	0	02	10	2	true	goblint-regression/13-privatized_36-traces-ex-3_true.yml	6	pruning	0.06797608395572752	4	4
1	1	correct	7	0	0.06156285	26001408.0	2	2	0	02	4	1	true	goblint-regression/13-privatized_18-first-reads_true.yml	3	pruning	0.06512616202235222	2	2
3	3	correct	20	0	0.05940851	26013696.0	4	6	0	02	15	3	true	goblint-regression/13-privatized_35-traces-ex-2_true.yml	7	pruning	0.06883616803679615	6	6
1	1	correct	19	0	0.067361998	26021888.0	2	2	0	02	10	1	true	goblint-regression/13-privatized_37-traces-ex-4_true.yml	3	pruning	0.07410980598069727	2	2
3	3	correct	20	0	0.062985312	26071040.0	4	6	0	02	15	3	true	goblint-regression/13-privatized_38-traces-ex-4-switch_true.yml	7	pruning	0.06721916899550706	6	6
1	1	correct	6	0	0.068052998	26030080.0	2	2	0	02	5	1	false(unreach-call)	goblint-regression/13-privatized_19-publish-precision_unknown_1_pos.yml	1	pruning	0.07541121495887637	3	2
0	0	correct	1	0	0.06880794	26062848.0	1	1	0	02	1	0	false(unreach-call)	goblint-regression/13-privatized_19-publish-precision_unknown_2_pos.yml	0	pruning	0.07486621907446533	1	1
0	0	correct	1	0	0.057979586	26054656.0	1	1	0	02	1	0	false(unreach-call)	goblint-regression/13-privatized_19-publish-precision_unknown_1_neg.yml	0	pruning	0.06534746300894767	1	1
1	1	correct	6	0	0.075219769	26021888.0	2	2	0	02	5	1	false(unreach-call)	goblint-regression/13-privatized_19-publish-precision_unknown_2_neg.yml	1	pruning	0.08012504305224866	3	2
3	3	correct	19	0	0.071978909	26009600.0	4	5	0	02	15	3	true	goblint-regression/13-privatized_45-traces-per-global-and-current-lock-mine-incomparable_true.yml	5	pruning	0.0837640289682895	6	6
1	1	correct	7	0	0.068444475	26095616.0	2	2	0	02	4	1	true	goblint-regression/13-privatized_01-priv_nr_true.yml	3	pruning	0.07447362807579339	2	2
2	2	correct	18	0	0.071224222	26009600.0	3	4	0	02	9	2	true	goblint-regression/13-privatized_19-publish-precision_true.yml	6	pruning	0.08673307904973626	4	4
1	1	correct	18	0	0.076797005	26079232.0	2	2	0	02	9	1	true	goblint-regression/13-privatized_42-traces-ex-mini_true.yml	3	pruning	0.08949888101778924	2	2
2	2	correct	15	0	0.05560399	26001408.0	2	4	0	02	14	2	true	goblint-regression/13-privatized_33-traces-v-matters_true.yml	5	pruning	0.07631899695843458	4	4
1	1	correct	7	0	0.066657281	26107904.0	2	2	0	02	4	1	true	goblint-regression/13-privatized_25-struct_nr_true.yml	3	pruning	0.07485663099214435	2	2
0	0	correct	1	0	0.06826775	26054656.0	0	0	0	02	1	0	true	goblint-regression/13-privatized_69-refine-protected-loop-interval_true.yml	0	pruning	0.07624818093609065	0	0
0	0	correct	4	0	0.06880314	26058752.0	1	1	0	02	3	0	false(unreach-call)	goblint-regression/36-apron_17-traces-rpb-litmus_unknown_1_neg.yml	0	pruning	0.08315870992373675	1	1
3	3	correct	39	0	0.064790636	26050560.0	4	6	0	02	20	3	true	goblint-regression/13-privatized_31-traces-mine-vs-mutex_true.yml	9	pruning	0.0730140469968319	6	6
1	1	correct	15	0	0.071512894	25964544.0	2	2	0	02	8	1	true	goblint-regression/13-privatized_20-publish-regression_true.yml	3	pruning	0.07708369998726994	2	2
3	3	correct	20	0	0.072588447	26013696.0	4	6	0	02	15	3	true	goblint-regression/13-privatized_30-traces-oplus-vs-meet_true.yml	7	pruning	0.07768032199237496	6	6
4	4	correct	42	0	0.071348712	26083328.0	5	8	0	02	26	4	true	goblint-regression/13-privatized_32-traces-mine-vs-oplus-vs-meet_true.yml	10	pruning	0.07752101810183376	8	8
1	1	correct	15	0	0.068335542	26021888.0	2	2	0	02	11	1	true	goblint-regression/13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	3	pruning	0.07805018103681505	2	2
0	0	correct	1	0	0.074667095	26112000.0	0	0	0	02	1	0	true	goblint-regression/13-privatized_68-pfscan_protected_loop_minimal_interval_true.yml	0	pruning	0.08187114691827446	0	0
3	3	correct	44	0	0.077851218	26107904.0	4	6	0	02	21	3	true	goblint-regression/13-privatized_29-multiple-protecting2-vesal_true.yml	9	pruning	0.0815054519334808	6	6
6	6	correct	101	0	0.090427695	26103808.0	5	12	0	02	49	6	true	goblint-regression/13-privatized_24-multiple-protecting_true.yml	18	pruning	0.09860382904298604	12	12
8	7	correct	45	0	0.075788127	26177536.0	4	15	0	02	30	8	true	goblint-regression/36-apron_21-traces-cluster-based_true.yml	21	pruning	0.08418314496520907	15	15
0	0	correct	0	0	0.070369463	26087424.0	0	0	0	02	0	0	true	goblint-regression/36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml	0	pruning	0.08134988904930651	0	0
28	25	correct	349	0	0.139625575	26177536.0	9	43	0	02	167	28	true	goblint-regression/13-privatized_27-multiple-protecting2_true.yml	54	pruning	0.14464657905045897	53	53
0	0	correct	2	0	0.065671763	25923584.0	0	0	0	02	1	0	true	pthread-ext/14_spin2003.yml	0	pruning	0.09352675906848162	0	0
0	0	correct	0	0	0.068924434	26005504.0	0	0	0	02	0	0	true	pthread-ext/29_conditionals_vs.yml	0	pruning	0.08681321993935853	0	0
0	0	correct	2	0	0.068426439	25989120.0	0	0	0	02	1	0	true	pthread-ext/48_ticket_lock_low_contention_vs-pthread.yml	0	pruning	0.07869505498092622	0	0
0	0	correct	6	0	0.055494686	26013696.0	0	0	0	02	3	0	true	pthread-ext/46_monabsex2_vs.yml	0	pruning	0.07222492108121514	0	0
0	0	correct	4	0	0.074157309	26046464.0	0	0	0	02	2	0	true	pthread-ext/45_monabsex1_vs.yml	0	pruning	0.0806751170894131	0	0
