category	cputime	memory	repetition	status	task	variant	walltime
correct	0.077801257	26017792.0	01	true	pthread-ext/48_ticket_lock_low_contention_vs.yml	no-retain	0.09375420399010181
error	25.10758317	3999997952.0	01	OUT OF MEMORY	goblint-regression/28-race_reach_37-indirect_racing.yml	no-retain	25.135088802024256
correct	0.082243571	26021888.0	01	false(unreach-call)	goblint-regression/28-race_reach_45-escape_racing.yml	no-retain	0.09272564999992028
correct	0.08132334	25997312.0	01	true	goblint-regression/28-race_reach_46-escape_racefree.yml	no-retain	0.09156424400862306
error	26.922388454	3999997952.0	01	OUT OF MEMORY	goblint-regression/28-race_reach_01-simple_racing.yml	no-retain	26.948519838042557
error	29.838821507	3999997952.0	01	OUT OF MEMORY	goblint-regression/28-race_reach_11-ptr_racing.yml	no-retain	29.87145308201434
correct	0.114995235	26165248.0	01	false(unreach-call)	pthread-deagle/circular_buffer_bad.yml	no-retain	0.12294741801451892
correct	30.666503786	26075136.0	01	true	pthread/fib_safe-5.yml	no-retain	30.697435622976627
error	60.97087633	26021888.0	01	TIMEOUT	pthread/fib_safe-6.yml	no-retain	61.017545539012644
correct	7.544160883	25980928.0	01	false(unreach-call)	pthread/fib_unsafe-5.yml	no-retain	7.561853726976551
correct	45.534165602	26079232.0	01	false(unreach-call)	pthread/fib_unsafe-6.yml	no-retain	45.57099744997686
error	60.906619543	26066944.0	01	TIMEOUT	pthread/fib_unsafe-7.yml	no-retain	61.01484260498546
error	26.138707839	3999997952.0	01	OUT OF MEMORY	goblint-regression/28-race_reach_24-sound_lock_racing.yml	no-retain	26.235566966992337
correct	0.076629823	26120192.0	01	false(unreach-call)	pthread/lazy01.yml	no-retain	0.08547880500555038
correct	30.590183709	26169344.0	01	true	pthread-deagle/circular_buffer_ok.yml	no-retain	30.614609247015323
correct	0.089245542	26038272.0	01	true	pthread-atomic/szymanski.yml	no-retain	0.09839160001138225
correct	0.07898362	26038272.0	01	true	pthread-atomic/dekker.yml	no-retain	0.08593121502781287
correct	0.07671569	26005504.0	01	true	pthread-atomic/dekker-unfair.yml	no-retain	0.08293538499856368
correct	0.071986326	26144768.0	01	false(unreach-call)	pthread-theta/unwind3-1.yml	no-retain	0.07844645698787645
correct	0.071411383	26071040.0	01	true	pthread-theta/exponential-nondet.yml	no-retain	0.07817809103289619
correct	0.071641728	26193920.0	01	false(unreach-call)	pthread-theta/unwind2-1.yml	no-retain	0.08710632199654356
correct	0.07798462	26193920.0	01	false(unreach-call)	pthread-theta/unwind2-100.yml	no-retain	0.0805043310392648
correct	36.01603606	26263552.0	01	true	pthread/butterfly.yml	no-retain	36.04423359199427
correct	0.072085827	25952256.0	01	true	pthread-ext/43_NetBSD_sysmon_power_sliced.yml	no-retain	0.07679457199992612
error	26.751534871	3999997952.0	01	OUT OF MEMORY	goblint-regression/28-race_reach_06-cond_racing1.yml	no-retain	26.77964324998902
correct	0.103459906	26247168.0	01	true	pthread/queue_ok.yml	no-retain	0.11059116502292454
correct	31.451263457	1051930624.0	01	true	pthread/queue_ok_longer.yml	no-retain	31.47952945297584
error	61.107295508	1979310080.0	01	TIMEOUT	pthread/queue_ok_longest.yml	no-retain	61.13880692003295
error	61.09502335	1803325440.0	01	TIMEOUT	pthread/queue_longer.yml	no-retain	61.1288405850064
correct	0.793945769	26267648.0	01	false(unreach-call)	pthread/queue.yml	no-retain	0.8015064270002767
correct	0.087863758	26226688.0	01	false(unreach-call)	pthread/singleton.yml	no-retain	0.09662193502299488
correct	0.084403818	26292224.0	01	true	pthread/singleton_with-uninit-problems.yml	no-retain	0.09093690401641652
correct	1.803800801	26116096.0	01	false(unreach-call)	pthread-C-DAC/pthread-demo-datarace-3.yml	no-retain	1.8141299129929394
correct	0.435455372	26161152.0	01	false(unreach-call)	pthread/reorder_2.yml	no-retain	0.44328076497185975
correct	0.115234432	26279936.0	01	false(unreach-call)	pthread/twostage_3.yml	no-retain	0.12407936301315203
correct	0.07491012	26230784.0	01	true	ldv-races/race-1_1-join.yml	no-retain	0.08310107298893854
correct	0.07615109	26271744.0	01	false(unreach-call)	ldv-races/race-1_3-join.yml	no-retain	0.08299544599140063
correct	0.083072766	26259456.0	01	false(unreach-call)	ldv-races/race-1_2-join.yml	no-retain	0.08950469497358426
correct	0.081988668	26402816.0	01	true	ldv-races/race-4_1-thread_local_vars.yml	no-retain	0.0890716349822469
correct	0.083803903	26300416.0	01	true	ldv-races/race-2_1-container_of.yml	no-retain	0.08932481805095449
correct	0.071011422	26406912.0	01	true	ldv-races/race-3_1-container_of-global.yml	no-retain	0.07999522797763348
correct	0.06972942	25907200.0	02	true	goblint-regression/13-privatized_66-mine-W-init_true.yml	baseline	0.0715880380012095
correct	0.082426863	25890816.0	02	false(unreach-call)	goblint-regression/36-apron_41-threadenter-no-locals_unknown_1_pos.yml	baseline	0.08490628597792238
correct	0.063393175	25952256.0	02	true	goblint-regression/36-apron_16-traces-unprot2_true.yml	baseline	0.06436084600863978
correct	0.06183049	25985024.0	02	true	goblint-regression/13-privatized_57-singlethreaded-unlock_true.yml	baseline	0.06379317899700254
correct	0.073156372	25944064.0	02	true	goblint-regression/13-privatized_47-refine-protected2_true.yml	baseline	0.0762109289644286
correct	0.067955113	26013696.0	02	true	goblint-regression/13-privatized_46-refine-protected1_true.yml	baseline	0.07361139799468219
correct	0.071011893	26030080.0	02	true	goblint-regression/36-apron_11-traces-max-simple_true.yml	baseline	0.08025793597334996
correct	0.066819984	25993216.0	02	false(unreach-call)	goblint-regression/13-privatized_41-traces-ex-7_unknown_1_pos.yml	baseline	0.07153079396812245
correct	0.0721613	26013696.0	02	false(unreach-call)	goblint-regression/13-privatized_41-traces-ex-7_unknown_1_neg.yml	baseline	0.07956527499482036
correct	0.068121398	26005504.0	02	true	goblint-regression/13-privatized_40-traces-ex-6_true.yml	baseline	0.07301418401766568
correct	0.072576709	25960448.0	02	true	goblint-regression/13-privatized_58-singlethreaded-lock_true.yml	baseline	0.07828629098366946
correct	0.071233748	25927680.0	02	true	goblint-regression/13-privatized_44-traces-mine2_true.yml	baseline	0.07581872399896383
correct	0.070943406	25993216.0	02	false(unreach-call)	goblint-regression/13-privatized_18-first-reads_unknown_2_pos.yml	baseline	0.07653498597210273
