back_offered	back_queued	category	co_offered	co_queued	cputime	memory	peak_work	realized_prefixes	rejected_prefixes	repetition	rf_offered	rf_queued	status	task	validity_queries	variant	walltime	work_added	work_popped
0	0	correct	2	0	0.071265875	26091520.0	1	2	0	01	3	1	false(unreach-call)	pthread-theta/unwind3-1.yml	2	pruning	0.08176380407530814	2	2
0	0	correct	0	0	0.066604558	26042368.0	0	0	0	01	1	0	true	pthread-theta/exponential-nondet.yml	0	pruning	0.07703931594733149	0	0
1	1	correct	3	1	0.069668185	26079232.0	3	2	0	01	2	0	false(unreach-call)	pthread-theta/unwind2-1.yml	1	pruning	0.07867077202536166	4	2
1	1	correct	3	1	0.075939698	26095616.0	3	2	0	01	2	0	false(unreach-call)	pthread-theta/unwind2-100.yml	1	pruning	0.08272371103521436	4	2
32161	19876	correct	29693	832	24.840913471	26157056.0	20	88907	0	01	210050	76012	true	pthread/butterfly.yml	184518	pruning	24.862778784008697	96721	96721
0	0	correct	0	0	0.071433129	26021888.0	0	0	0	01	0	0	true	pthread-ext/43_NetBSD_sysmon_power_sliced.yml	0	pruning	0.07522408408112824	0	0
		error			60.999888938	263524352.0				01			TIMEOUT	goblint-regression/28-race_reach_06-cond_racing1.yml		pruning	61.02533842693083		
1	1	correct	7	0	0.093979078	26267648.0	2	2	0	01	4	1	true	pthread/queue_ok.yml	3	pruning	0.10384340898599476	2	2
1	1	correct	7	0	3.900986935	177909760.0	2	2	0	01	4	1	true	pthread/queue_ok_longer.yml	3	pruning	3.9271128120599315	2	2
1	1	correct	7	0	16.4777516	639688704.0	2	2	0	01	4	1	true	pthread/queue_ok_longest.yml	3	pruning	16.49361686198972	2	2
		error			60.899242489	32411648.0				01			TIMEOUT	pthread/queue_longer.yml		pruning	61.013458760106005		
22	22	correct	919	0	0.672922825	26243072.0	401	23	0	01	859	400	false(unreach-call)	pthread/queue.yml	20	pruning	0.6785170519724488	423	25
3	3	correct	19	0	0.082479674	26234880.0	3	6	0	01	12	3	false(unreach-call)	pthread/singleton.yml	5	pruning	0.08694012905471027	8	6
3	3	correct	23	0	0.07699058	26198016.0	3	7	0	01	13	3	true	pthread/singleton_with-uninit-problems.yml	9	pruning	0.08459071000106633	7	7
40	40	correct	1720	0	1.748402473	26161152.0	801	41	0	01	1660	800	false(unreach-call)	pthread-C-DAC/pthread-demo-datarace-3.yml	40	pruning	1.7594437340740114	841	41
166	166	correct	842	0	0.348182183	26259456.0	17	273	0	01	512	172	false(unreach-call)	pthread/reorder_2.yml	322	pruning	0.3829179620370269	339	329
11	9	correct	64	0	0.102376033	26398720.0	10	16	0	01	45	15	false(unreach-call)	pthread/twostage_3.yml	20	pruning	0.10980207205284387	26	17
0	0	correct	2	0	0.072731344	26234880.0	0	0	0	01	1	0	true	ldv-races/race-1_1-join.yml	0	pruning	0.08297990600112826	0	0
2	2	correct	15	0	0.074440335	26284032.0	3	3	0	01	9	2	false(unreach-call)	ldv-races/race-1_3-join.yml	1	pruning	0.08123829797841609	5	4
2	2	correct	15	0	0.077518174	26333184.0	3	3	0	01	9	2	false(unreach-call)	ldv-races/race-1_2-join.yml	1	pruning	0.08672613790258765	5	4
0	0	correct	0	0	0.076318273	26406912.0	0	0	0	01	0	0	true	ldv-races/race-4_1-thread_local_vars.yml	0	pruning	0.08864952193107456	0	0
0	0	correct	0	0	0.080927017	26386432.0	0	0	0	01	0	0	true	ldv-races/race-2_1-container_of.yml	0	pruning	0.08383180806413293	0	0
0	0	correct	0	0	0.076189387	26304512.0	0	0	0	01	0	0	true	ldv-races/race-3_1-container_of-global.yml	0	pruning	0.08540616102982312	0	0
0	0	correct	0	0	0.073664434	25956352.0	0	0	0	02	0	0	true	goblint-regression/13-privatized_66-mine-W-init_true.yml	0	baseline	0.0803425160702318	0	0
0	0	correct	0	0	0.069116263	25972736.0	1	1	0	02	0	0	false(unreach-call)	goblint-regression/36-apron_41-threadenter-no-locals_unknown_1_pos.yml	0	baseline	0.0753403150010854	1	1
0	0	correct	0	0	0.070032599	25952256.0	0	0	0	02	0	0	true	goblint-regression/36-apron_16-traces-unprot2_true.yml	0	baseline	0.07337260607164353	0	0
0	0	correct	3	1	0.066931967	25960448.0	1	1	1	02	1	0	true	goblint-regression/13-privatized_57-singlethreaded-unlock_true.yml	1	baseline	0.07399278099182993	1	1
1	1	correct	15	8	0.069927525	25944064.0	6	10	8	02	4	1	true	goblint-regression/13-privatized_47-refine-protected2_true.yml	11	baseline	0.07313538191374391	10	10
0	0	correct	8	4	0.06689136	25952256.0	4	4	4	02	2	0	true	goblint-regression/13-privatized_46-refine-protected1_true.yml	4	baseline	0.07343349303118885	4	4
1	1	correct	15	8	0.070222256	25944064.0	6	10	8	02	4	1	true	goblint-regression/36-apron_11-traces-max-simple_true.yml	11	baseline	0.07574055495206267	10	10
1	1	correct	16	6	0.068336317	25923584.0	8	2	0	02	7	1	false(unreach-call)	goblint-regression/13-privatized_41-traces-ex-7_unknown_1_pos.yml	1	baseline	0.0730361130554229	9	2
0	0	correct	4	1	0.066493417	25952256.0	2	1	0	02	2	0	false(unreach-call)	goblint-regression/13-privatized_41-traces-ex-7_unknown_1_neg.yml	0	baseline	0.07356647402048111	2	1
1	1	correct	16	6	0.070824103	26025984.0	7	8	6	02	8	1	true	goblint-regression/13-privatized_40-traces-ex-6_true.yml	9	baseline	0.07290380902122706	8	8
0	0	correct	4	1	0.065523281	26005504.0	1	1	1	02	2	0	true	goblint-regression/13-privatized_58-singlethreaded-lock_true.yml	1	baseline	0.07058640196919441	1	1
1	1	correct	10	2	0.065488736	26050560.0	3	4	2	02	7	1	true	goblint-regression/13-privatized_44-traces-mine2_true.yml	4	baseline	0.0729383680736646	4	4
1	1	correct	4	1	0.057218567	26050560.0	3	2	0	02	3	1	false(unreach-call)	goblint-regression/13-privatized_18-first-reads_unknown_2_pos.yml	1	baseline	0.06200531299691647	4	2
1	1	correct	4	1	0.068807921	25993216.0	3	2	0	02	3	1	false(unreach-call)	goblint-regression/13-privatized_18-first-reads_unknown_1_neg.yml	1	baseline	0.07515691593289375	4	2
2	2	correct	42	23	0.067980104	25997312.0	12	27	23	02	10	2	true	goblint-regression/13-privatized_36-traces-ex-3_true.yml	29	baseline	0.0739894580328837	27	27
1	1	correct	15	8	0.069438921	25989120.0	6	10	8	02	4	1	true	goblint-regression/13-privatized_18-first-reads_true.yml	11	baseline	0.07519697304815054	10	10
3	3	correct	46	26	0.067698892	26046464.0	18	32	26	02	15	3	true	goblint-regression/13-privatized_35-traces-ex-2_true.yml	33	baseline	0.07444684999063611	32	32
1	1	correct	45	26	0.067546216	26071040.0	16	28	26	02	10	1	true	goblint-regression/13-privatized_37-traces-ex-4_true.yml	29	baseline	0.07507523102685809	28	28
3	3	correct	46	26	0.070886429	25964544.0	18	32	26	02	15	3	true	goblint-regression/13-privatized_38-traces-ex-4-switch_true.yml	33	baseline	0.07951305597089231	32	32
1	1	correct	8	2	0.071524131	25956352.0	4	2	0	02	5	1	false(unreach-call)	goblint-regression/13-privatized_19-publish-precision_unknown_1_pos.yml	1	baseline	0.08189949102234095	5	2
0	0	correct	1	0	0.064270989	25968640.0	1	1	0	02	1	0	false(unreach-call)	goblint-regression/13-privatized_19-publish-precision_unknown_2_pos.yml	0	baseline	0.07172164600342512	1	1
0	0	correct	1	0	0.068622676	26075136.0	1	1	0	02	1	0	false(unreach-call)	goblint-regression/13-privatized_19-publish-precision_unknown_1_neg.yml	0	baseline	0.07909995201043785	1	1
1	1	correct	8	2	0.067616668	26091520.0	4	2	0	02	5	1	false(unreach-call)	goblint-regression/13-privatized_19-publish-precision_unknown_2_neg.yml	1	baseline	0.07306837092619389	5	2
3	3	correct	45	26	0.074324179	25976832.0	21	31	26	02	15	3	true	goblint-regression/13-privatized_45-traces-per-global-and-current-lock-mine-incomparable_true.yml	31	baseline	0.0817943160654977	32	32
1	1	correct	15	8	0.067264158	26079232.0	6	10	8	02	4	1	true	goblint-regression/13-privatized_01-priv_nr_true.yml	11	baseline	0.08491265296470374	10	10
2	2	correct	47	29	0.07199253	26058752.0	16	33	29	02	9	2	true	goblint-regression/13-privatized_19-publish-precision_true.yml	35	baseline	0.08041313011199236	33	33
1	1	correct	36	18	0.0702811	25952256.0	13	20	18	02	9	1	true	goblint-regression/13-privatized_42-traces-ex-mini_true.yml	21	baseline	0.0824846220202744	20	20
2	2	correct	22	7	0.070336497	26021888.0	8	11	7	02	14	2	true	goblint-regression/13-privatized_33-traces-v-matters_true.yml	12	baseline	0.07742614590097219	11	11
1	1	correct	15	8	0.073715975	26087424.0	6	10	8	02	4	1	true	goblint-regression/13-privatized_25-struct_nr_true.yml	11	baseline	0.07976044400129467	10	10
0	0	correct	1	0	0.068794689	26005504.0	0	0	0	02	2	0	true	goblint-regression/13-privatized_69-refine-protected-loop-interval_true.yml	1	baseline	0.07464474893640727	0	0
0	0	correct	5	1	0.07178494	25935872.0	2	1	0	02	3	0	false(unreach-call)	goblint-regression/36-apron_17-traces-rpb-litmus_unknown_1_neg.yml	0	baseline	0.08151529997121543	2	1
3	3	correct	117	78	0.076650407	26091520.0	31	84	78	02	20	3	true	goblint-regression/13-privatized_31-traces-mine-vs-mutex_true.yml	87	baseline	0.08411570498719811	84	84
1	1	correct	31	16	0.073682119	26021888.0	10	18	16	02	8	1	true	goblint-regression/13-privatized_20-publish-regression_true.yml	19	baseline	0.08228373294696212	18	18
3	3	correct	46	26	0.071681966	26054656.0	18	32	26	02	15	3	true	goblint-regression/13-privatized_30-traces-oplus-vs-meet_true.yml	33	baseline	0.08043964998796582	32	32
4	4	correct	112	70	0.073040248	26107904.0	34	78	70	02	26	4	true	goblint-regression/13-privatized_32-traces-mine-vs-oplus-vs-meet_true.yml	80	baseline	0.09314226103015244	78	78
1	1	correct	25	10	0.069963159	26042368.0	11	12	10	02	11	1	true	goblint-regression/13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	13	baseline	0.0769041150342673	12	12
0	0	correct	1	0	0.072559156	26038272.0	0	0	0	02	2	0	true	goblint-regression/13-privatized_68-pfscan_protected_loop_minimal_interval_true.yml	1	baseline	0.08440860698465258	0	0
3	3	correct	126	82	0.074607428	26005504.0	33	88	82	02	21	3	true	goblint-regression/13-privatized_29-multiple-protecting2-vesal_true.yml	91	baseline	0.0824600919149816	88	88
6	6	correct	515	414	0.104806325	26103808.0	137	426	414	02	49	6	true	goblint-regression/13-privatized_24-multiple-protecting_true.yml	432	baseline	0.1140853309771046	426	426
8	7	correct	118	73	0.073746916	26058752.0	27	88	73	02	30	8	true	goblint-regression/36-apron_21-traces-cluster-based_true.yml	94	baseline	0.08054985199123621	88	88
0	0	correct	0	0	0.073531619	26128384.0	0	0	0	02	0	0	true	goblint-regression/36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml	0	baseline	0.08513516804669052	0	0
28	25	correct	1859	1510	0.204029684	26148864.0	155	1553	1510	02	167	28	true	goblint-regression/13-privatized_27-multiple-protecting2_true.yml	1564	baseline	0.21087321895174682	1563	1563
0	0	correct	3	1	0.070368973	25952256.0	1	1	1	02	1	0	true	pthread-ext/14_spin2003.yml	1	baseline	0.0800129109993577	1	1
0	0	correct	0	0	0.06981453	25944064.0	0	0	0	02	0	0	true	pthread-ext/29_conditionals_vs.yml	0	baseline	0.0752338309539482	0	0
0	0	correct	3	1	0.072245616	25989120.0	1	1	1	02	1	0	true	pthread-ext/48_ticket_lock_low_contention_vs-pthread.yml	1	baseline	0.08439054398331791	1	1
0	0	correct	15	9	0.069245534	25993216.0	9	9	9	02	3	0	true	pthread-ext/46_monabsex2_vs.yml	9	baseline	0.07943872094620019	9	9
0	0	correct	8	4	0.069248349	25960448.0	4	4	4	02	2	0	true	pthread-ext/45_monabsex1_vs.yml	4	baseline	0.07913381501566619	4	4
2	2	correct	52	36	0.071526363	26091520.0	41	3	0	02	20	4	false(unreach-call)	pthread/stateful01-1.yml	10	baseline	0.08131523802876472	43	3
5	5	correct	135	104	0.077697721	26116096.0	40	112	104	02	31	5	true	pthread/stateful01-2.yml	126	baseline	0.08636394701898098	114	114
1	1	correct	26	16	0.07068442	26140672.0	13	18	16	02	9	1	true	pthread-atomic/time_var_mutex.yml	23	baseline	0.08188267610967159	18	18
0	0	correct	11	5	0.068702385	26001408.0	5	5	5	02	3	0	true	pthread-ext/01b_inc.yml	5	baseline	0.07827419298700988	5	5
		error			60.979791004	26030080.0				02			TIMEOUT	pthread/triangular-1.yml		baseline	61.01660000800621		
3648	3648	correct	262766	242312	20.881255986	26058752.0	624	248041	241818	02	12076	3668	false(unreach-call)	pthread/triangular-2.yml	249550	baseline	20.93617409595754	249629	249105
0	0	correct	1	0	0.068994373	26021888.0	0	0	0	02	1	0	true	pthread-ext/02_inc_cas.yml	0	baseline	0.07743425795342773	0	0
0	0	correct	1	0	3.03072191	56324096.0	1	1	0	02	1	0	false(unreach-call)	goblint-regression/28-race_reach_21-deref_read_racing.yml	0	baseline	3.042445341940038	1	1
0	0	correct	8	4	0.068381108	26099712.0	4	4	4	02	2	0	true	pthread-ext/48_ticket_lock_low_contention_vs.yml	4	baseline	0.08529352291952819	4	4
		error			61.050114928	1057193984.0				02			TIMEOUT	goblint-regression/28-race_reach_37-indirect_racing.yml		baseline	61.06955477304291		
1	1	correct	11	3	0.07397677	26087424.0	5	2	0	02	6	1	false(unreach-call)	goblint-regression/28-race_reach_45-escape_racing.yml	1	baseline	0.08275126700755209	6	2
1	1	correct	45	26	0.069852522	26058752.0	16	28	26	02	10	1	true	goblint-regression/28-race_reach_46-escape_racefree.yml	29	baseline	0.0787192340940237	28	28
		error			61.051478563	1057181696.0				02			TIMEOUT	goblint-regression/28-race_reach_01-simple_racing.yml		baseline	61.07263410708401		
		error			61.04985089	1057099776.0				02			TIMEOUT	goblint-regression/28-race_reach_11-ptr_racing.yml		baseline	61.063778596930206		
8	8	correct	1022	896	0.103178705	26157056.0	945	177	168	02	175	49	false(unreach-call)	pthread-deagle/circular_buffer_bad.yml	238	baseline	0.11236230202484876	954	178
		error			60.981543711	26091520.0				02			TIMEOUT	pthread/fib_safe-5.yml		baseline	61.0155931499321		
		error			60.983001419	26062848.0				02			TIMEOUT	pthread/fib_safe-6.yml		baseline	61.01485085103195		
642	642	correct	51518	47782	14.563788998	26087424.0	589	48431	47323	02	2204	652	false(unreach-call)	pthread/fib_unsafe-5.yml	48728	baseline	14.575811172020622	49077	48598
		error			60.977302688	26042368.0				02			TIMEOUT	pthread/fib_unsafe-6.yml		baseline	61.01197917491663		
		error			60.848731242	26120192.0				02			TIMEOUT	pthread/fib_unsafe-7.yml		baseline	61.01475352596026		
		error			60.937908713	1057169408.0				02			TIMEOUT	goblint-regression/28-race_reach_24-sound_lock_racing.yml		baseline	61.07023537904024		
2	2	correct	28	18	0.070100049	26157056.0	20	14	10	02	12	2	false(unreach-call)	pthread/lazy01.yml	19	baseline	0.07827006198931485	23	14
		error			60.9754995	26152960.0				02			TIMEOUT	pthread-deagle/circular_buffer_ok.yml		baseline	61.0125009380281		
64	11	correct	264	179	0.092582394	26087424.0	21	209	179	02	297	19	true	pthread-atomic/szymanski.yml	404	baseline	0.09952306095510721	209	209
7	5	correct	43	22	0.078364296	26042368.0	11	33	24	02	26	6	true	pthread-atomic/dekker.yml	44	baseline	0.08833563595544547	33	33
7	5	correct	45	23	0.066833572	26062848.0	11	34	25	02	28	6	true	pthread-atomic/dekker-unfair.yml	46	baseline	0.07575091300532222	34	34
0	0	correct	3	1	0.068936807	26087424.0	2	2	0	02	5	1	false(unreach-call)	pthread-theta/unwind3-1.yml	4	baseline	0.08233731298241764	3	2
0	0	correct	0	0	0.069194548	26120192.0	0	0	0	02	1	0	true	pthread-theta/exponential-nondet.yml	0	baseline	0.07991070300340652	0	0
1	1	correct	3	1	0.069622832	26079232.0	3	2	0	02	5	0	false(unreach-call)	pthread-theta/unwind2-1.yml	4	baseline	0.07625186396762729	4	2
1	1	correct	3	1	0.071169367	26066944.0	3	2	0	02	5	0	false(unreach-call)	pthread-theta/unwind2-100.yml	4	baseline	0.0770930650178343	4	2
32161	19876	correct	29854	993	27.077978746	26161152.0	21	89068	161	02	444081	76012	true	pthread/butterfly.yml	418710	baseline	27.097526371944696	96882	96882
0	0	correct	0	0	0.066181065	25964544.0	0	0	0	02	0	0	true	pthread-ext/43_NetBSD_sysmon_power_sliced.yml	0	baseline	0.07431697507854551	0	0
		error			61.052286688	1057148928.0				02			TIMEOUT	goblint-regression/28-race_reach_06-cond_racing1.yml		baseline	61.074439999996684		
1	1	correct	19	12	0.097466814	26226688.0	9	14	12	02	7	1	true	pthread/queue_ok.yml	18	baseline	0.10434650094248354	14	14
1	1	correct	19	12	4.205331925	120954880.0	9	14	12	02	7	1	true	pthread/queue_ok_longer.yml	18	baseline	4.216448285034858	14	14
1	1	correct	19	12	20.006347863	514400256.0	9	14	12	02	7	1	true	pthread/queue_ok_longest.yml	18	baseline	20.020991728059016	14	14
		error			60.982098405	80429056.0				02			TIMEOUT	pthread/queue_longer.yml		baseline	61.0127270949306		
22	22	correct	19779	18860	1.245972333	26288128.0	18040	2503	2480	02	1318	400	false(unreach-call)	pthread/queue.yml	2959	baseline	1.2556219899561256	19283	2505
3	3	correct	59	40	0.07973518	26259456.0	27	22	16	02	12	3	false(unreach-call)	pthread/singleton.yml	21	baseline	0.08298521605320275	48	22
3	3	correct	82	59	0.076544708	26275840.0	26	66	59	02	13	3	true	pthread/singleton_with-uninit-problems.yml	68	baseline	0.08788328699301928	66	66
40	40	correct	52520	50800	0.178569108	26042368.0	51601	41	0	02	1660	800	false(unreach-call)	pthread-C-DAC/pthread-demo-datarace-3.yml	40	baseline	0.18837251199875027	51641	41
166	166	correct	7064	6222	0.748188221	26177536.0	208	6403	6130	02	512	172	false(unreach-call)	pthread/reorder_2.yml	6452	baseline	0.7585644270293415	6561	6459
11	9	correct	228	164	0.100502018	26353664.0	120	70	54	02	45	15	false(unreach-call)	pthread/twostage_3.yml	74	baseline	0.10953027394134551	190	71
0	0	correct	4	2	0.066922608	26255360.0	2	2	2	02	2	0	true	ldv-races/race-1_1-join.yml	3	baseline	0.07336185604799539	2	2
2	2	correct	35	20	0.072251019	26255360.0	17	14	11	02	10	2	false(unreach-call)	ldv-races/race-1_3-join.yml	13	baseline	0.08049566007684916	25	15
2	2	correct	35	20	0.079410688	26218496.0	17	14	11	02	10	2	false(unreach-call)	ldv-races/race-1_2-join.yml	13	baseline	0.09015710605308414	25	15
0	0	correct	0	0	0.081791723	26329088.0	0	0	0	02	0	0	true	ldv-races/race-4_1-thread_local_vars.yml	0	baseline	0.09350730897858739	0	0
0	0	correct	0	0	0.079615158	26394624.0	0	0	0	02	0	0	true	ldv-races/race-2_1-container_of.yml	0	baseline	0.08677431906107813	0	0
0	0	correct	0	0	0.071287035	26304512.0	0	0	0	02	0	0	true	ldv-races/race-3_1-container_of-global.yml	0	baseline	0.08051333494950086	0	0
0	0	correct	0	0	0.064624667	25886720.0	0	0	0	02	0	0	true	goblint-regression/13-privatized_66-mine-W-init_true.yml	0	pruning	0.07786527799908072	0	0
0	0	correct	0	0	0.063462843	25985024.0	1	1	0	02	0	0	false(unreach-call)	goblint-regression/36-apron_41-threadenter-no-locals_unknown_1_pos.yml	0	pruning	0.06898307299707085	1	1
0	0	correct	0	0	0.053587942	26005504.0	0	0	0	02	0	0	true	goblint-regression/36-apron_16-traces-unprot2_true.yml	0	pruning	0.0671805830206722	0	0
0	0	correct	2	0	0.068138885	25944064.0	0	0	0	02	1	0	true	goblint-regression/13-privatized_57-singlethreaded-unlock_true.yml	0	pruning	0.07507894700393081	0	0
1	1	correct	7	0	0.063760499	25997312.0	2	2	0	02	4	1	true	goblint-regression/13-privatized_47-refine-protected2_true.yml	3	pruning	0.06588570598978549	2	2
0	0	correct	4	0	0.076465452	26009600.0	0	0	0	02	2	0	true	goblint-regression/13-privatized_46-refine-protected1_true.yml	0	pruning	0.07940303802024573	0	0
1	1	correct	7	0	0.066675205	25980928.0	2	2	0	02	4	1	true	goblint-regression/36-apron_11-traces-max-simple_true.yml	3	pruning	0.07172989600803703	2	2
1	1	correct	10	0	0.061711412	25964544.0	2	2	0	02	7	1	false(unreach-call)	goblint-regression/13-privatized_41-traces-ex-7_unknown_1_pos.yml	1	pruning	0.06525056797545403	3	2
0	0	correct	3	0	0.068276244	26013696.0	1	1	0	02	2	0	false(unreach-call)	goblint-regression/13-privatized_41-traces-ex-7_unknown_1_neg.yml	0	pruning	0.07360780599992722	1	1
1	1	correct	10	0	0.068025072	26030080.0	2	2	0	02	8	1	true	goblint-regression/13-privatized_40-traces-ex-6_true.yml	3	pruning	0.07310918194707483	2	2
0	0	correct	3	0	0.07448482	26001408.0	0	0	0	02	2	0	true	goblint-regression/13-privatized_58-singlethreaded-lock_true.yml	0	pruning	0.07755355001427233	0	0
1	1	correct	8	0	0.05896518	26034176.0	2	2	0	02	7	1	true	goblint-regression/13-privatized_44-traces-mine2_true.yml	2	pruning	0.06301049189642072	2	2
1	1	correct	3	0	0.068389039	26058752.0	2	2	0	02	3	1	false(unreach-call)	goblint-regression/13-privatized_18-first-reads_unknown_2_pos.yml	1	pruning	0.07350473303813487	3	2
1	1	correct	3	0	0.059139974	26013696.0	2	2	0	02	3	1	false(unreach-call)	goblint-regression/13-privatized_18-first-reads_unknown_1_neg.yml	1	pruning	0.06683421810157597	3	2
2	2	correct	19	0	0.063347097	26001408.0	3	4	0	02	10	2	true	goblint-regression/13-privatized_36-traces-ex-3_true.yml	6	pruning	0.06864672002848238	4	4
1	1	correct	7	0	0.056098941	26066944.0	2	2	0	02	4	1	true	goblint-regression/13-privatized_18-first-reads_true.yml	3	pruning	0.06262385402806103	2	2
3	3	correct	20	0	0.059076696	25993216.0	4	6	0	02	15	3	true	goblint-regression/13-privatized_35-traces-ex-2_true.yml	7	pruning	0.06676052394323051	6	6
1	1	correct	19	0	0.071001346	25976832.0	2	2	0	02	10	1	true	goblint-regression/13-privatized_37-traces-ex-4_true.yml	3	pruning	0.07577635801862925	2	2
3	3	correct	20	0	0.069921668	26050560.0	4	6	0	02	15	3	true	goblint-regression/13-privatized_38-traces-ex-4-switch_true.yml	7	pruning	0.07294602110050619	6	6
1	1	correct	6	0	0.06750758	26030080.0	2	2	0	02	5	1	false(unreach-call)	goblint-regression/13-privatized_19-publish-precision_unknown_1_pos.yml	1	pruning	0.07610824797302485	3	2
0	0	correct	1	0	0.067010162	26062848.0	1	1	0	02	1	0	false(unreach-call)	goblint-regression/13-privatized_19-publish-precision_unknown_2_pos.yml	0	pruning	0.07503174198791385	1	1
0	0	correct	1	0	0.062428521	25985024.0	1	1	0	02	1	0	false(unreach-call)	goblint-regression/13-privatized_19-publish-precision_unknown_1_neg.yml	0	pruning	0.0790852690115571	1	1
1	1	correct	6	0	0.068573224	26025984.0	2	2	0	02	5	1	false(unreach-call)	goblint-regression/13-privatized_19-publish-precision_unknown_2_neg.yml	1	pruning	0.0769586319802329	3	2
3	3	correct	19	0	0.058525941	26071040.0	4	5	0	02	15	3	true	goblint-regression/13-privatized_45-traces-per-global-and-current-lock-mine-incomparable_true.yml	5	pruning	0.06599832500796765	6	6
1	1	correct	7	0	0.070750622	25997312.0	2	2	0	02	4	1	true	goblint-regression/13-privatized_01-priv_nr_true.yml	3	pruning	0.07524272100999951	2	2
2	2	correct	18	0	0.069217808	26087424.0	3	4	0	02	9	2	true	goblint-regression/13-privatized_19-publish-precision_true.yml	6	pruning	0.08193628501612693	4	4
1	1	correct	18	0	0.067296481	26058752.0	2	2	0	02	9	1	true	goblint-regression/13-privatized_42-traces-ex-mini_true.yml	3	pruning	0.08363761403597891	2	2
2	2	correct	15	0	0.062054466	26046464.0	2	4	0	02	14	2	true	goblint-regression/13-privatized_33-traces-v-matters_true.yml	5	pruning	0.07082250900566578	4	4
1	1	correct	7	0	0.072182931	26050560.0	2	2	0	02	4	1	true	goblint-regression/13-privatized_25-struct_nr_true.yml	3	pruning	0.08327298297081143	2	2
0	0	correct	1	0	0.071423992	26042368.0	0	0	0	02	1	0	true	goblint-regression/13-privatized_69-refine-protected-loop-interval_true.yml	0	pruning	0.0776164960116148	0	0
0	0	correct	4	0	0.06916565	26038272.0	1	1	0	02	3	0	false(unreach-call)	goblint-regression/36-apron_17-traces-rpb-litmus_unknown_1_neg.yml	0	pruning	0.07680693408474326	1	1
3	3	correct	39	0	0.075344096	26042368.0	4	6	0	02	20	3	true	goblint-regression/13-privatized_31-traces-mine-vs-mutex_true.yml	9	pruning	0.08216104004532099	6	6
1	1	correct	15	0	0.069974965	26075136.0	2	2	0	02	8	1	true	goblint-regression/13-privatized_20-publish-regression_true.yml	3	pruning	0.08247256092727184	2	2
3	3	correct	20	0	0.068138478	26107904.0	4	6	0	02	15	3	true	goblint-regression/13-privatized_30-traces-oplus-vs-meet_true.yml	7	pruning	0.07980727998074144	6	6
4	4	correct	42	0	0.074718569	26071040.0	5	8	0	02	26	4	true	goblint-regression/13-privatized_32-traces-mine-vs-oplus-vs-meet_true.yml	10	pruning	0.07984763500280678	8	8
1	1	correct	15	0	0.069955795	26066944.0	2	2	0	02	11	1	true	goblint-regression/13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	3	pruning	0.07821196608711034	2	2
0	0	correct	1	0	0.0702468	26075136.0	0	0	0	02	1	0	true	goblint-regression/13-privatized_68-pfscan_protected_loop_minimal_interval_true.yml	0	pruning	0.07956854300573468	0	0
3	3	correct	44	0	0.073323128	26075136.0	4	6	0	02	21	3	true	goblint-regression/13-privatized_29-multiple-protecting2-vesal_true.yml	9	pruning	0.08111579506658018	6	6
6	6	correct	101	0	0.082272269	26107904.0	5	12	0	02	49	6	true	goblint-regression/13-privatized_24-multiple-protecting_true.yml	18	pruning	0.0905926109990105	12	12
8	7	correct	45	0	0.074353217	26103808.0	4	15	0	02	30	8	true	goblint-regression/36-apron_21-traces-cluster-based_true.yml	21	pruning	0.08184454205911607	15	15
0	0	correct	0	0	0.073189374	26042368.0	0	0	0	02	0	0	true	goblint-regression/36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml	0	pruning	0.08414086501579732	0	0
28	25	correct	349	0	0.119318203	26140672.0	9	43	0	02	167	28	true	goblint-regression/13-privatized_27-multiple-protecting2_true.yml	54	pruning	0.12882439501117915	53	53
0	0	correct	2	0	0.071342314	26030080.0	0	0	0	02	1	0	true	pthread-ext/14_spin2003.yml	0	pruning	0.08507614699192345	0	0
0	0	correct	0	0	0.067026675	25956352.0	0	0	0	02	0	0	true	pthread-ext/29_conditionals_vs.yml	0	pruning	0.0754934640135616	0	0
0	0	correct	2	0	0.068098477	25956352.0	0	0	0	02	1	0	true	pthread-ext/48_ticket_lock_low_contention_vs-pthread.yml	0	pruning	0.07732329098507762	0	0
0	0	correct	6	0	0.056884465	26025984.0	0	0	0	02	3	0	true	pthread-ext/46_monabsex2_vs.yml	0	pruning	0.07030634698458016	0	0
0	0	correct	4	0	0.067265207	25948160.0	0	0	0	02	2	0	true	pthread-ext/45_monabsex1_vs.yml	0	pruning	0.08138196798972785	0	0
2	2	correct	16	0	0.073246412	26062848.0	5	3	0	02	12	4	false(unreach-call)	pthread/stateful01-1.yml	2	pruning	0.08553937904071063	7	3
5	5	correct	31	0	0.074025067	26046464.0	5	8	0	02	18	5	true	pthread/stateful01-2.yml	9	pruning	0.08059282903559506	10	10
1	1	correct	10	0	0.071482082	26128384.0	2	2	0	02	5	1	true	pthread-atomic/time_var_mutex.yml	3	pruning	0.08068299503065646	2	2
0	0	correct	6	0	0.06947016	26009600.0	0	0	0	02	3	0	true	pthread-ext/01b_inc.yml	0	pruning	0.07621513796038926	0	0
