archive	log	adapter_ns	adaptive_offline	checkpoint_ns	copy_ns	equality_ns	eval_ops	evicted	history_ns	initialize	insert	insert_attempt_ns	materialize_ns	max_active_events	max_base_relation_density_ppm	max_base_relation_pairs	max_current_base_bytes	max_history_base_bytes	max_inactive_events	max_stable_events	offline_evals	offline_ns	oracle	peak_snapshot_equivalent_bytes	peak_undo_bytes	profiled_queries	queue_pushes	rebuild	rebuild_ns	replace	retained_snapshot_equivalent_bytes	retained_undo_bytes	rollback	rollback_insert	rollback_ns	sync_ns	unchanged	value_changes	worklist_ns
perf-caat-pso.2026-07-15_19-34-29.logfiles.zip	caat-pso.perf.13-privatized_69-refine-protected-loop-interval_true.yml.log	0	0	720	0	0	0	0	0	1	0	0	18834	10	640000	64	752	752	0	10	1	33713	0	5144	0	1	0	0	34176	0	5144	0	0	0	0	59200	0	0	0
perf-caat-pso.2026-07-15_19-34-29.logfiles.zip	caat-pso.perf.13-privatized_25-struct_nr_true.yml.log	0	9	2771	0	3677	0	0	0	1	0	0	136208	21	580498	256	1616	1616	10	22	10	412160	0	10712	0	11	0	0	413567	0	10712	0	0	0	0	598190	1	0	0
perf-caat-pso.2026-07-15_19-34-29.logfiles.zip	caat-pso.perf.13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml.log	0	11	3070	0	3784	0	0	0	1	0	0	169782	26	581632	368	2048	2048	19	28	12	555272	0	13496	0	13	0	0	560987	0	13496	0	0	0	0	788550	1	0	0
perf-caat-pso.2026-07-15_19-34-29.logfiles.zip	caat-pso.perf.13-privatized_30-traces-oplus-vs-meet_true.yml.log	0	29	6927	0	8668	0	0	0	1	0	0	365426	25	639053	366	1904	1904	14	26	30	1259579	0	12568	0	31	0	0	1262778	0	12568	0	0	0	0	1761127	1	0	0
perf-caat-pso.2026-07-15_19-34-29.logfiles.zip	caat-pso.perf.13-privatized_20-publish-regression_true.yml.log	0	17	4193	0	5055	0	0	0	1	0	0	212429	23	632812	288	1760	1760	15	24	18	739698	0	11640	0	19	0	0	741573	0	11640	0	0	0	0	1033373	1	0	0
perf-caat-pso.2026-07-15_19-34-29.logfiles.zip	caat-pso.perf.13-privatized_31-traces-mine-vs-mutex_true.yml.log	0	83	16674	0	21844	0	0	0	1	0	0	1042552	29	628099	486	2192	2192	24	30	84	3795634	0	14424	0	87	0	0	3801992	0	14424	0	0	0	0	5203519	3	0	0
perf-caat-pso.2026-07-15_19-34-29.logfiles.zip	caat-pso.perf.13-privatized_32-traces-mine-vs-oplus-vs-meet_true.yml.log	0	75	15786	0	23615	0	0	0	1	0	0	1228751	35	642857	728	2624	2624	25	36	76	4303472	0	17208	0	78	0	0	4313682	0	17208	0	0	0	0	5911512	2	0	0
perf-caat-pso.2026-07-15_19-34-29.logfiles.zip	caat-pso.perf.13-privatized_68-pfscan_protected_loop_minimal_interval_true.yml.log	0	0	805	0	0	0	0	0	1	0	0	21068	10	640000	64	752	752	0	10	1	36369	0	5144	0	1	0	0	40634	0	5144	0	0	0	0	67605	0	0	0
perf-caat-pso.2026-07-15_19-34-29.logfiles.zip	caat-pso.perf.13-privatized_29-multiple-protecting2-vesal_true.yml.log	0	87	17821	0	28534	0	0	0	1	0	0	1417272	35	640000	728	2624	2624	24	36	88	5031531	0	17208	0	91	0	0	5043417	0	17208	0	0	0	0	6885021	3	0	0
perf-caat-pso.2026-07-15_19-34-29.logfiles.zip	caat-pso.perf.36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml.log	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
perf-caat-pso.2026-07-15_19-34-29.logfiles.zip	caat-pso.perf.14_spin2003.yml.log	0	0	760	0	0	0	0	0	1	0	0	17918	12	611111	88	896	896	0	12	1	35681	0	6072	0	1	0	0	36280	0	6072	0	0	0	0	59763	0	0	0
perf-caat-pso.2026-07-15_19-34-29.logfiles.zip	caat-pso.perf.13-privatized_24-multiple-protecting_true.yml.log	0	425	97557	0	145160	0	0	0	1	0	0	13589721	56	606481	1798	4136	4136	46	57	426	43403595	0	26952	0	432	0	0	43434749	0	26952	0	0	0	0	59405986	6	0	0
perf-caat-pso.2026-07-15_19-34-29.logfiles.zip	caat-pso.perf.36-apron_21-traces-cluster-based_true.yml.log	0	85	20309	0	33504	0	0	0	1	0	0	1473353	34	754437	866	2552	2552	20	35	86	4881952	0	16744	0	91	0	0	4889392	0	16744	0	0	0	0	6808019	5	0	0
perf-caat-pso.2026-07-15_19-34-29.logfiles.zip	caat-pso.perf.29_conditionals_vs.yml.log	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
perf-caat-pso.2026-07-15_19-34-29.logfiles.zip	caat-pso.perf.45_monabsex1_vs.yml.log	0	3	1500	0	1178	0	0	0	1	0	0	48089	16	625000	146	1184	1184	4	16	4	132790	0	7928	0	4	0	0	133586	0	7928	0	0	0	0	201986	0	0	0
perf-caat-pso.2026-07-15_19-34-29.logfiles.zip	caat-pso.perf.48_ticket_lock_low_contention_vs-pthread.yml.log	0	0	698	0	0	0	0	0	1	0	0	18808	12	611111	88	896	896	0	12	1	34853	0	6072	0	1	0	0	35305	0	6072	0	0	0	0	59292	0	0	0
perf-caat-pso.2026-07-15_19-34-29.logfiles.zip	caat-pso.perf.stateful01-1.yml.log	0	9	3486	0	2401	0	0	0	1	0	0	196922	31	739583	688	2624	2624	11	36	10	552081	0	17208	0	10	0	0	556990	0	17208	0	0	0	0	808290	0	0	0
perf-caat-pso.2026-07-15_19-34-29.logfiles.zip	caat-pso.perf.stateful01-2.yml.log	0	122	26615	0	42496	0	0	0	1	0	0	1984447	34	743801	826	2624	2624	19	36	123	6906766	0	17208	0	126	0	0	6916954	0	17208	0	0	0	0	9490864	3	0	0
perf-caat-pso.2026-07-15_19-34-29.logfiles.zip	caat-pso.perf.46_monabsex2_vs.yml.log	0	8	2167	0	2511	0	0	0	1	0	0	99447	21	628099	220	1544	1544	10	21	9	338410	0	10248	0	9	0	0	343981	0	10248	0	0	0	0	481800	0	0	0
perf-caat-pso.2026-07-15_19-34-29.logfiles.zip	caat-pso.perf.time_var_mutex.yml.log	0	21	5593	0	6552	0	0	0	1	0	0	367863	30	740740	654	2408	2408	14	33	22	1159157	0	15816	0	23	0	0	1161473	0	15816	0	0	0	0	1638545	1	0	0
perf-caat-pso.2026-07-15_19-34-29.logfiles.zip	caat-pso.perf.01b_inc.yml.log	0	4	2042	0	1512	0	0	0	1	0	0	70114	21	585937	220	1544	1544	5	21	5	206904	0	10248	0	5	0	0	211559	0	10248	0	0	0	0	305606	0	0	0
perf-caat-pso.2026-07-15_19-34-29.logfiles.zip	caat-pso.perf.13-privatized_27-multiple-protecting2_true.yml.log	0	1545	380899	0	534991	0	0	0	1	0	0	53450956	59	720533	2430	4424	4424	48	61	1546	173120007	0	28808	0	1564	0	0	173237498	0	28808	0	0	0	0	235480276	18	0	0
perf-caat-pso.2026-07-15_19-34-29.logfiles.zip	caat-pso.perf.02_inc_cas.yml.log	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
perf-caat-pso.2026-07-15_19-34-29.logfiles.zip	caat-pso.perf.48_ticket_lock_low_contention_vs.yml.log	0	3	1710	0	1272	0	0	0	1	0	0	67971	25	585937	304	1832	1832	9	25	4	191857	0	12104	0	4	0	0	192632	0	12104	0	0	0	0	281920	0	0	0
perf-caat-pso.2026-07-15_19-34-29.logfiles.zip	caat-pso.perf.28-race_reach_46-escape_racefree.yml.log	0	27	5924	0	8218	0	0	0	1	0	0	367613	28	607709	450	2120	2120	16	29	28	1280414	0	13960	0	29	0	0	1287398	0	13960	0	0	0	0	1778897	1	0	0
perf-caat-pso.2026-07-15_19-34-29.logfiles.zip	caat-pso.perf.28-race_reach_45-escape_racing.yml.log	0	0	738	0	0	0	0	0	1	0	0	25241	19	576177	208	1400	1400	0	19	1	40707	0	9320	0	1	0	0	41029	0	9320	0	0	0	0	72023	0	0	0
perf-caat-pso.2026-07-15_19-34-29.logfiles.zip	caat-pso.perf.circular_buffer_bad.yml.log	0	237	59115	0	108080	0	0	0	1	0	0	15196375	86	717971	4702	12880	12880	45	89	238	47004450	0	83168	0	238	0	0	47024426	0	83168	0	0	0	0	64652241	0	0	0
perf-caat-pso.2026-07-15_19-34-29.logfiles.zip	caat-pso.perf.dekker.yml.log	0	34	8601	0	9218	0	0	0	1	0	0	633485	34	740484	790	2552	2552	16	35	35	1948841	0	16744	0	35	0	0	1952167	0	16744	0	0	0	0	2771923	0	0	0
perf-caat-pso.2026-07-15_19-34-29.logfiles.zip	caat-pso.perf.lazy01.yml.log	0	17	4816	0	5872	0	0	0	1	0	0	254482	26	774400	516	2120	2120	10	29	18	799015	0	13960	0	19	0	0	801027	0	13960	0	0	0	0	1142943	1	0	0
perf-caat-pso.2026-07-15_19-34-29.logfiles.zip	caat-pso.perf.dekker-unfair.yml.log	0	36	9080	0	9742	0	0	0	1	0	0	666299	34	740484	790	2552	2552	16	35	37	2048072	0	16744	0	37	0	0	2051450	0	16744	0	0	0	0	2910221	0	0	0
perf-caat-pso.2026-07-15_19-34-29.logfiles.zip	caat-pso.perf.szymanski.yml.log	0	377	74640	0	95306	0	0	0	1	0	0	4106159	29	740000	572	2264	2264	20	31	378	17325469	0	14888	0	378	0	0	17353702	0	14888	0	0	0	0	23114979	0	0	0
perf-caat-pso.2026-07-15_19-34-29.logfiles.zip	caat-pso.perf.unwind3-1.yml.log	0	2	1179	0	818	0	0	0	1	0	0	44820	18	617283	200	1328	1328	0	18	3	107081	0	8856	0	3	0	0	107677	0	8856	0	0	0	0	167727	0	0	0
perf-caat-pso.2026-07-15_19-34-29.logfiles.zip	caat-pso.perf.unwind2-1.yml.log	0	2	1276	0	806	0	0	0	1	0	0	45233	18	709876	230	1328	1328	0	18	3	106659	0	8856	0	3	0	0	107271	0	8856	0	0	0	0	168226	0	0	0
perf-caat-pso.2026-07-15_19-34-29.logfiles.zip	caat-pso.perf.unwind2-100.yml.log	0	2	1210	0	780	0	0	0	1	0	0	45943	18	709876	230	1328	1328	0	18	3	108183	0	8856	0	3	0	0	108789	0	8856	0	0	0	0	170102	0	0	0
perf-caat-pso.2026-07-15_19-34-29.logfiles.zip	caat-pso.perf.exponential-nondet.yml.log	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
perf-caat-pso.2026-07-15_19-34-29.logfiles.zip	caat-pso.perf.43_NetBSD_sysmon_power_sliced.yml.log	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
perf-caat-pso.2026-07-15_19-34-29.logfiles.zip	caat-pso.perf.queue_ok.yml.log	0	16	7547	0	32998	0	0	0	1	0	0	12240980	432	684800	113314	218456	218456	210	433	17	44746041	0	1407320	0	18	0	0	44749197	0	1407320	0	0	0	0	58293847	1	0	0
perf-caat-pso.2026-07-15_19-34-29.logfiles.zip	caat-pso.perf.singleton.yml.log	0	19	5255	0	6939	0	0	0	1	0	0	498797	45	847407	1716	3416	3416	22	47	20	1570148	0	22312	0	21	0	0	1572053	0	22312	0	0	0	0	2181850	1	0	0
perf-caat-pso.2026-07-15_19-34-29.logfiles.zip	caat-pso.perf.singleton_with-uninit-problems.yml.log	0	64	15237	0	25538	0	0	0	1	0	0	1585247	45	852352	1716	3488	3488	24	48	65	5401689	0	22776	0	68	0	0	5407056	0	22776	0	0	0	0	7383178	3	0	0
perf-caat-pso.2026-07-15_19-34-29.logfiles.zip	caat-pso.perf.pthread-demo-datarace-3.yml.log	0	39	17420	0	4154	0	0	0	1	0	0	14757734	262	560005	38441	94480	94480	0	262	40	46669126	0	608632	0	40	0	0	46677535	0	608632	0	0	0	0	62619287	0	0	0
perf-caat-pso.2026-07-15_19-34-29.logfiles.zip	caat-pso.perf.twostage_3.yml.log	0	68	22472	0	41499	0	0	0	1	0	0	7467043	99	783081	7528	14608	14608	29	101	69	19512196	0	94304	0	74	0	0	19523808	0	94304	0	0	0	0	27955863	5	0	0
perf-caat-pso.2026-07-15_19-34-29.logfiles.zip	caat-pso.perf.race-1_1-join.yml.log	0	2	1284	0	705	0	0	0	1	0	0	43953	15	640000	144	1184	1184	1	16	3	102075	0	7928	0	3	0	0	102646	0	7928	0	0	0	0	162076	0	0	0
perf-caat-pso.2026-07-15_19-34-29.logfiles.zip	caat-pso.perf.race-1_3-join.yml.log	0	12	3622	0	3140	0	0	0	1	0	0	189288	26	648437	410	2048	2048	12	28	13	603797	0	13496	0	13	0	0	605232	0	13496	0	0	0	0	855818	0	0	0
perf-caat-pso.2026-07-15_19-34-29.logfiles.zip	caat-pso.perf.race-1_2-join.yml.log	0	12	3361	0	3280	0	0	0	1	0	0	186653	26	648437	410	2048	2048	12	28	13	604389	0	13496	0	13	0	0	605919	0	13496	0	0	0	0	855315	0	0	0
perf-caat-pso.2026-07-15_19-34-29.logfiles.zip	caat-pso.perf.race-4_1-thread_local_vars.yml.log	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
perf-caat-pso.2026-07-15_19-34-29.logfiles.zip	caat-pso.perf.race-2_1-container_of.yml.log	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
perf-caat-pso.2026-07-15_19-34-29.logfiles.zip	caat-pso.perf.race-3_1-container_of-global.yml.log	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
perf-caat-pso.2026-07-15_19-34-29.logfiles.zip	caat-pso.perf.reorder_2.yml.log	0	6345	1450202	0	2840145	0	0	0	1	0	0	328446363	80	806938	4914	11872	11872	39	82	6346	994056354	0	76672	0	6452	0	0	994451763	0	76672	0	0	0	0	1378123698	106	0	0
perf-caat-pso.2026-07-15_19-34-29.logfiles.zip	caat-pso.perf.28-race_reach_21-deref_read_racing.yml.log	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
perf-caat-pso.2026-07-15_19-34-29.logfiles.zip	caat-pso.perf.queue.yml.log	0	2958	749438	0	2929008	0	0	0	1	0	0	654671891	202	737890	23880	59168	59168	107	205	2959	2189769124	0	381200	0	2959	0	0	2190039970	0	381200	0	0	0	0	2919514142	0	0	0
perf-caat-pso.2026-07-15_19-34-29.logfiles.zip	caat-pso.perf.triangular-2.yml.log	0	246975	46390237	0	88679349	0	0	0	1	0	0	8823246239	67	713469	2954	9856	9856	51	68	246976	25936676964	0	63680	0	249550	0	0	25949571023	0	63680	0	0	0	0	36461923407	2574	0	0
perf-caat-pso.2026-07-15_19-34-29.logfiles.zip	caat-pso.perf.queue_ok_longer.yml.log	0	0	25052	1612901984	30964538	0	0	3403914821	1	0	5463753023	4559942797	8032	684800	37515954	72879408	72879408	4010	8033	17	28508966171	0	469650816	0	18	0	16	28508973163	0	469650816	0	0	0	0	42313098090	1	0	0
perf-caat-pso.2026-07-15_19-34-29.logfiles.zip	caat-pso.perf.butterfly.yml.log	0	347444	74041755	0	133958207	0	0	0	1	0	0	11203403604	59	872781	3006	4424	4424	42	61	347445	31189797268	0	28808	0	391668	0	0	31212825010	0	28808	0	0	0	0	44138087877	44223	0	0
perf-caat-sc.2026-07-15_19-32-22.logfiles.zip	caat-sc.perf.13-privatized_66-mine-W-init_true.yml.log	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
perf-caat-sc.2026-07-15_19-32-22.logfiles.zip	caat-sc.perf.36-apron_41-threadenter-no-locals_unknown_1_pos.yml.log	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
perf-caat-sc.2026-07-15_19-32-22.logfiles.zip	caat-sc.perf.13-privatized_57-singlethreaded-unlock_true.yml.log	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
perf-caat-sc.2026-07-15_19-32-22.logfiles.zip	caat-sc.perf.13-privatized_47-refine-protected2_true.yml.log	0	1	722	0	818	0	0	0	1	0	0	35162	12	569444	82	768	768	0	12	2	34744	0	2640	0	3	0	0	35474	0	2640	0	0	0	0	80128	1	0	0
perf-caat-sc.2026-07-15_19-32-22.logfiles.zip	caat-sc.perf.36-apron_16-traces-unprot2_true.yml.log	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
perf-caat-sc.2026-07-15_19-32-22.logfiles.zip	caat-sc.perf.13-privatized_46-refine-protected1_true.yml.log	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
perf-caat-sc.2026-07-15_19-32-22.logfiles.zip	caat-sc.perf.36-apron_11-traces-max-simple_true.yml.log	0	1	850	0	896	0	0	0	1	0	0	36225	12	569444	82	768	768	0	12	2	24733	0	2640	0	3	0	0	25712	0	2640	0	0	0	0	71827	1	0	0
perf-caat-sc.2026-07-15_19-32-22.logfiles.zip	caat-sc.perf.13-privatized_41-traces-ex-7_unknown_1_pos.yml.log	0	0	475	0	0	0	0	0	1	0	0	18326	13	544378	92	832	832	0	13	1	13733	0	2848	0	1	0	0	18360	0	2848	0	0	0	0	41280	0	0	0
