archive	log	adapter_ns	adaptive_offline	checkpoint_ns	copy_ns	equality_ns	eval_ops	evicted	history_ns	initialize	insert	insert_attempt_ns	materialize_ns	max_active_events	max_base_relation_density_ppm	max_base_relation_pairs	max_current_base_bytes	max_history_base_bytes	max_inactive_events	max_stable_events	offline_evals	offline_ns	oracle	peak_snapshot_equivalent_bytes	peak_undo_bytes	profiled_queries	queue_pushes	rebuild	rebuild_ns	replace	retained_snapshot_equivalent_bytes	retained_undo_bytes	rollback	rollback_insert	rollback_ns	sync_ns	unchanged	value_changes	worklist_ns
perf-caat-pso.2026-07-15_19-34-29.logfiles.zip	caat-pso.perf.48_ticket_lock_low_contention_vs-pthread.yml.log	0	0	708	0	0	0	0	0	1	0	0	18856	12	611111	88	896	896	0	12	1	47211	0	5968	0	1	0	0	47659	0	5968	0	0	0	0	72083	0	0	0
perf-caat-pso.2026-07-15_19-34-29.logfiles.zip	caat-pso.perf.29_conditionals_vs.yml.log	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
perf-caat-pso.2026-07-15_19-34-29.logfiles.zip	caat-pso.perf.46_monabsex2_vs.yml.log	0	8	2244	0	2688	0	0	0	1	0	0	97075	21	628099	220	1544	1544	10	21	9	300563	0	10072	0	9	0	0	301620	0	10072	0	0	0	0	436405	0	0	0
perf-caat-pso.2026-07-15_19-34-29.logfiles.zip	caat-pso.perf.45_monabsex1_vs.yml.log	0	3	1969	0	1239	0	0	0	1	0	0	51724	16	625000	146	1184	1184	4	16	4	130703	0	7792	0	4	0	0	131375	0	7792	0	0	0	0	202471	0	0	0
perf-caat-pso.2026-07-15_19-34-29.logfiles.zip	caat-pso.perf.stateful01-2.yml.log	0	122	24250	0	43072	0	0	0	1	0	0	1938125	34	743801	826	2624	2624	19	36	123	6176205	0	16912	0	126	0	0	6186316	0	16912	0	0	0	0	8727227	3	0	0
perf-caat-pso.2026-07-15_19-34-29.logfiles.zip	caat-pso.perf.time_var_mutex.yml.log	0	21	5659	0	6903	0	0	0	1	0	0	358861	30	740740	654	2408	2408	14	33	22	1083970	0	15544	0	23	0	0	1090457	0	15544	0	0	0	0	1557108	1	0	0
perf-caat-pso.2026-07-15_19-34-29.logfiles.zip	caat-pso.perf.stateful01-1.yml.log	0	9	3515	0	2369	0	0	0	1	0	0	193403	31	739583	688	2624	2624	11	36	10	529371	0	16912	0	10	0	0	531041	0	16912	0	0	0	0	779143	0	0	0
perf-caat-pso.2026-07-15_19-34-29.logfiles.zip	caat-pso.perf.01b_inc.yml.log	0	4	1752	0	1476	0	0	0	1	0	0	70727	21	585937	220	1544	1544	5	21	5	179288	0	10072	0	5	0	0	184884	0	10072	0	0	0	0	278812	0	0	0
perf-caat-pso.2026-07-15_19-34-29.logfiles.zip	caat-pso.perf.02_inc_cas.yml.log	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
perf-caat-pso.2026-07-15_19-34-29.logfiles.zip	caat-pso.perf.13-privatized_27-multiple-protecting2_true.yml.log	0	1545	331620	0	513732	0	0	0	1	0	0	51065102	59	720533	2430	4424	4424	48	61	1546	149260028	0	28312	0	1564	0	0	149370928	0	28312	0	0	0	0	208800415	18	0	0
perf-caat-pso.2026-07-15_19-34-29.logfiles.zip	caat-pso.perf.48_ticket_lock_low_contention_vs.yml.log	0	3	1517	0	1288	0	0	0	1	0	0	65624	25	585937	304	1832	1832	9	25	4	164026	0	11896	0	4	0	0	164779	0	11896	0	0	0	0	250807	0	0	0
perf-caat-pso.2026-07-15_19-34-29.logfiles.zip	caat-pso.perf.28-race_reach_45-escape_racing.yml.log	0	0	673	0	0	0	0	0	1	0	0	25049	19	576177	208	1400	1400	0	19	1	39016	0	9160	0	1	0	0	39340	0	9160	0	0	0	0	70127	0	0	0
perf-caat-pso.2026-07-15_19-34-29.logfiles.zip	caat-pso.perf.28-race_reach_46-escape_racefree.yml.log	0	27	5937	0	7946	0	0	0	1	0	0	369477	28	607709	450	2120	2120	16	29	28	1192037	0	13720	0	29	0	0	1194436	0	13720	0	0	0	0	1686116	1	0	0
perf-caat-pso.2026-07-15_19-34-29.logfiles.zip	caat-pso.perf.circular_buffer_bad.yml.log	0	237	62171	0	110857	0	0	0	1	0	0	14749771	86	717971	4702	12880	12880	45	89	238	40099907	0	81736	0	238	0	0	40124773	0	81736	0	0	0	0	57189834	0	0	0
perf-caat-pso.2026-07-15_19-34-29.logfiles.zip	caat-pso.perf.lazy01.yml.log	0	17	4337	0	5681	0	0	0	1	0	0	251036	26	774400	516	2120	2120	10	29	18	743698	0	13720	0	19	0	0	745498	0	13720	0	0	0	0	1080673	1	0	0
perf-caat-pso.2026-07-15_19-34-29.logfiles.zip	caat-pso.perf.dekker.yml.log	0	34	8359	0	8867	0	0	0	1	0	0	624253	34	740484	790	2552	2552	16	35	35	1810186	0	16456	0	35	0	0	1817866	0	16456	0	0	0	0	2617869	0	0	0
perf-caat-pso.2026-07-15_19-34-29.logfiles.zip	caat-pso.perf.unwind3-1.yml.log	0	2	1133	0	776	0	0	0	1	0	0	43753	18	617283	200	1328	1328	0	18	3	108175	0	8704	0	3	0	0	108757	0	8704	0	0	0	0	167203	0	0	0
perf-caat-pso.2026-07-15_19-34-29.logfiles.zip	caat-pso.perf.dekker-unfair.yml.log	0	36	9393	0	9951	0	0	0	1	0	0	647544	34	740484	790	2552	2552	16	35	37	1908377	0	16456	0	37	0	0	1911921	0	16456	0	0	0	0	2745478	0	0	0
perf-caat-pso.2026-07-15_19-34-29.logfiles.zip	caat-pso.perf.szymanski.yml.log	0	377	60469	0	91700	0	0	0	1	0	0	4066511	29	740000	572	2264	2264	20	31	378	15721291	0	14632	0	378	0	0	15756850	0	14632	0	0	0	0	21394104	0	0	0
perf-caat-pso.2026-07-15_19-34-29.logfiles.zip	caat-pso.perf.unwind2-1.yml.log	0	2	1235	0	796	0	0	0	1	0	0	45121	18	709876	230	1328	1328	0	18	3	109286	0	8704	0	3	0	0	109938	0	8704	0	0	0	0	170545	0	0	0
perf-caat-pso.2026-07-15_19-34-29.logfiles.zip	caat-pso.perf.exponential-nondet.yml.log	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
perf-caat-pso.2026-07-15_19-34-29.logfiles.zip	caat-pso.perf.unwind2-100.yml.log	0	2	1237	0	675	0	0	0	1	0	0	48402	18	709876	230	1328	1328	0	18	3	101367	0	8704	0	3	0	0	105862	0	8704	0	0	0	0	169466	0	0	0
perf-caat-pso.2026-07-15_19-34-29.logfiles.zip	caat-pso.perf.43_NetBSD_sysmon_power_sliced.yml.log	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
perf-caat-pso.2026-07-15_19-34-29.logfiles.zip	caat-pso.perf.queue_ok.yml.log	0	16	7569	0	33403	0	0	0	1	0	0	11878382	432	684800	113314	218456	218456	210	433	17	37642357	0	1383064	0	18	0	0	37650070	0	1383064	0	0	0	0	50694732	1	0	0
perf-caat-pso.2026-07-15_19-34-29.logfiles.zip	caat-pso.perf.singleton.yml.log	0	19	5082	0	6736	0	0	0	1	0	0	485484	45	847407	1716	3416	3416	22	47	20	1421030	0	21928	0	21	0	0	1423151	0	21928	0	0	0	0	2014963	1	0	0
perf-caat-pso.2026-07-15_19-34-29.logfiles.zip	caat-pso.perf.singleton_with-uninit-problems.yml.log	0	64	15326	0	24027	0	0	0	1	0	0	1546131	45	852352	1716	3488	3488	24	48	65	4792768	0	22384	0	68	0	0	4798149	0	22384	0	0	0	0	6697395	3	0	0
perf-caat-pso.2026-07-15_19-34-29.logfiles.zip	caat-pso.perf.pthread-demo-datarace-3.yml.log	0	39	18871	0	4412	0	0	0	1	0	0	14534035	262	560005	38441	94480	94480	0	262	40	44958488	0	598144	0	40	0	0	44967958	0	598144	0	0	0	0	60598182	0	0	0
