task	status	category	interpretation	cputime	walltime	memory	executions	blocked	xml
c/pthread-ext/18_read_write_lock.yml	true	correct	benchmark-consistent	0.078184938s	0.08497461798833683s	25886720B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-ext/09_fmaxsym.yml	true	correct	benchmark-consistent	0.0689625s	0.07760896201943979s	25694208B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/goblint-regression/28-race_reach_22-deref_read_racefree.yml	ERROR (unsupported property: invalid memory access)	error	unknown	3.559608784s	3.581268864974845s	56160256B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/goblint-regression/28-race_reach_45-escape_racing.yml	false(unreach-call)	correct	benchmark-consistent	0.076976297s	0.08489770296728238s	25808896B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-ext/39_rand_lock_p0_vs.yml	ERROR (unsupported external)	error	unknown	0.071344987s	0.07995128800394014s	25636864B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/goblint-regression/28-race_reach_41-trylock_racefree.yml	TIMEOUT	error	unknown	11.089789305s	11.11050842399709s	1363595264B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/goblint-regression/28-race_reach_36-indirect_racefree.yml	TIMEOUT	error	unknown	11.07651547s	11.11019724898506s	1394909184B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/goblint-regression/28-race_reach_01-simple_racing.yml	false(unreach-call)	correct	benchmark-consistent	3.708791531s	3.734810719965026s	76980224B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/goblint-regression/28-race_reach_11-ptr_racing.yml	false(unreach-call)	correct	benchmark-consistent	3.660682543s	3.6747015889850445s	76853248B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-divine/tls_basic.yml	ERROR (compilation)	error	unknown	0.065331665s	0.07325416203821078s	25452544B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread/fib_safe-5.yml	true	correct	benchmark-consistent	1.744950829s	1.753463089989964s	25755648B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread/fib_safe-7.yml	TIMEOUT	error	unknown	10.997699352s	11.012902985035907s	25759744B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread/fib_unsafe-6.yml	false(unreach-call)	correct	benchmark-consistent	2.149386756s	2.160887920006644s	25743360B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread/fib_safe-10.yml	TIMEOUT	error	unknown	10.997743849s	11.011273676995188s	25858048B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread/fib_safe-12.yml	TIMEOUT	error	unknown	10.996736676s	11.012197704985738s	25743360B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread/fib_unsafe-11.yml	TIMEOUT	error	unknown	10.968723253s	11.011978053022176s	25776128B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/goblint-regression/28-race_reach_40-trylock_racing.yml	ERROR (unsupported external)	error	unknown	1.691567374s	1.720605181006249s	25833472B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/goblint-regression/28-race_reach_51-mutexptr_racefree.yml	TIMEOUT	error	unknown	11.083696196s	11.112486300989985s	1423101952B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread/lazy01.yml	false(unreach-call)	correct	benchmark-consistent	0.062095105s	0.07284127501770854s	25759744B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/goblint-regression/28-race_reach_19-callback_racing.yml	TIMEOUT	error	unknown	11.084209619s	11.108652875002008s	1363599360B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-ext/04_incdec_cas.yml	ERROR (unsupported external)	error	unknown	0.065773571s	0.07795522199012339s	25710592B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/goblint-regression/28-race_reach_03-munge_racing.yml	TIMEOUT	error	unknown	11.026187595s	11.049607633030973s	495894528B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/goblint-regression/28-race_reach_09-ptrmunge_racing.yml	TIMEOUT	error	unknown	11.017012315s	11.048897915985435s	505741312B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/goblint-regression/28-race_reach_61-invariant_racing.yml	TIMEOUT	error	unknown	11.086052994s	11.118325591029134s	1428561920B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-atomic/read_write_lock-2.yml	false(unreach-call)	correct	benchmark-consistent	0.095897933s	0.10755114100174978s	25825280B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-ext/26_stack_cas.yml	ERROR (unsupported external)	error	unknown	0.07506636s	0.08517111104447395s	26050560B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-ext/26_stack_cas_longest-2.yml	ERROR (unsupported external)	error	unknown	0.12542693s	0.1415593900019303s	26091520B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-ext/26_stack_cas_longest-1.yml	ERROR (unsupported external)	error	unknown	0.130209377s	0.13919771899236366s	26087424B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-ext/25_stack_longer-2.yml	ERROR (unsupported external)	error	unknown	0.076357168s	0.08834971603937447s	25952256B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-ext/25_stack_longer-1.yml	ERROR (unsupported external)	error	unknown	0.076386666s	0.08686484902864322s	25960448B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-ext/08_rand_cas.yml	ERROR (unsupported external)	error	unknown	0.06643163s	0.0786965709994547s	25751552B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe029_tso.yml	true	correct	benchmark-consistent	0.14788524s	0.16076205699937418s	25726976B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe033_tso.yml	true	correct	benchmark-consistent	0.25994868s	0.2699865829781629s	25800704B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe006_pso.oepc_pso.opt_tso.oepc_tso.opt-thin000_pso.oepc_pso.opt_tso.oepc_tso.opt.yml	true	correct	benchmark-consistent	0.149464836s	0.16907847300171852s	25702400B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe030_tso.yml	TIMEOUT	error	unknown	10.904122658s	11.01688751403708s	25853952B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe011_tso.yml	TIMEOUT	error	unknown	10.99462104s	11.02263544301968s	25739264B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-atomic/peterson.yml	true	correct	benchmark-consistent	0.06927273s	0.07862124196253717s	25702400B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe031_tso.yml	TIMEOUT	error	unknown	10.998680723s	11.01598082500277s	25731072B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe004_tso.yml	TIMEOUT	error	unknown	10.996938257s	11.012696804013103s	25767936B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe021_tso.yml	TIMEOUT	error	unknown	10.97307635s	11.014715899014845s	25796608B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe018_pso.oepc_pso.opt_tso.oepc_tso.opt.yml	TIMEOUT	error	unknown	10.999826796s	11.013594920979813s	25825280B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe015_pso.oepc_pso.opt_tso.oepc_tso.opt.yml	TIMEOUT	error	unknown	10.995319176s	11.010920725006144s	25841664B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe003_tso.yml	TIMEOUT	error	unknown	10.980208794s	11.017159815004561s	25747456B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe028_pso.oepc_pso.opt_tso.oepc_tso.opt.yml	TIMEOUT	error	unknown	10.987659764s	11.017186926968861s	25821184B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe000_pso.oepc_pso.opt_tso.oepc_tso.opt.yml	TIMEOUT	error	unknown	11.001426176s	11.016679023974575s	25841664B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe034_tso.yml	TIMEOUT	error	unknown	10.995319355s	11.014786390995141s	25821184B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe023_tso.yml	TIMEOUT	error	unknown	10.995452281s	11.015517898020335s	25829376B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe007_pso.oepc_pso.opt_tso.oepc_tso.opt-thin001_pso.oepc_pso.opt_tso.oepc_tso.opt.yml	TIMEOUT	error	unknown	10.971356121s	11.019023269007448s	25767936B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe025_pso.oepc_pso.opt_tso.oepc_tso.opt.yml	TIMEOUT	error	unknown	10.999771118s	11.014088143012486s	25751552B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe035_pso.oepc_pso.opt_rmo.oepc_rmo.opt_tso.oepc_tso.opt.yml	TIMEOUT	error	unknown	10.973510315s	11.008784011006355s	25886720B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-atomic/lamport.yml	true	correct	benchmark-consistent	0.065581462s	0.07726043200818822s	25796608B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe027_pso.oepc_pso.opt_tso.oepc_tso.opt.yml	TIMEOUT	error	unknown	10.986456816s	11.015765512012877s	25837568B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-atomic/dekker-unfair.yml	true	correct	benchmark-consistent	0.060270802s	0.07105218298966065s	25722880B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-theta/unwind3-1.yml	false(unreach-call)	correct	benchmark-consistent	0.064175411s	0.07589163398370147s	25788416B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-theta/unwind3-nondet.yml	true	wrong	conditional-input-miss	0.067671058s	0.07703561597736552s	25767936B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-theta/unwind1-100.yml	true	wrong	conditional-input-miss	0.068663513s	0.07808980299159884s	25866240B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-theta/exponential-64.yml	TIMEOUT	error	unknown	10.975033208s	11.011534393008333s	25808896B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-theta/exponential-nondet.yml	true	correct	benchmark-consistent	0.066148736s	0.0737290289835073s	25759744B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-theta/unwind2-100.yml	false(unreach-call)	correct	benchmark-consistent	0.065479422s	0.07396601099753752s	25899008B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-ext/43_NetBSD_sysmon_power_sliced-pthread.yml	ERROR (compilation)	error	unknown	0.059805865s	0.06732411298435181s	25366528B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-theta/wsc.yml	true	correct	benchmark-consistent	0.076117192s	0.08464979403652251s	25849856B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe033_power.oepc_power.opt_pso.oepc_pso.opt_rmo.oepc_rmo.opt.yml	false(unreach-call)	correct	benchmark-consistent	0.437494645s	0.4476325099822134s	26087424B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/rfi004.yml	false(unreach-call)	correct	benchmark-consistent	2.056299394s	2.069104149006307s	26042368B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe029_power.oepc_pso.oepc_rmo.oepc.yml	false(unreach-call)	correct	benchmark-consistent	0.099787912s	0.10880879999604076s	26091520B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix054_pso.opt_rmo.opt_tso.oepc_tso.opt.yml	false(unreach-call)	correct	benchmark-consistent	0.226255035s	0.2381913050194271s	26091520B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe010_power.oepc_power.opt_pso.oepc_pso.opt_rmo.oepc_rmo.opt.yml	false(unreach-call)	correct	benchmark-consistent	0.10289861s	0.11341875995276496s	26091520B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix052_pso.opt_rmo.opt_tso.opt.yml	TIMEOUT	error	unknown	10.996795254s	11.014524977013934s	26099712B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix022_power.oepc_power.opt_pso.oepc_pso.opt_rmo.oepc_rmo.opt.yml	false(unreach-call)	correct	benchmark-consistent	0.125545731s	0.1317877300316468s	26083328B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix048_power.oepc_power.opt_pso.oepc_pso.opt_rmo.oepc_rmo.opt_tso.oepc_tso.opt-podwr000_power.oepc_power.opt_pso.oepc_pso.opt_rmo.oepc_rmo.opt_tso.oepc_tso.opt.yml	false(unreach-call)	correct	benchmark-consistent	0.105448313s	0.11368563101859763s	26087424B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/rfi000_power.opt_pso.opt_rmo.opt.yml	false(unreach-call)	correct	benchmark-consistent	0.76853192s	0.7796920209657401s	26099712B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/rfi001_power.oepc_pso.oepc_rmo.oepc.yml	false(unreach-call)	correct	benchmark-consistent	0.155490912s	0.16090908198384568s	26091520B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix041_power.opt_pso.opt_rmo.opt_tso.oepc_tso.opt.yml	false(unreach-call)	correct	benchmark-consistent	0.753737669s	0.7619397810194641s	26021888B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix012_power.oepc_power.opt_pso.oepc_rmo.oepc_rmo.opt_tso.oepc.yml	false(unreach-call)	correct	benchmark-consistent	0.122483888s	0.13252176600508392s	26103808B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix034_power.oepc_power.opt_pso.oepc_rmo.oepc_rmo.opt_tso.oepc.yml	false(unreach-call)	correct	benchmark-consistent	0.156544971s	0.16309005999937654s	26091520B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe030_power.opt_pso.opt_rmo.opt.yml	TIMEOUT	error	unknown	10.991368445s	11.014012720028404s	26144768B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix056_power.opt_pso.opt_rmo.opt_tso.oepc_tso.opt.yml	TIMEOUT	error	unknown	10.99814794s	11.01451722998172s	26161152B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix033.opt.yml	TIMEOUT	error	unknown	10.996218834s	11.014321575989015s	26062848B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix053.opt.yml	TIMEOUT	error	unknown	10.996682551s	11.010293669998646s	26091520B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix032.opt.yml	TIMEOUT	error	unknown	10.997252558s	11.012065053975675s	26025984B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe013_power.oepc_power.opt_pso.oepc_pso.opt_rmo.oepc_rmo.opt.yml	TIMEOUT	error	unknown	10.996409706s	11.015279995976016s	26083328B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe002_power.opt_pso.oepc_pso.opt_rmo.opt.yml	TIMEOUT	error	unknown	10.999274748s	11.018195709038991s	26087424B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix045_power.opt_pso.opt_rmo.opt_tso.oepc_tso.opt.yml	TIMEOUT	error	unknown	10.994847174s	11.011981144954916s	26107904B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe005_power.oepc_power.opt_pso.oepc_pso.opt_rmo.oepc_rmo.opt.yml	TIMEOUT	error	unknown	10.999081794s	11.014953522011638s	26128384B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe014_rmo.oepc.yml	false(unreach-call)	correct	benchmark-consistent	0.078778911s	0.08720346598420292s	26091520B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe012_rmo.oepc.yml	false(unreach-call)	correct	benchmark-consistent	0.075078271s	0.08000409102533013s	26099712B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe007_rmo.oepc_rmo.opt-thin001_rmo.oepc_rmo.opt.yml	false(unreach-call)	correct	benchmark-consistent	0.07330081s	0.08023434801725671s	26079232B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe030_power.oepc_pso.oepc_rmo.oepc.yml	false(unreach-call)	correct	benchmark-consistent	4.707826631s	4.725417143956292s	26128384B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix039.opt.yml	TIMEOUT	error	unknown	10.983871365s	11.010652411961928s	26112000B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix035_power.opt_rmo.opt.yml	TIMEOUT	error	unknown	10.968267287s	11.011361090000719s	26120192B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix056_power.oepc_pso.oepc_rmo.oepc.yml	false(unreach-call)	correct	benchmark-consistent	5.858444094s	5.871521266992204s	26124288B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix036_pso.opt_tso.opt.yml	TIMEOUT	error	unknown	10.968456736s	11.012768673012033s	26083328B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix024_power.opt_pso.opt_rmo.opt.yml	TIMEOUT	error	unknown	10.994369223s	11.013399274961557s	26152960B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe006_power.oepc-thin000_power.oepc.yml	false(unreach-call)	correct	benchmark-consistent	0.077300606s	0.08598754700506106s	26095616B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe004_power.opt_pso.opt_rmo.opt.yml	TIMEOUT	error	unknown	10.997242267s	11.019101432990283s	26087424B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe001_power.opt_pso.oepc_pso.opt_rmo.opt.yml	TIMEOUT	error	unknown	10.999601312s	11.015359003969934s	26091520B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe021_power.oepc_pso.oepc_rmo.oepc_rmo.opt.yml	false(unreach-call)	correct	benchmark-consistent	5.98488469s	6.015051906986628s	26083328B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe008_power.oepc_pso.oepc_pso.opt_rmo.oepc_rmo.opt.yml	false(unreach-call)	correct	benchmark-consistent	4.882351261s	4.896796834014822s	26181632B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix028_power.oepc_pso.oepc_rmo.oepc.yml	TIMEOUT	error	unknown	10.971220528s	11.010806026984937s	26091520B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix045_power.oepc_pso.oepc_rmo.oepc.yml	TIMEOUT	error	unknown	10.979615486s	11.007523663982283s	26046464B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix027_power.opt_pso.opt_rmo.opt.yml	TIMEOUT	error	unknown	10.997262338s	11.013588535017334s	26087424B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix047_power.opt_pso.opt_rmo.opt_tso.oepc_tso.opt.yml	TIMEOUT	error	unknown	10.979732984s	11.014046703989152s	26120192B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix042.oepc.yml	TIMEOUT	error	unknown	10.998157923s	11.013117149006575s	26165248B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix038_tso.oepc.yml	TIMEOUT	error	unknown	10.995878175s	11.015228667994961s	26161152B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix044.opt.yml	TIMEOUT	error	unknown	10.991447278s	11.012226704973727s	26152960B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix026_pso.opt_rmo.opt.yml	TIMEOUT	error	unknown	10.998991239s	11.015296226018108s	26087424B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix006_power.oepc_pso.oepc_rmo.oepc.yml	TIMEOUT	error	unknown	10.998092411s	11.016583006014116s	26083328B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix023_power.opt_pso.opt_rmo.opt.yml	TIMEOUT	error	unknown	10.997154595s	11.014018183981534s	26091520B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix012_pso.opt_tso.opt.yml	false(unreach-call)	correct	benchmark-consistent	0.592996064s	0.6031563929864205s	26083328B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/thin002_rmo.yml	false(unreach-call)	correct	benchmark-consistent	0.085478902s	0.09228924900526181s	26087424B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/rfi010.yml	false(unreach-call)	correct	benchmark-consistent	1.317440472s	1.3367878299904987s	26230784B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix024_power.oepc_pso.oepc_rmo.oepc_tso.oepc_tso.opt.yml	TIMEOUT	error	unknown	10.996553755s	11.013882441038731s	26087424B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix033_tso.oepc.yml	TIMEOUT	error	unknown	10.992060025s	11.017363039019983s	26173440B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix015.oepc.yml	TIMEOUT	error	unknown	10.996320186s	11.017562901950441s	26087424B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/mix000.opt.yml	false(unreach-call)	correct	benchmark-consistent	1.295921785s	1.3040307930205017s	26157056B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
c/pthread-wmm/safe009_rmo.opt.yml	TIMEOUT	error	unknown	10.999680545s	11.013104774989188s	26181632B			shard1/fair-census-shard1.2026-07-15_17-01-43.results.genmc-fair-sc.unreach-call.xml.bz2
