backend	task_yaml	runs	family	source_bytes	source_lines	adapter_source_lines	adapter_transitive_lines	all_repetitions_solved	statuses	median_wall_seconds	median_cpu_seconds	median_memory_bytes
Deagle	c/goblint-regression/28-race_reach_09-ptrmunge_racing.yml	1						false	ERROR:1			
Deagle	c/goblint-regression/28-race_reach_10-ptrmunge_racefree.yml	1						false	ERROR:1			
Deagle	c/goblint-regression/28-race_reach_11-ptr_racing.yml	1						false	ERROR:1			
Deagle	c/goblint-regression/28-race_reach_12-ptr_racefree.yml	1						false	ERROR:1			
Deagle	c/goblint-regression/28-race_reach_19-callback_racing.yml	1						false	ERROR:1			
Deagle	c/goblint-regression/28-race_reach_20-callback_racefree.yml	1						false	ERROR:1			
Deagle	c/goblint-regression/28-race_reach_21-deref_read_racing.yml	1						false	ERROR:1			
Deagle	c/goblint-regression/28-race_reach_22-deref_read_racefree.yml	1						false	ERROR:1			
Deagle	c/goblint-regression/28-race_reach_23-sound_unlock_racing.yml	1						false	ERROR:1			
Deagle	c/goblint-regression/28-race_reach_24-sound_lock_racing.yml	1						false	ERROR:1			
Deagle	c/goblint-regression/28-race_reach_27-funptr_racing.yml	1						false	ERROR:1			
Deagle	c/goblint-regression/28-race_reach_28-funptr_racefree.yml	1						false	ERROR:1			
Deagle	c/goblint-regression/28-race_reach_36-indirect_racefree.yml	1						false	ERROR:1			
Deagle	c/goblint-regression/28-race_reach_37-indirect_racing.yml	1						false	ERROR:1			
Deagle	c/goblint-regression/28-race_reach_40-trylock_racing.yml	1						false	ERROR:1			
Deagle	c/goblint-regression/28-race_reach_41-trylock_racefree.yml	1						false	ERROR:1			
Deagle	c/goblint-regression/28-race_reach_42-trylock2_racefree.yml	1						false	ERROR:1			
Deagle	c/goblint-regression/28-race_reach_45-escape_racing.yml	1						true	false(unreach-call):1	0.237612635	0.226039401	11415552
Deagle	c/goblint-regression/28-race_reach_46-escape_racefree.yml	1						true	true:1	0.240172139	0.228244728	11366400
Deagle	c/goblint-regression/28-race_reach_51-mutexptr_racefree.yml	1						false	ERROR:1			
Deagle	c/goblint-regression/28-race_reach_60-invariant_racefree.yml	1						false	ERROR:1			
Deagle	c/goblint-regression/28-race_reach_61-invariant_racing.yml	1						false	ERROR:1			
Deagle	c/goblint-regression/28-race_reach_70-funloop_racefree.yml	1						false	ERROR:1			
Deagle	c/goblint-regression/28-race_reach_71-funloop_racing.yml	1						false	ERROR:1			
Deagle	c/goblint-regression/28-race_reach_72-funloop_hard_racing.yml	1						false	ERROR:1			
Deagle	c/goblint-regression/28-race_reach_73-funloop_hard_racefree.yml	1						false	ERROR:1			
Deagle	c/goblint-regression/28-race_reach_74-tricky_address1_racefree.yml	1						false	ERROR:1			
Deagle	c/goblint-regression/28-race_reach_75-tricky_address2_racefree.yml	1						false	ERROR:1			
Deagle	c/goblint-regression/28-race_reach_76-tricky_address3_racefree.yml	1						false	ERROR:1			
Deagle	c/goblint-regression/28-race_reach_77-tricky_address4_racing.yml	1						false	ERROR:1			
