variant	model	repetition	task	copy_ns	offline_ns	peak_snapshot_bytes	max_stable_events	lazy_cycle_checks	lazy_edge_candidates	lazy_unique_edges	records
after	sc	r03	29_conditionals_vs.yml	0	0	0	0	0	0	0	1
after	sc	r03	36-apron_11-traces-max-simple_true.yml	0	41027	2536	12	0	0	0	1
after	sc	r03	36-apron_16-traces-unprot2_true.yml	0	0	0	0	0	0	0	1
after	sc	r03	36-apron_17-traces-rpb-litmus_unknown_1_neg.yml	0	0	0	0	0	0	0	1
after	sc	r03	36-apron_21-traces-cluster-based_true.yml	0	195761	7136	35	0	0	0	1
after	sc	r03	36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml	0	0	0	0	0	0	0	1
after	sc	r03	36-apron_41-threadenter-no-locals_unknown_1_pos.yml	0	0	0	0	0	0	0	1
after	sc	r03	43_NetBSD_sysmon_power_sliced.yml	0	0	0	0	0	0	0	1
after	sc	r03	45_monabsex1_vs.yml	0	0	0	0	0	0	0	1
after	sc	r03	46_monabsex2_vs.yml	0	0	0	0	0	0	0	1
after	sc	r03	48_ticket_lock_low_contention_vs-pthread.yml	0	0	0	0	0	0	0	1
after	sc	r03	48_ticket_lock_low_contention_vs.yml	0	0	0	0	0	0	0	1
after	sc	r03	butterfly.yml	0	3935462156	12136	60	0	0	0	1
after	sc	r03	circular_buffer_bad.yml	0	320608	34136	85	0	0	0	1
after	sc	r03	circular_buffer_ok.yml	0	1723747403	185736	232	0	0	0	1
after	sc	r03	dekker-unfair.yml	0	86326	6336	31	0	0	0	1
after	sc	r03	dekker.yml	0	91021	6336	31	0	0	0	1
after	sc	r03	exponential-nondet.yml	0	0	0	0	0	0	0	1
after	sc	r03	fib_safe-5.yml	0	1479931315	194536	243	0	0	0	1
after	sc	r03	fib_safe-6.yml	0	10081453818	281136	281	0	0	0	1
after	sc	r03	fib_unsafe-5.yml	0	575939097	194536	243	0	0	0	1
after	sc	r03	fib_unsafe-6.yml	0	1872586565	281136	281	0	0	0	1
after	sc	r03	fib_unsafe-7.yml	0	8314533700	319136	319	0	0	0	1
after	sc	r03	lazy01.yml	0	46024	5336	26	0	0	0	1
after	sc	r03	pthread-demo-datarace-3.yml	0	6956340	262136	262	0	0	0	1
after	sc	r03	queue.yml	0	2830802	160936	201	0	0	0	1
after	sc	r03	queue_longer.yml	0	0	0	0	0	0	0	0
after	sc	r03	queue_ok.yml	0	623685	183336	229	0	0	0	1
after	sc	r03	queue_ok_longer.yml	84415166	476304104	23936072	4029	0	0	0	1
after	sc	r03	queue_ok_longest.yml	112290937	1846775473	94781648	8029	0	0	0	1
after	sc	r03	race-1_1-join.yml	0	0	0	0	0	0	0	1
after	sc	r03	race-1_2-join.yml	0	18926	4736	23	0	0	0	1
after	sc	r03	race-1_3-join.yml	0	25892	4736	23	0	0	0	1
after	sc	r03	race-2_1-container_of.yml	0	0	0	0	0	0	0	1
after	sc	r03	race-3_1-container_of-global.yml	0	0	0	0	0	0	0	1
after	sc	r03	race-4_1-thread_local_vars.yml	0	0	0	0	0	0	0	1
after	sc	r03	reorder_2.yml	0	9491039	32936	82	0	0	0	1
after	sc	r03	singleton.yml	0	73390	8736	43	0	0	0	1
after	sc	r03	singleton_with-uninit-problems.yml	0	113608	8936	44	0	0	0	1
after	sc	r03	stateful01-1.yml	0	60114	6336	31	0	0	0	1
after	sc	r03	stateful01-2.yml	0	118407	6536	32	0	0	0	1
after	sc	r03	szymanski.yml	0	341835	5936	29	0	0	0	1
after	sc	r03	time_var_mutex.yml	0	41986	5736	28	0	0	0	1
after	sc	r03	triangular-1.yml	0	818549106	27336	68	0	0	0	1
after	sc	r03	triangular-2.yml	0	173778371	27336	68	0	0	0	1
after	sc	r03	twostage_3.yml	0	853496	40136	100	0	0	0	1
after	sc	r03	unwind2-1.yml	0	0	0	0	0	0	0	1
after	sc	r03	unwind2-100.yml	0	0	0	0	0	0	0	1
after	sc	r03	unwind3-1.yml	0	22725	3736	18	0	0	0	1
after	sc	r04	01b_inc.yml	0	0	0	0	0	0	0	1
after	sc	r04	02_inc_cas.yml	0	0	0	0	0	0	0	1
after	sc	r04	13-privatized_01-priv_nr_true.yml	0	29888	3336	16	0	0	0	1
after	sc	r04	13-privatized_18-first-reads_true.yml	0	30669	2536	12	0	0	0	1
after	sc	r04	13-privatized_18-first-reads_unknown_1_neg.yml	0	14802	1736	8	0	0	0	1
after	sc	r04	13-privatized_18-first-reads_unknown_2_pos.yml	0	29493	1736	8	0	0	0	1
after	sc	r04	13-privatized_19-publish-precision_true.yml	0	60132	3736	18	0	0	0	1
after	sc	r04	13-privatized_19-publish-precision_unknown_1_neg.yml	0	0	0	0	0	0	0	1
after	sc	r04	13-privatized_19-publish-precision_unknown_1_pos.yml	0	18238	2736	13	0	0	0	1
after	sc	r04	13-privatized_19-publish-precision_unknown_2_neg.yml	0	14859	2736	13	0	0	0	1
after	sc	r04	13-privatized_19-publish-precision_unknown_2_pos.yml	0	0	0	0	0	0	0	1
after	sc	r04	13-privatized_20-publish-regression_true.yml	0	28893	2536	12	0	0	0	1
after	sc	r04	13-privatized_24-multiple-protecting_true.yml	0	275669	10536	52	0	0	0	1
after	sc	r04	13-privatized_25-struct_nr_true.yml	0	37265	3336	16	0	0	0	1
after	sc	r04	13-privatized_27-multiple-protecting2_true.yml	0	967221	12336	61	0	0	0	1
after	sc	r04	13-privatized_29-multiple-protecting2-vesal_true.yml	0	100314	6336	31	0	0	0	1
after	sc	r04	13-privatized_30-traces-oplus-vs-meet_true.yml	0	75212	4336	21	0	0	0	1
after	sc	r04	13-privatized_31-traces-mine-vs-mutex_true.yml	0	75250	5136	25	0	0	0	1
after	sc	r04	13-privatized_32-traces-mine-vs-oplus-vs-meet_true.yml	0	117647	6136	30	0	0	0	1
after	sc	r04	13-privatized_33-traces-v-matters_true.yml	0	46281	3936	19	0	0	0	1
after	sc	r04	13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	0	26613	2936	14	0	0	0	1
after	sc	r04	13-privatized_35-traces-ex-2_true.yml	0	76829	4136	20	0	0	0	1
after	sc	r04	13-privatized_36-traces-ex-3_true.yml	0	49030	3736	18	0	0	0	1
after	sc	r04	13-privatized_37-traces-ex-4_true.yml	0	32077	3136	15	0	0	0	1
after	sc	r04	13-privatized_38-traces-ex-4-switch_true.yml	0	53839	4136	20	0	0	0	1
after	sc	r04	13-privatized_40-traces-ex-6_true.yml	0	49007	2936	14	0	0	0	1
after	sc	r04	13-privatized_41-traces-ex-7_unknown_1_neg.yml	0	0	0	0	0	0	0	1
after	sc	r04	13-privatized_41-traces-ex-7_unknown_1_pos.yml	0	15451	2736	13	0	0	0	1
after	sc	r04	13-privatized_42-traces-ex-mini_true.yml	0	29390	3936	19	0	0	0	1
after	sc	r04	13-privatized_44-traces-mine2_true.yml	0	16032	2736	13	0	0	0	1
after	sc	r04	13-privatized_45-traces-per-global-and-current-lock-mine-incomparable_true.yml	0	49157	4136	20	0	0	0	1
after	sc	r04	13-privatized_46-refine-protected1_true.yml	0	0	0	0	0	0	0	1
after	sc	r04	13-privatized_47-refine-protected2_true.yml	0	31539	2536	12	0	0	0	1
after	sc	r04	13-privatized_57-singlethreaded-unlock_true.yml	0	0	0	0	0	0	0	1
after	sc	r04	13-privatized_58-singlethreaded-lock_true.yml	0	0	0	0	0	0	0	1
after	sc	r04	13-privatized_66-mine-W-init_true.yml	0	0	0	0	0	0	0	1
after	sc	r04	13-privatized_68-pfscan_protected_loop_minimal_interval_true.yml	0	0	0	0	0	0	0	1
after	sc	r04	13-privatized_69-refine-protected-loop-interval_true.yml	0	0	0	0	0	0	0	1
after	sc	r04	14_spin2003.yml	0	0	0	0	0	0	0	1
after	sc	r04	28-race_reach_01-simple_racing.yml	0	11147225606	1807007952	40017	0	0	0	1
after	sc	r04	28-race_reach_06-cond_racing1.yml	0	10629599178	1807007952	40017	0	0	0	1
after	sc	r04	28-race_reach_11-ptr_racing.yml	0	11119721650	1807007952	40017	0	0	0	1
after	sc	r04	28-race_reach_21-deref_read_racing.yml	0	0	0	0	0	0	0	1
after	sc	r04	28-race_reach_24-sound_lock_racing.yml	0	9372506293	1807007952	40017	0	0	0	1
after	sc	r04	28-race_reach_37-indirect_racing.yml	0	17707258333	1807053072	40018	0	0	0	1
after	sc	r04	28-race_reach_45-escape_racing.yml	0	21669	3936	19	0	0	0	1
after	sc	r04	28-race_reach_46-escape_racefree.yml	0	27695	3536	17	0	0	0	1
after	sc	r04	29_conditionals_vs.yml	0	0	0	0	0	0	0	1
after	sc	r04	36-apron_11-traces-max-simple_true.yml	0	37303	2536	12	0	0	0	1
after	sc	r04	36-apron_16-traces-unprot2_true.yml	0	0	0	0	0	0	0	1
after	sc	r04	36-apron_17-traces-rpb-litmus_unknown_1_neg.yml	0	0	0	0	0	0	0	1
after	sc	r04	36-apron_21-traces-cluster-based_true.yml	0	195787	7136	35	0	0	0	1
after	sc	r04	36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml	0	0	0	0	0	0	0	1
after	sc	r04	36-apron_41-threadenter-no-locals_unknown_1_pos.yml	0	0	0	0	0	0	0	1
after	sc	r04	43_NetBSD_sysmon_power_sliced.yml	0	0	0	0	0	0	0	1
after	sc	r04	45_monabsex1_vs.yml	0	0	0	0	0	0	0	1
after	sc	r04	46_monabsex2_vs.yml	0	0	0	0	0	0	0	1
after	sc	r04	48_ticket_lock_low_contention_vs-pthread.yml	0	0	0	0	0	0	0	1
after	sc	r04	48_ticket_lock_low_contention_vs.yml	0	0	0	0	0	0	0	1
after	sc	r04	butterfly.yml	0	3907979232	12136	60	0	0	0	1
after	sc	r04	circular_buffer_bad.yml	0	313477	34136	85	0	0	0	1
after	sc	r04	circular_buffer_ok.yml	0	779781612	185736	232	0	0	0	1
after	sc	r04	dekker-unfair.yml	0	99688	6336	31	0	0	0	1
after	sc	r04	dekker.yml	0	96652	6336	31	0	0	0	1
after	sc	r04	exponential-nondet.yml	0	0	0	0	0	0	0	1
after	sc	r04	fib_safe-5.yml	0	1859016373	194536	243	0	0	0	1
after	sc	r04	fib_safe-6.yml	0	6201862425	281136	281	0	0	0	1
after	sc	r04	fib_unsafe-5.yml	0	767329382	194536	243	0	0	0	1
after	sc	r04	fib_unsafe-6.yml	0	1752760488	281136	281	0	0	0	1
after	sc	r04	fib_unsafe-7.yml	0	12805598714	319136	319	0	0	0	1
after	sc	r04	lazy01.yml	0	44707	5336	26	0	0	0	1
after	sc	r04	pthread-demo-datarace-3.yml	0	16253139	262136	262	0	0	0	1
after	sc	r04	queue.yml	0	2947962	160936	201	0	0	0	1
after	sc	r04	queue_longer.yml	0	0	0	0	0	0	0	0
after	sc	r04	queue_ok.yml	0	629647	183336	229	0	0	0	1
after	sc	r04	queue_ok_longer.yml	24144494	405774619	23936072	4029	0	0	0	1
after	sc	r04	queue_ok_longest.yml	101245455	663457050	94781648	8029	0	0	0	1
after	sc	r04	race-1_1-join.yml	0	0	0	0	0	0	0	1
after	sc	r04	race-1_2-join.yml	0	18948	4736	23	0	0	0	1
after	sc	r04	race-1_3-join.yml	0	27223	4736	23	0	0	0	1
after	sc	r04	race-2_1-container_of.yml	0	0	0	0	0	0	0	1
after	sc	r04	race-3_1-container_of-global.yml	0	0	0	0	0	0	0	1
after	sc	r04	race-4_1-thread_local_vars.yml	0	0	0	0	0	0	0	1
after	sc	r04	reorder_2.yml	0	57961874	32936	82	0	0	0	1
after	sc	r04	singleton.yml	0	74096	8736	43	0	0	0	1
after	sc	r04	singleton_with-uninit-problems.yml	0	113881	8936	44	0	0	0	1
after	sc	r04	stateful01-1.yml	0	38045	6336	31	0	0	0	1
after	sc	r04	stateful01-2.yml	0	128374	6536	32	0	0	0	1
after	sc	r04	szymanski.yml	0	340120	5936	29	0	0	0	1
after	sc	r04	time_var_mutex.yml	0	49594	5736	28	0	0	0	1
after	sc	r04	triangular-1.yml	0	1027085563	27336	68	0	0	0	1
after	sc	r04	triangular-2.yml	0	175004112	27336	68	0	0	0	1
after	sc	r04	twostage_3.yml	0	825170	40136	100	0	0	0	1
after	sc	r04	unwind2-1.yml	0	0	0	0	0	0	0	1
after	sc	r04	unwind2-100.yml	0	0	0	0	0	0	0	1
after	sc	r04	unwind3-1.yml	0	22260	3736	18	0	0	0	1
after	tso	r01	01b_inc.yml	0	0	0	0	0	0	0	1
after	tso	r01	02_inc_cas.yml	0	0	0	0	0	0	0	1
after	tso	r01	13-privatized_01-priv_nr_true.yml	0	80825	3288	16	4	252	0	1
after	tso	r01	13-privatized_18-first-reads_true.yml	0	65980	2584	12	4	112	0	1
after	tso	r01	13-privatized_18-first-reads_unknown_1_neg.yml	0	32989	1880	8	2	31	0	1
after	tso	r01	13-privatized_18-first-reads_unknown_2_pos.yml	0	36499	1880	8	2	31	0	1
after	tso	r01	13-privatized_19-publish-precision_true.yml	0	132796	3640	18	8	401	0	1
after	tso	r01	13-privatized_19-publish-precision_unknown_1_neg.yml	0	0	0	0	0	0	0	1
after	tso	r01	13-privatized_19-publish-precision_unknown_1_pos.yml	0	30653	2760	13	2	50	0	1
after	tso	r01	13-privatized_19-publish-precision_unknown_2_neg.yml	0	46183	2760	13	2	50	0	1
after	tso	r01	13-privatized_19-publish-precision_unknown_2_pos.yml	0	0	0	0	0	0	0	1
after	tso	r01	13-privatized_20-publish-regression_true.yml	0	60622	2584	12	4	112	0	1
after	tso	r01	13-privatized_24-multiple-protecting_true.yml	0	1020568	9624	52	24	8593	0	1
after	tso	r01	13-privatized_25-struct_nr_true.yml	0	78206	3288	16	4	252	0	1
after	tso	r01	13-privatized_27-multiple-protecting2_true.yml	0	4479290	11208	61	72	25988	0	1
after	tso	r01	13-privatized_29-multiple-protecting2-vesal_true.yml	0	237350	5928	31	12	988	0	1
after	tso	r01	13-privatized_30-traces-oplus-vs-meet_true.yml	0	134916	4168	21	8	346	0	1
after	tso	r01	13-privatized_31-traces-mine-vs-mutex_true.yml	0	225757	4872	25	12	646	0	1
after	tso	r01	13-privatized_32-traces-mine-vs-oplus-vs-meet_true.yml	0	253067	5752	30	12	783	0	1
after	tso	r01	13-privatized_33-traces-v-matters_true.yml	0	117731	3816	19	6	286	0	1
after	tso	r01	13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	0	71190	2936	14	4	119	0	1
after	tso	r01	13-privatized_35-traces-ex-2_true.yml	0	136388	3992	20	8	279	0	1
after	tso	r01	13-privatized_36-traces-ex-3_true.yml	0	161682	3640	18	8	268	0	1
after	tso	r01	13-privatized_37-traces-ex-4_true.yml	0	73976	3112	15	4	159	0	1
after	tso	r01	13-privatized_38-traces-ex-4-switch_true.yml	0	154891	3992	20	8	279	0	1
after	tso	r01	13-privatized_40-traces-ex-6_true.yml	0	79859	2936	14	4	119	0	1
after	tso	r01	13-privatized_41-traces-ex-7_unknown_1_neg.yml	0	0	0	0	0	0	0	1
after	tso	r01	13-privatized_41-traces-ex-7_unknown_1_pos.yml	0	46828	2760	13	2	54	0	1
after	tso	r01	13-privatized_42-traces-ex-mini_true.yml	0	94307	3816	19	4	255	0	1
after	tso	r01	13-privatized_44-traces-mine2_true.yml	0	28223	2760	13	2	46	0	1
after	tso	r01	13-privatized_45-traces-per-global-and-current-lock-mine-incomparable_true.yml	0	131993	3992	20	6	357	0	1
after	tso	r01	13-privatized_46-refine-protected1_true.yml	0	0	0	0	0	0	0	1
after	tso	r01	13-privatized_47-refine-protected2_true.yml	0	55603	2584	12	4	101	0	1
after	tso	r01	13-privatized_57-singlethreaded-unlock_true.yml	0	0	0	0	0	0	0	1
after	tso	r01	13-privatized_58-singlethreaded-lock_true.yml	0	0	0	0	0	0	0	1
after	tso	r01	13-privatized_66-mine-W-init_true.yml	0	0	0	0	0	0	0	1
after	tso	r01	13-privatized_68-pfscan_protected_loop_minimal_interval_true.yml	0	0	0	0	0	0	0	1
after	tso	r01	13-privatized_69-refine-protected-loop-interval_true.yml	0	0	0	0	0	0	0	1
after	tso	r01	14_spin2003.yml	0	0	0	0	0	0	0	1
after	tso	r01	28-race_reach_01-simple_racing.yml	0	0	0	0	0	0	0	0
after	tso	r01	28-race_reach_06-cond_racing1.yml	0	0	0	0	0	0	0	0
after	tso	r01	28-race_reach_11-ptr_racing.yml	0	0	0	0	0	0	0	0
after	tso	r01	28-race_reach_21-deref_read_racing.yml	0	0	0	0	0	0	0	1
after	tso	r01	28-race_reach_24-sound_lock_racing.yml	0	0	0	0	0	0	0	0
after	tso	r01	28-race_reach_37-indirect_racing.yml	0	0	0	0	0	0	0	0
after	tso	r01	28-race_reach_45-escape_racing.yml	0	47884	3816	19	2	106	0	1
after	tso	r01	28-race_reach_46-escape_racefree.yml	0	61767	3464	17	4	191	0	1
after	tso	r01	29_conditionals_vs.yml	0	0	0	0	0	0	0	1
after	tso	r01	36-apron_11-traces-max-simple_true.yml	0	169803	2584	12	4	101	0	1
after	tso	r01	36-apron_16-traces-unprot2_true.yml	0	0	0	0	0	0	0	1
after	tso	r01	36-apron_17-traces-rpb-litmus_unknown_1_neg.yml	0	0	0	0	0	0	0	1
after	tso	r01	36-apron_21-traces-cluster-based_true.yml	0	486839	6632	35	26	2014	0	1
after	tso	r01	36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml	0	0	0	0	0	0	0	1
after	tso	r01	36-apron_41-threadenter-no-locals_unknown_1_pos.yml	0	0	0	0	0	0	0	1
after	tso	r01	43_NetBSD_sysmon_power_sliced.yml	0	0	0	0	0	0	0	1
after	tso	r01	45_monabsex1_vs.yml	0	0	0	0	0	0	0	1
after	tso	r01	46_monabsex2_vs.yml	0	0	0	0	0	0	0	1
after	tso	r01	48_ticket_lock_low_contention_vs-pthread.yml	0	0	0	0	0	0	0	1
after	tso	r01	48_ticket_lock_low_contention_vs.yml	0	0	0	0	0	0	0	1
after	tso	r01	butterfly.yml	0	7665351506	11032	60	304114	44028054	0	1
after	tso	r01	circular_buffer_bad.yml	0	2735351	30456	85	14	18669	0	1
after	tso	r01	circular_buffer_ok.yml	0	2826951692	163992	232	6864	28061574	0	1
after	tso	r01	dekker-unfair.yml	0	227469	5928	31	14	937	0	1
after	tso	r01	dekker.yml	0	236081	5928	31	14	937	0	1
after	tso	r01	exponential-nondet.yml	0	0	0	0	0	0	0	1
after	tso	r01	fib_safe-5.yml	0	4875244919	171736	243	6884	50861919	0	1
after	tso	r01	fib_safe-6.yml	0	24103804061	248008	281	29036	288430537	0	1
after	tso	r01	fib_unsafe-5.yml	0	3613692051	171736	243	1880	13786133	0	1
after	tso	r01	fib_unsafe-6.yml	0	8671794392	248008	281	8244	81433459	0	1
after	tso	r01	fib_unsafe-7.yml	0	33277772282	281448	319	35572	455400086	0	1
after	tso	r01	lazy01.yml	0	115559	5048	26	6	497	0	1
after	tso	r01	pthread-demo-datarace-3.yml	0	39111372	231288	262	80	1076839	0	1
after	tso	r01	queue.yml	0	41318655	142168	201	40	322450	0	1
after	tso	r01	queue_longer.yml	0	0	0	0	0	0	0	0
after	tso	r01	queue_ok.yml	0	22775824	161880	229	4	46024	0	1
after	tso	r01	queue_ok_longer.yml	12740124	1354447777	13851760	4029	4	15503664	0	1
after	tso	r01	queue_ok_longest.yml	80185318	5476756760	54452288	8029	4	61726864	0	1
after	tso	r01	race-1_1-join.yml	0	0	0	0	0	0	0	1
after	tso	r01	race-1_2-join.yml	0	42771	4520	23	2	189	0	1
after	tso	r01	race-1_3-join.yml	0	49489	4520	23	2	189	0	1
after	tso	r01	race-2_1-container_of.yml	0	0	0	0	0	0	0	1
after	tso	r01	race-3_1-container_of-global.yml	0	0	0	0	0	0	0	1
after	tso	r01	race-4_1-thread_local_vars.yml	0	0	0	0	0	0	0	1
after	tso	r01	reorder_2.yml	0	26535375	29400	82	432	328668	0	1
after	tso	r01	singleton.yml	0	195893	8040	43	8	1001	0	1
after	tso	r01	singleton_with-uninit-problems.yml	0	308948	8216	44	12	1722	0	1
after	tso	r01	stateful01-1.yml	0	99814	5928	31	4	625	0	1
after	tso	r01	stateful01-2.yml	0	305172	6104	32	12	2074	0	1
after	tso	r01	szymanski.yml	0	775087	5576	29	62	2270	0	1
after	tso	r01	time_var_mutex.yml	0	119960	5400	28	4	524	0	1
after	tso	r01	triangular-1.yml	0	2317018705	24472	68	43036	35610116	0	1
after	tso	r01	triangular-2.yml	0	1480179694	24472	68	10316	8402826	0	1
after	tso	r01	twostage_3.yml	0	2317078	35736	100	30	29858	0	1
after	tso	r01	unwind2-1.yml	0	0	0	0	0	0	0	1
after	tso	r01	unwind2-100.yml	0	0	0	0	0	0	0	1
after	tso	r01	unwind3-1.yml	0	33840	3640	18	2	118	0	1
after	tso	r02	01b_inc.yml	0	0	0	0	0	0	0	1
after	tso	r02	02_inc_cas.yml	0	0	0	0	0	0	0	1
after	tso	r02	13-privatized_01-priv_nr_true.yml	0	77153	3288	16	4	252	0	1
after	tso	r02	13-privatized_18-first-reads_true.yml	0	59170	2584	12	4	112	0	1
after	tso	r02	13-privatized_18-first-reads_unknown_1_neg.yml	0	36988	1880	8	2	31	0	1
after	tso	r02	13-privatized_18-first-reads_unknown_2_pos.yml	0	37080	1880	8	2	31	0	1
after	tso	r02	13-privatized_19-publish-precision_true.yml	0	183471	3640	18	8	401	0	1
after	tso	r02	13-privatized_19-publish-precision_unknown_1_neg.yml	0	0	0	0	0	0	0	1
after	tso	r02	13-privatized_19-publish-precision_unknown_1_pos.yml	0	45839	2760	13	2	50	0	1
after	tso	r02	13-privatized_19-publish-precision_unknown_2_neg.yml	0	50843	2760	13	2	50	0	1
after	tso	r02	13-privatized_19-publish-precision_unknown_2_pos.yml	0	0	0	0	0	0	0	1
after	tso	r02	13-privatized_20-publish-regression_true.yml	0	65910	2584	12	4	112	0	1
after	tso	r02	13-privatized_24-multiple-protecting_true.yml	0	1034338	9624	52	24	8593	0	1
after	tso	r02	13-privatized_25-struct_nr_true.yml	0	77914	3288	16	4	252	0	1
after	tso	r02	13-privatized_27-multiple-protecting2_true.yml	0	2506715	11208	61	72	25988	0	1
after	tso	r02	13-privatized_29-multiple-protecting2-vesal_true.yml	0	270347	5928	31	12	988	0	1
after	tso	r02	13-privatized_30-traces-oplus-vs-meet_true.yml	0	162008	4168	21	8	346	0	1
after	tso	r02	13-privatized_31-traces-mine-vs-mutex_true.yml	0	190953	4872	25	12	646	0	1
after	tso	r02	13-privatized_32-traces-mine-vs-oplus-vs-meet_true.yml	0	230022	5752	30	12	783	0	1
after	tso	r02	13-privatized_33-traces-v-matters_true.yml	0	104718	3816	19	6	286	0	1
after	tso	r02	13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	0	61733	2936	14	4	119	0	1
after	tso	r02	13-privatized_35-traces-ex-2_true.yml	0	129168	3992	20	8	279	0	1
after	tso	r02	13-privatized_36-traces-ex-3_true.yml	0	127235	3640	18	8	268	0	1
after	tso	r02	13-privatized_37-traces-ex-4_true.yml	0	66073	3112	15	4	159	0	1
after	tso	r02	13-privatized_38-traces-ex-4-switch_true.yml	0	124868	3992	20	8	279	0	1
after	tso	r02	13-privatized_40-traces-ex-6_true.yml	0	68766	2936	14	4	119	0	1
after	tso	r02	13-privatized_41-traces-ex-7_unknown_1_neg.yml	0	0	0	0	0	0	0	1
after	tso	r02	13-privatized_41-traces-ex-7_unknown_1_pos.yml	0	35261	2760	13	2	54	0	1
after	tso	r02	13-privatized_42-traces-ex-mini_true.yml	0	78386	3816	19	4	255	0	1
after	tso	r02	13-privatized_44-traces-mine2_true.yml	0	37142	2760	13	2	46	0	1
after	tso	r02	13-privatized_45-traces-per-global-and-current-lock-mine-incomparable_true.yml	0	105239	3992	20	6	357	0	1
after	tso	r02	13-privatized_46-refine-protected1_true.yml	0	0	0	0	0	0	0	1
after	tso	r02	13-privatized_47-refine-protected2_true.yml	0	79425	2584	12	4	101	0	1
after	tso	r02	13-privatized_57-singlethreaded-unlock_true.yml	0	0	0	0	0	0	0	1
after	tso	r02	13-privatized_58-singlethreaded-lock_true.yml	0	0	0	0	0	0	0	1
after	tso	r02	13-privatized_66-mine-W-init_true.yml	0	0	0	0	0	0	0	1
after	tso	r02	13-privatized_68-pfscan_protected_loop_minimal_interval_true.yml	0	0	0	0	0	0	0	1
after	tso	r02	13-privatized_69-refine-protected-loop-interval_true.yml	0	0	0	0	0	0	0	1
after	tso	r02	14_spin2003.yml	0	0	0	0	0	0	0	1
after	tso	r02	28-race_reach_01-simple_racing.yml	0	0	0	0	0	0	0	0
after	tso	r02	28-race_reach_06-cond_racing1.yml	0	0	0	0	0	0	0	0
after	tso	r02	28-race_reach_11-ptr_racing.yml	0	0	0	0	0	0	0	0
after	tso	r02	28-race_reach_21-deref_read_racing.yml	0	0	0	0	0	0	0	1
after	tso	r02	28-race_reach_24-sound_lock_racing.yml	0	0	0	0	0	0	0	0
after	tso	r02	28-race_reach_37-indirect_racing.yml	0	0	0	0	0	0	0	0
after	tso	r02	28-race_reach_45-escape_racing.yml	0	66131	3816	19	2	106	0	1
after	tso	r02	28-race_reach_46-escape_racefree.yml	0	57074	3464	17	4	191	0	1
after	tso	r02	29_conditionals_vs.yml	0	0	0	0	0	0	0	1
after	tso	r02	36-apron_11-traces-max-simple_true.yml	0	56847	2584	12	4	101	0	1
after	tso	r02	36-apron_16-traces-unprot2_true.yml	0	0	0	0	0	0	0	1
after	tso	r02	36-apron_17-traces-rpb-litmus_unknown_1_neg.yml	0	0	0	0	0	0	0	1
after	tso	r02	36-apron_21-traces-cluster-based_true.yml	0	453307	6632	35	26	2014	0	1
after	tso	r02	36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml	0	0	0	0	0	0	0	1
after	tso	r02	36-apron_41-threadenter-no-locals_unknown_1_pos.yml	0	0	0	0	0	0	0	1
after	tso	r02	43_NetBSD_sysmon_power_sliced.yml	0	0	0	0	0	0	0	1
after	tso	r02	45_monabsex1_vs.yml	0	0	0	0	0	0	0	1
after	tso	r02	46_monabsex2_vs.yml	0	0	0	0	0	0	0	1
after	tso	r02	48_ticket_lock_low_contention_vs-pthread.yml	0	0	0	0	0	0	0	1
after	tso	r02	48_ticket_lock_low_contention_vs.yml	0	0	0	0	0	0	0	1
after	tso	r02	butterfly.yml	0	8912952406	11032	60	304114	44028054	0	1
after	tso	r02	circular_buffer_bad.yml	0	1073925	30456	85	14	18669	0	1
after	tso	r02	circular_buffer_ok.yml	0	1936712853	163992	232	6864	28061574	0	1
after	tso	r02	dekker-unfair.yml	0	12281870	5928	31	14	937	0	1
after	tso	r02	dekker.yml	0	239829	5928	31	14	937	0	1
after	tso	r02	exponential-nondet.yml	0	0	0	0	0	0	0	1
after	tso	r02	fib_safe-5.yml	0	10431394004	171736	243	6884	50861919	0	1
after	tso	r02	fib_safe-6.yml	0	30470776435	248008	281	29036	288430537	0	1
after	tso	r02	fib_unsafe-5.yml	0	2434562300	171736	243	1880	13786133	0	1
after	tso	r02	fib_unsafe-6.yml	0	7971186136	248008	281	8244	81433459	0	1
after	tso	r02	fib_unsafe-7.yml	0	36358190378	281448	319	35572	455400086	0	1
after	tso	r02	lazy01.yml	0	111075	5048	26	6	497	0	1
after	tso	r02	pthread-demo-datarace-3.yml	0	37946141	231288	262	80	1076839	0	1
after	tso	r02	queue.yml	0	12774172	142168	201	40	322450	0	1
after	tso	r02	queue_longer.yml	0	0	0	0	0	0	0	0
after	tso	r02	queue_ok.yml	0	2709390	161880	229	4	46024	0	1
after	tso	r02	queue_ok_longer.yml	13695325	969454085	13851760	4029	4	15503664	0	1
after	tso	r02	queue_ok_longest.yml	47540299	4559672758	54452288	8029	4	61726864	0	1
after	tso	r02	race-1_1-join.yml	0	0	0	0	0	0	0	1
after	tso	r02	race-1_2-join.yml	0	63865	4520	23	2	189	0	1
