backend	repetition	task_yaml	property	expected_verdict	status	category	cputime_seconds	walltime_seconds	memory_bytes	returnvalue	exitsignal	starttime	executions	blocked	max_active_events	max_stable_events	max_inactive_events	max_current_base_bytes	max_history_base_bytes	max_base_relation_pairs	max_base_relation_density_ppm	rebuilds	profiled_queries
caat-sc	r01	c/goblint-regression/36-apron_16-traces-unprot2_true.yml	unreach-call	true	true	correct	0.063420282	0.06916460196953267	25698304	0		2026-07-15T03:06:04.024415+00:00	1										
caat-sc	r02	c/goblint-regression/36-apron_16-traces-unprot2_true.yml	unreach-call	true	true	correct	0.066834234	0.06966684001963586	25784320	0		2026-07-15T03:07:07.839337+00:00	1										
caat-sc	r03	c/goblint-regression/36-apron_16-traces-unprot2_true.yml	unreach-call	true	true	correct	0.068439513	0.07456582901068032	25694208	0		2026-07-15T03:08:11.962636+00:00	1										
caat-sc	r01	c/goblint-regression/36-apron_17-traces-rpb-litmus_unknown_1_neg.yml	unreach-call	false	false(unreach-call)	correct	0.060839713	0.06612435699207708	25821184	42		2026-07-15T03:06:04.423876+00:00	0										
caat-sc	r02	c/goblint-regression/36-apron_17-traces-rpb-litmus_unknown_1_neg.yml	unreach-call	false	false(unreach-call)	correct	0.057018848	0.060896184004377574	25804800	42		2026-07-15T03:07:08.332917+00:00	0										
caat-sc	r03	c/goblint-regression/36-apron_17-traces-rpb-litmus_unknown_1_neg.yml	unreach-call	false	false(unreach-call)	correct	0.074149689	0.07653271598974243	25747456	42		2026-07-15T03:08:12.382613+00:00	0										
caat-sc	r01	c/goblint-regression/36-apron_21-traces-cluster-based_true.yml	unreach-call	true	true	correct	0.073969528	0.07705428398912773	25968640	0		2026-07-15T03:06:04.617975+00:00	6	2									
caat-sc	r02	c/goblint-regression/36-apron_21-traces-cluster-based_true.yml	unreach-call	true	true	correct	0.071463374	0.07814009202411398	25882624	0		2026-07-15T03:07:08.628046+00:00	6	2									
caat-sc	r03	c/goblint-regression/36-apron_21-traces-cluster-based_true.yml	unreach-call	true	true	correct	0.059252711	0.06517945800442249	25968640	0		2026-07-15T03:08:12.527251+00:00	6	2									
caat-sc	r01	c/goblint-regression/36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml	unreach-call	true	true	correct	0.072205485	0.07671458297409117	25878528	0		2026-07-15T03:06:04.632219+00:00	1										
caat-sc	r02	c/goblint-regression/36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml	unreach-call	true	true	correct	0.057132611	0.06376731296768412	25825280	0		2026-07-15T03:07:08.644102+00:00	1										
caat-sc	r03	c/goblint-regression/36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml	unreach-call	true	true	correct	0.061391109	0.06914320500800386	25882624	0		2026-07-15T03:08:12.566799+00:00	1										
caat-sc	r01	c/goblint-regression/36-apron_41-threadenter-no-locals_unknown_1_pos.yml	unreach-call	false	false(unreach-call)	correct	0.060437951	0.0637034279643558	25694208	42		2026-07-15T03:06:04.017768+00:00	0										
caat-sc	r02	c/goblint-regression/36-apron_41-threadenter-no-locals_unknown_1_pos.yml	unreach-call	false	false(unreach-call)	correct	0.061467949	0.06651004398008808	25694208	42		2026-07-15T03:07:07.831969+00:00	0										
