case	mode	workers	status	elapsed_ns	gate	complete	blocked	reduced	singleton_bypass	native_reads_synthesized	fail_open	verdict_sha256	summary_sha256
correct/litmus/CoRR2/variants/corr20.c	baseline	1	0	55733000		72	0	0	0	0	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	7d54f160c06a03e5dcb4cad20fc47713703aac777f74ea608ba94449c808672b
correct/litmus/CoRR2/variants/corr20.c	baseline	2	0	53417000		72	0	0	0	0	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	7d54f160c06a03e5dcb4cad20fc47713703aac777f74ea608ba94449c808672b
correct/litmus/CoRR2/variants/corr20.c	rvf	1	0	67809000	enabled	72	0	0	56	138	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	7d54f160c06a03e5dcb4cad20fc47713703aac777f74ea608ba94449c808672b
correct/litmus/CoRR2/variants/corr20.c	rvf	2	0	56232000	enabled	72	0	0	56	138	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	7d54f160c06a03e5dcb4cad20fc47713703aac777f74ea608ba94449c808672b
correct/litmus/CoRR2/variants/corr20r.c	baseline	1	0	59077000		72	0	0	0	0	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	7d54f160c06a03e5dcb4cad20fc47713703aac777f74ea608ba94449c808672b
correct/litmus/CoRR2/variants/corr20r.c	baseline	2	0	64706000		72	0	0	0	0	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	7d54f160c06a03e5dcb4cad20fc47713703aac777f74ea608ba94449c808672b
correct/litmus/CoRR2/variants/corr20r.c	rvf	1	0	53166000	enabled	72	0	0	56	138	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	7d54f160c06a03e5dcb4cad20fc47713703aac777f74ea608ba94449c808672b
correct/litmus/CoRR2/variants/corr20r.c	rvf	2	0	55889000	enabled	72	0	0	56	138	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	7d54f160c06a03e5dcb4cad20fc47713703aac777f74ea608ba94449c808672b
correct/litmus/CoRR2/variants/corr21.c	baseline	1	0	58161000		72	0	0	0	0	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	7d54f160c06a03e5dcb4cad20fc47713703aac777f74ea608ba94449c808672b
correct/litmus/CoRR2/variants/corr21.c	baseline	2	0	57336000		72	0	0	0	0	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	7d54f160c06a03e5dcb4cad20fc47713703aac777f74ea608ba94449c808672b
correct/litmus/CoRR2/variants/corr21.c	rvf	1	0	55139000	enabled	72	0	0	56	138	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	7d54f160c06a03e5dcb4cad20fc47713703aac777f74ea608ba94449c808672b
correct/litmus/CoRR2/variants/corr21.c	rvf	2	0	54344000	enabled	72	0	0	56	138	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	7d54f160c06a03e5dcb4cad20fc47713703aac777f74ea608ba94449c808672b
correct/litmus/CoRR2/variants/corr22.c	baseline	1	0	56322000		72	0	0	0	0	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	7d54f160c06a03e5dcb4cad20fc47713703aac777f74ea608ba94449c808672b
correct/litmus/CoRR2/variants/corr22.c	baseline	2	0	54337000		72	0	0	0	0	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	7d54f160c06a03e5dcb4cad20fc47713703aac777f74ea608ba94449c808672b
correct/litmus/CoRR2/variants/corr22.c	rvf	1	0	55036000	enabled	72	0	0	56	138	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	7d54f160c06a03e5dcb4cad20fc47713703aac777f74ea608ba94449c808672b
correct/litmus/CoRR2/variants/corr22.c	rvf	2	0	50577000	enabled	72	0	0	56	138	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	7d54f160c06a03e5dcb4cad20fc47713703aac777f74ea608ba94449c808672b
correct/litmus/CoRR2/variants/corr23.c	baseline	1	0	66340000		72	0	0	0	0	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	7d54f160c06a03e5dcb4cad20fc47713703aac777f74ea608ba94449c808672b
correct/litmus/CoRR2/variants/corr23.c	baseline	2	0	62531000		72	0	0	0	0	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	7d54f160c06a03e5dcb4cad20fc47713703aac777f74ea608ba94449c808672b
correct/litmus/CoRR2/variants/corr23.c	rvf	1	0	60580000	enabled	72	0	0	56	138	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	7d54f160c06a03e5dcb4cad20fc47713703aac777f74ea608ba94449c808672b
correct/litmus/CoRR2/variants/corr23.c	rvf	2	0	60531000	enabled	72	0	0	56	138	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	7d54f160c06a03e5dcb4cad20fc47713703aac777f74ea608ba94449c808672b
correct/litmus/CoRW/variants/corw0.c	baseline	1	0	63397000		3	0	0	0	0	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	4f5ea28c5998b965708b11c67ac1403a744536884e4fc8fabf3dc6f5487c95d4
correct/litmus/CoRW/variants/corw0.c	baseline	2	0	57596000		3	0	0	0	0	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	4f5ea28c5998b965708b11c67ac1403a744536884e4fc8fabf3dc6f5487c95d4
correct/litmus/CoRW/variants/corw0.c	rvf	1	0	56373000	enabled	3	0	0	1	0	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	4f5ea28c5998b965708b11c67ac1403a744536884e4fc8fabf3dc6f5487c95d4
correct/litmus/CoRW/variants/corw0.c	rvf	2	0	55599000	enabled	3	0	0	1	0	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	4f5ea28c5998b965708b11c67ac1403a744536884e4fc8fabf3dc6f5487c95d4
correct/litmus/CoRW/variants/corw1.c	baseline	1	0	57408000		3	0	0	0	0	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	4f5ea28c5998b965708b11c67ac1403a744536884e4fc8fabf3dc6f5487c95d4
correct/litmus/CoRW/variants/corw1.c	baseline	2	0	56879000		3	0	0	0	0	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	4f5ea28c5998b965708b11c67ac1403a744536884e4fc8fabf3dc6f5487c95d4
correct/litmus/CoRW/variants/corw1.c	rvf	1	0	54228000	enabled	3	0	0	1	0	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	4f5ea28c5998b965708b11c67ac1403a744536884e4fc8fabf3dc6f5487c95d4
correct/litmus/CoRW/variants/corw1.c	rvf	2	0	52714000	enabled	3	0	0	1	0	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	4f5ea28c5998b965708b11c67ac1403a744536884e4fc8fabf3dc6f5487c95d4
correct/litmus/CoWR/variants/cowr0.c	baseline	1	0	51683000		3	0	0	0	0	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	4f5ea28c5998b965708b11c67ac1403a744536884e4fc8fabf3dc6f5487c95d4
correct/litmus/CoWR/variants/cowr0.c	baseline	2	0	52674000		3	0	0	0	0	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	4f5ea28c5998b965708b11c67ac1403a744536884e4fc8fabf3dc6f5487c95d4
correct/litmus/CoWR/variants/cowr0.c	rvf	1	0	52211000	enabled	3	0	0	2	0	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	4f5ea28c5998b965708b11c67ac1403a744536884e4fc8fabf3dc6f5487c95d4
correct/litmus/CoWR/variants/cowr0.c	rvf	2	0	52031000	enabled	3	0	0	2	0	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	4f5ea28c5998b965708b11c67ac1403a744536884e4fc8fabf3dc6f5487c95d4
correct/litmus/CoWR/variants/cowr1.c	baseline	1	0	50214000		3	0	0	0	0	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	4f5ea28c5998b965708b11c67ac1403a744536884e4fc8fabf3dc6f5487c95d4
correct/litmus/CoWR/variants/cowr1.c	baseline	2	0	51361000		3	0	0	0	0	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	4f5ea28c5998b965708b11c67ac1403a744536884e4fc8fabf3dc6f5487c95d4
correct/litmus/CoWR/variants/cowr1.c	rvf	1	0	49828000	enabled	3	0	0	2	0	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	4f5ea28c5998b965708b11c67ac1403a744536884e4fc8fabf3dc6f5487c95d4
correct/litmus/CoWR/variants/cowr1.c	rvf	2	0	51078000	enabled	3	0	0	2	0	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	4f5ea28c5998b965708b11c67ac1403a744536884e4fc8fabf3dc6f5487c95d4
correct/litmus/IRIW-acq-sc/variants/IRIW-acq-sc0.c	baseline	1	0	52239000		15	0	0	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	e4ab3c15ff4417c03200c59188021733dc1339f62f2bf73f88db463dbd011b1f
correct/litmus/IRIW-acq-sc/variants/IRIW-acq-sc0.c	baseline	2	0	51664000		15	0	0	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	e4ab3c15ff4417c03200c59188021733dc1339f62f2bf73f88db463dbd011b1f
correct/litmus/IRIW-acq-sc/variants/IRIW-acq-sc0.c	rvf	1	0	51684000	enabled	15	0	0	15	34	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	e4ab3c15ff4417c03200c59188021733dc1339f62f2bf73f88db463dbd011b1f
correct/litmus/IRIW-acq-sc/variants/IRIW-acq-sc0.c	rvf	2	0	51671000	enabled	15	0	0	15	34	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	e4ab3c15ff4417c03200c59188021733dc1339f62f2bf73f88db463dbd011b1f
correct/litmus/IRIWish/variants/IRIWish0.c	baseline	1	0	51643000		27	0	0	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	74974204676e1f1c39736c15a8388fceb4721fd3eb966abce0dc9d8081e29e11
correct/litmus/IRIWish/variants/IRIWish0.c	baseline	2	0	51440000		27	0	0	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	74974204676e1f1c39736c15a8388fceb4721fd3eb966abce0dc9d8081e29e11
correct/litmus/IRIWish/variants/IRIWish0.c	rvf	1	0	53201000	enabled	16	0	8	21	58	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	6f8d4e2be092492dfd53ca6f3eadec8a6266cfe49a00d6a8015aef9e9880f1b2
correct/litmus/IRIWish/variants/IRIWish0.c	rvf	2	0	53074000	enabled	16	0	8	21	58	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	6f8d4e2be092492dfd53ca6f3eadec8a6266cfe49a00d6a8015aef9e9880f1b2
correct/litmus/JLT/variants/jlt0.c	baseline	1	0	51071000		8	0	0	0	0	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	1efa74c50955c30b818908162d2272bc8ee3b08cf1a65d418a2ccba118c3a888
correct/litmus/JLT/variants/jlt0.c	baseline	2	0	51497000		8	0	0	0	0	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	1efa74c50955c30b818908162d2272bc8ee3b08cf1a65d418a2ccba118c3a888
correct/litmus/JLT/variants/jlt0.c	rvf	1	0	51773000	enabled	8	0	0	12	16	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	1efa74c50955c30b818908162d2272bc8ee3b08cf1a65d418a2ccba118c3a888
correct/litmus/JLT/variants/jlt0.c	rvf	2	0	51174000	enabled	8	0	0	12	16	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	1efa74c50955c30b818908162d2272bc8ee3b08cf1a65d418a2ccba118c3a888
correct/litmus/JLT/variants/jlt0r.c	baseline	1	0	50827000		8	0	0	0	0	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	1efa74c50955c30b818908162d2272bc8ee3b08cf1a65d418a2ccba118c3a888
correct/litmus/JLT/variants/jlt0r.c	baseline	2	0	55339000		8	0	0	0	0	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	1efa74c50955c30b818908162d2272bc8ee3b08cf1a65d418a2ccba118c3a888
correct/litmus/JLT/variants/jlt0r.c	rvf	1	0	51514000	enabled	8	0	0	11	15	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	1efa74c50955c30b818908162d2272bc8ee3b08cf1a65d418a2ccba118c3a888
correct/litmus/JLT/variants/jlt0r.c	rvf	2	0	50965000	enabled	8	0	0	11	15	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	1efa74c50955c30b818908162d2272bc8ee3b08cf1a65d418a2ccba118c3a888
correct/litmus/JLT/variants/jlt1.c	baseline	1	0	50572000		8	0	0	0	0	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	1efa74c50955c30b818908162d2272bc8ee3b08cf1a65d418a2ccba118c3a888
correct/litmus/JLT/variants/jlt1.c	baseline	2	0	51986000		8	0	0	0	0	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	1efa74c50955c30b818908162d2272bc8ee3b08cf1a65d418a2ccba118c3a888
correct/litmus/JLT/variants/jlt1.c	rvf	1	0	51692000	enabled	8	0	0	11	15	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	1efa74c50955c30b818908162d2272bc8ee3b08cf1a65d418a2ccba118c3a888
correct/litmus/JLT/variants/jlt1.c	rvf	2	0	61684000	enabled	8	0	0	11	15	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	1efa74c50955c30b818908162d2272bc8ee3b08cf1a65d418a2ccba118c3a888
correct/litmus/JLT/variants/jlt2.c	baseline	1	0	51066000		8	0	0	0	0	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	1efa74c50955c30b818908162d2272bc8ee3b08cf1a65d418a2ccba118c3a888
correct/litmus/JLT/variants/jlt2.c	baseline	2	0	51742000		8	0	0	0	0	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	1efa74c50955c30b818908162d2272bc8ee3b08cf1a65d418a2ccba118c3a888
correct/litmus/JLT/variants/jlt2.c	rvf	1	0	51289000	enabled	8	0	0	12	16	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	1efa74c50955c30b818908162d2272bc8ee3b08cf1a65d418a2ccba118c3a888
correct/litmus/JLT/variants/jlt2.c	rvf	2	0	51341000	enabled	8	0	0	12	16	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	1efa74c50955c30b818908162d2272bc8ee3b08cf1a65d418a2ccba118c3a888
correct/litmus/LB+acq/variants/lb+acq0.c	baseline	1	0	50076000		3	0	0	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
correct/litmus/LB+acq/variants/lb+acq0.c	baseline	2	0	50752000		3	0	0	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
correct/litmus/LB+acq/variants/lb+acq0.c	rvf	1	0	50531000	enabled	3	0	0	2	1	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
correct/litmus/LB+acq/variants/lb+acq0.c	rvf	2	0	50744000	enabled	3	0	0	2	1	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
correct/litmus/LB+addr-fun/variants/lb+addr-fun0.c	baseline	1	0	52019000		3	0	0	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
correct/litmus/LB+addr-fun/variants/lb+addr-fun0.c	baseline	2	0	52336000		3	0	0	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
correct/litmus/LB+addr-fun/variants/lb+addr-fun0.c	rvf	1	0	50655000	enabled	3	0	0	3	3	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
correct/litmus/LB+addr-fun/variants/lb+addr-fun0.c	rvf	2	0	50366000	enabled	3	0	0	3	3	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
correct/litmus/LB+addr-ind-fun/variants/lb+addr-fun0.c	baseline	1	0	52134000		3	0	0	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
correct/litmus/LB+addr-ind-fun/variants/lb+addr-fun0.c	baseline	2	0	50218000		3	0	0	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
correct/litmus/LB+addr-ind-fun/variants/lb+addr-fun0.c	rvf	1	0	51888000	enabled	3	0	0	3	3	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
correct/litmus/LB+addr-ind-fun/variants/lb+addr-fun0.c	rvf	2	0	62456000	enabled	3	0	0	3	3	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
correct/litmus/LB+addr/variants/lb+addr0.c	baseline	1	0	49525000		3	0	0	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
correct/litmus/LB+addr/variants/lb+addr0.c	baseline	2	0	50942000		3	0	0	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
correct/litmus/LB+addr/variants/lb+addr0.c	rvf	1	0	50746000	enabled	3	0	0	3	3	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
correct/litmus/LB+addr/variants/lb+addr0.c	rvf	2	0	52857000	enabled	3	0	0	3	3	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
correct/litmus/LB+ctrl+rel/variants/lb+ctrl+rel0.c	baseline	1	0	51566000		3	0	0	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
correct/litmus/LB+ctrl+rel/variants/lb+ctrl+rel0.c	baseline	2	0	50219000		3	0	0	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
correct/litmus/LB+ctrl+rel/variants/lb+ctrl+rel0.c	rvf	1	0	50923000	enabled	3	0	0	2	1	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
correct/litmus/LB+ctrl+rel/variants/lb+ctrl+rel0.c	rvf	2	0	51335000	enabled	3	0	0	2	1	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
correct/litmus/LB+ctrl/variants/lb+ctrl0.c	baseline	1	0	49916000		3	0	0	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
correct/litmus/LB+ctrl/variants/lb+ctrl0.c	baseline	2	0	50692000		3	0	0	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
correct/litmus/LB+ctrl/variants/lb+ctrl0.c	rvf	1	0	50903000	enabled	3	0	0	2	1	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
correct/litmus/LB+ctrl/variants/lb+ctrl0.c	rvf	2	0	50834000	enabled	3	0	0	2	1	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
correct/litmus/LB+dep/variants/lb+dep0.c	baseline	1	0	50097000		3	0	0	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
correct/litmus/LB+dep/variants/lb+dep0.c	baseline	2	0	51244000		3	0	0	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
correct/litmus/LB+dep/variants/lb+dep0.c	rvf	1	0	50392000	enabled	3	0	0	2	1	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
correct/litmus/LB+dep/variants/lb+dep0.c	rvf	2	0	82269000	enabled	3	0	0	2	1	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
correct/litmus/LB+dep/variants/lb+dep1.c	baseline	1	0	68342000		3	0	0	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
correct/litmus/LB+dep/variants/lb+dep1.c	baseline	2	0	57445000		3	0	0	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
correct/litmus/LB+dep/variants/lb+dep1.c	rvf	1	0	67592000	enabled	3	0	0	2	1	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
correct/litmus/LB+dep/variants/lb+dep1.c	rvf	2	0	55768000	enabled	3	0	0	2	1	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
correct/litmus/LB+fr-fr-data+data/variants/LB+fr-fr-data+data0.c	baseline	1	0	55415000		16	0	0	0	0	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	a747431d5b23ff870e98332ffb5d01130c945b42a4358fb52aacf2f614c7a17a
correct/litmus/LB+fr-fr-data+data/variants/LB+fr-fr-data+data0.c	baseline	2	0	57525000		16	0	0	0	0	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	a747431d5b23ff870e98332ffb5d01130c945b42a4358fb52aacf2f614c7a17a
correct/litmus/LB+fr-fr-data+data/variants/LB+fr-fr-data+data0.c	rvf	1	0	51658000	enabled	16	0	0	9	14	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	a747431d5b23ff870e98332ffb5d01130c945b42a4358fb52aacf2f614c7a17a
correct/litmus/LB+fr-fr-data+data/variants/LB+fr-fr-data+data0.c	rvf	2	0	51190000	enabled	16	0	0	9	14	0	517ace91a08d258d4aa962235d4c5e2df712b09190dd29f3918e1a08ac9b81a2	a747431d5b23ff870e98332ffb5d01130c945b42a4358fb52aacf2f614c7a17a
correct/litmus/LB+incMPs/variants/LB+incMPs0.c	baseline	1	0	52182000		15	0	0	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	e4ab3c15ff4417c03200c59188021733dc1339f62f2bf73f88db463dbd011b1f
correct/litmus/LB+incMPs/variants/LB+incMPs0.c	baseline	2	0	52817000		15	0	0	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	e4ab3c15ff4417c03200c59188021733dc1339f62f2bf73f88db463dbd011b1f
