backend	task_yaml	runs	family	source_bytes	source_lines	adapter_source_lines	adapter_transitive_lines	all_repetitions_solved	statuses	median_wall_seconds	median_cpu_seconds	median_memory_bytes
caat-tso	c/pthread-atomic/time_var_mutex.yml	5	pthread-atomic	30889	727			true	true:5	0.0627339161	0.047366	26296320
caat-tso	c/pthread-deagle/circular_buffer_bad.yml	5	pthread-deagle	31305	766			true	false(unreach-call):5	0.061388683	0.049616	26329088
caat-tso	c/pthread-deagle/circular_buffer_ok.yml	5	pthread-deagle	31393	768			true	true:5	6.10905173	6.090766	26329088
caat-tso	c/pthread-ext/01b_inc.yml	5	pthread-ext	30901	708			true	true:5	0.0624073772	0.046844	26202112
caat-tso	c/pthread-ext/02_inc_cas.yml	5	pthread-ext	31027	737			true	true:5	0.056182506	0.045288	26202112
caat-tso	c/pthread-ext/14_spin2003.yml	5	pthread-ext	30571	699			true	true:5	0.060894724	0.04525	26161152
caat-tso	c/pthread-ext/29_conditionals_vs.yml	5	pthread-ext	30586	730			true	true:5	0.062603045	0.046627	26148864
caat-tso	c/pthread-ext/43_NetBSD_sysmon_power_sliced.yml	5	pthread-ext	34081	817			true	true:5	0.055799047	0.04503	26157056
caat-tso	c/pthread-ext/45_monabsex1_vs.yml	5	pthread-ext	30819	719			true	true:5	0.060130557	0.04601	26181632
caat-tso	c/pthread-ext/46_monabsex2_vs.yml	5	pthread-ext	30796	719			true	true:5	0.060414914	0.046414	26177536
caat-tso	c/pthread-ext/48_ticket_lock_low_contention_vs-pthread.yml	5	pthread-ext	30774	703			true	true:5	0.0611253842	0.046449	26189824
caat-tso	c/pthread-ext/48_ticket_lock_low_contention_vs.yml	5	pthread-ext	31133	728			true	true:5	0.0510280442	0.041163	26218496
caat-tso	c/pthread-theta/exponential-nondet.yml	5	pthread-theta	33638	788			true	true:5	0.0607639509	0.046128	26275840
caat-tso	c/pthread-theta/unwind2-1.yml	5	pthread-theta	33683	783			true	false(unreach-call):5	0.0608235439	0.046823	26304512
caat-tso	c/pthread-theta/unwind2-100.yml	5	pthread-theta	33685	783			true	false(unreach-call):5	0.0631479269	0.046631	26312704
caat-tso	c/pthread-theta/unwind3-1.yml	5	pthread-theta	33579	780			true	false(unreach-call):5	0.0610017669	0.0452	26267648
caat-tso	c/pthread/butterfly.yml	5	pthread	33848	806			true	true:5	27.2440564	27.224336	26390528
caat-tso	c/pthread/fib_safe-5.yml	5	pthread	31317	728			true	true:5	8.20556002	8.190062	26243072
caat-tso	c/pthread/fib_safe-6.yml	5	pthread	31317	728			true	true:5	46.222429	46.206384	26247168
caat-tso	c/pthread/fib_unsafe-5.yml	5	pthread	31317	728			true	false(unreach-call):5	2.23056476	2.216362	26247168
caat-tso	c/pthread/fib_unsafe-6.yml	5	pthread	31317	728			true	false(unreach-call):5	12.9378222	12.927478	26234880
caat-tso	c/pthread/fib_unsafe-7.yml	5	pthread	31317	728			false	TIMEOUT:5			
caat-tso	c/pthread/lazy01.yml	5	pthread	31389	739			true	false(unreach-call):5	0.062934695	0.045917	26296320
caat-tso	c/pthread/queue.yml	5	pthread	44025	1068			true	false(unreach-call):5	0.083381918	0.07218	26415104
caat-tso	c/pthread/queue_longer.yml	5	pthread	44020	1067			false	TIMEOUT:5			
caat-tso	c/pthread/queue_ok.yml	5	pthread	43780	1057			true	true:5	0.0641356281	0.052601	26394624
caat-tso	c/pthread/queue_ok_longer.yml	5	pthread	43782	1057			true	true:5	3.36847689	3.355685	313311232
caat-tso	c/pthread/queue_ok_longest.yml	5	pthread	43790	1057			true	true:5	19.788941	19.776981	1.20552653e+09
caat-tso	c/pthread/reorder_2.yml	5	pthread	60275	1310			true	false(unreach-call):5	0.143221832	0.132608	26382336
caat-tso	c/pthread/singleton.yml	5	pthread	56401	1166			true	false(unreach-call):5	0.0601020961	0.049328	26435584
caat-tso	c/pthread/singleton_with-uninit-problems.yml	5	pthread	56437	1166			true	true:5	0.064934582	0.049491	26447872
caat-tso	c/pthread/stateful01-1.yml	5	pthread	30876	731			true	false(unreach-call):5	0.0640830311	0.046526	26271744
caat-tso	c/pthread/stateful01-2.yml	5	pthread	30876	731			true	true:5	0.0622290689	0.047621	26271744
caat-tso	c/pthread/triangular-1.yml	5	pthread	30992	725			true	true:5	6.33731464	6.312881	26267648
caat-tso	c/pthread/triangular-2.yml	5	pthread	30994	725			true	false(unreach-call):5	1.53044334	1.51893	26279936
caat-tso	c/pthread/twostage_3.yml	5	pthread	61359	1342			true	false(unreach-call):5	0.067678629	0.057247	26529792
cat-tso	c/goblint-regression/13-privatized_01-priv_nr_true.yml	5	goblint-regression	1061	42			true	true:5	0.063976892	0.047345	26173440
cat-tso	c/goblint-regression/13-privatized_18-first-reads_true.yml	5	goblint-regression	1011	45			true	true:5	0.0614535389	0.046878	26181632
cat-tso	c/goblint-regression/13-privatized_18-first-reads_unknown_1_neg.yml	5	goblint-regression	977	44			true	false(unreach-call):5	0.0615674891	0.046735	26177536
cat-tso	c/goblint-regression/13-privatized_18-first-reads_unknown_2_pos.yml	5	goblint-regression	974	44			true	false(unreach-call):5	0.061882806	0.046573	26181632
cat-tso	c/goblint-regression/13-privatized_19-publish-precision_true.yml	5	goblint-regression	1081	43			true	true:5	0.0618434669	0.047654	26189824
cat-tso	c/goblint-regression/13-privatized_19-publish-precision_unknown_1_neg.yml	5	goblint-regression	1051	42			true	false(unreach-call):5	0.058530601	0.046035	26177536
cat-tso	c/goblint-regression/13-privatized_19-publish-precision_unknown_1_pos.yml	5	goblint-regression	1048	42			true	false(unreach-call):5	0.0662182411	0.047124	26181632
cat-tso	c/goblint-regression/13-privatized_19-publish-precision_unknown_2_neg.yml	5	goblint-regression	1051	42			true	false(unreach-call):5	0.0637201271	0.046229	26193920
cat-tso	c/goblint-regression/13-privatized_19-publish-precision_unknown_2_pos.yml	5	goblint-regression	1048	42			true	false(unreach-call):5	0.061085786	0.045681	26181632
cat-tso	c/goblint-regression/13-privatized_20-publish-regression_true.yml	5	goblint-regression	1284	46			true	true:5	0.062681105	0.047077	26193920
cat-tso	c/goblint-regression/13-privatized_24-multiple-protecting_true.yml	5	goblint-regression	1821	66			true	true:5	0.092101559	0.076049	26234880
cat-tso	c/goblint-regression/13-privatized_25-struct_nr_true.yml	5	goblint-regression	1138	46			true	true:5	0.0617506639	0.046983	26193920
cat-tso	c/goblint-regression/13-privatized_27-multiple-protecting2_true.yml	5	goblint-regression	2193	72			true	true:5	0.175052687	0.160324	26267648
cat-tso	c/goblint-regression/13-privatized_29-multiple-protecting2-vesal_true.yml	5	goblint-regression	1674	53			true	true:5	0.0636470059	0.050027	26214400
cat-tso	c/goblint-regression/13-privatized_30-traces-oplus-vs-meet_true.yml	5	goblint-regression	1337	51			true	true:5	0.06536209	0.046609	26193920
cat-tso	c/goblint-regression/13-privatized_31-traces-mine-vs-mutex_true.yml	5	goblint-regression	1267	46			true	true:5	0.065463671	0.048244	26198016
cat-tso	c/goblint-regression/13-privatized_32-traces-mine-vs-oplus-vs-meet_true.yml	5	goblint-regression	1377	53			true	true:5	0.0626295721	0.049723	26218496
cat-tso	c/goblint-regression/13-privatized_33-traces-v-matters_true.yml	5	goblint-regression	1097	42			true	true:5	0.061723728	0.04709	26169344
cat-tso	c/goblint-regression/13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	5	goblint-regression	1379	54			true	true:5	0.063275134	0.046824	26189824
cat-tso	c/goblint-regression/13-privatized_35-traces-ex-2_true.yml	5	goblint-regression	1041	41			true	true:5	0.061902496	0.047202	26157056
cat-tso	c/goblint-regression/13-privatized_36-traces-ex-3_true.yml	5	goblint-regression	987	39			true	true:5	0.0663718269	0.046833	26148864
cat-tso	c/goblint-regression/13-privatized_37-traces-ex-4_true.yml	5	goblint-regression	1041	41			true	true:5	0.060151248	0.047456	26157056
cat-tso	c/goblint-regression/13-privatized_38-traces-ex-4-switch_true.yml	5	goblint-regression	1041	41			true	true:5	0.062160579	0.046414	26161152
cat-tso	c/goblint-regression/13-privatized_40-traces-ex-6_true.yml	5	goblint-regression	959	38			true	true:5	0.063082797	0.046586	26148864
cat-tso	c/goblint-regression/13-privatized_41-traces-ex-7_unknown_1_neg.yml	5	goblint-regression	945	37			true	false(unreach-call):5	0.0599491769	0.04637	26152960
cat-tso	c/goblint-regression/13-privatized_41-traces-ex-7_unknown_1_pos.yml	5	goblint-regression	942	37			true	false(unreach-call):5	0.063825178	0.046662	26152960
cat-tso	c/goblint-regression/13-privatized_42-traces-ex-mini_true.yml	5	goblint-regression	1092	42			true	true:5	0.064217591	0.047327	26169344
