category	cputime	memory	repetition	status	task	variant	walltime
correct	0.071110421	26038272.0	03	true	goblint-regression/13-privatized_45-traces-per-global-and-current-lock-mine-incomparable_true.yml	pruning	0.08094243600498885
correct	0.059979941	25976832.0	03	true	goblint-regression/13-privatized_01-priv_nr_true.yml	pruning	0.06896093400428072
correct	0.073535357	26017792.0	03	true	goblint-regression/13-privatized_19-publish-precision_true.yml	pruning	0.08199841098394245
correct	0.070967334	25997312.0	03	true	goblint-regression/13-privatized_42-traces-ex-mini_true.yml	pruning	0.08121680101612583
correct	0.07097539	26013696.0	03	true	goblint-regression/13-privatized_33-traces-v-matters_true.yml	pruning	0.07789278199197724
correct	0.071107066	26017792.0	03	true	goblint-regression/13-privatized_25-struct_nr_true.yml	pruning	0.0778927489882335
correct	0.072481385	26132480.0	03	true	goblint-regression/13-privatized_69-refine-protected-loop-interval_true.yml	pruning	0.08011690794955939
correct	0.073204165	25976832.0	03	false(unreach-call)	goblint-regression/36-apron_17-traces-rpb-litmus_unknown_1_neg.yml	pruning	0.08274638099828735
correct	0.07694955	26120192.0	03	true	goblint-regression/13-privatized_31-traces-mine-vs-mutex_true.yml	pruning	0.08071154600474983
correct	0.068806148	26054656.0	03	true	goblint-regression/13-privatized_20-publish-regression_true.yml	pruning	0.078739266959019
correct	0.071569325	25993216.0	03	true	goblint-regression/13-privatized_30-traces-oplus-vs-meet_true.yml	pruning	0.07913954497780651
correct	0.077262008	26034176.0	03	true	goblint-regression/13-privatized_32-traces-mine-vs-oplus-vs-meet_true.yml	pruning	0.08700982900336385
correct	0.074580473	25985024.0	03	true	goblint-regression/13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	pruning	0.0840613649925217
correct	0.069136	26021888.0	03	true	goblint-regression/13-privatized_68-pfscan_protected_loop_minimal_interval_true.yml	pruning	0.07598766504088417
correct	0.076055404	26071040.0	03	true	goblint-regression/13-privatized_29-multiple-protecting2-vesal_true.yml	pruning	0.08882415102561936
correct	0.089518086	26124288.0	03	true	goblint-regression/13-privatized_24-multiple-protecting_true.yml	pruning	0.09702514804666862
correct	0.077396365	26112000.0	03	true	goblint-regression/36-apron_21-traces-cluster-based_true.yml	pruning	0.08687134995125234
correct	0.074140618	26021888.0	03	true	goblint-regression/36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml	pruning	0.08122592000290751
correct	0.140745929	26144768.0	03	true	goblint-regression/13-privatized_27-multiple-protecting2_true.yml	pruning	0.1501331059844233
correct	0.06924223	25993216.0	03	true	pthread-ext/14_spin2003.yml	pruning	0.076685631996952
correct	0.071018694	25923584.0	03	true	pthread-ext/29_conditionals_vs.yml	pruning	0.08237304096110165
correct	0.066056706	25931776.0	03	true	pthread-ext/48_ticket_lock_low_contention_vs-pthread.yml	pruning	0.08268855302594602
correct	0.071608365	25980928.0	03	true	pthread-ext/46_monabsex2_vs.yml	pruning	0.08007941604591906
correct	0.071843852	26009600.0	03	true	pthread-ext/45_monabsex1_vs.yml	pruning	0.08737032301723957
correct	0.075709665	26013696.0	03	false(unreach-call)	pthread/stateful01-1.yml	pruning	0.08661124698119238
correct	0.075449587	26124288.0	03	true	pthread/stateful01-2.yml	pruning	0.08187664503930137
correct	0.07321174	26071040.0	03	true	pthread-atomic/time_var_mutex.yml	pruning	0.07967206201283261
correct	0.060014297	26054656.0	03	true	pthread-ext/01b_inc.yml	pruning	0.06501215999014676
correct	24.464519354	26046464.0	03	true	pthread/triangular-1.yml	pruning	24.48719436500687
correct	5.605589479	26099712.0	03	false(unreach-call)	pthread/triangular-2.yml	pruning	5.6146385640022345
correct	0.06932083	26001408.0	03	true	pthread-ext/02_inc_cas.yml	pruning	0.08161786297569051
error	27.437634254	3999997952.0	03	OUT OF MEMORY	goblint-regression/28-race_reach_21-deref_read_racing.yml	pruning	27.466664327017497
correct	0.073498625	26095616.0	03	true	pthread-ext/48_ticket_lock_low_contention_vs.yml	pruning	0.08205381297739223
error	28.58812311	3999997952.0	03	OUT OF MEMORY	goblint-regression/28-race_reach_37-indirect_racing.yml	pruning	28.61419662600383
correct	0.070985395	26046464.0	03	false(unreach-call)	goblint-regression/28-race_reach_45-escape_racing.yml	pruning	0.07949539099354297
correct	0.072599342	26075136.0	03	true	goblint-regression/28-race_reach_46-escape_racefree.yml	pruning	0.08203292096732184
error	29.176187697	3999997952.0	03	OUT OF MEMORY	goblint-regression/28-race_reach_01-simple_racing.yml	pruning	29.202288862026762
error	32.431339551	3999997952.0	03	OUT OF MEMORY	goblint-regression/28-race_reach_11-ptr_racing.yml	pruning	32.45768830698216
correct	0.106493933	26198016.0	03	false(unreach-call)	pthread-deagle/circular_buffer_bad.yml	pruning	0.11406111600808799
correct	33.53195616	26009600.0	03	true	pthread/fib_safe-5.yml	pruning	33.55923347000498
error	60.974911694	26001408.0	03	TIMEOUT	pthread/fib_safe-6.yml	pruning	61.015335825039074
correct	8.157780431	26013696.0	03	false(unreach-call)	pthread/fib_unsafe-5.yml	pruning	8.17215917800786
correct	49.054525549	26017792.0	03	false(unreach-call)	pthread/fib_unsafe-6.yml	pruning	49.08593611296965
error	60.926113201	26128384.0	03	TIMEOUT	pthread/fib_unsafe-7.yml	pruning	61.01249414094491
error	32.498231034	3999997952.0	03	OUT OF MEMORY	goblint-regression/28-race_reach_24-sound_lock_racing.yml	pruning	32.60437687399099
correct	0.071744142	26071040.0	03	false(unreach-call)	pthread/lazy01.yml	pruning	0.08486931602237746
correct	33.675401719	26132480.0	03	true	pthread-deagle/circular_buffer_ok.yml	pruning	33.704573395021725
correct	0.084324524	26107904.0	03	true	pthread-atomic/szymanski.yml	pruning	0.09381796600064263
