case	mode	workers	status	elapsed_ns	gate	complete	blocked	reduced	fail_open	verdict_sha256	summary_sha256
correct/infr/atomic-min-max/variants/atomic-min-max0.c	baseline	1	0	51802000		1	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	fe2b117bf9eba3e539d9eb291cd73e77cbc2784cee6d2a6adee0259b3d551726
correct/infr/atomic-min-max/variants/atomic-min-max0.c	rvf	1	0	50080000	native-fallback reason=non-atomic store instruction	1	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	fe2b117bf9eba3e539d9eb291cd73e77cbc2784cee6d2a6adee0259b3d551726
correct/infr/atomic-min-max/variants/atomic-min-max0.c	rvf	2	0	50409000	native-fallback reason=non-atomic store instruction	1	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	fe2b117bf9eba3e539d9eb291cd73e77cbc2784cee6d2a6adee0259b3d551726
correct/infr/cpp-sb-static/variants/cpp-mp-static0.cpp	baseline	1	0	110141000		3	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
correct/infr/cpp-sb-static/variants/cpp-mp-static0.cpp	rvf	1	0	70573000	native-fallback reason=external call to __cxa_begin_catch	3	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
correct/infr/cpp-sb-static/variants/cpp-mp-static0.cpp	rvf	2	0	69467000	native-fallback reason=external call to __cxa_begin_catch	3	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
correct/litmus/WWmerge1/variants/WWmerge10.c	baseline	1	0	53983000		15	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	e4ab3c15ff4417c03200c59188021733dc1339f62f2bf73f88db463dbd011b1f
correct/litmus/WWmerge1/variants/WWmerge10.c	rvf	1	0	57876000	enabled	15	0	14	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	e4ab3c15ff4417c03200c59188021733dc1339f62f2bf73f88db463dbd011b1f
correct/litmus/WWmerge1/variants/WWmerge10.c	rvf	2	0	54295000	enabled	15	0	14	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	e4ab3c15ff4417c03200c59188021733dc1339f62f2bf73f88db463dbd011b1f
correct/litmus/LB2/variants/lb0.c	baseline	1	0	55599000		3	0	0	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
correct/litmus/LB2/variants/lb0.c	rvf	1	0	57449000	enabled	3	0	3	0	6d5b2c6d928e1c0f689c7718ffc9bc6d8aa04d1b4cc100f6a7bf18b4fc9dd083	b39f307f9d8d67130815acb8a7f771d6284d18ca770ec9fcfa022c7d167fe785
