variant	model	repetition	task_yaml	expected_verdict	status	category	cputime_seconds	walltime_seconds	memory_bytes	starttime	executions	xml
after	tso	r06	c/pthread-ext/14_spin2003.yml	true	true	correct	0.054050672	0.061144449980929494	25915392	2026-07-15T08:12:14.136543+00:00		optimization-analysis/continuous/adaptive-offline-state/server/formal/after/tso/r06/perf-caat-tso.2026-07-15_08-12-13.results.caat-tso.perf.unreach-call.xml.bz2
after	tso	r06	c/pthread-ext/29_conditionals_vs.yml	true	true	correct	0.05803605	0.0760064700152725	25952256	2026-07-15T08:12:14.169720+00:00		optimization-analysis/continuous/adaptive-offline-state/server/formal/after/tso/r06/perf-caat-tso.2026-07-15_08-12-13.results.caat-tso.perf.unreach-call.xml.bz2
after	tso	r06	c/pthread-ext/43_NetBSD_sysmon_power_sliced.yml	true	true	correct	0.05843792	0.08780529804062098	25915392	2026-07-15T08:12:14.634039+00:00		optimization-analysis/continuous/adaptive-offline-state/server/formal/after/tso/r06/perf-caat-tso.2026-07-15_08-12-13.results.caat-tso.perf.unreach-call.xml.bz2
after	tso	r06	c/pthread-ext/45_monabsex1_vs.yml	true	true	correct	0.05839939	0.06629673903807998	25997312	2026-07-15T08:12:14.222736+00:00		optimization-analysis/continuous/adaptive-offline-state/server/formal/after/tso/r06/perf-caat-tso.2026-07-15_08-12-13.results.caat-tso.perf.unreach-call.xml.bz2
after	tso	r06	c/pthread-ext/46_monabsex2_vs.yml	true	true	correct	0.058585259	0.07779258798109367	25956352	2026-07-15T08:12:14.186222+00:00		optimization-analysis/continuous/adaptive-offline-state/server/formal/after/tso/r06/perf-caat-tso.2026-07-15_08-12-13.results.caat-tso.perf.unreach-call.xml.bz2
after	tso	r06	c/pthread-ext/48_ticket_lock_low_contention_vs-pthread.yml	true	true	correct	0.057513187	0.07180328399408609	26017792	2026-07-15T08:12:14.174015+00:00		optimization-analysis/continuous/adaptive-offline-state/server/formal/after/tso/r06/perf-caat-tso.2026-07-15_08-12-13.results.caat-tso.perf.unreach-call.xml.bz2
after	tso	r06	c/pthread-ext/48_ticket_lock_low_contention_vs.yml	true	true	correct	0.058725391	0.06446034699911252	26050560	2026-07-15T08:12:14.327017+00:00		optimization-analysis/continuous/adaptive-offline-state/server/formal/after/tso/r06/perf-caat-tso.2026-07-15_08-12-13.results.caat-tso.perf.unreach-call.xml.bz2
after	tso	r06	c/pthread-theta/exponential-nondet.yml	true	true	correct	0.057979827	0.06785533402580768	26030080	2026-07-15T08:12:14.558814+00:00		optimization-analysis/continuous/adaptive-offline-state/server/formal/after/tso/r06/perf-caat-tso.2026-07-15_08-12-13.results.caat-tso.perf.unreach-call.xml.bz2
after	tso	r06	c/pthread-theta/unwind2-1.yml	false	false(unreach-call)	correct	0.063249567	0.1362850650330074	26128384	2026-07-15T08:12:14.556470+00:00		optimization-analysis/continuous/adaptive-offline-state/server/formal/after/tso/r06/perf-caat-tso.2026-07-15_08-12-13.results.caat-tso.perf.unreach-call.xml.bz2
after	tso	r06	c/pthread-theta/unwind2-100.yml	false	false(unreach-call)	correct	0.0579038	0.09720927401212975	26050560	2026-07-15T08:12:14.629778+00:00		optimization-analysis/continuous/adaptive-offline-state/server/formal/after/tso/r06/perf-caat-tso.2026-07-15_08-12-13.results.caat-tso.perf.unreach-call.xml.bz2
after	tso	r06	c/pthread-theta/unwind3-1.yml	false	false(unreach-call)	correct	0.055552141	0.061796755995601416	26034176	2026-07-15T08:12:14.542194+00:00		optimization-analysis/continuous/adaptive-offline-state/server/formal/after/tso/r06/perf-caat-tso.2026-07-15_08-12-13.results.caat-tso.perf.unreach-call.xml.bz2
after	tso	r06	c/pthread/butterfly.yml	true	true	correct	32.632307765	32.90468487003818	26128384	2026-07-15T08:12:14.622034+00:00		optimization-analysis/continuous/adaptive-offline-state/server/formal/after/tso/r06/perf-caat-tso.2026-07-15_08-12-13.results.caat-tso.perf.unreach-call.xml.bz2
after	tso	r06	c/pthread/fib_safe-5.yml	true	true	correct	9.282352853	9.316212471981999	26046464	2026-07-15T08:12:14.386720+00:00		optimization-analysis/continuous/adaptive-offline-state/server/formal/after/tso/r06/perf-caat-tso.2026-07-15_08-12-13.results.caat-tso.perf.unreach-call.xml.bz2
after	tso	r06	c/pthread/fib_safe-6.yml	true	true	correct	49.778228717	49.83346942003118	25968640	2026-07-15T08:12:14.401014+00:00		optimization-analysis/continuous/adaptive-offline-state/server/formal/after/tso/r06/perf-caat-tso.2026-07-15_08-12-13.results.caat-tso.perf.unreach-call.xml.bz2
after	tso	r06	c/pthread/fib_unsafe-5.yml	false	false(unreach-call)	correct	2.465275229	2.4723159680143	25985024	2026-07-15T08:12:14.405890+00:00		optimization-analysis/continuous/adaptive-offline-state/server/formal/after/tso/r06/perf-caat-tso.2026-07-15_08-12-13.results.caat-tso.perf.unreach-call.xml.bz2
after	tso	r06	c/pthread/fib_unsafe-6.yml	false	false(unreach-call)	correct	14.428242096	14.465685712988488	26054656	2026-07-15T08:12:14.415875+00:00		optimization-analysis/continuous/adaptive-offline-state/server/formal/after/tso/r06/perf-caat-tso.2026-07-15_08-12-13.results.caat-tso.perf.unreach-call.xml.bz2
after	tso	r06	c/pthread/fib_unsafe-7.yml	false	TIMEOUT	error	60.976475522	61.012643283000216	26021888	2026-07-15T08:12:14.450312+00:00		optimization-analysis/continuous/adaptive-offline-state/server/formal/after/tso/r06/perf-caat-tso.2026-07-15_08-12-13.results.caat-tso.perf.unreach-call.xml.bz2
after	tso	r06	c/pthread/lazy01.yml	false	false(unreach-call)	correct	0.056402227	0.10719660698669031	26140672	2026-07-15T08:12:14.497725+00:00		optimization-analysis/continuous/adaptive-offline-state/server/formal/after/tso/r06/perf-caat-tso.2026-07-15_08-12-13.results.caat-tso.perf.unreach-call.xml.bz2
after	tso	r06	c/pthread/queue.yml	false	false(unreach-call)	correct	0.101403234	0.4450895229820162	26210304	2026-07-15T08:12:14.807744+00:00		optimization-analysis/continuous/adaptive-offline-state/server/formal/after/tso/r06/perf-caat-tso.2026-07-15_08-12-13.results.caat-tso.perf.unreach-call.xml.bz2
after	tso	r06	c/pthread/queue_longer.yml	false	TIMEOUT	error	60.851905049	61.04904493002687	438951936	2026-07-15T08:12:14.803017+00:00		optimization-analysis/continuous/adaptive-offline-state/server/formal/after/tso/r06/perf-caat-tso.2026-07-15_08-12-13.results.caat-tso.perf.unreach-call.xml.bz2
after	tso	r06	c/pthread/queue_ok.yml	true	true	correct	0.070954003	0.08696101797977462	26112000	2026-07-15T08:12:14.764699+00:00		optimization-analysis/continuous/adaptive-offline-state/server/formal/after/tso/r06/perf-caat-tso.2026-07-15_08-12-13.results.caat-tso.perf.unreach-call.xml.bz2
after	tso	r06	c/pthread/queue_ok_longer.yml	true	true	correct	3.496124747	3.56159126694547	313204736	2026-07-15T08:12:14.792456+00:00		optimization-analysis/continuous/adaptive-offline-state/server/formal/after/tso/r06/perf-caat-tso.2026-07-15_08-12-13.results.caat-tso.perf.unreach-call.xml.bz2
after	tso	r06	c/pthread/queue_ok_longest.yml	true	true	correct	21.731630087	21.76164397696266	1205420032	2026-07-15T08:12:14.784776+00:00		optimization-analysis/continuous/adaptive-offline-state/server/formal/after/tso/r06/perf-caat-tso.2026-07-15_08-12-13.results.caat-tso.perf.unreach-call.xml.bz2
after	tso	r06	c/pthread/reorder_2.yml	false	false(unreach-call)	correct	0.179575799	0.26080531894695014	26222592	2026-07-15T08:12:14.914799+00:00		optimization-analysis/continuous/adaptive-offline-state/server/formal/after/tso/r06/perf-caat-tso.2026-07-15_08-12-13.results.caat-tso.perf.unreach-call.xml.bz2
after	tso	r06	c/pthread/singleton.yml	false	false(unreach-call)	correct	0.065717827	0.09189028601394966	26263552	2026-07-15T08:12:14.825974+00:00		optimization-analysis/continuous/adaptive-offline-state/server/formal/after/tso/r06/perf-caat-tso.2026-07-15_08-12-13.results.caat-tso.perf.unreach-call.xml.bz2
after	tso	r06	c/pthread/singleton_with-uninit-problems.yml	true	true	correct	0.067411611	0.17680045001907274	26193920	2026-07-15T08:12:14.878659+00:00		optimization-analysis/continuous/adaptive-offline-state/server/formal/after/tso/r06/perf-caat-tso.2026-07-15_08-12-13.results.caat-tso.perf.unreach-call.xml.bz2
after	tso	r06	c/pthread/stateful01-1.yml	false	false(unreach-call)	correct	0.056879328	0.061942444008309394	26120192	2026-07-15T08:12:14.232166+00:00		optimization-analysis/continuous/adaptive-offline-state/server/formal/after/tso/r06/perf-caat-tso.2026-07-15_08-12-13.results.caat-tso.perf.unreach-call.xml.bz2
after	tso	r06	c/pthread/stateful01-2.yml	true	true	correct	0.056548974	0.06327802798477933	26021888	2026-07-15T08:12:14.235228+00:00		optimization-analysis/continuous/adaptive-offline-state/server/formal/after/tso/r06/perf-caat-tso.2026-07-15_08-12-13.results.caat-tso.perf.unreach-call.xml.bz2
after	tso	r06	c/pthread/triangular-1.yml	true	true	correct	8.527375727	8.573716189013794	26083328	2026-07-15T08:12:14.251997+00:00		optimization-analysis/continuous/adaptive-offline-state/server/formal/after/tso/r06/perf-caat-tso.2026-07-15_08-12-13.results.caat-tso.perf.unreach-call.xml.bz2
after	tso	r06	c/pthread/triangular-2.yml	false	false(unreach-call)	correct	2.020153017	2.0743765679653734	26087424	2026-07-15T08:12:14.283049+00:00		optimization-analysis/continuous/adaptive-offline-state/server/formal/after/tso/r06/perf-caat-tso.2026-07-15_08-12-13.results.caat-tso.perf.unreach-call.xml.bz2
after	tso	r06	c/pthread/twostage_3.yml	false	false(unreach-call)	correct	0.078395578	0.20369750499958172	26349568	2026-07-15T08:12:15.005093+00:00		optimization-analysis/continuous/adaptive-offline-state/server/formal/after/tso/r06/perf-caat-tso.2026-07-15_08-12-13.results.caat-tso.perf.unreach-call.xml.bz2
before	pso	r01	c/goblint-regression/13-privatized_01-priv_nr_true.yml	true	true	correct	0.071113272	0.0751031760009937	26038272	2026-07-15T08:04:26.874802+00:00		optimization-analysis/continuous/adaptive-offline-state/server/formal/before/pso/r01/perf-caat-pso.2026-07-15_08-04-26.results.caat-pso.perf.unreach-call.xml.bz2
before	pso	r01	c/goblint-regression/13-privatized_18-first-reads_true.yml	true	true	correct	0.065914216	0.07386841397965327	25956352	2026-07-15T08:04:26.730626+00:00		optimization-analysis/continuous/adaptive-offline-state/server/formal/before/pso/r01/perf-caat-pso.2026-07-15_08-04-26.results.caat-pso.perf.unreach-call.xml.bz2
before	pso	r01	c/goblint-regression/13-privatized_18-first-reads_unknown_1_neg.yml	false	false(unreach-call)	correct	0.061168709	0.07302569801686332	26017792	2026-07-15T08:04:26.712725+00:00		optimization-analysis/continuous/adaptive-offline-state/server/formal/before/pso/r01/perf-caat-pso.2026-07-15_08-04-26.results.caat-pso.perf.unreach-call.xml.bz2
before	pso	r01	c/goblint-regression/13-privatized_18-first-reads_unknown_2_pos.yml	false	false(unreach-call)	correct	0.065434667	0.06980499299243093	25956352	2026-07-15T08:04:26.702170+00:00		optimization-analysis/continuous/adaptive-offline-state/server/formal/before/pso/r01/perf-caat-pso.2026-07-15_08-04-26.results.caat-pso.perf.unreach-call.xml.bz2
before	pso	r01	c/goblint-regression/13-privatized_19-publish-precision_true.yml	true	true	correct	0.062134126	0.06648848799522966	25948160	2026-07-15T08:04:26.886130+00:00		optimization-analysis/continuous/adaptive-offline-state/server/formal/before/pso/r01/perf-caat-pso.2026-07-15_08-04-26.results.caat-pso.perf.unreach-call.xml.bz2
before	pso	r01	c/goblint-regression/13-privatized_19-publish-precision_unknown_1_neg.yml	false	false(unreach-call)	correct	0.060338624	0.06488831801107153	25952256	2026-07-15T08:04:26.832320+00:00		optimization-analysis/continuous/adaptive-offline-state/server/formal/before/pso/r01/perf-caat-pso.2026-07-15_08-04-26.results.caat-pso.perf.unreach-call.xml.bz2
before	pso	r01	c/goblint-regression/13-privatized_19-publish-precision_unknown_1_pos.yml	false	false(unreach-call)	correct	0.056115462	0.06367335101822391	26054656	2026-07-15T08:04:26.799874+00:00		optimization-analysis/continuous/adaptive-offline-state/server/formal/before/pso/r01/perf-caat-pso.2026-07-15_08-04-26.results.caat-pso.perf.unreach-call.xml.bz2
before	pso	r01	c/goblint-regression/13-privatized_19-publish-precision_unknown_2_neg.yml	false	false(unreach-call)	correct	0.060098564	0.06584739295067266	25956352	2026-07-15T08:04:26.853799+00:00		optimization-analysis/continuous/adaptive-offline-state/server/formal/before/pso/r01/perf-caat-pso.2026-07-15_08-04-26.results.caat-pso.perf.unreach-call.xml.bz2
before	pso	r01	c/goblint-regression/13-privatized_19-publish-precision_unknown_2_pos.yml	false	false(unreach-call)	correct	0.063596634	0.06891564797842875	25956352	2026-07-15T08:04:26.811693+00:00		optimization-analysis/continuous/adaptive-offline-state/server/formal/before/pso/r01/perf-caat-pso.2026-07-15_08-04-26.results.caat-pso.perf.unreach-call.xml.bz2
before	pso	r01	c/goblint-regression/13-privatized_20-publish-regression_true.yml	true	true	correct	0.066637485	0.07474326097872108	25993216	2026-07-15T08:04:26.966336+00:00		optimization-analysis/continuous/adaptive-offline-state/server/formal/before/pso/r01/perf-caat-pso.2026-07-15_08-04-26.results.caat-pso.perf.unreach-call.xml.bz2
before	pso	r01	c/goblint-regression/13-privatized_24-multiple-protecting_true.yml	true	true	correct	0.118834663	0.12113927799509838	26095616	2026-07-15T08:04:27.051800+00:00		optimization-analysis/continuous/adaptive-offline-state/server/formal/before/pso/r01/perf-caat-pso.2026-07-15_08-04-26.results.caat-pso.perf.unreach-call.xml.bz2
before	pso	r01	c/goblint-regression/13-privatized_25-struct_nr_true.yml	true	true	correct	0.059150677	0.06661709700711071	25976832	2026-07-15T08:04:26.939736+00:00		optimization-analysis/continuous/adaptive-offline-state/server/formal/before/pso/r01/perf-caat-pso.2026-07-15_08-04-26.results.caat-pso.perf.unreach-call.xml.bz2
before	pso	r01	c/goblint-regression/13-privatized_27-multiple-protecting2_true.yml	true	true	correct	0.297338569	0.3073362459545024	26071040	2026-07-15T08:04:27.080972+00:00		optimization-analysis/continuous/adaptive-offline-state/server/formal/before/pso/r01/perf-caat-pso.2026-07-15_08-04-26.results.caat-pso.perf.unreach-call.xml.bz2
