category	cputime	executions	expected	memory	model	repetition	status	task	variant	walltime
correct	0.073794755		false	25886720.0	sc	03	false(unreach-call)	goblint-regression/13-privatized_18-first-reads_unknown_2_pos.yml	cache	0.07803055900149047
correct	0.070662846		false	25833472.0	sc	03	false(unreach-call)	goblint-regression/13-privatized_18-first-reads_unknown_1_neg.yml	cache	0.07773225900018588
correct	0.066115712		true	25784320.0	sc	03	true	goblint-regression/13-privatized_36-traces-ex-3_true.yml	cache	0.07375764299649745
correct	0.067550554		true	25821184.0	sc	03	true	goblint-regression/13-privatized_18-first-reads_true.yml	cache	0.07606372097507119
correct	0.068763136		true	25853952.0	sc	03	true	goblint-regression/13-privatized_35-traces-ex-2_true.yml	cache	0.07459216000279412
correct	0.065627449		true	25747456.0	sc	03	true	goblint-regression/13-privatized_37-traces-ex-4_true.yml	cache	0.0745642589754425
correct	0.071966532		true	25808896.0	sc	03	true	goblint-regression/13-privatized_38-traces-ex-4-switch_true.yml	cache	0.07614955794997513
correct	0.06928125		false	25862144.0	sc	03	false(unreach-call)	goblint-regression/13-privatized_19-publish-precision_unknown_1_pos.yml	cache	0.0782400940079242
correct	0.06254925		false	25882624.0	sc	03	false(unreach-call)	goblint-regression/13-privatized_19-publish-precision_unknown_2_pos.yml	cache	0.06971269100904465
correct	0.0680923		false	25804800.0	sc	03	false(unreach-call)	goblint-regression/13-privatized_19-publish-precision_unknown_1_neg.yml	cache	0.07570168899837881
correct	0.071668898		false	25866240.0	sc	03	false(unreach-call)	goblint-regression/13-privatized_19-publish-precision_unknown_2_neg.yml	cache	0.07806272897869349
correct	0.070116778		true	25849856.0	sc	03	true	goblint-regression/13-privatized_45-traces-per-global-and-current-lock-mine-incomparable_true.yml	cache	0.0800932589918375
correct	0.067685073		true	25796608.0	sc	03	true	goblint-regression/13-privatized_01-priv_nr_true.yml	cache	0.0771929900511168
correct	0.072376629		true	25874432.0	sc	03	true	goblint-regression/13-privatized_19-publish-precision_true.yml	cache	0.08454056200571358
correct	0.066782424		true	25784320.0	sc	03	true	goblint-regression/13-privatized_42-traces-ex-mini_true.yml	cache	0.07584345096256584
correct	0.06900538		true	25759744.0	sc	03	true	goblint-regression/13-privatized_33-traces-v-matters_true.yml	cache	0.07662982400506735
correct	0.070395476		true	25829376.0	sc	03	true	goblint-regression/13-privatized_25-struct_nr_true.yml	cache	0.07875243201851845
correct	0.070693831		true	25927680.0	sc	03	true	goblint-regression/13-privatized_69-refine-protected-loop-interval_true.yml	cache	0.08015266701113433
correct	0.070260723		false	25800704.0	sc	03	false(unreach-call)	goblint-regression/36-apron_17-traces-rpb-litmus_unknown_1_neg.yml	cache	0.08142182300798595
correct	0.065736616		true	25870336.0	sc	03	true	goblint-regression/13-privatized_31-traces-mine-vs-mutex_true.yml	cache	0.07544100697850809
correct	0.068257161		true	25812992.0	sc	03	true	goblint-regression/13-privatized_20-publish-regression_true.yml	cache	0.07666921598138288
correct	0.071887829		true	25853952.0	sc	03	true	goblint-regression/13-privatized_30-traces-oplus-vs-meet_true.yml	cache	0.07734824600629508
correct	0.071677894		true	25874432.0	sc	03	true	goblint-regression/13-privatized_32-traces-mine-vs-oplus-vs-meet_true.yml	cache	0.08072353602619842
correct	0.066856508		true	25772032.0	sc	03	true	goblint-regression/13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	cache	0.07923726399894804
correct	0.074620665		true	25841664.0	sc	03	true	goblint-regression/13-privatized_68-pfscan_protected_loop_minimal_interval_true.yml	cache	0.08629679796285927
correct	0.070346146		true	25886720.0	sc	03	true	goblint-regression/13-privatized_29-multiple-protecting2-vesal_true.yml	cache	0.07919190998654813
correct	0.07164573		true	25821184.0	sc	03	true	goblint-regression/13-privatized_24-multiple-protecting_true.yml	cache	0.08158890902996063
correct	0.075897749		true	25829376.0	sc	03	true	goblint-regression/36-apron_21-traces-cluster-based_true.yml	cache	0.07997598295332864
correct	0.066503884		true	25878528.0	sc	03	true	goblint-regression/36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml	cache	0.07520736695732921
correct	0.077638088		true	25968640.0	sc	03	true	goblint-regression/13-privatized_27-multiple-protecting2_true.yml	cache	0.0910431569791399
correct	0.067200724		true	25755648.0	sc	03	true	pthread-ext/14_spin2003.yml	cache	0.07685588701860979
correct	0.07595279		true	25763840.0	sc	03	true	pthread-ext/29_conditionals_vs.yml	cache	0.08611740003107116
correct	0.072379053		true	25788416.0	sc	03	true	pthread-ext/48_ticket_lock_low_contention_vs-pthread.yml	cache	0.07994146598502994
correct	0.072571507		true	25743360.0	sc	03	true	pthread-ext/46_monabsex2_vs.yml	cache	0.08125171298161149
correct	0.071968613		true	25853952.0	sc	03	true	pthread-ext/45_monabsex1_vs.yml	cache	0.08106622303603217
correct	0.074324377		false	25866240.0	sc	03	false(unreach-call)	pthread/stateful01-1.yml	cache	0.08502118301112205
correct	0.075520655		true	25853952.0	sc	03	true	pthread/stateful01-2.yml	cache	0.09145349101163447
correct	0.082195004		true	25952256.0	sc	03	true	pthread-atomic/time_var_mutex.yml	cache	0.08794692798983306
correct	0.078071918		true	25894912.0	sc	03	true	pthread-ext/01b_inc.yml	cache	0.08992398495320231
correct	4.90529375		true	25882624.0	sc	03	true	pthread/triangular-1.yml	cache	4.926580818020739
correct	1.292393039		false	25833472.0	sc	03	false(unreach-call)	pthread/triangular-2.yml	cache	1.3023282529902644
correct	0.078859336		true	25833472.0	sc	03	true	pthread-ext/02_inc_cas.yml	cache	0.08975099603412673
correct	2.958718157		false	56414208.0	sc	03	false(unreach-call)	goblint-regression/28-race_reach_21-deref_read_racing.yml	cache	2.971326193015557
correct	0.075266972		true	25874432.0	sc	03	true	pthread-ext/48_ticket_lock_low_contention_vs.yml	cache	0.08512404694920406
error	22.543517122		false	3999997952.0	sc	03	OUT OF MEMORY	goblint-regression/28-race_reach_37-indirect_racing.yml	cache	22.605149006994907
correct	0.078785071		false	25890816.0	sc	03	false(unreach-call)	goblint-regression/28-race_reach_45-escape_racing.yml	cache	0.08727495203493163
correct	0.078659233		true	25866240.0	sc	03	true	goblint-regression/28-race_reach_46-escape_racefree.yml	cache	0.08842797100078315
error	24.261955701		false	3999997952.0	sc	03	OUT OF MEMORY	goblint-regression/28-race_reach_01-simple_racing.yml	cache	24.282539404986892
error	23.832290352		false	3999997952.0	sc	03	OUT OF MEMORY	goblint-regression/28-race_reach_11-ptr_racing.yml	cache	23.87279920600122
correct	0.083206126		false	25968640.0	sc	03	false(unreach-call)	pthread-deagle/circular_buffer_bad.yml	cache	0.08830272004706785
correct	3.991170225		true	25907200.0	sc	03	true	pthread/fib_safe-5.yml	cache	4.004467872960959
correct	20.967394096		true	25825280.0	sc	03	true	pthread/fib_safe-6.yml	cache	20.988027880026493
correct	1.167042989		false	25821184.0	sc	03	false(unreach-call)	pthread/fib_unsafe-5.yml	cache	1.1741739879944362
correct	5.823834893		false	25882624.0	sc	03	false(unreach-call)	pthread/fib_unsafe-6.yml	cache	5.835824703972321
correct	30.187964586		false	25833472.0	sc	03	false(unreach-call)	pthread/fib_unsafe-7.yml	cache	30.212818592961412
error	21.632864961		false	3999997952.0	sc	03	OUT OF MEMORY	goblint-regression/28-race_reach_24-sound_lock_racing.yml	cache	21.698234337964095
correct	0.072383287		false	25944064.0	sc	03	false(unreach-call)	pthread/lazy01.yml	cache	0.08031226199818775
correct	2.956038924		true	25960448.0	sc	03	true	pthread-deagle/circular_buffer_ok.yml	cache	2.969826333981473
correct	0.078586669		true	25870336.0	sc	03	true	pthread-atomic/szymanski.yml	cache	0.08422687504207715
correct	0.071847989		true	25890816.0	sc	03	true	pthread-atomic/dekker.yml	cache	0.07871338701806962
correct	0.070099117		true	25866240.0	sc	03	true	pthread-atomic/dekker-unfair.yml	cache	0.07553254603408277
correct	0.071331978		false	25882624.0	sc	03	false(unreach-call)	pthread-theta/unwind3-1.yml	cache	0.07879973301896825
correct	0.065560974		true	25907200.0	sc	03	true	pthread-theta/exponential-nondet.yml	cache	0.07290092797484249
correct	0.069507464		false	25985024.0	sc	03	false(unreach-call)	pthread-theta/unwind2-1.yml	cache	0.0754495479632169
correct	0.070871448		false	25960448.0	sc	03	false(unreach-call)	pthread-theta/unwind2-100.yml	cache	0.0770600059768185
correct	13.041325656		true	26050560.0	sc	03	true	pthread/butterfly.yml	cache	13.05555688100867
correct	0.065959204		true	25751552.0	sc	03	true	pthread-ext/43_NetBSD_sysmon_power_sliced.yml	cache	0.0712341979960911
error	22.848799084		false	3999997952.0	sc	03	OUT OF MEMORY	goblint-regression/28-race_reach_06-cond_racing1.yml	cache	22.87246755603701
correct	0.085975079		true	26087424.0	sc	03	true	pthread/queue_ok.yml	cache	0.08914831897709519
correct	1.309919097		true	160485376.0	sc	03	true	pthread/queue_ok_longer.yml	cache	1.3175148949958384
correct	6.663072637		true	596873216.0	sc	03	true	pthread/queue_ok_longest.yml	cache	6.677074485982303
error	61.026722721		false	624349184.0	sc	03	TIMEOUT	pthread/queue_longer.yml	cache	61.057654410018586
correct	0.098921054		false	26013696.0	sc	03	false(unreach-call)	pthread/queue.yml	cache	0.10237338300794363
correct	0.081001744		false	26062848.0	sc	03	false(unreach-call)	pthread/singleton.yml	cache	0.08926162298303097
correct	0.07724911		true	26054656.0	sc	03	true	pthread/singleton_with-uninit-problems.yml	cache	0.08281507401261479
correct	0.124549303		false	25952256.0	sc	03	false(unreach-call)	pthread-C-DAC/pthread-demo-datarace-3.yml	cache	0.1312060360214673
correct	0.167574035		false	26054656.0	sc	03	false(unreach-call)	pthread/reorder_2.yml	cache	0.1775067530106753
correct	0.087202884		false	26206208.0	sc	03	false(unreach-call)	pthread/twostage_3.yml	cache	0.09421539399772882
correct	0.071837874		true	26054656.0	sc	03	true	ldv-races/race-1_1-join.yml	cache	0.07882177899591625
correct	0.079813232		false	26054656.0	sc	03	false(unreach-call)	ldv-races/race-1_3-join.yml	cache	0.0891772439936176
correct	0.079456769		false	26107904.0	sc	03	false(unreach-call)	ldv-races/race-1_2-join.yml	cache	0.08365043200319633
correct	0.082296628		true	26140672.0	sc	03	true	ldv-races/race-4_1-thread_local_vars.yml	cache	0.0895379550056532
correct	0.080648101		true	26083328.0	sc	03	true	ldv-races/race-2_1-container_of.yml	cache	0.090414458012674
correct	0.077090523		true	26103808.0	sc	03	true	ldv-races/race-3_1-container_of-global.yml	cache	0.08682976698037237
correct	0.07579863		true	25694208.0	sc	04	true	goblint-regression/13-privatized_66-mine-W-init_true.yml	baseline	0.07802039897069335
correct	0.069038213		false	25808896.0	sc	04	false(unreach-call)	goblint-regression/36-apron_41-threadenter-no-locals_unknown_1_pos.yml	baseline	0.07305882399668917
correct	0.071125493		true	25694208.0	sc	04	true	goblint-regression/36-apron_16-traces-unprot2_true.yml	baseline	0.07677622395567596
correct	0.066239645		true	25800704.0	sc	04	true	goblint-regression/13-privatized_57-singlethreaded-unlock_true.yml	baseline	0.07174992596264929
correct	0.073636762		true	25825280.0	sc	04	true	goblint-regression/13-privatized_47-refine-protected2_true.yml	baseline	0.07789904897799715
correct	0.066421095		true	25829376.0	sc	04	true	goblint-regression/13-privatized_46-refine-protected1_true.yml	baseline	0.07245599303860217
correct	0.066901691		true	25821184.0	sc	04	true	goblint-regression/36-apron_11-traces-max-simple_true.yml	baseline	0.07462686504004523
correct	0.068485751		false	25825280.0	sc	04	false(unreach-call)	goblint-regression/13-privatized_41-traces-ex-7_unknown_1_pos.yml	baseline	0.07511779299238697
correct	0.07016103		false	25751552.0	sc	04	false(unreach-call)	goblint-regression/13-privatized_41-traces-ex-7_unknown_1_neg.yml	baseline	0.07275572995422408
correct	0.06655506		true	25800704.0	sc	04	true	goblint-regression/13-privatized_40-traces-ex-6_true.yml	baseline	0.07274683698778972
correct	0.067869217		true	25825280.0	sc	04	true	goblint-regression/13-privatized_58-singlethreaded-lock_true.yml	baseline	0.07027626497438177
correct	0.071523237		true	25825280.0	sc	04	true	goblint-regression/13-privatized_44-traces-mine2_true.yml	baseline	0.07494515500729904
correct	0.071133654		false	25837568.0	sc	04	false(unreach-call)	goblint-regression/13-privatized_18-first-reads_unknown_2_pos.yml	baseline	0.07411589595722035
correct	0.061087839		false	25825280.0	sc	04	false(unreach-call)	goblint-regression/13-privatized_18-first-reads_unknown_1_neg.yml	baseline	0.06301210104720667
correct	0.068027467		true	25829376.0	sc	04	true	goblint-regression/13-privatized_36-traces-ex-3_true.yml	baseline	0.07572812301805243
correct	0.06973307		true	25804800.0	sc	04	true	goblint-regression/13-privatized_18-first-reads_true.yml	baseline	0.0732373709906824
correct	0.066290232		true	25751552.0	sc	04	true	goblint-regression/13-privatized_35-traces-ex-2_true.yml	baseline	0.07171745499363169
correct	0.066318263		true	25853952.0	sc	04	true	goblint-regression/13-privatized_37-traces-ex-4_true.yml	baseline	0.07310911500826478
correct	0.067925706		true	25829376.0	sc	04	true	goblint-regression/13-privatized_38-traces-ex-4-switch_true.yml	baseline	0.07680993102258071
correct	0.072369888		false	25903104.0	sc	04	false(unreach-call)	goblint-regression/13-privatized_19-publish-precision_unknown_1_pos.yml	baseline	0.07676563900895417
correct	0.074134416		false	25784320.0	sc	04	false(unreach-call)	goblint-regression/13-privatized_19-publish-precision_unknown_2_pos.yml	baseline	0.08016098401276395
correct	0.07027944		false	25817088.0	sc	04	false(unreach-call)	goblint-regression/13-privatized_19-publish-precision_unknown_1_neg.yml	baseline	0.08708757400745526
correct	0.067827828		false	25890816.0	sc	04	false(unreach-call)	goblint-regression/13-privatized_19-publish-precision_unknown_2_neg.yml	baseline	0.07627934502670541
correct	0.067948679		true	25763840.0	sc	04	true	goblint-regression/13-privatized_45-traces-per-global-and-current-lock-mine-incomparable_true.yml	baseline	0.07614554197061807
correct	0.070350424		true	25866240.0	sc	04	true	goblint-regression/13-privatized_01-priv_nr_true.yml	baseline	0.07715980801731348
correct	0.067814501		true	25878528.0	sc	04	true	goblint-regression/13-privatized_19-publish-precision_true.yml	baseline	0.0797238209634088
correct	0.070774177		true	25874432.0	sc	04	true	goblint-regression/13-privatized_42-traces-ex-mini_true.yml	baseline	0.07548129401402548
correct	0.067393456		true	25776128.0	sc	04	true	goblint-regression/13-privatized_33-traces-v-matters_true.yml	baseline	0.07887209299951792
correct	0.070729577		true	25841664.0	sc	04	true	goblint-regression/13-privatized_25-struct_nr_true.yml	baseline	0.07803453801898286
correct	0.073072488		true	25899008.0	sc	04	true	goblint-regression/13-privatized_69-refine-protected-loop-interval_true.yml	baseline	0.08082017896231264
correct	0.069487817		false	25776128.0	sc	04	false(unreach-call)	goblint-regression/36-apron_17-traces-rpb-litmus_unknown_1_neg.yml	baseline	0.07944782898994163
correct	0.067944623		true	25825280.0	sc	04	true	goblint-regression/13-privatized_31-traces-mine-vs-mutex_true.yml	baseline	0.08101494197035208
correct	0.071395148		true	25829376.0	sc	04	true	goblint-regression/13-privatized_20-publish-regression_true.yml	baseline	0.07466685102554038
correct	0.070287712		true	25870336.0	sc	04	true	goblint-regression/13-privatized_30-traces-oplus-vs-meet_true.yml	baseline	0.08150658599333838
correct	0.073397686		true	25874432.0	sc	04	true	goblint-regression/13-privatized_32-traces-mine-vs-oplus-vs-meet_true.yml	baseline	0.07920312200440094
correct	0.063977763		true	25829376.0	sc	04	true	goblint-regression/13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	baseline	0.07302002003416419
correct	0.069258067		true	25956352.0	sc	04	true	goblint-regression/13-privatized_68-pfscan_protected_loop_minimal_interval_true.yml	baseline	0.07767847401555628
correct	0.069894501		true	25812992.0	sc	04	true	goblint-regression/13-privatized_29-multiple-protecting2-vesal_true.yml	baseline	0.08189987298101187
correct	0.076651121		true	25882624.0	sc	04	true	goblint-regression/13-privatized_24-multiple-protecting_true.yml	baseline	0.08286497095832601
correct	0.075112733		true	25948160.0	sc	04	true	goblint-regression/36-apron_21-traces-cluster-based_true.yml	baseline	0.08130712603451684
correct	0.071775121		true	25894912.0	sc	04	true	goblint-regression/36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml	baseline	0.08491249801591039
correct	0.082668557		true	25874432.0	sc	04	true	goblint-regression/13-privatized_27-multiple-protecting2_true.yml	baseline	0.09124904498457909
correct	0.070918122		true	25808896.0	sc	04	true	pthread-ext/14_spin2003.yml	baseline	0.0758911200100556
correct	0.069295728		true	25821184.0	sc	04	true	pthread-ext/29_conditionals_vs.yml	baseline	0.07449017598992214
correct	0.063816741		true	25808896.0	sc	04	true	pthread-ext/48_ticket_lock_low_contention_vs-pthread.yml	baseline	0.06965077295899391
correct	0.068493502		true	25825280.0	sc	04	true	pthread-ext/46_monabsex2_vs.yml	baseline	0.07637839997187257
correct	0.072000557		true	25841664.0	sc	04	true	pthread-ext/45_monabsex1_vs.yml	baseline	0.07979292602976784
correct	0.071570479		false	25812992.0	sc	04	false(unreach-call)	pthread/stateful01-1.yml	baseline	0.07817050797166303
correct	0.075832485		true	25833472.0	sc	04	true	pthread/stateful01-2.yml	baseline	0.0844355839653872
correct	0.071650578		true	25894912.0	sc	04	true	pthread-atomic/time_var_mutex.yml	baseline	0.07885846204590052
correct	0.070950282		true	25829376.0	sc	04	true	pthread-ext/01b_inc.yml	baseline	0.07927413599099964
correct	4.95911043		true	25866240.0	sc	04	true	pthread/triangular-1.yml	baseline	4.97039578499971
correct	1.286565241		false	25923584.0	sc	04	false(unreach-call)	pthread/triangular-2.yml	baseline	1.2946249069646
correct	0.074176373		true	25849856.0	sc	04	true	pthread-ext/02_inc_cas.yml	baseline	0.08385376702062786
correct	2.986563097		false	56680448.0	sc	04	false(unreach-call)	goblint-regression/28-race_reach_21-deref_read_racing.yml	baseline	3.0015257699997164
correct	0.06990216		true	25829376.0	sc	04	true	pthread-ext/48_ticket_lock_low_contention_vs.yml	baseline	0.07632180902874097
error	22.051614268		false	3999997952.0	sc	04	OUT OF MEMORY	goblint-regression/28-race_reach_37-indirect_racing.yml	baseline	22.07528300298145
correct	0.073551465		false	25927680.0	sc	04	false(unreach-call)	goblint-regression/28-race_reach_45-escape_racing.yml	baseline	0.08362714498071
correct	0.076870019		true	25853952.0	sc	04	true	goblint-regression/28-race_reach_46-escape_racefree.yml	baseline	0.08067175903124735
error	24.218394848		false	3999997952.0	sc	04	OUT OF MEMORY	goblint-regression/28-race_reach_01-simple_racing.yml	baseline	24.24124149203999
error	22.608797035		false	3999997952.0	sc	04	OUT OF MEMORY	goblint-regression/28-race_reach_11-ptr_racing.yml	baseline	22.63832306599943
correct	0.07537085		false	25903104.0	sc	04	false(unreach-call)	pthread-deagle/circular_buffer_bad.yml	baseline	0.09422373695997521
correct	4.054990217		true	25903104.0	sc	04	true	pthread/fib_safe-5.yml	baseline	4.07042151800124
correct	21.039715129		true	25882624.0	sc	04	true	pthread/fib_safe-6.yml	baseline	21.056261659017764
correct	1.188138626		false	25886720.0	sc	04	false(unreach-call)	pthread/fib_unsafe-5.yml	baseline	1.1974227369646542
correct	5.886120673		false	25825280.0	sc	04	false(unreach-call)	pthread/fib_unsafe-6.yml	baseline	5.9028135620174
correct	30.496936766		false	25812992.0	sc	04	false(unreach-call)	pthread/fib_unsafe-7.yml	baseline	30.59540274803294
error	22.933036795		false	3999997952.0	sc	04	OUT OF MEMORY	goblint-regression/28-race_reach_24-sound_lock_racing.yml	baseline	22.958606706000865
correct	0.074344248		false	25894912.0	sc	04	false(unreach-call)	pthread/lazy01.yml	baseline	0.08374760003061965
correct	2.988167717		true	25882624.0	sc	04	true	pthread-deagle/circular_buffer_ok.yml	baseline	3.0017842030501924
correct	0.073008013		true	25833472.0	sc	04	true	pthread-atomic/szymanski.yml	baseline	0.08406332897720858
correct	0.070407837		true	25923584.0	sc	04	true	pthread-atomic/dekker.yml	baseline	0.07878965098643675
correct	0.07207282		true	25899008.0	sc	04	true	pthread-atomic/dekker-unfair.yml	baseline	0.07758982601808384
correct	0.066462007		false	25956352.0	sc	04	false(unreach-call)	pthread-theta/unwind3-1.yml	baseline	0.0755416689789854
correct	0.068032895		true	25853952.0	sc	04	true	pthread-theta/exponential-nondet.yml	baseline	0.07655416999477893
correct	0.075460536		false	25985024.0	sc	04	false(unreach-call)	pthread-theta/unwind2-1.yml	baseline	0.08142604102613404
correct	0.07280598		false	25866240.0	sc	04	false(unreach-call)	pthread-theta/unwind2-100.yml	baseline	0.07846320304088295
correct	13.170299534		true	25956352.0	sc	04	true	pthread/butterfly.yml	baseline	13.190848189988174
correct	0.065058963		true	25710592.0	sc	04	true	pthread-ext/43_NetBSD_sysmon_power_sliced.yml	baseline	0.07703998597571626
error	23.967627361		false	3999997952.0	sc	04	OUT OF MEMORY	goblint-regression/28-race_reach_06-cond_racing1.yml	baseline	23.99080283398507
correct	0.082696231		true	26030080.0	sc	04	true	pthread/queue_ok.yml	baseline	0.08719373703934252
correct	1.331565586		true	160485376.0	sc	04	true	pthread/queue_ok_longer.yml	baseline	1.338961343979463
correct	6.952807364		true	596959232.0	sc	04	true	pthread/queue_ok_longest.yml	baseline	6.9647912890068255
error	61.029157079		false	622784512.0	sc	04	TIMEOUT	pthread/queue_longer.yml	baseline	61.05727086297702
correct	0.095267671		false	26013696.0	sc	04	false(unreach-call)	pthread/queue.yml	baseline	0.10248576296726242
correct	0.078224643		false	26075136.0	sc	04	false(unreach-call)	pthread/singleton.yml	baseline	0.08566285902634263
correct	0.077646316		true	26107904.0	sc	04	true	pthread/singleton_with-uninit-problems.yml	baseline	0.08336532599059865
correct	0.11916671		false	25849856.0	sc	04	false(unreach-call)	pthread-C-DAC/pthread-demo-datarace-3.yml	baseline	0.12793088902253658
correct	0.158553127		false	25931776.0	sc	04	false(unreach-call)	pthread/reorder_2.yml	baseline	0.17102183698443696
correct	0.087746538		false	26218496.0	sc	04	false(unreach-call)	pthread/twostage_3.yml	baseline	0.09726136102108285
correct	0.073006999		true	26038272.0	sc	04	true	ldv-races/race-1_1-join.yml	baseline	0.08265586599009112
correct	0.07360051		false	26054656.0	sc	04	false(unreach-call)	ldv-races/race-1_3-join.yml	baseline	0.08040663501014933
correct	0.069967665		false	26075136.0	sc	04	false(unreach-call)	ldv-races/race-1_2-join.yml	baseline	0.0769746970036067
correct	0.081473369		true	26132480.0	sc	04	true	ldv-races/race-4_1-thread_local_vars.yml	baseline	0.08787894900888205
correct	0.078939489		true	26140672.0	sc	04	true	ldv-races/race-2_1-container_of.yml	baseline	0.08594037202419713
correct	0.07887039		true	26157056.0	sc	04	true	ldv-races/race-3_1-container_of-global.yml	baseline	0.08943435602122918
correct	0.070386075		true	25825280.0	sc	04	true	goblint-regression/13-privatized_66-mine-W-init_true.yml	cache	0.07480466295965016
correct	0.065336615		false	25681920.0	sc	04	false(unreach-call)	goblint-regression/36-apron_41-threadenter-no-locals_unknown_1_pos.yml	cache	0.07436546898679808
correct	0.055128807		true	25710592.0	sc	04	true	goblint-regression/36-apron_16-traces-unprot2_true.yml	cache	0.0659291649935767
correct	0.066939364		true	25780224.0	sc	04	true	goblint-regression/13-privatized_57-singlethreaded-unlock_true.yml	cache	0.07408542197663337
correct	0.063268349		true	25747456.0	sc	04	true	goblint-regression/13-privatized_47-refine-protected2_true.yml	cache	0.06898098095552996
correct	0.069681352		true	25829376.0	sc	04	true	goblint-regression/13-privatized_46-refine-protected1_true.yml	cache	0.0728826149716042
correct	0.076555171		true	25829376.0	sc	04	true	goblint-regression/36-apron_11-traces-max-simple_true.yml	cache	0.07808624301105738
correct	0.067979186		false	25743360.0	sc	04	false(unreach-call)	goblint-regression/13-privatized_41-traces-ex-7_unknown_1_pos.yml	cache	0.07421213295310736
correct	0.063616432		false	25829376.0	sc	04	false(unreach-call)	goblint-regression/13-privatized_41-traces-ex-7_unknown_1_neg.yml	cache	0.06739076500525698
correct	0.064342237		true	25845760.0	sc	04	true	goblint-regression/13-privatized_40-traces-ex-6_true.yml	cache	0.07123239798238501
correct	0.063909293		true	25784320.0	sc	04	true	goblint-regression/13-privatized_58-singlethreaded-lock_true.yml	cache	0.06888086395338178
correct	0.065664571		true	25808896.0	sc	04	true	goblint-regression/13-privatized_44-traces-mine2_true.yml	cache	0.07075497298501432
correct	0.068612912		false	25792512.0	sc	04	false(unreach-call)	goblint-regression/13-privatized_18-first-reads_unknown_2_pos.yml	cache	0.07550792500842363
correct	0.070211407		false	25829376.0	sc	04	false(unreach-call)	goblint-regression/13-privatized_18-first-reads_unknown_1_neg.yml	cache	0.07597315101884305
correct	0.068307737		true	25829376.0	sc	04	true	goblint-regression/13-privatized_36-traces-ex-3_true.yml	cache	0.0742822089814581
correct	0.071164058		true	25829376.0	sc	04	true	goblint-regression/13-privatized_18-first-reads_true.yml	cache	0.0732983149937354
correct	0.067300629		true	25804800.0	sc	04	true	goblint-regression/13-privatized_35-traces-ex-2_true.yml	cache	0.07053650601301342
correct	0.067993497		true	25849856.0	sc	04	true	goblint-regression/13-privatized_37-traces-ex-4_true.yml	cache	0.07127058698097244
correct	0.068019186		true	25788416.0	sc	04	true	goblint-regression/13-privatized_38-traces-ex-4-switch_true.yml	cache	0.07508006598800421
correct	0.071220171		false	25829376.0	sc	04	false(unreach-call)	goblint-regression/13-privatized_19-publish-precision_unknown_1_pos.yml	cache	0.07583138102199882
correct	0.057498965		false	25878528.0	sc	04	false(unreach-call)	goblint-regression/13-privatized_19-publish-precision_unknown_2_pos.yml	cache	0.07211901701521128
correct	0.066491972		false	25870336.0	sc	04	false(unreach-call)	goblint-regression/13-privatized_19-publish-precision_unknown_1_neg.yml	cache	0.07440897595370188
correct	0.068373323		false	25845760.0	sc	04	false(unreach-call)	goblint-regression/13-privatized_19-publish-precision_unknown_2_neg.yml	cache	0.07955963903805241
correct	0.066709415		true	25780224.0	sc	04	true	goblint-regression/13-privatized_45-traces-per-global-and-current-lock-mine-incomparable_true.yml	cache	0.07567538996227086
correct	0.067231784		true	25784320.0	sc	04	true	goblint-regression/13-privatized_01-priv_nr_true.yml	cache	0.0731371070141904
correct	0.068606176		true	25866240.0	sc	04	true	goblint-regression/13-privatized_19-publish-precision_true.yml	cache	0.0739876190200448
correct	0.068369981		true	25849856.0	sc	04	true	goblint-regression/13-privatized_42-traces-ex-mini_true.yml	cache	0.07725778600433841
correct	0.068709037		true	25890816.0	sc	04	true	goblint-regression/13-privatized_33-traces-v-matters_true.yml	cache	0.07575878099305555
correct	0.071023881		true	25808896.0	sc	04	true	goblint-regression/13-privatized_25-struct_nr_true.yml	cache	0.0746576200472191
correct	0.074025953		true	25886720.0	sc	04	true	goblint-regression/13-privatized_69-refine-protected-loop-interval_true.yml	cache	0.08078187803039327
correct	0.06968221		false	25853952.0	sc	04	false(unreach-call)	goblint-regression/36-apron_17-traces-rpb-litmus_unknown_1_neg.yml	cache	0.07644049898954108
correct	0.067723209		true	25907200.0	sc	04	true	goblint-regression/13-privatized_31-traces-mine-vs-mutex_true.yml	cache	0.08109819400124252
correct	0.066088705		true	25812992.0	sc	04	true	goblint-regression/13-privatized_20-publish-regression_true.yml	cache	0.07551381702069193
correct	0.069497369		true	25817088.0	sc	04	true	goblint-regression/13-privatized_30-traces-oplus-vs-meet_true.yml	cache	0.07363106904085726
correct	0.070317858		true	25825280.0	sc	04	true	goblint-regression/13-privatized_32-traces-mine-vs-oplus-vs-meet_true.yml	cache	0.07547569100279361
correct	0.065749029		true	25841664.0	sc	04	true	goblint-regression/13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	cache	0.0740267540095374
correct	0.065508391		true	25899008.0	sc	04	true	goblint-regression/13-privatized_68-pfscan_protected_loop_minimal_interval_true.yml	cache	0.07103934802580625
correct	0.067870911		true	25829376.0	sc	04	true	goblint-regression/13-privatized_29-multiple-protecting2-vesal_true.yml	cache	0.07711796899093315
