model	repetition	task	baseline_status	candidate_status	baseline_category	candidate_category	baseline_terminal	candidate_terminal	common_terminal	terminal_verdict_match	baseline_cpu_s	candidate_cpu_s	baseline_wall_s	candidate_wall_s	baseline_memory_bytes	candidate_memory_bytes	baseline_executions	candidate_executions	cpu_ratio	wall_ratio	memory_ratio	execution_match
sc	r03	13-privatized_69-refine-protected-loop-interval_true.yml	true	true	correct	correct	True	True	True	True	0.07120364	0.068932835	0.07813648006413132	0.07844681199640036	25923584.0	25862144.0	0	0	0.968108301766595	1.0039716651174244	0.9976299573392321	True
sc	r03	14_spin2003.yml	true	true	correct	correct	True	True	True	True	0.064603836	0.070825902	0.07077259803190827	0.07713341095950454	25825280.0	25731072.0	0	0	1.096311092115335	1.0898767758211796	0.9963521015067407	True
sc	r03	28-race_reach_01-simple_racing.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	True	True	True	12.213390637	12.174694715	12.290798014961183	12.200345348916017	2060939264.0	2061062144.0	0	0	0.9968316806405281	0.9926406189463808	1.0000596232999908	True
sc	r03	28-race_reach_06-cond_racing1.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	True	True	True	11.78527009	11.681590804	11.817371780984104	11.706088136998005	2061045760.0	2061000704.0	0	0	0.9912026381060225	0.9905830462095497	0.9999781392529586	True
sc	r03	28-race_reach_11-ptr_racing.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	True	True	True	12.174348122	12.136324616	12.195447120000608	12.1581412559608	2061062144.0	2060951552.0	0	0	0.996876752199053	0.9969410007134034	0.9999463422292618	True
sc	r03	28-race_reach_21-deref_read_racing.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	True	True	True	3.392980451	3.405431637	3.405051787965931	3.420081184944138	56274944.0	56516608.0	0	0	1.0036696898729052	1.0044138526853905	1.0042943445665624	True
sc	r03	28-race_reach_24-sound_lock_racing.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	True	True	True	11.800724051	11.794709013	11.82599207002204	11.815889501012862	2061070336.0	2060967936.0	0	0	0.9994902822933572	0.9991457317957462	0.9999503170764183	True
sc	r03	28-race_reach_37-indirect_racing.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	True	True	True	12.19441008	12.040112004	12.222814665990882	12.072619938058779	2061078528.0	2061029376.0	0	0	0.9873468191583072	0.9877119360772106	0.9999761522914667	True
sc	r03	28-race_reach_45-escape_racing.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	True	True	True	0.064404173	0.070960497	0.06940841302275658	0.0777895050123334	25960448.0	25894912.0	0	0	1.1017996768625538	1.1207503762811715	0.9974755443357526	True
sc	r03	28-race_reach_46-escape_racefree.yml	true	true	correct	correct	True	True	True	True	0.070195655	0.072112309	0.07274577906355262	0.08099541603587568	25841664.0	25935872.0	2	2	1.0273044535306353	1.1134036514354457	1.0036455856712634	True
sc	r03	29_conditionals_vs.yml	true	true	correct	correct	True	True	True	True	0.064102229	0.06836117	0.07257189298979938	0.07767825399059802	25694208.0	25731072.0	0	0	1.0664398269208393	1.0703627918527134	1.0014347202295553	True
sc	r03	36-apron_11-traces-max-simple_true.yml	true	true	correct	correct	True	True	True	True	0.067055346	0.065310909	0.06848397699650377	0.07204417407047004	25739264.0	25833472.0	2	2	0.9739851167123945	1.0519858400476365	1.0036600891152132	True
sc	r03	36-apron_16-traces-unprot2_true.yml	true	true	correct	correct	True	True	True	True	0.071637327	0.065024369	0.07696729409508407	0.07453389908187091	25817088.0	25833472.0	1	1	0.9076883759216755	0.9683840384175779	1.0006346184356656	True
sc	r03	36-apron_17-traces-rpb-litmus_unknown_1_neg.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	True	True	True	0.066265285	0.068533633	0.0707461970159784	0.07761265500448644	25776128.0	25808896.0	0	0	1.034231317348141	1.0970576268143037	1.0012712537740347	True
sc	r03	36-apron_21-traces-cluster-based_true.yml	true	true	correct	correct	True	True	True	True	0.071275584	0.068372913	0.07632601691875607	0.07332244794815779	25894912.0	25915392.0	6	6	0.959275381033707	0.9606481630792371	1.00079088895919	True
sc	r03	36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml	true	true	correct	correct	True	True	True	True	0.07522043	0.066512176	0.07774554204661399	0.06985598907340318	25927680.0	25874432.0	1	1	0.8842302018214998	0.8985208313490121	0.9979462875197472	True
sc	r03	36-apron_41-threadenter-no-locals_unknown_1_pos.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	True	True	True	0.067515793	0.057926815	0.07180551695637405	0.06419445399660617	25710592.0	25780224.0	0	0	0.8579742964731228	0.8940044820735427	1.0027083001433805	True
sc	r03	43_NetBSD_sysmon_power_sliced.yml	true	true	correct	correct	True	True	True	True	0.05979894	0.058481296	0.06769104895647615	0.06381424400024116	25817088.0	25800704.0	0	0	0.9779654288186379	0.942727952720489	0.9993653815643344	True
sc	r03	45_monabsex1_vs.yml	true	true	correct	correct	True	True	True	True	0.062510044	0.06619602	0.06694014498498291	0.0709468339337036	25767936.0	25833472.0	0	0	1.0589661399054526	1.0598547993826357	1.0025433158480368	True
sc	r03	46_monabsex2_vs.yml	true	true	correct	correct	True	True	True	True	0.066224467	0.065745477	0.07018018700182438	0.07077348104212433	25821184.0	25829376.0	0	0	0.992767174705989	1.0084538680451867	1.0003172588832487	True
sc	r03	48_ticket_lock_low_contention_vs-pthread.yml	true	true	correct	correct	True	True	True	True	0.068860301	0.070189636	0.07407426298595965	0.07496032502967864	25759744.0	25808896.0	0	0	1.019304809602851	1.0119618070838847	1.0019080934965814	True
sc	r03	48_ticket_lock_low_contention_vs.yml	true	true	correct	correct	True	True	True	True	0.068828722	0.070475754	0.07349560898728669	0.07586803496815264	25800704.0	25866240.0	0	0	1.0239294287637652	1.0322798329526917	1.0025400857278932	True
sc	r03	butterfly.yml	true	true	correct	correct	True	True	True	True	13.258627495	12.796543242	13.338542963028885	12.81745463295374	26062848.0	26009600.0	64560	64560	0.9651484097298715	0.9609336393398086	0.997956938550998	True
sc	r03	circular_buffer_bad.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	True	True	True	0.075654206	0.078594581	0.0780286299996078	0.08330945996567607	25935872.0	25899008.0	1	1	1.0388659818860566	1.0676781069473449	0.9985786481364498	True
sc	r03	circular_buffer_ok.yml	true	true	correct	correct	True	True	True	True	2.891701696	2.920370122	2.952463729074225	2.9358122600242496	25948160.0	25985024.0	3432	3432	1.0099140329860636	0.9943601444156618	1.001420678768745	True
sc	r03	dekker-unfair.yml	true	true	correct	correct	True	True	True	True	0.065605993	0.066201223	0.06971971108578146	0.07918909704312682	25886720.0	25886720.0	4	4	1.0090727991877206	1.13582078597105	1.0	True
sc	r03	dekker.yml	true	true	correct	correct	True	True	True	True	0.059392583	0.065162085	0.06649291899520904	0.07521893107332289	25911296.0	25890816.0	4	4	1.097141792940711	1.1312322005105924	0.9992096111286753	True
sc	r03	exponential-nondet.yml	true	true	correct	correct	True	True	True	True	0.062958552	0.064912419	0.07002023700624704	0.06680594803765416	25956352.0	25890816.0	1	1	1.0310341794391966	0.9540948573437975	0.9974751459681237	True
sc	r03	fib_safe-5.yml	true	true	correct	correct	True	True	True	True	3.605119962	3.628110516	3.623078008997254	3.650153598980978	25821184.0	25858048.0	2772	2772	1.0063771952784744	1.007473090536965	1.0014276649746192	True
sc	r03	fib_safe-6.yml	true	true	correct	correct	True	True	True	True	17.94066831	17.955940136	18.0875198780559	18.00518782902509	25825280.0	25907200.0	12012	12012	1.0008512406414363	0.995448129451363	1.0031720856463124	True
sc	r03	fib_unsafe-5.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	True	True	True	0.977908044	1.003834079	0.9858516310341656	1.0502534890547395	25825280.0	25849856.0	632	632	1.026511730994617	1.0653261160130312	1.0009516256938937	True
sc	r03	fib_unsafe-6.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	True	True	True	4.967308603	4.985403289	5.007257304037921	5.028037590091117	25829376.0	25837568.0	2942	2942	1.003642754547014	1.0041500335995193	1.0003171582619728	True
sc	r03	fib_unsafe-7.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	True	True	True	24.229858741	24.529864394	24.249353124992922	24.664125927025452	25874432.0	25882624.0	13238	13238	1.012381650929411	1.0171044893401728	1.000316605983853	True
sc	r03	lazy01.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	True	True	True	0.06452782	0.066234893	0.07241564895957708	0.07214315596502274	25923584.0	25907200.0	1	1	1.0264548376188751	0.9962370979412689	0.9993679886237953	True
sc	r03	pthread-demo-datarace-3.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	True	True	True	0.108696224	0.11731579	0.11703532701358199	0.12537059106398374	25886720.0	25837568.0	0	0	1.079299590020717	1.0712200688723195	0.9981012658227848	True
sc	r03	queue.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	True	True	True	0.081503929	0.089325838	0.08880953502375633	0.09334377595223486	26050560.0	26095616.0	2	2	1.0959697169936433	1.051055789530546	1.0017295597484277	True
sc	r03	queue_longer.yml	TIMEOUT	TIMEOUT	error	error	False	False	False	True	61.041145795	61.045634284	61.0869862010004	61.080941310035996	1151848448.0	1146408960.0						True
sc	r03	queue_ok.yml	true	true	correct	correct	True	True	True	True	0.06827381	0.072698829	0.07526905799750239	0.07845998904667795	26030080.0	26013696.0	2	2	1.064812832329117	1.0423936626027848	0.9993705743509048	True
sc	r03	queue_ok_longer.yml	true	true	correct	correct	True	True	True	True	0.425193485	0.433732417	0.4314086460508406	0.4405426310840994	79319040.0	79355904.0	2	2	1.0200824619878641	1.021172466330641	1.0004647560030984	True
sc	r03	queue_ok_longest.yml	true	true	correct	correct	True	True	True	True	1.512390068	1.509719284	1.5295173400081694	1.5231759060407057	276840448.0	276951040.0	2	2	0.9982340640443825	0.9958539639913924	1.0003994791974906	True
sc	r03	race-1_1-join.yml	true	true	correct	correct	True	True	True	True	0.070479579	0.06055863	0.07520957197993994	0.06344815902411938	26091520.0	26054656.0	1	1	0.8592365456666533	0.8436181373435074	0.9985871271585557	True
sc	r03	race-1_2-join.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	True	True	True	0.066957609	0.062304388	0.0701073050731793	0.06827384093776345	26091520.0	26030080.0	1	1	0.9305049706897389	0.9738477447749269	0.9976452119309263	True
sc	r03	race-1_3-join.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	True	True	True	0.064828416	0.070099615	0.07021754106972367	0.07754922099411488	26095616.0	26124288.0	1	1	1.0813100076361577	1.1044137947968171	1.0010987286140323	True
sc	r03	race-2_1-container_of.yml	true	true	correct	correct	True	True	True	True	0.064244563	0.062487113	0.07136879197787493	0.07006075500976294	26157056.0	26120192.0	1	1	0.9726443777039933	0.9816721436378313	0.9985906670842468	True
sc	r03	race-3_1-container_of-global.yml	true	true	correct	correct	True	True	True	True	0.06851833	0.06597399	0.07560944696888328	0.0713604079792276	26091520.0	26091520.0	1	1	0.9628662870212977	0.9438028029565625	1.0	True
sc	r03	race-4_1-thread_local_vars.yml	true	true	correct	correct	True	True	True	True	0.066457242	0.064731767	0.07220843899995089	0.07207096600905061	26169344.0	26148864.0	0	0	0.9740363134539949	0.9980961644815453	0.9992174049146971	True
sc	r03	reorder_2.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	True	True	True	0.134303488	0.133059006	0.14100041007623076	0.1405084499856457	25985024.0	25939968.0	162	162	0.9907338073006712	0.9965109314907731	0.998266078184111	True
sc	r03	singleton.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	True	True	True	0.067916738	0.065203987	0.07550922106020153	0.07149894000031054	26116096.0	25997312.0	1	1	0.9600576959394016	0.9468901810456541	0.9954516938519448	True
sc	r03	singleton_with-uninit-problems.yml	true	true	correct	correct	True	True	True	True	0.066989357	0.068677594	0.07772240997292101	0.0764173959614709	26103808.0	26116096.0	4	4	1.0252015704524526	0.983209295595636	1.0004707359171505	True
sc	r03	stateful01-1.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	True	True	True	0.071748199	0.06846146	0.074383515981026	0.07342448004055768	25841664.0	25858048.0	0	0	0.9541906410779734	0.987106875390067	1.0006340148993502	True
sc	r03	stateful01-2.yml	true	true	correct	correct	True	True	True	True	0.070187164	0.061017651	0.0739322790177539	0.0657941639656201	25837568.0	25927680.0	6	6	0.8693562686191453	0.8899247370667481	1.0034876347495245	True
sc	r03	szymanski.yml	true	true	correct	correct	True	True	True	True	0.065200694	0.063790576	0.0724825420184061	0.07159559894353151	25919488.0	25849856.0	6	6	0.9783726535180745	0.9877633558347146	0.9973135271807838	True
sc	r03	time_var_mutex.yml	true	true	correct	correct	True	True	True	True	0.069623008	0.071122411	0.07707016193307936	0.07545171503443271	25960448.0	25923584.0	2	2	1.0215360272856926	0.9790003438678128	0.9985799936888609	True
sc	r03	triangular-1.yml	true	true	correct	correct	True	True	True	True	6.024796768	6.071332943	6.038523300085217	6.110512711922638	25878528.0	25952256.0	16632	16632	1.0077241070183764	1.0119216914897728	1.002849002849003	True
sc	r03	triangular-2.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	True	True	True	1.43519287	1.482166799	1.468635140103288	1.487219517934136	25821184.0	25882624.0	3638	3638	1.032730046241102	1.0126541830052773	1.0023794416243654	True
sc	r03	twostage_3.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	True	True	True	0.075573681	0.077570073	0.08046662795823067	0.08381605800241232	26148864.0	26157056.0	4	4	1.0264164980927686	1.0416250827103168	1.0003132832080202	True
sc	r03	unwind2-1.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	True	True	True	0.063030437	0.059919649	0.07116470695473254	0.06839872803539038	25886720.0	25882624.0	1	1	0.950646256823509	0.9611327153907683	0.9998417721518987	True
sc	r03	unwind2-100.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	True	True	True	0.061718519	0.059328127	0.06707310897763819	0.064577147946693	25960448.0	25911296.0	1	1	0.9612694530145807	0.962787455822611	0.9981066582518144	True
sc	r03	unwind3-1.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	True	True	True	0.064129931	0.064912858	0.0819086559349671	0.06964853894896805	25907200.0	25841664.0	1	1	1.0122084491249492	0.8503196414829075	0.9974703557312253	True
sc	r04	01b_inc.yml	true	true	correct	correct	True	True	True	True	0.0698242	0.068825409	0.07315098005346954	0.07834179501514882	25853952.0	25890816.0	0	0	0.9856956327462398	1.0709602927791955	1.001425855513308	True
sc	r04	02_inc_cas.yml	true	true	correct	correct	True	True	True	True	0.07266177	0.068747402	0.07788572204299271	0.07621985604055226	25866240.0	25882624.0	0	0	0.9461289203387145	0.9786114070879268	1.000633412509897	True
sc	r04	13-privatized_01-priv_nr_true.yml	true	true	correct	correct	True	True	True	True	0.072589951	0.068291427	0.07827469194307923	0.0729081790195778	25817088.0	25862144.0	2	2	0.9407834839287879	0.9314399994393601	1.0017452006980803	True
sc	r04	13-privatized_18-first-reads_true.yml	true	true	correct	correct	True	True	True	True	0.067143787	0.066789422	0.07203761592973024	0.07389718003105372	25796608.0	25890816.0	2	2	0.9947222964948343	1.0258137929375317	1.0036519530009527	True
sc	r04	13-privatized_18-first-reads_unknown_1_neg.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	True	True	True	0.072325803	0.074839725	0.07365164393559098	0.07633504807017744	25837568.0	25899008.0	0	0	1.0347583005749692	1.0364337303446087	1.0023779327837667	True
sc	r04	13-privatized_18-first-reads_unknown_2_pos.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	True	True	True	0.057716851	0.070946155	0.06455710798036307	0.0764298849971965	25812992.0	25772032.0	0	0	1.2292104259118364	1.1839112281864435	0.9984132021580451	True
sc	r04	13-privatized_19-publish-precision_true.yml	true	true	correct	correct	True	True	True	True	0.065726366	0.06946752	0.07525939994957298	0.07690727105364203	25796608.0	25759744.0	3	3	1.0569201406936146	1.0218958841709236	0.9985709749126707	True
sc	r04	13-privatized_19-publish-precision_unknown_1_neg.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	True	True	True	0.068428307	0.077784483	0.06998368399217725	0.08250553999096155	25894912.0	25800704.0	0	0	1.1367296139593226	1.1789253620913125	0.9963619107877254	True
sc	r04	13-privatized_19-publish-precision_unknown_1_pos.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	True	True	True	0.065994947	0.072693344	0.07989926601294428	0.0795011919690296	25788416.0	25899008.0	0	0	1.1014986344333302	0.9950178009914361	1.0042884371029226	True
sc	r04	13-privatized_19-publish-precision_unknown_2_neg.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	True	True	True	0.068834267	0.060942658	0.07029916602186859	0.06565292493905872	25899008.0	25780224.0	0	0	0.8853534824450152	0.9339075931375271	0.9954135695081449	True
sc	r04	13-privatized_19-publish-precision_unknown_2_pos.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	True	True	True	0.061620756	0.075457163	0.06760813808068633	0.08469614700879902	25874432.0	25890816.0	0	0	1.2245413379868302	1.2527507695555697	1.0006332119677062	True
sc	r04	13-privatized_20-publish-regression_true.yml	true	true	correct	correct	True	True	True	True	0.071579534	0.068055423	0.07310731092002243	0.07221736491192132	25833472.0	25903104.0	2	2	0.9507664998210243	0.9878268534719505	1.0026954177897573	True
sc	r04	13-privatized_24-multiple-protecting_true.yml	true	true	correct	correct	True	True	True	True	0.071268171	0.067038765	0.07406299596186727	0.07225099590141326	25870336.0	25919488.0	7	7	0.9406550506256152	0.9755343402339954	1.0018999366687777	True
sc	r04	13-privatized_25-struct_nr_true.yml	true	true	correct	correct	True	True	True	True	0.064911093	0.071728562	0.07265179709065706	0.07595460291486233	25866240.0	25874432.0	2	2	1.1050277954801961	1.0454607588038591	1.0003167062549485	True
sc	r04	13-privatized_27-multiple-protecting2_true.yml	true	true	correct	correct	True	True	True	True	0.077636705	0.08499094	0.08367672294843942	0.08726901898626238	25960448.0	25972736.0	26	26	1.0947262638207018	1.0429306491846781	1.0004733354370463	True
sc	r04	13-privatized_29-multiple-protecting2-vesal_true.yml	true	true	correct	correct	True	True	True	True	0.070424259	0.072377291	0.07544037303887308	0.08025994198396802	25911296.0	25894912.0	4	4	1.0277323755724572	1.0638858047879947	0.9993676889029403	True
sc	r04	13-privatized_30-traces-oplus-vs-meet_true.yml	true	true	correct	correct	True	True	True	True	0.074760987	0.073762773	0.07884158298838884	0.07560335099697113	25894912.0	25894912.0	2	2	0.9866479290863295	0.9589273595395135	1.0	True
sc	r04	13-privatized_31-traces-mine-vs-mutex_true.yml	true	true	correct	correct	True	True	True	True	0.067227136	0.058915004	0.0743190060602501	0.06287405302282423	25829376.0	25845760.0	4	4	0.8763574875478853	0.8460023398570817	1.0006343165239455	True
sc	r04	13-privatized_32-traces-mine-vs-oplus-vs-meet_true.yml	true	true	correct	correct	True	True	True	True	0.068118644	0.06984613	0.0720665289554745	0.07320424704812467	25825280.0	25882624.0	3	3	1.0253599587214333	1.015787052729473	1.0022204599524187	True
sc	r04	13-privatized_33-traces-v-matters_true.yml	true	true	correct	correct	True	True	True	True	0.065185358	0.071041818	0.06671181390993297	0.07247961300890893	25817088.0	25759744.0	1	1	1.0898431822680181	1.0864584360839447	0.9977788354751705	True
sc	r04	13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	true	true	correct	correct	True	True	True	True	0.06895137	0.067993736	0.07418169197626412	0.07522623392287642	25886720.0	25767936.0	1	1	0.9861114579739315	1.0140808590203971	0.9954113924050633	True
sc	r04	13-privatized_35-traces-ex-2_true.yml	true	true	correct	correct	True	True	True	True	0.065207419	0.064809964	0.07223128993064165	0.07098555599804968	25874432.0	25841664.0	2	2	0.9939047579846704	0.9827535416605717	0.9987335760645876	True
sc	r04	13-privatized_36-traces-ex-3_true.yml	true	true	correct	correct	True	True	True	True	0.065984415	0.064205655	0.07020817301236093	0.0667037699604407	25874432.0	25804800.0	3	3	0.9730427253162734	0.9500855398800472	0.9973088491372487	True
sc	r04	13-privatized_37-traces-ex-4_true.yml	true	true	correct	correct	True	True	True	True	0.071839118	0.068417781	0.07875510398298502	0.08023542794398963	25808896.0	25800704.0	2	2	0.9523750138469128	1.0187965463333581	0.999682590065069	True
sc	r04	13-privatized_38-traces-ex-4-switch_true.yml	true	true	correct	correct	True	True	True	True	0.068939927	0.069293215	0.07182821305468678	0.07591001503169537	25772032.0	25759744.0	2	2	1.005124577518047	1.0568272800257592	0.9995232040686586	True
sc	r04	13-privatized_40-traces-ex-6_true.yml	true	true	correct	correct	True	True	True	True	0.069446693	0.06617384	0.07815594202838838	0.07107510906644166	25767936.0	25837568.0	1	1	0.9528724427526015	0.9094012204551923	1.002702273088539	True
sc	r04	13-privatized_41-traces-ex-7_unknown_1_neg.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	True	True	True	0.07086466	0.070362563	0.08066147391218692	0.07617419399321079	25772032.0	25825280.0	0	0	0.9929147052988049	0.9443689818529567	1.0020661157024793	True
sc	r04	13-privatized_41-traces-ex-7_unknown_1_pos.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	True	True	True	0.064545004	0.067449537	0.06873977207578719	0.06980942003428936	25808896.0	25772032.0	0	0	1.0450001211557753	1.0155608307418136	0.9985716552928107	True
sc	r04	13-privatized_42-traces-ex-mini_true.yml	true	true	correct	correct	True	True	True	True	0.065524307	0.064867169	0.07980931596830487	0.07347844203468412	25755648.0	25780224.0	2	2	0.9899710805029956	0.9206750006962224	1.0009541984732824	True
sc	r04	13-privatized_44-traces-mine2_true.yml	true	true	correct	correct	True	True	True	True	0.069407489	0.066759382	0.07526236702688038	0.07330915296915919	25751552.0	25792512.0	1	1	0.96184695573701	0.9740479321222572	1.001590583744234	True
sc	r04	13-privatized_45-traces-per-global-and-current-lock-mine-incomparable_true.yml	true	true	correct	correct	True	True	True	True	0.062882245	0.066240997	0.06745060195680708	0.07063764298800379	25792512.0	25739264.0	2	2	1.053413360162316	1.0472500013155936	0.9979355248531047	True
sc	r04	13-privatized_46-refine-protected1_true.yml	true	true	correct	correct	True	True	True	True	0.066669813	0.063319223	0.07554935303051025	0.07376781199127436	25817088.0	25812992.0	1	1	0.9497435218544861	0.9764188445331038	0.9998413453910836	True
sc	r04	13-privatized_47-refine-protected2_true.yml	true	true	correct	correct	True	True	True	True	0.059840522	0.073052277	0.06874694104772061	0.07729227398522198	25821184.0	25759744.0	2	2	1.22078274985636	1.1243012824609846	0.9976205583756346	True
sc	r04	13-privatized_57-singlethreaded-unlock_true.yml	true	true	correct	correct	True	True	True	True	0.068783545	0.07134022	0.07101935509126633	0.07520259299781173	25825280.0	25755648.0	1	1	1.0371698638097235	1.0589027864470124	0.9973037272006344	True
sc	r04	13-privatized_58-singlethreaded-lock_true.yml	true	true	correct	correct	True	True	True	True	0.066503874	0.061813244	0.07193065097089857	0.06812525901477784	25747456.0	25784320.0	1	1	0.9294683193944461	0.9470963781815307	1.0014317531021317	True
sc	r04	13-privatized_66-mine-W-init_true.yml	true	true	correct	correct	True	True	True	True	0.064768682	0.06417375	0.07054742705076933	0.06956308404915035	25702400.0	25722880.0	1	1	0.99081451124789	0.9860470743899618	1.000796812749004	True
sc	r04	13-privatized_68-pfscan_protected_loop_minimal_interval_true.yml	true	true	correct	correct	True	True	True	True	0.062060773	0.073844311	0.06971799198072404	0.07793041097465903	25952256.0	25907200.0	0	0	1.189870951172329	1.1177948297220837	0.9982638888888888	True
sc	r04	13-privatized_69-refine-protected-loop-interval_true.yml	true	true	correct	correct	True	True	True	True	0.071168755	0.07012839	0.07358982204459608	0.07673456205520779	25866240.0	25886720.0	0	0	0.9853817170189362	1.0427333552825548	1.0007917656373713	True
sc	r04	14_spin2003.yml	true	true	correct	correct	True	True	True	True	0.065984126	0.070113315	0.07029302802402526	0.07597776700276881	25751552.0	25755648.0	0	0	1.0625785207793763	1.0808720173044841	1.0001590583744233	True
sc	r04	28-race_reach_01-simple_racing.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	True	True	True	12.221461058	12.221513606	12.24699941498693	12.271067979978397	2061058048.0	2060984320.0	0	0	1.000004299649588	1.001965262198185	0.9999642280817508	True
sc	r04	28-race_reach_06-cond_racing1.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	True	True	True	11.703252743	11.762068416	11.723802175954916	11.846801656065509	2061033472.0	2061017088.0	0	0	1.0050255834246746	1.010491432580026	0.9999920505900449	True
sc	r04	28-race_reach_11-ptr_racing.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	True	True	True	12.206558044	12.210309998	12.228419445920736	12.23562780302018	2060972032.0	2061037568.0	0	0	1.000307371986966	1.0005894757806864	1.0000317985877452	True
sc	r04	28-race_reach_21-deref_read_racing.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	True	True	True	3.382752075	3.272486839	3.396109488909133	3.2865881259785965	56385536.0	56401920.0	0	0	0.9674036897900654	0.9677509328576696	1.0002905709719598	True
sc	r04	28-race_reach_24-sound_lock_racing.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	True	True	True	11.798967768	11.801624652	11.829737353953533	11.83048363099806	2060976128.0	2061074432.0	0	0	1.0002251793590966	1.0000630848363068	1.0000476977868227	True
sc	r04	28-race_reach_37-indirect_racing.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	True	True	True	12.147033462	12.170643239	12.166768115013838	12.19392682693433	2061045760.0	2061103104.0	0	0	1.0019436660871859	1.0022322042849636	1.0000278227689616	True
sc	r04	28-race_reach_45-escape_racing.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	True	True	True	0.067470599	0.070290593	0.0770517160417512	0.07739929400850087	25829376.0	25894912.0	0	0	1.041795893941893	1.0045109698343555	1.0025372660957819	True
sc	r04	28-race_reach_46-escape_racefree.yml	true	true	correct	correct	True	True	True	True	0.066389219	0.07351074	0.07416093803476542	0.07931918103713542	25862144.0	25845760.0	2	2	1.107269239000989	1.0695547162571204	0.9993664871713652	True
sc	r04	29_conditionals_vs.yml	true	true	correct	correct	True	True	True	True	0.062140876	0.071420507	0.06488283595535904	0.07507872697897255	25808896.0	25747456.0	0	0	1.1493321561800962	1.1571431161028247	0.9976194254880177	True
sc	r04	36-apron_11-traces-max-simple_true.yml	true	true	correct	correct	True	True	True	True	0.065239073	0.069401868	0.07104238693136722	0.07550816098228097	25841664.0	25792512.0	2	2	1.0638083100904885	1.0628606982930917	0.9980979553019496	True
sc	r04	36-apron_16-traces-unprot2_true.yml	true	true	correct	correct	True	True	True	True	0.068209288	0.070566564	0.06979457102715969	0.07451301102992147	25817088.0	25800704.0	1	1	1.0345594576504007	1.0676046851971575	0.9993653815643344	True
sc	r04	36-apron_17-traces-rpb-litmus_unknown_1_neg.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	True	True	True	0.066798376	0.06832682	0.07211506692692637	0.07291034597437829	25800704.0	25792512.0	0	0	1.0228814544832645	1.0110279180390662	0.9996824892840134	True
sc	r04	36-apron_21-traces-cluster-based_true.yml	true	true	correct	correct	True	True	True	True	0.069763753	0.059713817	0.0725407360587269	0.06728924391791224	25931776.0	25931776.0	6	6	0.8559433005274244	0.9276063019740631	1.0	True
sc	r04	36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml	true	true	correct	correct	True	True	True	True	0.066937267	0.069427404	0.07114274799823761	0.07533240597695112	25903104.0	25825280.0	1	1	1.0372010557287916	1.0588908651492812	0.9969955724225174	True
sc	r04	36-apron_41-threadenter-no-locals_unknown_1_pos.yml	false(unreach-call)	false(unreach-call)	correct	correct	True	True	True	True	0.067416436	0.065991693	0.07507709704805166	0.0674380799755454	25694208.0	25726976.0	0	0	0.9788665333777065	0.8982510329665911	1.0012753068707159	True
