metric	group	task_yaml	ratio
cpu	sc	c/pthread-ext/29_conditionals_vs.yml	0.9294888050766241
cpu	sc	c/pthread-ext/43_NetBSD_sysmon_power_sliced.yml	1.0071236481339194
cpu	sc	c/pthread-ext/45_monabsex1_vs.yml	0.9962352558855858
cpu	sc	c/pthread-ext/46_monabsex2_vs.yml	1.011163756385283
cpu	sc	c/pthread-ext/48_ticket_lock_low_contention_vs-pthread.yml	0.9879015198670626
cpu	sc	c/pthread-ext/48_ticket_lock_low_contention_vs.yml	1.025279263290945
cpu	sc	c/pthread-theta/exponential-nondet.yml	1.0077946296544926
cpu	sc	c/pthread-theta/unwind2-1.yml	1.0026564533376576
cpu	sc	c/pthread-theta/unwind2-100.yml	1.0238134306979403
cpu	sc	c/pthread-theta/unwind3-1.yml	0.9676326476337475
cpu	sc	c/pthread/butterfly.yml	0.9976232873599998
cpu	sc	c/pthread/fib_safe-5.yml	1.000120750072076
cpu	sc	c/pthread/fib_safe-6.yml	1.0022017829120664
cpu	sc	c/pthread/fib_unsafe-5.yml	1.001788526746358
cpu	sc	c/pthread/fib_unsafe-6.yml	1.0010035462049176
cpu	sc	c/pthread/fib_unsafe-7.yml	1.0042937524174755
cpu	sc	c/pthread/lazy01.yml	0.9778092342764894
cpu	sc	c/pthread/queue.yml	0.9902523665685079
cpu	sc	c/pthread/queue_ok.yml	0.9969972827120114
cpu	sc	c/pthread/queue_ok_longer.yml	0.9629728163629337
cpu	sc	c/pthread/queue_ok_longest.yml	1.0370316273267033
cpu	sc	c/pthread/reorder_2.yml	1.0048729627889423
cpu	sc	c/pthread/singleton.yml	1.0270248944367733
cpu	sc	c/pthread/singleton_with-uninit-problems.yml	1.0152268537067906
cpu	sc	c/pthread/stateful01-1.yml	1.0498965199739183
cpu	sc	c/pthread/stateful01-2.yml	0.9770536531918146
cpu	sc	c/pthread/triangular-1.yml	0.9896761432005856
cpu	sc	c/pthread/triangular-2.yml	0.9915241744608332
cpu	sc	c/pthread/twostage_3.yml	1.0003808630045716
cpu	tso	c/goblint-regression/13-privatized_01-priv_nr_true.yml	1.0125021086783965
cpu	tso	c/goblint-regression/13-privatized_18-first-reads_true.yml	1.0697688097021074
cpu	tso	c/goblint-regression/13-privatized_18-first-reads_unknown_1_neg.yml	0.952744699498149
cpu	tso	c/goblint-regression/13-privatized_18-first-reads_unknown_2_pos.yml	0.9928336076384858
cpu	tso	c/goblint-regression/13-privatized_19-publish-precision_true.yml	1.0112916852269342
cpu	tso	c/goblint-regression/13-privatized_19-publish-precision_unknown_1_neg.yml	0.9975828472272802
cpu	tso	c/goblint-regression/13-privatized_19-publish-precision_unknown_1_pos.yml	1.0237865435495428
cpu	tso	c/goblint-regression/13-privatized_19-publish-precision_unknown_2_neg.yml	0.978132537746391
cpu	tso	c/goblint-regression/13-privatized_19-publish-precision_unknown_2_pos.yml	1.0679037116774783
cpu	tso	c/goblint-regression/13-privatized_20-publish-regression_true.yml	1.0185689625784788
cpu	tso	c/goblint-regression/13-privatized_24-multiple-protecting_true.yml	1.0019737962899653
cpu	tso	c/goblint-regression/13-privatized_25-struct_nr_true.yml	0.9561972145703895
cpu	tso	c/goblint-regression/13-privatized_27-multiple-protecting2_true.yml	1.0423452010277474
cpu	tso	c/goblint-regression/13-privatized_29-multiple-protecting2-vesal_true.yml	1.0243080533157867
cpu	tso	c/goblint-regression/13-privatized_30-traces-oplus-vs-meet_true.yml	0.9917837993910548
cpu	tso	c/goblint-regression/13-privatized_31-traces-mine-vs-mutex_true.yml	1.0192857431501166
cpu	tso	c/goblint-regression/13-privatized_32-traces-mine-vs-oplus-vs-meet_true.yml	1.0422221371044496
cpu	tso	c/goblint-regression/13-privatized_33-traces-v-matters_true.yml	0.9271912424078925
cpu	tso	c/goblint-regression/13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	0.9903683586936671
